sextupole,sextupole_s_m,quadrupole,quadrupole_index,quadrupole_k1_m2,delta_k1_m2,optics_leverage,delta_log_beta_x,delta_log_beta_y,delta_phi_x_rad,delta_phi_y_rad,max_abs_tune_shift,max_detector_beta_beating,allowed,selected,selected_rank
SEX_36W,277.3502387791949,Q12E,25,0.263148,0.000263148,0.00347661172327387,0.002601111616091556,0.0016316423653170986,-0.0016259723059022235,-0.00012249362097804806,0.0002475513659003781,0.008762692111091486,1,0,
SEX_37E,483.3342626369717,Q12E,25,0.263148,0.000263148,0.008792997742148038,-0.008465881633306416,0.0016053052462996487,0.0017405350969355027,0.00019796491306323105,0.0002475513659003781,0.008762692111091486,1,0,
SEX_37W,285.365430779195,Q12E,25,0.263148,0.000263148,0.008725676014228531,-0.008493786575633266,0.0008826241350479158,0.0016920182458513011,-0.0005925035061604689,0.0002475513659003781,0.008762692111091486,1,0,
SEX_38E,475.1322206369717,Q12E,25,0.263148,0.000263148,0.0021733790037789286,-0.00048272941571525507,0.0006895600512957234,-0.0018020929027002808,0.0008760803107961124,0.0002475513659003781,0.008762692111091486,1,0,
SEX_38W,293.567872779195,Q12E,25,0.263148,0.000263148,0.007904513771823298,-0.005058349327921707,-0.0006822753600068676,0.0060011896698171086,-0.0006439432627693975,0.0002475513659003781,0.008762692111091486,1,0,
SEX_39E,466.6991786369717,Q12E,25,0.263148,0.000263148,0.007946794288006851,0.0078001212811928955,-0.0011844819985942223,0.000649392658168324,0.0006963756350586436,0.0002475513659003781,0.008762692111091486,1,0,
SEX_39W,301.997314779195,Q12E,25,0.263148,0.000263148,0.007634540222089393,0.0038562391732150925,-0.0016970360069692436,0.006366467033018353,6.156419578395855e-05,0.0002475513659003781,0.008762692111091486,1,0,
SEX_40E,458.4951366369716,Q12E,25,0.263148,0.000263148,0.00883695198554239,0.007295993455873839,-0.0013102484199118969,0.004804135583746927,-0.00025244852489691993,0.0002475513659003781,0.008762692111091486,1,0,
SEX_40W,310.20325677919504,Q12E,25,0.263148,0.000263148,0.009185760859479556,0.008515883446984507,-0.0006412574286869255,0.0032421687402770516,0.0009669862742800461,0.0002475513659003781,0.008762692111091486,1,0,
SEX_41E,450.2917946369716,Q12E,25,0.263148,0.000263148,0.0070835981882341305,-0.002274187740045397,-8.127087349563134e-05,0.006680354006789457,-0.0006096710625200785,0.0002475513659003781,0.008762692111091486,1,0,
SEX_41W,318.4081997791951,Q12E,25,0.263148,0.000263148,0.003480627284949659,0.002843784636240465,0.0009393980947782765,-0.0015338374701769908,0.0008902410201887534,0.0002475513659003781,0.008762692111091486,1,0,
SEX_42E,442.0901526369716,Q12E,25,0.263148,0.000263148,0.009065557984304615,-0.008599777429977529,0.001304623318096887,0.002539134294131884,-0.0002809355012800552,0.0002475513659003781,0.008762692111091486,1,0,
SEX_42W,326.61314177919513,Q12E,25,0.263148,0.000263148,0.00709087023609735,-0.006894995243744706,0.0016519780588992727,-4.940124338936869e-05,8.949471479446913e-05,0.0002475513659003781,0.008762692111091486,1,0,
SEX_43E,433.8827106369716,Q12E,25,0.263148,0.000263148,0.0031798190114654176,-0.0022338598347608762,0.0014970353442393947,-0.0016188169599757884,0.0005093486158926908,0.0002475513659003781,0.008762692111091486,1,0,
SEX_43W,334.81308377919515,Q12E,25,0.263148,0.000263148,0.008550436934890134,-0.006690120294664759,0.0006739567905795774,0.0052518131378036514,-0.0005625861982601066,0.0002475513659003781,0.008762692111091486,1,0,
SEX_44E,422.8791226369716,Q12E,25,0.263148,0.000263148,0.009085534394168052,0.008585086023811028,0.00019534659602338245,0.0027927006631642826,0.0010029436199303632,0.0002475513659003781,0.008762692111091486,1,0,
SEX_44W,345.81827077919525,Q12E,25,0.263148,0.000263148,0.008802282087987038,0.007273920136311451,-0.0009163091159829495,0.004846047859290437,-0.0004964408892238481,0.0002475513659003781,0.008762692111091486,1,0,
SEX_45E,416.5395126369716,Q12E,25,0.263148,0.000263148,0.0087144030601005,0.006933161554917966,-0.0012189927027348446,0.005083298934835057,0.0007390671668261461,0.0002475513659003781,0.008762692111091486,1,0,
SEX_45W,352.15948077919535,Q12E,25,0.263148,0.000263148,0.009148495151408328,0.008610967096436273,-0.0016428310070990548,0.0026117647925687493,0.00016124561961738948,0.0002475513659003781,0.008762692111091486,1,0,
SEX_08E,725.6516956369732,Q12W,26,0.267546,0.000267546,0.009933877617909764,-0.008398101287125481,-0.00167838602939141,0.004938027182802784,-0.0009760774441787134,0.00027275019740002904,0.008771048798448255,1,0,
SEX_08W,43.04349877919489,Q12W,26,0.267546,0.000267546,0.009519157680883924,-0.0054144903724056,-0.0015282717887328268,0.007677635830386276,0.00012629472035952105,0.00027275019740002904,0.008771048798448255,1,0,
SEX_09E,716.2180656369733,Q12W,26,0.267546,0.000267546,0.003031030020568473,0.0006264379683937893,-0.0017014392198515527,0.0016815241796948044,-0.0017527976128448586,0.00027275019740002904,0.008771048798448255,1,0,
SEX_09W,52.48582877919489,Q12W,26,0.267546,0.000267546,0.009432660693950682,0.005498404817324554,-0.00021403531452457436,0.007643468437652956,0.0005236519442948229,0.00027275019740002904,0.008771048798448255,1,0,
SEX_10E,709.7073956369733,Q12W,26,0.267546,0.000267546,0.007386223702750539,0.006312130211530098,-0.0007801319324611811,0.0030388588093188673,-0.0022068176374006043,0.00027275019740002904,0.008771048798448255,1,0,
SEX_10W,58.99139877919489,Q12W,26,0.267546,0.000267546,0.009979062160400726,0.008494264709557386,0.0010941875053633865,0.0051091707926032015,0.0003581566141042103,0.00027275019740002904,0.008771048798448255,1,0,
SEX_11E,701.5022036369731,Q12W,26,0.267546,0.000267546,0.011123606737491016,0.005911067276674453,0.0007493464574228614,0.009128640219543627,-0.0022136662191627465,0.00027275019740002904,0.008771048798448255,1,0,
SEX_11W,67.46407077919488,Q12W,26,0.267546,0.000267546,0.0022000830635505748,-0.001115398926200717,0.001881825480067878,3.5420048581258357e-05,-0.00023179517828930685,0.00027275019740002904,0.008771048798448255,1,0,
SEX_12E,693.2993606369731,Q12W,26,0.267546,0.000267546,0.011291132757515926,-0.007156157074528213,0.0019089127416185292,0.008398135562202924,-0.0014513669750542135,0.00027275019740002904,0.008771048798448255,1,0,
SEX_12W,75.40003377919489,Q12W,26,0.267546,0.000267546,0.010331000415509457,-0.008597557564066882,0.0017165637376959086,0.005362746573157828,-0.0010516328467313762,0.00027275019740002904,0.008771048798448255,1,0,
SEX_13E,684.6337186369731,Q12W,26,0.267546,0.000267546,0.00466984978594776,-0.003904342482033085,0.0012786277198646445,0.002134616610369733,-0.0006100244970781432,0.00027275019740002904,0.008771048798448255,1,0,
SEX_13W,84.06882577919488,Q12W,26,0.267546,0.000267546,0.010603827707960914,-0.0007204696116802634,0.0015584335095244484,0.010309571218110491,-0.001790561893335152,0.00027275019740002904,0.008771048798448255,1,0,
SEX_14E,676.430226636973,Q12W,26,0.267546,0.000267546,0.005324202777932753,0.004722386607596718,-0.0005147804217757734,0.00237135289585666,-0.0003973493546070017,0.00027275019740002904,0.008771048798448255,1,0,
SEX_14W,92.26991777919488,Q12W,26,0.267546,0.000267546,0.011257437467469645,0.00682455650397551,1.1673775312193158e-05,0.008672650441202912,-0.002222684166881983,0.00027275019740002904,0.008771048798448255,1,0,
SEX_15E,666.306984636973,Q12W,26,0.267546,0.000267546,0.010507690350376303,-0.0005035012227034841,-0.0018198757167671165,0.01028331777126823,-0.0010485566311686512,0.00027275019740002904,0.008771048798448255,1,0,
SEX_15W,102.39410977919488,Q12W,26,0.267546,0.000267546,0.0066709111916503985,-0.005639632912843751,-0.0014828649447411468,0.0026624408430535595,-0.0018461086230647794,0.00027275019740002904,0.008771048798448255,1,0,
SEX_16E,658.1009426369728,Q12W,26,0.267546,0.000267546,0.010642342504646095,-0.008607657868821672,-0.0014579176885889389,0.005766370872883897,-0.0019470806272892105,0.00027275019740002904,0.008771048798448255,1,0,
SEX_16W,110.60030177919488,Q12W,26,0.267546,0.000267546,0.011267070781917144,-0.007723657776872228,-0.0016443132653456427,0.007981783194717984,-0.0009377448845064862,0.00027275019740002904,0.008771048798448255,1,0,
SEX_17E,649.8934006369727,Q12W,26,0.267546,0.000267546,0.005293439503204732,-0.004199235500931708,0.0007818554892415897,0.0022192831632139587,-0.0022023640065214067,0.00027275019740002904,0.008771048798448255,1,0,
SEX_17W,118.80139277919488,Q12W,26,0.267546,0.000267546,0.01039226727864136,-0.0015586072323099387,0.0002908601637543473,0.010261710344697583,-0.00042739191941176813,0.00027275019740002904,0.008771048798448255,1,0,
SEX_18E,641.6931586369727,Q12W,26,0.267546,0.000267546,0.004142958008217886,0.00347065126829893,0.0008623104386954461,0.002037932265672282,-0.00047109831199065866,0.00027275019740002904,0.008771048798448255,1,0,
SEX_18W,127.00013477919488,Q12W,26,0.267546,0.000267546,0.01101980497851278,0.005008587667625797,0.0011279480553787469,0.00953940489831595,-0.0020193163968320604,0.00027275019740002904,0.008771048798448255,1,0,
SEX_19E,635.0328586369727,Q12W,26,0.267546,0.000267546,0.009328859711349788,0.008050211164101206,-0.001468127032149047,0.004422943536766866,-0.0007098571796291253,0.00027275019740002904,0.008771048798448255,1,0,
SEX_19W,133.66543477919487,Q12W,26,0.267546,0.000267546,0.011112761780213679,0.008555282859494362,-0.0008852389837856744,0.006715601269592142,-0.0021018232816434335,0.00027275019740002904,0.008771048798448255,1,0,
SEX_20E,626.8242166369727,Q12W,26,0.267546,0.000267546,0.011286839620895885,0.00791536951706795,-0.0007876940141584576,0.007708894314305326,-0.0021661395677625706,0.00027275019740002904,0.008771048798448255,1,0,
SEX_20W,141.87332677919488,Q12W,26,0.267546,0.000267546,0.008020105351621539,0.007082315488985413,-0.0012864138938203373,0.0034786727519158234,-0.0006378654595211586,0.00027275019740002904,0.008771048798448255,1,0,
SEX_21E,618.6199746369726,Q12W,26,0.267546,0.000267546,0.010613214751110584,0.001175396022436992,0.001607778103482005,0.010267502432014908,-0.0018033898419815841,0.00027275019740002904,0.008771048798448255,1,0,
SEX_21W,150.0752687791949,Q12W,26,0.267546,0.000267546,0.002996690178606072,-0.0021075938804444583,0.00103810035712959,0.0017813006133220455,-0.0005362050309098976,0.00027275019740002904,0.008771048798448255,1,0,
SEX_22E,610.4185326369727,Q12W,26,0.267546,0.000267546,0.01114061292635214,-0.007647114377187236,0.0011794954548424164,0.007997111246311306,-0.0005384238694077226,0.00027275019740002904,0.008771048798448255,1,0,
SEX_22W,158.2819607791949,Q12W,26,0.267546,0.000267546,0.010588455379459549,-0.008652238452024008,0.0014855802166056087,0.005637758603517895,-0.001806346157471772,0.00027275019740002904,0.008771048798448255,1,0,
SEX_23E,602.2144906369726,Q12W,26,0.267546,0.000267546,0.0033045865992704436,-0.0023971059771065173,-0.0011995390486161384,0.0018538523897149162,-0.0005463633539974921,0.00027275019740002904,0.008771048798448255,1,0,
SEX_23W,166.4857027791949,Q12W,26,0.267546,0.000267546,0.01060299397790165,0.0013343630000632878,-0.0005506992573320879,0.01028217047324631,-0.0021486408184143713,0.00027275019740002904,0.008771048798448255,1,0,
SEX_24E,592.0085476369725,Q12W,26,0.267546,0.000267546,0.009253381010741505,0.007881320563216887,-0.0009127657457134175,0.00423280682193905,-0.0021817542050754923,0.00027275019740002904,0.008771048798448255,1,0,
SEX_24W,176.6882957791949,Q12W,26,0.267546,0.000267546,0.01081457356669833,0.008622299154152469,-0.0009305298462227718,0.0064352915195140525,-0.0005762777021462995,0.00027275019740002904,0.008771048798448255,1,0,
SEX_25E,583.8050056369724,Q12W,26,0.267546,0.000267546,0.011264989679268977,0.007304844408438482,0.0011150974045386342,0.008233877283025492,-0.0021210995518856635,0.00027275019740002904,0.008771048798448255,1,0,
SEX_25W,184.8940877791949,Q12W,26,0.267546,0.000267546,0.005622820002523276,0.004972986248016786,0.0009028737692551303,0.002397565277114211,-0.0005674612379529265,0.00027275019740002904,0.008771048798448255,1,0,
SEX_26E,575.6012636369724,Q12W,26,0.267546,0.000267546,0.010285897378856181,-1.7370862066545811e-06,0.0003885771383381198,0.010268961787325281,-0.00044397464894530003,0.00027275019740002904,0.008771048798448255,1,0,
SEX_26W,193.10052977919491,Q12W,26,0.267546,0.000267546,0.005358784462608386,-0.004321076277556735,0.0005014856197487205,0.002191343897262499,-0.0022341429715542205,0.00027275019740002904,0.008771048798448255,1,0,
SEX_27E,567.1709216369723,Q12W,26,0.267546,0.000267546,0.010805282939414226,-0.008657943213705388,-0.0017458963980245823,0.005987781440651929,-0.0017007286366137464,0.00027275019740002904,0.008771048798448255,1,0,
SEX_27W,201.5302217791949,Q12W,26,0.267546,0.000267546,0.01122573830820973,-0.007077149528674553,-0.0018044978730424877,0.008437972028001894,-0.0012147306672805058,0.00027275019740002904,0.008771048798448255,1,0,
SEX_28E,558.9658796369721,Q12W,26,0.267546,0.000267546,0.003753927596158137,-0.002376704466187096,0.00016131895947646413,0.001776641707145643,-0.0022936365700232386,0.00027275019740002904,0.008771048798448255,1,0,
SEX_28W,209.73341377919488,Q12W,26,0.267546,0.000267546,0.01030454893801676,0.0010578277900930022,-0.00017568194843264884,0.010239271435549924,-0.0004372476467811026,0.00027275019740002904,0.008771048798448255,1,0,
SEX_29E,550.536737636972,Q12W,26,0.267546,0.000267546,0.008197243737789921,0.007062158536408347,0.0018516812490922963,0.003422425833775833,-0.0014761435118018085,0.00027275019740002904,0.008771048798448255,1,0,
SEX_29W,218.16160577919487,Q12W,26,0.267546,0.000267546,0.011147400461475672,0.008083886960879472,0.0016194791448258528,0.00744641237077559,-0.0009184436597120538,0.00027275019740002904,0.008771048798448255,1,0,
SEX_30E,541.251995636972,Q12W,26,0.267546,0.000267546,0.011066245647522023,0.007183311817097415,0.00038519770659717345,0.008397772251377944,-0.0004368844360556068,0.00027275019740002904,0.008771048798448255,1,0,
SEX_30W,227.44579777919486,Q12W,26,0.267546,0.000267546,0.007237516404947943,0.00617966854452856,0.0010199471020893025,0.0029643067049764937,-0.0020894817681487154,0.00027275019740002904,0.008771048798448255,1,0,
SEX_31E,532.8232536369719,Q12W,26,0.267546,0.000267546,0.010759982843469832,-0.004374257657482228,-0.0012592870017344993,0.009727716325919289,-0.0006548527066669863,0.00027275019740002904,0.008771048798448255,1,0,
SEX_31W,235.87723977919484,Q12W,26,0.267546,0.000267546,0.007957983139352809,-0.006851695145384418,-0.0005780493311549062,0.0033475696496232388,-0.0022007738849350034,0.00027275019740002904,0.008771048798448255,1,0,
SEX_32E,524.6217116369718,Q12W,26,0.267546,0.000267546,0.008151844916508054,-0.0070226377872439905,-0.001842945736731938,0.003500112329412275,-0.0012197945502947505,0.00027275019740002904,0.008771048798448255,1,0,
SEX_32W,244.07643177919482,Q12W,26,0.267546,0.000267546,0.011089393911597375,-0.005273343388100926,-0.0016759220539919184,0.009458834013850392,-0.0016994855707288536,0.00027275019740002904,0.008771048798448255,1,0,
SEX_33E,516.1893696369717,Q12W,26,0.267546,0.000267546,0.003017006901413172,0.0006490620748100806,-0.0015764210518713906,0.0017005098076268155,-0.0018177491927104938,0.00027275019740002904,0.008771048798448255,1,0,
SEX_33W,252.50912377919482,Q12W,26,0.267546,0.000267546,0.010734980152043671,0.0032400355132069514,-0.0017345830952750774,0.010034907073311672,-0.0010167744359073083,0.00027275019740002904,0.008771048798448255,1,0,
SEX_34E,510.2408696369717,Q12W,26,0.267546,0.000267546,0.005495867017621772,0.004405241606478594,-0.0009719088425403921,0.002288571632320213,-0.0021485422382312436,0.00027275019740002904,0.008771048798448255,1,0,
SEX_34W,258.45162377919485,Q12W,26,0.267546,0.000267546,0.011052768713503103,0.006428095353219199,-0.0009837471307958534,0.008918014022324172,-0.0005869870904842145,0.00027275019740002904,0.008771048798448255,1,0,
SEX_35E,502.3224176369717,Q12W,26,0.267546,0.000267546,0.009887551110476107,0.008299011477256535,0.00013310793510634689,0.004862298484873406,-0.0022870092225986127,0.00027275019740002904,0.008771048798448255,1,0,
SEX_35W,266.3785757791949,Q12W,26,0.267546,0.000267546,0.010241289866534848,0.00865478087719973,0.00036955648166570043,0.0054430024468299365,-0.0004646917997011002,0.00027275019740002904,0.008771048798448255,1,0,
SEX_36E,491.3496046369717,Q12W,26,0.267546,0.000267546,0.010757894869184772,0.0033197824171482537,0.001667505953922399,0.009952867984111435,-0.001694458469160054,0.00027275019740002904,0.008771048798448255,1,0,
SEX_36W,277.3502387791949,Q12W,26,0.267546,0.000267546,0.003130356477136451,-0.00123370537269607,0.0019031962706830274,0.0016638484038971058,-0.0013735192650408123,0.00027275019740002904,0.008771048798448255,1,0,
SEX_37E,483.3342626369717,Q12W,26,0.267546,0.000267546,0.0111221491138232,-0.00830760653206164,0.0016134366270761369,0.007142608187713506,-0.0010323977652930694,0.00027275019740002904,0.008771048798448255,1,0,
SEX_37W,285.365430779195,Q12W,26,0.267546,0.000267546,0.011265782052370388,-0.008399123927889662,0.0014581257100250156,0.007087959538299771,-0.002001814550014913,0.00027275019740002904,0.008771048798448255,1,0,
SEX_38E,475.1322206369717,Q12W,26,0.267546,0.000267546,0.004760789171244237,-0.004191099315399294,0.00013888578441778598,0.002194451103818551,-0.0005146796608883619,0.00027275019740002904,0.008771048798448255,1,0,
SEX_38W,293.567872779195,Q12W,26,0.267546,0.000267546,0.010620713735367493,-0.0015305990746596887,-0.00014759618392634621,0.010245298922930246,-0.0023385662418604625,0.00027275019740002904,0.008771048798448255,1,0,
SEX_39E,466.6991786369717,Q12W,26,0.267546,0.000267546,0.0063307181054217815,0.005424718835187248,-0.001649100696302197,0.0026075737953092926,-0.0010636931347676182,0.00027275019740002904,0.008771048798448255,1,0,
SEX_39W,301.997314779195,Q12W,26,0.267546,0.000267546,0.011289472443885572,0.006838447966328598,-0.001719873020271212,0.00863389620971411,-0.0017848502758202045,0.00027275019740002904,0.008771048798448255,1,0,
SEX_40E,458.4951366369716,Q12W,26,0.267546,0.000267546,0.010993415174320701,0.008586331730432661,-0.0010169682965768256,0.006463638784701686,-0.002077795407302574,0.00027275019740002904,0.008771048798448255,1,0,
SEX_40W,310.20325677919504,Q12W,26,0.267546,0.000267546,0.009725882942926652,0.008339502884064043,-0.0012650000587901555,0.0048010023364692955,-0.0006290008606324449,0.00027275019740002904,0.008771048798448255,1,0,
SEX_41E,450.2917946369716,Q12W,26,0.267546,0.000267546,0.010630694243023986,0.0015865109150865475,0.0005434845386906861,0.010264640819059423,-0.0021991854439491476,0.00027275019740002904,0.008771048798448255,1,0,
SEX_41W,318.4081997791951,Q12W,26,0.267546,0.000267546,0.002061177469731452,-0.000972999143477038,0.00046645420870783383,0.0017042167742804537,-0.0004240175538363644,0.00027275019740002904,0.008771048798448255,1,0,
SEX_42E,442.0901526369716,Q12W,26,0.267546,0.000267546,0.01133937249307605,-0.007778464293383358,0.001747736364099195,0.00790662123981889,-0.00158354663491167,0.00027275019740002904,0.008771048798448255,1,0,
SEX_42W,326.61314177919513,Q12W,26,0.267546,0.000267546,0.01019175646489051,-0.0085093240234837,0.0018321430393337668,0.005178810340346729,-0.0011342309487663016,0.00027275019740002904,0.008771048798448255,1,0,
SEX_43E,433.8827106369716,Q12W,26,0.267546,0.000267546,0.006474099543321145,-0.005663721678167866,0.0013331841364581098,0.002747415165657685,-0.0007145289461547577,0.00027275019740002904,0.008771048798448255,1,0,
SEX_43W,334.81308377919515,Q12W,26,0.267546,0.000267546,0.010866465118743947,-0.0036872908524221426,0.0012935325922600605,0.00993825026915296,-0.002010449046100149,0.00027275019740002904,0.008771048798448255,1,0,
SEX_44E,422.8791226369716,Q12W,26,0.267546,0.000267546,0.009132864136669777,0.007997008994302002,-0.00042168467779690744,0.0043678172949057625,-0.0004487856891159936,0.00027275019740002904,0.008771048798448255,1,0,
SEX_44W,345.81827077919525,Q12W,26,0.267546,0.000267546,0.011039485686147403,0.008612099770589632,-0.00043916931120668856,0.00651733094730389,-0.00224354839383345,0.00027275019740002904,0.008771048798448255,1,0,
SEX_45E,416.5395126369716,Q12W,26,0.267546,0.000267546,0.01107545355860188,0.008511421932797747,-0.0017095186381586025,0.00680457431548831,-0.000998339932799297,0.00027275019740002904,0.008771048798448255,1,0,
SEX_45W,352.15948077919535,Q12W,26,0.267546,0.000267546,0.00923666878799006,0.007867324933135578,-0.0017107506339697487,0.004199431231317163,-0.0016909637185058557,0.00027275019740002904,0.008771048798448255,1,0,
SEX_08E,725.6516956369732,Q13E,27,-0.212727,0.000212727,0.004831340205238511,-0.00205394374894019,-0.0032904181861379556,0.00198268218849762,-0.0020893259091607774,0.00033174866847041073,0.004557446933497911,1,0,
SEX_08W,43.04349877919489,Q13E,27,-0.212727,0.000212727,0.0034895312168237973,0.00023491024734845212,-0.0027476901732674808,0.0021250714847629304,0.00023646391956333446,0.00033174866847041073,0.004557446933497911,1,0,
SEX_09E,716.2180656369733,Q13E,27,-0.212727,0.000212727,0.006142195588913038,-0.0015328635552684933,-0.004485661084935311,0.00047964644235776177,-0.0038762971886612263,0.00033174866847041073,0.004557446933497911,1,0,
SEX_09W,52.48582877919489,Q13E,27,-0.212727,0.000212727,0.0028220051587907738,0.0023599064850097218,0.0009007922008268388,0.0010728055311171047,0.0006574315185514656,0.00033174866847041073,0.004557446933497911,1,0,
SEX_10E,709.7073956369733,Q13E,27,-0.212727,0.000212727,0.006127463374696963,0.00010800510743247393,-0.0031216475252162645,0.00020090241005732423,-0.005267741190962738,0.00033174866847041073,0.004557446933497911,1,0,
SEX_10W,58.99139877919489,Q13E,27,-0.212727,0.000212727,0.00409913720219166,0.0019850845588880173,0.003570277064119054,0.0002859286408023465,-0.00018366162977168088,0.00033174866847041073,0.004557446933497911,1,0,
SEX_11E,701.5022036369731,Q13E,27,-0.212727,0.000212727,0.0065229399993833636,0.0023832644669162795,0.00030521855946052945,0.0014418512906857472,-0.005890390751282837,0.00033174866847041073,0.004557446933497911,1,0,
SEX_11W,67.46407077919488,Q13E,27,-0.212727,0.000212727,0.00513834948448929,-0.0018438330674591663,0.004451954744232545,0.00018890771755319946,-0.0017740709888980355,0.00033174866847041073,0.004557446933497911,1,0,
SEX_12E,693.2993606369731,Q13E,27,-0.212727,0.000212727,0.006676500851244325,-0.00047297042553129387,0.004020486604505713,0.002562762944094743,-0.004649720007549263,0.00033174866847041073,0.004557446933497911,1,0,
SEX_12W,75.40003377919489,Q13E,27,-0.212727,0.000212727,0.00478038528160078,-0.0012703916591265685,0.002412240352267503,0.0019332201119661718,-0.0034178860359217467,0.00033174866847041073,0.004557446933497911,1,0,
SEX_13E,684.6337186369731,Q13E,27,-0.212727,0.000212727,0.005405582154199245,-0.0023608025134153054,0.004014538083251251,0.001006497268917883,-0.0025529154205017335,0.00033174866847041073,0.004557446933497911,1,0,
SEX_13W,84.06882577919488,Q13E,27,-0.212727,0.000212727,0.004656471682340469,0.0020803461203355855,-0.00123626104516239,0.001503347060751281,-0.003683272293923956,0.00033174866847041073,0.004557446933497911,1,0,
SEX_14E,676.430226636973,Q13E,27,-0.212727,0.000212727,0.004068160252816958,-0.0012886223007766429,0.003841189183439342,-4.962318457302217e-05,-0.00036357063292058456,0.00033174866847041073,0.004557446933497911,1,0,
SEX_14W,92.26991777919488,Q13E,27,-0.212727,0.000212727,0.0052939672719305745,0.0021150414885731106,-0.004334344882093388,0.0003782564892702567,-0.002150131495811891,0.00033174866847041073,0.004557446933497911,1,0,
SEX_15E,666.306984636973,Q13E,27,-0.212727,0.000212727,0.002670510786209803,0.0021046771942301312,2.3103955565595413e-05,0.0014803580202524813,0.0007141205125620331,0.00033174866847041073,0.004557446933497911,1,0,
SEX_15W,102.39410977919488,Q13E,27,-0.212727,0.000212727,0.004426635539461096,-0.0022878343472358953,-0.0035738188721921027,0.0012541074899958815,-0.0001262904237364637,0.00033174866847041073,0.004557446933497911,1,0,
SEX_16E,658.1009426369728,Q13E,27,-0.212727,0.000212727,0.00444318171786549,-0.0010562096214992156,-0.0038106661508361395,0.0020000125393409007,-0.0003241270472784663,0.00033174866847041073,0.004557446933497911,1,0,
SEX_16W,110.60030177919488,Q13E,27,-0.212727,0.000212727,0.002325912375962187,0.00012961670204170161,0.0006292258619435831,0.002113216953179453,0.000729010846738376,0.00033174866847041073,0.004557446933497911,1,0,
SEX_17E,649.8934006369727,Q13E,27,-0.212727,0.000212727,0.0052511154330561575,-0.0023640391960426665,-0.003403938469652479,0.0010526788496036943,-0.0030480489013910983,0.00033174866847041073,0.004557446933497911,1,0,
SEX_17W,118.80139277919488,Q13E,27,-0.212727,0.000212727,0.005276173481337073,0.001942786059307977,0.004478551735669134,0.0016042379120833061,-0.0011969060135585963,0.00033174866847041073,0.004557446933497911,1,0,
SEX_18E,641.6931586369727,Q13E,27,-0.212727,0.000212727,0.005127287833301994,-0.0016105357756874827,0.004470675543678859,6.3126351108167e-05,-0.001924663681712957,0.00033174866847041073,0.004557446933497911,1,0,
SEX_18W,127.00013477919488,Q13E,27,-0.212727,0.000212727,0.004870379789138375,0.002319823932163567,-0.002537723789033386,0.0007117546057680002,-0.003375259925687324,0.00033174866847041073,0.004557446933497911,1,0,
SEX_19E,635.0328586369727,Q13E,27,-0.212727,0.000212727,0.0018665459507638097,0.00010014349377507337,0.001768061741617144,-0.00024956108205742566,0.0005344548728558607,0.00033174866847041073,0.004557446933497911,1,0,
SEX_19W,133.66543477919487,Q13E,27,-0.212727,0.000212727,0.0047118663958190575,0.0013069308814885883,-0.004411081020212704,-4.322889042285283e-05,-0.001016913024408872,0.00033174866847041073,0.004557446933497911,1,0,
SEX_20E,626.8242166369727,Q13E,27,-0.212727,0.000212727,0.004945636050071453,0.0017399089899785558,-0.004467291241620375,0.0001291551553208592,-0.0012077502037897148,0.00033174866847041073,0.004557446933497911,1,0,
SEX_20W,141.87332677919488,Q13E,27,-0.212727,0.000212727,0.002305249619043115,-0.0004621085104046241,0.00219708675834851,-0.00021808132724387974,0.00047527028279414907,0.00033174866847041073,0.004557446933497911,1,0,
SEX_21E,618.6199746369726,Q13E,27,-0.212727,0.000212727,0.004707457535630956,0.0022901881923564904,-0.0012149331668984686,0.0012634237912791946,-0.0037206037436092743,0.00033174866847041073,0.004557446933497911,1,0,
SEX_21W,150.0752687791949,Q13E,27,-0.212727,0.000212727,0.005405245804604438,-0.002326395345434884,0.004300517523372349,0.0007335085796214003,-0.0021845093498820134,0.00033174866847041073,0.004557446933497911,1,0,
SEX_22E,610.4185326369727,Q13E,27,-0.212727,0.000212727,0.005292602224471959,0.00016502683691133058,0.004236886751911251,0.0021249643500311777,-0.0023489831017187157,0.00033174866847041073,0.004557446933497911,1,0,
SEX_22W,158.2819607791949,Q13E,27,-0.212727,0.000212727,0.004520695959788333,-0.0011385130467114202,-0.0014059192201755222,0.001975524091992753,-0.003641589723130778,0.00033174866847041073,0.004557446933497911,1,0,
SEX_23E,602.2144906369726,Q13E,27,-0.212727,0.000212727,0.0035594929372233623,-0.002335693737517297,0.002542076735721821,0.0007970906291348001,0.0003420776714619933,0.00033174866847041073,0.004557446933497911,1,0,
SEX_23W,166.4857027791949,Q13E,27,-0.212727,0.000212727,0.005422695759236283,0.0022972854335161497,-0.0045201151979499254,0.0012396726484187326,-0.0014696527672271031,0.00033174866847041073,0.004557446933497911,1,0,
SEX_24E,592.0085476369725,Q13E,27,-0.212727,0.000212727,0.004626458368733772,-2.5654139709008206e-05,-0.004474346665300555,-0.0002274365035361825,-0.0011541028802994902,0.00033174866847041073,0.004557446933497911,1,0,
SEX_24W,176.6882957791949,Q13E,27,-0.212727,0.000212727,0.003179079204714188,0.0011677588245779802,0.002948467674972366,-9.903170133540584e-05,0.00019903519598329922,0.00033174866847041073,0.004557446933497911,1,0,
