training_case,model,alpha,validation_rmse_2d_um,hidden_scale
without_quadrupole_misalignment,shared_joint_random_feature,10000.0,17.383974576482643,1.0
without_quadrupole_misalignment,shared_joint_random_feature,0.0001,349.8878021747569,2.0
without_quadrupole_misalignment,shared_joint_random_feature,0.00031622776601683794,348.8002950775299,2.0
without_quadrupole_misalignment,shared_joint_random_feature,0.001,345.4127169468333,2.0
without_quadrupole_misalignment,shared_joint_random_feature,0.0031622776601683794,335.188521739046,2.0
without_quadrupole_misalignment,shared_joint_random_feature,0.01,307.04003022915145,2.0
without_quadrupole_misalignment,shared_joint_random_feature,0.03162277660168379,245.54085404465647,2.0
without_quadrupole_misalignment,shared_joint_random_feature,0.1,158.29081708302328,2.0
without_quadrupole_misalignment,shared_joint_random_feature,0.31622776601683794,85.1518337768082,2.0
without_quadrupole_misalignment,shared_joint_random_feature,1.0,44.296150211135824,2.0
without_quadrupole_misalignment,shared_joint_random_feature,3.1622776601683795,26.6195370809302,2.0
without_quadrupole_misalignment,shared_joint_random_feature,10.0,22.451680032047665,2.0
without_quadrupole_misalignment,shared_joint_random_feature,31.622776601683793,19.29363211361408,2.0
without_quadrupole_misalignment,shared_joint_random_feature,100.0,16.918426583033416,2.0
without_quadrupole_misalignment,shared_joint_random_feature,316.22776601683796,16.80594254632687,2.0
without_quadrupole_misalignment,shared_joint_random_feature,1000.0,17.145557981396244,2.0
without_quadrupole_misalignment,shared_joint_random_feature,3162.2776601683795,17.32347082764316,2.0
without_quadrupole_misalignment,shared_joint_random_feature,10000.0,17.38857037824508,2.0
with_quadrupole_misalignment,shared_target_local_ridge,0.0001,912.6230886353288,
with_quadrupole_misalignment,shared_target_local_ridge,0.00031622776601683794,911.1443366370673,
with_quadrupole_misalignment,shared_target_local_ridge,0.001,906.5285212069343,
with_quadrupole_misalignment,shared_target_local_ridge,0.0031622776601683794,892.4769450382711,
with_quadrupole_misalignment,shared_target_local_ridge,0.01,852.2687831235736,
with_quadrupole_misalignment,shared_target_local_ridge,0.03162277660168379,751.4527782993415,
with_quadrupole_misalignment,shared_target_local_ridge,0.1,560.0985915120765,
with_quadrupole_misalignment,shared_target_local_ridge,0.31622776601683794,337.02225323786007,
with_quadrupole_misalignment,shared_target_local_ridge,1.0,185.6536790482482,
with_quadrupole_misalignment,shared_target_local_ridge,3.1622776601683795,112.9303181725788,
with_quadrupole_misalignment,shared_target_local_ridge,10.0,79.79000438640796,
