training_case,evaluation_case,model,target,target_index,x_rmse_um,y_rmse_um,rmse_2d_um,median_2d_um,p90_2d_um,p95_2d_um,p99_2d_um,max_2d_um
fixed_nominal_physics,with_quadrupole_misalignment,physics_gls,SEX_34E,51,15.797537520917846,34.62102211841858,38.054925624008725,30.162231299925118,59.220201993740204,63.760759782471084,68.7541398153664,81.7842196700893
fixed_nominal_physics,with_quadrupole_misalignment,physics_gls,SEX_33E,52,23.1899483858663,9.748810421056293,25.15577489891414,18.172988746612617,42.31334877806876,48.83676404339864,49.9360844130777,51.2783681993888
fixed_nominal_physics,with_quadrupole_misalignment,physics_gls,SEX_32E,53,103.12543056172258,35.79222965606337,109.16014901186719,51.07153604414503,183.176894177901,189.34465021656834,196.38958263113236,208.2885528448681
fixed_nominal_physics,with_quadrupole_misalignment,physics_gls,SEX_31E,54,61.748966132869185,71.74809570256858,94.6611010680901,85.07238152148726,127.35908925201318,131.1542886304473,144.30067354531187,152.5067153922091
fixed_nominal_physics,with_quadrupole_misalignment,physics_gls,SEX_30E,55,41.57674790733851,24.324171329141087,48.169401879199064,41.56845636404319,73.72959006394373,78.67122842581216,82.43078542694997,95.87481603427723
fixed_nominal_physics,with_quadrupole_misalignment,physics_gls,SEX_29E,56,55.54676079956916,64.48466430715375,85.11001448790184,93.49651571106827,116.79213690374658,121.86671829910722,130.79581707809803,134.48046265854134
fixed_nominal_physics,with_quadrupole_misalignment,physics_gls,SEX_28E,57,382.68636699331637,98.52593174740593,395.1660596625648,357.9996410100922,592.8287670320207,595.3818687438841,602.0243123278121,608.577216151811
fixed_nominal_physics,with_quadrupole_misalignment,physics_gls,SEX_27E,58,49.140042979710586,20.19713643009489,53.128788279271625,28.68407798387085,89.8941499158726,96.30562721098956,109.46214061670398,110.02249570276744
fixed_nominal_physics,with_quadrupole_misalignment,physics_gls,SEX_26E,59,15.132408435716538,34.83688622724354,37.98155377384205,33.638909025706866,54.12886364359759,66.64514775206719,71.69248821318864,73.7681034066798
fixed_nominal_physics,with_quadrupole_misalignment,physics_gls,SEX_25E,60,110.17502489019746,87.9829655127059,140.9948166776553,135.7022265514529,167.18863582062343,174.79839386072,183.63597464486136,186.28253160763433
fixed_nominal_physics,with_quadrupole_misalignment,physics_gls,SEX_24E,61,262.94629730781065,185.23645947615705,321.64157254178065,367.9951755882933,416.510906719175,422.76236413770243,431.30816529983844,434.4488435826314
fixed_nominal_physics,with_quadrupole_misalignment,physics_gls,SEX_23E,62,32.35075508772101,25.751731957063352,41.348797485950485,38.67992423057929,56.21404414132377,58.727401633398564,60.92352335137143,71.81173316449677
fixed_nominal_physics,with_quadrupole_misalignment,physics_gls,SEX_22E,63,43.31241406344553,41.789610490587265,60.185851800554886,61.633136128780386,84.85533436807748,88.95821810218598,99.05683694840981,105.02736009478903
fixed_nominal_physics,with_quadrupole_misalignment,physics_gls,SEX_21E,64,46.624185745287626,48.53313367803327,67.29992393027595,68.60507946125054,87.667782879341,96.21487676994862,100.97915470523922,102.73392754730118
fixed_nominal_physics,with_quadrupole_misalignment,physics_gls,SEX_20E,65,34.59358187359242,27.86111615283629,44.41798847456712,42.15573137452768,64.35812545653329,70.66944440893651,80.37469923594688,80.5427583687654
fixed_nominal_physics,with_quadrupole_misalignment,physics_gls,SEX_19E,66,68.67681223340159,94.30275082253158,116.65981892339101,51.46230667985972,198.84473581393485,206.20983279291232,212.31512746868756,212.77789143768572
fixed_nominal_physics,with_quadrupole_misalignment,physics_gls,SEX_18E,67,121.76106749766707,94.3704358367023,154.0504356312587,127.44532163590915,235.01966840686458,244.69965890796425,250.4193270302381,259.5195276330618
fixed_nominal_physics,with_quadrupole_misalignment,physics_gls,SEX_17E,68,18.08667501459085,52.24388108575436,55.286082552355495,50.78874470381618,74.65769561486329,79.1292512449559,83.73102300966812,83.91404683664948
