sample_index,beamline_index,s_m,element_name,orbit_x_m,orbit_px,orbit_y_m,orbit_py,orbit_z_m,orbit_pz,tune_1,tune_2,chromaticity_1,chromaticity_2,phi_1_turn,phi_2_turn,accumulated_chromaticity_1,accumulated_chromaticity_2,beta_1_m,beta_2_m,dbeta_1_ddelta_m,dbeta_2_ddelta_m,alpha_1,alpha_2,dalpha_1_ddelta,dalpha_2_ddelta
139,62,36.24028315419483,"""wig_w""",-0.009452209340495994,-0.00025262648664853564,-6.526041942710487e-6,2.181155949495884e-6,0.0003099762584503757,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7436991446131532,0.6954634724978027,-3.788594158483212,0.9997437734117149,16.45169482924878,24.892499264640907,158.19422126425812,-1208.7110508122958,-0.39299332956571864,1.1217953571165744,-9.687467853683438,-130.90954205774426
140,62,36.252548779194825,"""wig_w""",-0.0094602328264242,-0.00025262648664853564,-6.499288466804078e-6,2.1811817894404185e-6,0.00030997331133964445,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7438177685050221,0.6955419384986401,-3.7898539634629502,1.003472394797986,16.461346009536186,24.864992123201503,158.42216943847652,-1205.4730552937021,-0.39385403020497606,1.1207810981951583,-9.68400742376132,-130.8318516620781
141,62,36.26481440419482,"""wig_w""",-0.009458406586183491,-0.00025262648664853564,-6.47253488790233e-6,2.1811909447274274e-6,0.00030997285253141796,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7439363227233529,0.6956204912939444,-3.7911139245572136,1.0071991302074292,16.471018300632522,24.837511456399433,158.65001850958558,-1202.2373009934008,-0.39471473033960597,1.1197032704085763,-9.68054754470085,-130.73254125087965
142,62,36.27708002919482,"""wig_w""",-0.009447480383068018,-0.00025262648664853564,-6.445780793421381e-6,2.1812766987067598e-6,0.0003099677537236782,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.744054807404308,0.6956991310403295,-3.792374045444922,1.0109239637368574,16.480711719193497,24.810054196258882,158.877768300607,-1199.0040729016732,-0.39557543146826707,1.11891983007323,-9.677088162493462,-130.63074597029168
143,62,36.28934565419482,"""wig_w""",-0.009429589359032533,-0.00025262648664853564,-6.419024912980249e-6,2.1814798989664637e-6,0.00030995460132533277,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7441732225760473,0.6957778578924496,-3.793634338895548,1.0146468799614654,16.49042627282487,24.78261060933166,159.10541746058814,-1195.7732531923255,-0.39643613430505564,1.1185895290854093,-9.67362915181305,-130.53826221178932
144,62,36.301611279194816,"""wig_w""",-0.009407928994585183,-0.00025262648664853564,-6.392265942967771e-6,2.1817671466980204e-6,0.00030993546224918864,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7442915681080494,0.6958566720035135,-3.7948948235012843,1.0183678638080484,16.50016195586975,24.755170581605,159.33296361005142,-1192.544582760501,-0.39729683840851127,1.1185854800420718,-9.670170337099593,-130.45475276505982
145,62,36.313876904194814,"""wig_w""",-0.009386268630142117,-0.00025262648664853564,-6.365503359081439e-6,2.1820532276925313e-6,0.00030991632317304424,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7444098437568519,0.6959355735260656,-3.7961555204602044,1.022086900362754,16.50991875312781,24.7277299263395,159.56040376923428,-1189.3179401700115,-0.39815754251116797,1.118578969851062,-9.666711517991782,-130.37105380522996
146,62,36.32614252919481,"""wig_w""",-0.009368377606117506,-0.00025262648664853564,-6.338737735939127e-6,2.182253970905269e-6,0.00030990317077469266,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.744528049279832,0.6960145626129148,-3.7974164506399712,1.0258039746424428,16.519696649290225,24.700292968224808,159.7877349658926,-1186.0934562056916,-0.3990182453458329,1.1182427396771883,-9.663252496119494,-130.27814282609097
147,62,36.33840815419481,"""wig_w""",-0.009357451403014081,-0.00025262648664853564,-6.311970389336396e-6,2.1823380240774384e-6,0.0003098980719669329,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7446461845485737,0.6960936394180705,-3.7986776317266,1.0295190713643583,16.529495638492026,24.672869881261533,160.01495484003595,-1182.8713918294172,-0.399878946471794,1.1174529173764132,-9.659793101391736,-130.17595385069063
148,62,36.35067377919481,"""wig_w""",-0.009355625162779135,-0.00025262648664853564,-6.285202558642264e-6,2.182346938935747e-6,0.0003098976131586772,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7447642495937006,0.6961728040975422,-3.799939075244558,1.0332321747491606,16.539315728287566,24.645470370735165,160.24206206417068,-1179.65185945572,-0.40073964660419553,1.116369855216651,-9.65633321602345,-130.0763513314573
149,62,36.362939404194805,"""wig_w""",-0.009363648648699286,-0.00025262648664853564,-6.2584346179416285e-6,2.182371777291271e-6,0.00030989466604792093,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7448822445535236,0.6962520568098826,-3.8012007836268493,1.036943268387402,16.549156935614278,24.61809746167494,160.46905647882267,-1176.4345709235329,-0.4016003472427871,1.115349506874404,-9.652872793613279,-129.99810439692948
150,62,36.3752050291948,"""wig_w""",-0.00938077210799926,-0.00025262648664853564,-6.231665787021346e-6,2.18250003895766e-6,0.000309882481142437,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7450001695556978,0.6963313977163881,-3.8024627480369766,1.040652335189939,16.559019277025236,24.590745112906998,160.6959389608064,-1173.2187882784976,-0.40246104981025527,1.1147366982413318,-9.649411869513054,-129.95654383580026
151,62,36.3874706541948,"""wig_w""",-0.009404860403083972,-0.00025262648664853564,-6.204894519331182e-6,2.182764064150588e-6,0.00030985872362460906,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7451180246009057,0.6964108269809284,-3.80372494790696,1.0443593574300296,16.568902758876153,24.563401143630774,160.92271113445,-1170.00353892742,-0.40332175480228144,1.1146612234989752,-9.645950558756512,-129.95387640862972
152,62,36.3997362791948,"""wig_w""",-0.009432718049093217,-0.00025262648664853564,-6.178119347272755e-6,2.1831210991910736e-6,0.00030982707493643264,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7452358095170161,0.6964903447694278,-3.8049873528953966,1.048064316870905,16.57880737323833,24.536053847155188,161.14937505928026,-1166.788001646131,-0.404182461449699,1.1149564080269787,-9.642489039703113,-129.97592937571594
153,62,36.412001904194796,"""wig_w""",-0.009460575695098323,-0.00025262648664853564,-6.1513396980240054e-6,2.183476627888533e-6,0.0003097954262482562,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7453535240114714,0.6965699512490786,-3.8062499272253305,1.0517671949595664,16.588733102006728,24.5086984968983,161.375932978468,-1163.57186518548,-0.40504316809787544,1.1152484379365537,-9.639027525021772,-129.99750617904425
154,62,36.42426752919479,"""wig_w""",-0.009484663990172513,-0.00025262648664853564,-6.12455621073834e-6,2.1837373340061377e-6,0.0003097716687304246,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7454711677926075,0.6966496465874038,-3.8075126354675195,1.055467973057412,16.598679926898296,24.481339992820615,161.60238712906008,-1160.355468604503,-0.4059038730919211,1.1151651624655043,-9.635566225399119,-129.99363855481144
155,62,36.43653315419479,"""wig_w""",-0.009501787449460822,-0.00025262648664853564,-6.097770376257869e-6,2.1838629404182507e-6,0.0003097594838249179,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.745588740690547,0.6967294309513145,-3.8087754482401444,1.059166632672598,16.60864783958471,24.45399012671352,161.82873955365545,-1157.1396485607447,-0.40676457566195895,1.1145435044479268,-9.632105313750076,-129.95066649781182
156,62,36.44879877919479,"""wig_w""",-0.009509810935375401,-0.00025262648664853564,-6.070983712419161e-6,2.1838870826367696e-6,0.00030975653671412617,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7457062427086373,0.6968093045063027,-3.810038346313564,1.0628631556586738,16.618636846103,24.42666105786363,162.05499185332437,-1153.925377081474,-0.407625276302676,1.1135156871765122,-9.628644897601307,-129.87120618608685
157,62,36.46106440419479,"""wig_w""",-0.009507984695148243,-0.00025262648664853564,-6.044196952727543e-6,2.1838956325015153e-6,0.00030975607790583224,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.745823673976884,0.6968892674158956,-3.8113013222350274,1.0665575243490732,16.62864696301172,24.399358768554414,162.2811448828504,-1150.7133831086194,-0.4084859764357225,1.112425420041591,-9.625185004732158,-129.77058406075187
158,62,36.473330029194784,"""wig_w""",-0.009497058492071211,-0.00025262648664853564,-6.01740971093858e-6,2.18397569691984e-6,0.0003097509790980551,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7459410346357468,0.696969319841453,-3.8125643795046873,1.0702497216067217,16.63867820757226,24.372080244776562,162.5071984716915,-1147.5039503251598,-0.40934667756003884,1.1116243426513213,-9.621725583263864,-129.66716102010102
159,62,36.48559565419478,"""wig_w""",-0.009479167468093031,-0.00025262648664853564,-5.990620800759422e-6,2.1841653616725994e-6,0.00030973782669972146,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7460583247187513,0.6970494619423412,-3.813827530086789,1.0739397307809038,16.648730587718873,24.344815924915217,162.7331513017785,-1144.296974904872,-0.4102073803904155,1.1112683915846036,-9.61826651387058,-129.57232887876052
160,62,36.49786127919478,"""wig_w""",-0.009457507103713002,-0.00025262648664853564,-5.963829006368264e-6,2.1844333966473037e-6,0.00030971868762362433,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7461755441022851,0.6971296938764565,-3.8150907912925502,1.0776275355776415,16.65880409769299,24.317555873973614,162.95900104889154,-1141.092214806922,-0.41106808448639,1.111232905760023,-9.614807629946215,-129.48590885681756
161,62,36.51012690419478,"""wig_w""",-0.009435846739336975,-0.00025262648664853564,-5.9370338403205105e-6,2.1847002634591522e-6,0.0003096995485475286,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7462926925508929,0.6972100158010205,-3.81635418278648,1.0813131198630537,16.668898721880822,24.290295979860417,163.18474480190417,-1137.8895560436733,-0.4119287885816439,1.1111949749651813,-9.611348741671625,-129.39930081248147
162,62,36.522392529194775,"""wig_w""",-0.009417955715368964,-0.00025262648664853564,-5.910235840437612e-6,2.184887468162317e-6,0.00030968639614918956,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7464097698299536,0.6972904278735252,-3.817617723911142,1.0849964674294361,16.67901444455977,24.26304049144907,163.41037965843796,-1134.6891219464842,-0.412789491410103,1.1108331336855795,-9.607889661201208,-129.30404484900168
163,62,36.53465815419477,"""wig_w""",-0.0094070295123032,-0.00025262648664853564,-5.883436234740663e-6,2.184965829695014e-6,0.00030968129734139415,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7465267758179404,0.6973709302526863,-3.8188814310946726,1.0886775617595574,16.68915125976234,24.235799403108253,163.6359033171633,-1131.4911564545896,-0.4136501925319772,1.1100257162790672,-9.604430227349317,-129.2002313368748
164,62,36.54692377919477,"""wig_w""",-0.009405203272081431,-0.00025262648664853564,-5.8566361784726475e-6,2.1849741388372466e-6,0.00030968083853307463,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7466437105507968,0.6974515230992567,-3.820145315087927,1.0923563858250471,16.6993091753703,24.208582248327232,163.86131448824767,-1128.2957580607347,-0.4145108926630003,1.1089302491768291,-9.600970328263818,-129.09931954489824
165,62,36.55918940419477,"""wig_w""",-0.009413226757988488,-0.00025262648664853564,-5.829836019331992e-6,2.1849972782427612e-6,0.0003096778914222573,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7467605741710548,0.6975322065765799,-3.8214093781772807,1.0960329219496598,16.70948820892562,24.181391998399054,164.08661302365684,-1125.1026399502662,-0.4153715933030931,1.1078963825110215,-9.597509919604324,-129.01930695866534
166,62,36.571455029194766,"""wig_w""",-0.009430350217251304,-0.00025262648664853564,-5.803035029595841e-6,2.18511673362838e-6,0.0003096657065167581,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7468773668106181,0.6976129808507937,-3.8226736120538827,1.0997071517584076,16.719688377522566,24.154222719240853,164.31179978518173,-1121.9110847089664,-0.4162322958746747,1.107262818665145,-9.594049034602184,-128.97482360785176
167,62,36.583720654194764,"""wig_w""",-0.009454438512280654,-0.00025262648664853564,-5.776231769014647e-6,2.1853625554461696e-6,0.0003096419489989696,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7469940884755726,0.6976938460906569,-3.823937997296836,1.103379056220509,16.729909687663763,24.12706244653679,164.53687635944797,-1118.720152147497,-0.41709300087276746,1.1071570311521084,-9.590587782316023,-128.96787192903682
168,62,36.59598627919476,"""wig_w""",-0.009482296158224884,-0.00025262648664853564,-5.749424872645573e-6,2.1856948692760684e-6,0.00030961030031087067,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.74711073900081,0.697774802467021,-3.825202505182764,1.1070486157798223,16.740152131048,24.099899682276444,164.76184475185704,-1115.5290503055915,-0.4179537075272597,1.1074152883684372,-9.587126332188527,-128.98473354064004
169,62,36.60825190419476,"""wig_w""",-0.009510153804165243,-0.00025262648664853564,-5.722613809754638e-6,2.1860256749870675e-6,0.0003095786516227716,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7472273181019425,0.6978558501520292,-3.8264671018039884,1.1107158105530832,16.750415688837908,24.072729784982048,164.98670714241086,-1112.3374795648642,-0.4188144141824347,1.1076704123030456,-9.583664886389908,-129.00112252598916
170,62,36.62051752919476,"""wig_w""",-0.009534242099184782,-0.00025262648664853564,-5.6957991774853715e-6,2.1862681738165696e-6,0.00030955489410497866,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7473438254954803,0.6979369893181632,-3.8277317535941755,1.1143806205658788,16.76070034201842,24.045557568591235,165.21146570377059,-1109.145767082016,-0.4196751191823457,1.1075568768226747,-9.580203645125433,-128.9929795514384
171,62,36.632783154194755,"""wig_w""",-0.009551365558436732,-0.00025262648664853564,-5.6689823640517396e-6,2.186384970817549e-6,0.000309542709199459,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7474602610185761,0.698018220137282,-3.8289964327717314,1.1180430259904475,16.771006081889517,24.01839461585445,165.43612242104214,-1105.9547200817506,-0.42053582175624404,1.106914523446432,-9.576742772440957,-128.94709514056117
172,62,36.64504877919475,"""wig_w""",-0.009559389044338595,-0.00025262648664853564,-5.6421647809557756e-6,2.1864074132653623e-6,0.00030953976208860626,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7475766246799735,0.6980995427798012,-3.830261121228798,1.1217030073490128,16.781332914636305,23.99125286986287,165.66067885286554,-1102.765278156036,-0.4213965223982607,1.105873238368665,-9.573282369954207,-128.86587813432322
173,62,36.65731440419475,"""wig_w""",-0.009557562804124077,-0.00025262648664853564,-5.61534710915745e-6,2.1864153569837332e-6,0.00030953930328024825,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7476929166138907,0.6981809574141368,-3.831525812013842,1.125360545651508,16.791680857359697,23.964138206257854,165.88513583404728,-1099.578149760374,-0.42225722252988696,1.1047706150230059,-9.56982246339164,-128.76395435657034
174,62,36.66958002919475,"""wig_w""",-0.009546636601082901,-0.00025262648664853564,-5.588528988784467e-6,2.1864897250601326e-6,0.00030953420447243663,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7478091369649391,0.6982624642064988,-3.8327905084608225,1.129015622446453,16.802049927926408,23.937047664641256,166.10949320155072,-1096.3936172736182,-0.42311792365031653,1.1039520186519531,-9.566363002985916,-128.65891625737333
175,62,36.681845654194746,"""wig_w""",-0.00952874557715814,-0.00025262648664853564,-5.5617093177325804e-6,2.186665838242602e-6,0.00030952105207411476,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7479252857718721,0.6983440633210689,-3.83405522175558,1.1326682197769165,16.812440134598233,23.90997185407892,166.33374967314003,-1093.2115907561995,-0.42397862647496365,1.1035705898638186,-9.56290387536152,-128.56175410821353
176,62,36.69411127919474,"""wig_w""",-0.009507085212840839,-0.00025262648664853564,-5.534886968072313e-6,2.1869146377596672e-6,0.0003095019129980637,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7480413629178643,0.6984257549205328,-3.8353199679669427,1.1363183200479445,16.822851471513435,23.882901017374078,166.55790298423094,-1090.0318450939192,-0.424839330564259,1.1035038794152596,-9.559444922792489,-128.47244631882387
177,62,36.70637690419474,"""wig_w""",-0.009485424848527256,-0.00025262648664853564,-5.5080614892582665e-6,2.1871622677870076e-6,0.00030948277392201087,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7481573681753563,0.6985075391668901,-3.8365847652711054,1.1399659058253628,16.83328392264292,23.85583111655983,166.78195029746672,-1086.85427368372,-0.42570003465290845,1.1034347410021237,-9.555985965915465,-128.38295206310625
178,62,36.71864252919474,"""wig_w""",-0.00946753382461194,-0.00025262648664853564,-5.481233382269915e-6,2.1873359181256043e-6,0.0003094696215236861,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7482733013176166,0.6985894162224169,-3.8378496315307453,1.1436109595963748,16.84373747184851,23.828766325187253,167.00588878544318,-1083.6789924554464,-0.426560737475835,1.103047462969677,-9.552526827323604,-128.28536963788457
179,62,36.730908154194736,"""wig_w""",-0.009456607621581235,-0.00025262648664853564,-5.454403787249879e-6,2.1874085813821314e-6,0.00030946452271585895,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7483891622298825,0.6986713862506356,-3.8391145819546075,1.147253463528287,16.854212113058654,23.801716459202932,167.2297162097977,-1080.5062284549745,-0.4274214385940704,1.1022225706793565,-9.54906735466452,-128.17994442713297
180,62,36.743173779194734,"""wig_w""",-0.009454781381371727,-0.00025262648664853564,-5.427573775217275e-6,2.187416284104561e-6,0.00030946406390747617,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7485049509532754,0.6987534494171448,-3.840379626546589,1.1508933992620771,16.86470785448146,23.77469088147135,167.45343132121013,-1077.336066363441,-0.42828213872387033,1.1011147835338273,-9.545607441971432,-128.07773352579088
181,62,36.75543940419473,"""wig_w""",-0.009462804867266602,-0.00025262648664853564,-5.400743667454606e-6,2.187437722600308e-6,0.00030946111679660323,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7486206676343988,0.6988356058901805,-3.8416447674587393,1.1545307477723337,16.875224714263005,23.747692509922384,167.6770339840543,-1074.1682207087786,-0.4291428393653048,1.1000674911374488,-9.542147046949038,-127.99596870060032
182,62,36.76770502919473,"""wig_w""",-0.009479928326494866,-0.00025262648664853564,-5.3739127887909404e-6,2.187548361588058e-6,0.00030944893189108517,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7487363124092645,0.6989178558408254,-3.8429099969080185,1.1581654893150632,16.885762710039135,23.7207155168291,167.90052504404105,-1071.001994465837,-0.4300035419405523,1.0994133147429945,-9.538686200726328,-127.94858471577979
183,62,36.77997065419473,"""wig_w""",-0.00950401662147275,-0.00025262648664853564,-5.347079805399397e-6,2.1877759592111926e-6,0.0003094251743733325,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7488518852892442,0.6990001994428316,-3.8441752966069713,1.161797603471529,16.896321848460406,23.693748152854567,168.1239060471799,-1067.8364796042829,-0.4308642469440461,1.0992774238016865,-9.535225006436034,-127.93738142166617
184,62,36.792236279194725,"""wig_w""",-0.009531874267356548,-0.00025262648664853564,-5.320243455108282e-6,2.1880835236856807e-6,0.00030939352568530923,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.748967386116162,0.6990826368720829,-3.8454406394283476,1.1654270692816562,16.90690212085461,23.66677912719509,168.34717894042348,-1064.670913203493,-0.4317249536048319,1.0994990099467445,-9.531763624676778,-127.9490914380178
185,62,36.80450190419472,"""wig_w""",-0.009559731913236768,-0.00025262648664853564,-5.2934032493166474e-6,2.188389578393121e-6,0.00030936187699728563,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7490828146137262,0.6991651683057788,-3.846705993307594,1.1690538654468812,16.917503507653837,23.639803882844568,168.57034583553352,-1061.5050071849018,-0.4325856602662271,1.0997174852082516,-9.52830224720511,-127.96033252785574
186,62,36.81676752919472,"""wig_w""",-0.009583820208205562,-0.00025262648664853564,-5.266559743107567e-6,2.1886138493964447e-6,0.000309338119479529,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7491981705065458,0.6992477939214639,-3.8479713265149704,1.1726779705716734,16.9281259891129,23.61282714827556,168.79340883574096,-1058.3390768929492,-0.4334463652713458,1.0995739016857464,-9.52484106382938,-127.94794724816266
187,62,36.82903315419472,"""wig_w""",-0.009600943667423758,-0.00025262648664853564,-5.2397142219492925e-6,2.1887218270943387e-6,0.0003093259345739934,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7493134536387087,0.6993305138960493,-3.8492366128467568,1.176299363406978,16.938769556161684,23.585860298629093,169.0163698644062,-1055.173900345801,-0.43430706784866746,1.0989109985926913,-9.521380229797392,-127.89917311968345
188,62,36.841298779194716,"""wig_w""",-0.009608967153313818,-0.00025262648664853564,-5.2128679908897774e-6,2.1887425678707133e-6,0.0003093229874630901,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7494286640242305,0.6994133284049769,-3.8505018353025697,1.179918023058422,16.949434215134456,23.558915062304713,169.23923043492337,-1052.0103849500533,-0.43516776849183264,1.0978563408146926,-9.517919840864757,-127.81621324473147
189,62,36.853564404194714,"""wig_w""",-0.009607140913111026,-0.00025262648664853564,-5.186021678285959e-6,2.1887499047699323e-6,0.00030932252865467137,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7495438018013941,0.6994962376216525,-3.851766987429463,1.1835339291273916,16.960119983674925,23.531997209053287,169.4619913611664,-1048.8492188306316,-0.4360284686221936,1.0967414485817912,-9.514459920720636,-127.71299832561928
190,62,36.86583002919471,"""wig_w""",-0.009596214710103088,-0.00025262648664853564,-5.159174950668166e-6,2.1888185702059285e-6,0.000309317429846828,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.749658867118807,0.6995792417172362,-3.853032072406634,1.1871470617632205,16.97082688025478,23.505103831714386,169.68465248864754,-1045.6906830658854,-0.4368891697391727,1.095905457238964,-9.511000421691257,-127.60635842841135
191,62,36.87809565419471,"""wig_w""",-0.009578323686227833,-0.00025262648664853564,-5.132326790214089e-6,2.1889811169024944e-6,0.00030930427744851636,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7497738600203003,0.6996623408608226,-3.8542971006672313,1.1907574016182096,16.981554913462315,23.478225708823953,169.9072125738429,-1042.5347014848662,-0.43774987255873893,1.0954987317179141,-9.507541236302966,-127.50688545307926
192,62,36.89036127919471,"""wig_w""",-0.009556663321968655,-0.00025262648664853564,-5.105476156982113e-6,2.189210659890256e-6,0.0003092851383725069,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7498887803956996,0.6997455352199835,-3.8555620870751586,1.1943649297119923,16.992304077331017,23.451353259708927,170.1296694160726,-1039.3810657569213,-0.4386105766421174,1.0954010193805268,-9.50408221563833,-127.41471370349446
193,62,36.902626904194705,"""wig_w""",-0.009535002957712911,-0.00025262648664853564,-5.078622637364188e-6,2.1894390321604643e-6,0.0003092659992964971,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7500036280252161,0.6998288249615923,-3.8568270483623883,1.1979696272256035,17.00307435541467,23.424482519977634,170.35202025675773,-1036.2296765972196,-0.4394712807249211,1.095300896906759,-9.500623190706026,-127.32235710846612
194,62,36.9148925291947,"""wig_w""",-0.009517111933846386,-0.00025262648664853564,-5.051766695455388e-6,2.189599113427466e-6,0.0003092528468981818,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7501184026898816,0.6999122102528043,-3.8580920009557547,1.2015714752563933,17.013865731157566,23.39761758837795,170.57426234844928,-1033.0806425887872,-0.44033198354295616,1.0948883650914967,-9.497163994454827,-127.2224675495004
195,62,36.9271581541947,"""wig_w""",-0.00950618573084812,-0.00025262648664853564,-5.024909383423299e-6,2.189666072253734e-6,0.00030924774809032186,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7502331042815582,0.6999956912620445,-3.8593569588819285,1.205170454570969,17.024678198382457,23.37076810370442,170.79639351995075,-1029.9341740194197,-0.4411926846579784,1.094046124059227,-9.493704483295732,-127.11544403607583
196,62,36.9394237791947,"""wig_w""",-0.009504359490649957,-0.00025262648664853564,-4.998051687972457e-6,2.1896731679039952e-6,0.0003092472892818802,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7503477328463923,0.7000792681598524,-3.860621931423333,1.208766545393769,17.035511765622633,23.343943259425842,171.01841256523383,-1026.7903418737187,-0.4420533847867026,1.0929261059432331,-9.490244557101226,-127.01194463719946
197,62,36.951689404194695,"""wig_w""",-0.00951238297653357,-0.00025262648664853564,-4.971193903942233e-6,2.1896929036742693e-6,0.0003092443421709534,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.750462288534899,0.7001629411194541,-3.8618869206087996,1.212359727263554,17.04636645162798,23.317145920500028,171.2403193620245,-1023.6488620179896,-0.4429140854293279,1.0918654849574922,-9.486784175605806,-126.92844158851364
198,62,36.96395502919469,"""wig_w""",-0.009529506435729902,-0.00025262648664853564,-4.944335408770804e-6,2.1897947168937405e-6,0.0003092321572654214,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7505767714870466,0.7002467103169747,-3.8631519191779886,1.2159499789798458,17.05724227457614,23.29037036478492,171.46211473892188,-1020.5090576580624,-0.44377478800781645,1.0911908456615702,-9.48332336785366,-126.8781801220076
199,62,36.97622065419469,"""wig_w""",-0.00955359473066023,-0.00025262648664853564,-4.917474975166915e-6,2.190004071046178e-6,0.0003092083997477027,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7506911817193619,0.7003305759312582,-3.864416909961861,1.2195372786476935,17.068139241266742,23.263605056344055,171.68380019847737,-1017.3700526666191,-0.44463549301607924,1.0910250708324878,-9.479862231099379,-126.86275930970967
200,62,36.98848627919469,"""wig_w""",-0.009581452376488215,-0.00025262648664853564,-4.890611443836922e-6,2.190286860116541e-6,0.0003091767510597488,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,0.7508055190804956,0.7004145381433198,-3.8656818674059017,1.223121603814168,17.079057342658142,23.236838910036408,171.90537762497868,-1014.2311129282882,-0.44549619968241555,1.0912102545696705,-9.47640091716797,-126.86935926116107
