target,location,coordinate,qx_power,qy_power,qk_power,total_order,coefficient
SEX_11E,entry,pz,0,2,2,4,1.4405168125814755e-23
SEX_11E,entry,pz,0,3,1,4,-2.216427132828763e-25
SEX_11E,entry,pz,0,4,0,4,1.4358809038744817e-12
SEX_11E,entry,pz,1,0,3,4,3.606371587567878e-51
SEX_11E,entry,pz,1,1,2,4,-6.479615282393546e-38
SEX_11E,entry,pz,1,2,1,4,-1.0247093047271802e-10
SEX_11E,entry,pz,1,3,0,4,-9.929917112668007e-25
SEX_11E,entry,pz,2,0,2,4,5.596982132389738e-25
SEX_11E,entry,pz,2,1,1,4,5.9494823363065e-25
SEX_11E,entry,pz,2,2,0,4,5.644814201487424e-11
SEX_11E,entry,pz,3,0,1,4,-2.0990279365300788e-11
SEX_11E,entry,pz,3,1,0,4,3.9900933420683643e-25
SEX_11E,entry,pz,4,0,0,4,5.035688459920147e-13
SEX_11E,exit,x,0,0,0,0,2.2126186184198477e-14
SEX_11E,exit,x,0,0,1,1,1.947834659881282e-30
SEX_11E,exit,x,0,1,0,1,-4.0828664895472373e-19
SEX_11E,exit,x,1,0,0,1,0.0009773448971617887
SEX_11E,exit,x,0,0,2,2,3.593372381607301e-46
SEX_11E,exit,x,0,1,1,2,-2.344372151756008e-32
SEX_11E,exit,x,0,2,0,2,4.82048072164807e-7
SEX_11E,exit,x,1,0,1,2,1.6946812743128645e-19
SEX_11E,exit,x,1,1,0,2,-6.385358438828342e-21
SEX_11E,exit,x,2,0,0,2,-2.672531797958456e-6
SEX_11E,exit,x,0,0,3,3,7.548229059254121e-62
SEX_11E,exit,x,0,1,2,3,1.5513944917693352e-46
SEX_11E,exit,x,0,2,1,3,-3.852740742079793e-9
SEX_11E,exit,x,0,3,0,3,1.148936427636285e-22
SEX_11E,exit,x,1,0,2,3,4.685317096466011e-35
SEX_11E,exit,x,1,1,1,3,-1.0432387309828436e-21
SEX_11E,exit,x,1,2,0,3,2.255230509281044e-8
SEX_11E,exit,x,2,0,1,3,3.686391179977341e-9
SEX_11E,exit,x,2,1,0,3,3.403033709450971e-22
SEX_11E,exit,x,3,0,0,3,-1.6629962969697842e-8
SEX_11E,exit,x,0,0,4,4,1.659657546589282e-77
SEX_11E,exit,x,0,1,3,4,-1.0553156369449296e-60
SEX_11E,exit,x,0,2,2,4,5.2512575731980173e-23
SEX_11E,exit,x,0,3,1,4,-6.0297338511304224e-24
SEX_11E,exit,x,0,4,0,4,1.6429618136150317e-12
SEX_11E,exit,x,1,0,3,4,1.3121115296801599e-50
SEX_11E,exit,x,1,1,2,4,1.347211875003438e-35
SEX_11E,exit,x,1,2,1,4,-1.1191240924910103e-9
SEX_11E,exit,x,1,3,0,4,1.656487504861621e-24
SEX_11E,exit,x,2,0,2,4,2.0364066633460765e-24
SEX_11E,exit,x,2,1,1,4,-1.1002633887084279e-23
SEX_11E,exit,x,2,2,0,4,2.7918000322170094e-10
SEX_11E,exit,x,3,0,1,4,2.0353900855646502e-10
SEX_11E,exit,x,3,1,0,4,2.9084810855037545e-25
SEX_11E,exit,x,4,0,0,4,2.5628478683585024e-11
SEX_11E,exit,px,0,0,0,0,-4.62967672717618e-15
SEX_11E,exit,px,0,0,1,1,-3.3409064804599776e-30
SEX_11E,exit,px,0,1,0,1,-3.9967133123034627e-19
SEX_11E,exit,px,1,0,0,1,-8.329081925827724e-5
SEX_11E,exit,px,0,0,2,2,-6.138489901835551e-46
SEX_11E,exit,px,0,1,1,2,-1.7705605352698454e-33
SEX_11E,exit,px,0,2,0,2,5.637520468912367e-8
SEX_11E,exit,px,1,0,1,2,-2.9024753150119554e-19
SEX_11E,exit,px,1,1,0,2,-1.4595792911080104e-21
SEX_11E,exit,px,2,0,0,2,-4.421074037295871e-7
SEX_11E,exit,px,0,0,3,3,-1.2888038875897443e-61
SEX_11E,exit,px,0,1,2,3,2.0374475985666684e-47
SEX_11E,exit,px,0,2,1,3,6.565060717818423e-9
SEX_11E,exit,px,0,3,0,3,-2.737123652303386e-23
SEX_11E,exit,px,1,0,2,3,-8.000742187613914e-35
SEX_11E,exit,px,1,1,1,3,-5.846285828124285e-23
SEX_11E,exit,px,1,2,0,3,1.3080572503133725e-9
SEX_11E,exit,px,2,0,1,3,-6.304502014470535e-9
SEX_11E,exit,px,2,1,0,3,2.0200095763852573e-23
SEX_11E,exit,px,3,0,0,3,-1.1816025110534165e-9
SEX_11E,exit,px,0,0,4,4,-2.8327255931913137e-77
SEX_11E,exit,px,0,1,3,4,-1.4306466616101333e-61
SEX_11E,exit,px,0,2,2,4,-8.948359696874558e-23
SEX_11E,exit,px,0,3,1,4,1.180805251213443e-24
SEX_11E,exit,px,0,4,0,4,-2.3588343826703873e-12
SEX_11E,exit,px,1,0,3,4,-2.2397694727990536e-50
SEX_11E,exit,px,1,1,2,4,1.5538130243914033e-36
SEX_11E,exit,px,1,2,1,4,-8.050098069134665e-11
SEX_11E,exit,px,1,3,0,4,-4.377826947398953e-25
SEX_11E,exit,px,2,0,2,4,-3.476065039255468e-24
SEX_11E,exit,px,2,1,1,4,-1.6853588595585554e-24
SEX_11E,exit,px,2,2,0,4,1.1281943431360882e-10
SEX_11E,exit,px,3,0,1,4,7.381571068691774e-11
SEX_11E,exit,px,3,1,0,4,1.3722824257508984e-24
SEX_11E,exit,px,4,0,0,4,3.691682261482329e-11
SEX_11E,exit,y,0,0,0,0,2.1609782398567514e-29
SEX_11E,exit,y,0,0,1,1,7.91755743237724e-44
SEX_11E,exit,y,0,1,0,1,0.0010179307325326264
SEX_11E,exit,y,1,0,0,1,2.3908931308062884e-18
SEX_11E,exit,y,0,0,2,2,-5.146541212938188e-58
SEX_11E,exit,y,0,1,1,2,-7.009307133476853e-18
SEX_11E,exit,y,0,2,0,2,8.294274189585311e-20
SEX_11E,exit,y,1,0,1,2,-3.222359053336533e-33
SEX_11E,exit,y,1,1,0,2,6.614961771203026e-6
SEX_11E,exit,y,2,0,0,2,2.58118464626083e-20
SEX_11E,exit,y,0,0,3,3,3.512144676999207e-72
SEX_11E,exit,y,0,1,2,3,4.776933823729908e-32
SEX_11E,exit,y,0,2,1,3,-3.4862009822579435e-22
SEX_11E,exit,y,0,3,0,3,2.1901772228701768e-8
SEX_11E,exit,y,1,0,2,3,1.8669834091198182e-48
SEX_11E,exit,y,1,1,1,3,-3.045710026194572e-7
SEX_11E,exit,y,1,2,0,3,-2.7925101245725527e-22
SEX_11E,exit,y,2,0,1,3,-2.7832157320139235e-22
SEX_11E,exit,y,2,1,0,3,-5.226746059067238e-8
SEX_11E,exit,y,3,0,0,3,-5.794352088366041e-23
SEX_11E,exit,y,0,0,4,4,-2.3938598910085535e-86
SEX_11E,exit,y,0,1,3,4,-3.2560449368363096e-46
SEX_11E,exit,y,0,2,2,4,1.5076062845247556e-35
SEX_11E,exit,y,0,3,1,4,-5.63273935629159e-10
SEX_11E,exit,y,0,4,0,4,-4.2746335239253555e-24
SEX_11E,exit,y,1,0,3,4,1.4044720220054353e-61
SEX_11E,exit,y,1,1,2,4,4.151319885870448e-21
SEX_11E,exit,y,1,2,1,4,2.3752367959532945e-23
SEX_11E,exit,y,1,3,0,4,1.0024673923403912e-9
SEX_11E,exit,y,2,0,2,4,2.9983578852664455e-36
SEX_11E,exit,y,2,1,1,4,-1.3403439142711188e-9
SEX_11E,exit,y,2,2,0,4,-3.626180368575648e-24
SEX_11E,exit,y,3,0,1,4,-6.037003129001849e-24
SEX_11E,exit,y,3,1,0,4,-1.2552875694957532e-9
SEX_11E,exit,y,4,0,0,4,-4.822478611988269e-24
SEX_11E,exit,py,0,0,0,0,-7.121348261149187e-30
SEX_11E,exit,py,0,0,1,1,1.2511364999371034e-44
SEX_11E,exit,py,0,1,0,1,6.59218107816244e-5
SEX_11E,exit,py,1,0,0,1,7.226661000325689e-20
SEX_11E,exit,py,0,0,2,2,-4.711533911150188e-60
SEX_11E,exit,py,0,1,1,2,-9.021261022848336e-20
SEX_11E,exit,py,0,2,0,2,4.5891891878853865e-21
SEX_11E,exit,py,1,0,1,2,1.014131952098123e-33
SEX_11E,exit,py,1,1,0,2,3.7191714248036077e-7
SEX_11E,exit,py,2,0,0,2,2.5567836543639746e-21
SEX_11E,exit,py,0,0,3,3,4.5563382044892514e-74
SEX_11E,exit,py,0,1,2,3,6.148011187721724e-34
SEX_11E,exit,py,0,2,1,3,-2.69377358405651e-23
SEX_11E,exit,py,0,3,0,3,9.461894767081655e-10
SEX_11E,exit,py,1,0,2,3,2.956698319794521e-49
SEX_11E,exit,py,1,1,1,3,-3.920489545661839e-9
SEX_11E,exit,py,1,2,0,3,-2.23373586887681e-25
SEX_11E,exit,py,2,0,1,3,1.9399655710775624e-23
SEX_11E,exit,py,2,1,0,3,-5.1171618274409565e-9
SEX_11E,exit,py,3,0,0,3,-1.3314709191315833e-23
SEX_11E,exit,py,0,0,4,4,-3.080237339502989e-88
SEX_11E,exit,py,0,1,3,4,-4.190597263215906e-48
SEX_11E,exit,py,0,2,2,4,5.179180901158421e-37
SEX_11E,exit,py,0,3,1,4,-2.7181186281008027e-11
SEX_11E,exit,py,0,4,0,4,-3.3104634223920507e-25
SEX_11E,exit,py,1,0,3,4,1.8749833911958936e-63
SEX_11E,exit,py,1,1,2,4,5.343207126406435e-23
SEX_11E,exit,py,1,2,1,4,3.488633323982672e-24
SEX_11E,exit,py,1,3,0,4,5.590790978455867e-11
SEX_11E,exit,py,2,0,2,4,5.148660415347857e-38
SEX_11E,exit,py,2,1,1,4,8.673412579067885e-11
SEX_11E,exit,py,2,2,0,4,-9.525853429408379e-25
SEX_11E,exit,py,3,0,1,4,1.3992019006225e-25
SEX_11E,exit,py,3,1,0,4,-6.931242124245371e-11
SEX_11E,exit,py,4,0,0,4,-2.925297589193787e-25
SEX_11E,exit,z,0,0,0,0,-3.641531517695775e-13
SEX_11E,exit,z,0,0,1,1,-8.493548716060389e-31
SEX_11E,exit,z,0,1,0,1,-9.67824382416838e-20
SEX_11E,exit,z,1,0,0,1,6.757474122460284e-5
SEX_11E,exit,z,0,0,2,2,-1.5591242282255583e-46
SEX_11E,exit,z,0,1,1,2,-3.020213606123841e-33
SEX_11E,exit,z,0,2,0,2,1.6865907202258131e-7
SEX_11E,exit,z,1,0,1,2,-7.376450383693898e-20
SEX_11E,exit,z,1,1,0,2,-9.336882959474452e-22
SEX_11E,exit,z,2,0,0,2,-3.4690759573758103e-7
SEX_11E,exit,z,0,0,3,3,-3.2730717161273312e-62
SEX_11E,exit,z,0,1,2,3,2.2716020061573946e-47
SEX_11E,exit,z,0,2,1,3,1.6664970629656782e-9
SEX_11E,exit,z,0,3,0,3,1.3923778463273342e-23
SEX_11E,exit,z,1,0,2,3,-2.0319380157316367e-35
SEX_11E,exit,z,1,1,1,3,-1.279356488486033e-22
SEX_11E,exit,z,1,2,0,3,3.818868016700787e-9
SEX_11E,exit,z,2,0,1,3,-1.6017088723967188e-9
SEX_11E,exit,z,2,1,0,3,8.448306048800725e-23
SEX_11E,exit,z,3,0,0,3,-2.659828407221566e-9
SEX_11E,exit,z,0,0,4,4,-7.1934466148764415e-78
SEX_11E,exit,z,0,1,3,4,-1.559303021080527e-61
SEX_11E,exit,z,0,2,2,4,-2.2714952537176803e-23
SEX_11E,exit,z,0,3,1,4,-6.47952288955021e-25
SEX_11E,exit,z,0,4,0,4,2.908625247479063e-12
SEX_11E,exit,z,1,0,3,4,-5.687830557456372e-51
SEX_11E,exit,z,1,1,2,4,1.9052605815297112e-36
SEX_11E,exit,z,1,2,1,4,-1.6712317708612016e-10
SEX_11E,exit,z,1,3,0,4,5.474966587790449e-25
SEX_11E,exit,z,2,0,2,4,-8.827324455950205e-25
SEX_11E,exit,z,2,1,1,4,-2.6710166172857097e-24
SEX_11E,exit,z,2,2,0,4,8.046311540685536e-11
SEX_11E,exit,z,3,0,1,4,4.225851871365652e-11
SEX_11E,exit,z,3,1,0,4,1.1404180360207998e-24
SEX_11E,exit,z,4,0,0,4,5.86762507493841e-11
SEX_11E,exit,pz,0,0,0,0,5.244648461889997e-14
SEX_11E,exit,pz,0,0,1,1,5.382518262308844e-31
SEX_11E,exit,pz,0,1,0,1,-3.5594237515791935e-20
SEX_11E,exit,pz,1,0,0,1,-5.485856837038512e-5
SEX_11E,exit,pz,0,0,2,2,9.884818564573113e-47
SEX_11E,exit,pz,0,1,1,2,-2.3752083003082833e-35
SEX_11E,exit,pz,0,2,0,2,1.6297898337001598e-7
SEX_11E,exit,pz,1,0,1,2,4.675334666466722e-20
SEX_11E,exit,pz,1,1,0,2,-7.741046876657737e-21
SEX_11E,exit,pz,2,0,0,2,7.761866730928683e-8
SEX_11E,exit,pz,0,0,3,3,2.075235376356006e-62
SEX_11E,exit,pz,0,1,2,3,-1.207329684789388e-48
SEX_11E,exit,pz,0,2,1,3,-1.0568473844280693e-9
SEX_11E,exit,pz,0,3,0,3,2.795834439208403e-23
SEX_11E,exit,pz,1,0,2,3,1.288299577201566e-35
SEX_11E,exit,pz,1,1,1,3,-3.963996161868569e-24
SEX_11E,exit,pz,1,2,0,3,-1.2816642767891545e-9
SEX_11E,exit,pz,2,0,1,3,1.0153549228799544e-9
SEX_11E,exit,pz,2,1,0,3,-8.644542021558719e-23
SEX_11E,exit,pz,3,0,0,3,1.0113831334287192e-9
SEX_11E,exit,pz,0,0,4,4,4.561061796108049e-78
SEX_11E,exit,pz,0,1,3,4,8.970719788757499e-63
SEX_11E,exit,pz,0,2,2,4,1.4405168125814755e-23
SEX_11E,exit,pz,0,3,1,4,-2.216427132828763e-25
SEX_11E,exit,pz,0,4,0,4,1.4358809038744817e-12
SEX_11E,exit,pz,1,0,3,4,3.606371587567878e-51
SEX_11E,exit,pz,1,1,2,4,-6.479615282393546e-38
SEX_11E,exit,pz,1,2,1,4,-1.0247093047271802e-10
SEX_11E,exit,pz,1,3,0,4,-9.929917112668007e-25
SEX_11E,exit,pz,2,0,2,4,5.596982132389738e-25
SEX_11E,exit,pz,2,1,1,4,5.9494823363065e-25
SEX_11E,exit,pz,2,2,0,4,5.644814201487424e-11
SEX_11E,exit,pz,3,0,1,4,-2.0990279365300788e-11
SEX_11E,exit,pz,3,1,0,4,3.9900933420683643e-25
SEX_11E,exit,pz,4,0,0,4,5.035688459920147e-13
