target,location,coordinate,qx_power,qy_power,qk_power,total_order,coefficient
SEX_23W,entry,px,1,3,0,4,-2.0021774012615477e-24
SEX_23W,entry,px,2,0,2,4,5.498530053494259e-24
SEX_23W,entry,px,2,1,1,4,9.105932653520838e-25
SEX_23W,entry,px,2,2,0,4,1.1378150048392659e-9
SEX_23W,entry,px,3,0,1,4,-1.2685418051137757e-10
SEX_23W,entry,px,3,1,0,4,1.1712755859201051e-23
SEX_23W,entry,px,4,0,0,4,1.8280575748506865e-10
SEX_23W,entry,y,0,0,0,0,2.9720597780842224e-29
SEX_23W,entry,y,0,0,1,1,-6.646597304102213e-44
SEX_23W,entry,y,0,1,0,1,0.0009999999999999423
SEX_23W,entry,y,1,0,0,1,1.8964955671808035e-18
SEX_23W,entry,y,0,0,2,2,3.0709258477869233e-58
SEX_23W,entry,y,0,1,1,2,-4.5032295008929754e-18
SEX_23W,entry,y,0,2,0,2,1.1561106903750232e-19
SEX_23W,entry,y,1,0,1,2,-1.02795777523411e-32
SEX_23W,entry,y,1,1,0,2,3.1119867791886105e-5
SEX_23W,entry,y,2,0,0,2,1.5184926559006727e-19
SEX_23W,entry,y,0,0,3,3,-1.3449352973329719e-72
SEX_23W,entry,y,0,1,2,3,1.977493864803696e-32
SEX_23W,entry,y,0,2,1,3,-6.858162525784453e-23
SEX_23W,entry,y,0,3,0,3,4.4707283603018656e-9
SEX_23W,entry,y,1,0,2,3,5.738455983748436e-47
SEX_23W,entry,y,1,1,1,3,-1.7307892401059866e-7
SEX_23W,entry,y,1,2,0,3,6.103590871840857e-22
SEX_23W,entry,y,2,0,1,3,-2.077877468144866e-22
SEX_23W,entry,y,2,1,0,3,4.6572859191436815e-7
SEX_23W,entry,y,3,0,0,3,2.1879311025926723e-21
SEX_23W,entry,y,0,0,4,4,5.912465461406243e-87
SEX_23W,entry,y,0,1,3,4,-8.690985308052789e-47
SEX_23W,entry,y,0,2,2,4,1.836996199171535e-36
SEX_23W,entry,y,0,3,1,4,-1.554053857032149e-11
SEX_23W,entry,y,0,4,0,4,7.581581878517511e-24
SEX_23W,entry,y,1,0,3,4,-3.0336903109759717e-61
SEX_23W,entry,y,1,1,2,4,1.5200340761977772e-21
SEX_23W,entry,y,1,2,1,4,-7.05996118490902e-23
SEX_23W,entry,y,1,3,0,4,1.981863490287139e-9
SEX_23W,entry,y,2,0,2,4,2.65094780689257e-36
SEX_23W,entry,y,2,1,1,4,-1.7056336834906243e-8
SEX_23W,entry,y,2,2,0,4,-1.9184617750349437e-22
SEX_23W,entry,y,3,0,1,4,-4.705749258847918e-23
SEX_23W,entry,y,3,1,0,4,-6.9225724385900985e-9
SEX_23W,entry,y,4,0,0,4,-5.682919304259069e-23
SEX_23W,entry,py,0,0,0,0,-4.0964561038418105e-30
SEX_23W,entry,py,0,0,1,1,-4.025954160875506e-45
SEX_23W,entry,py,0,1,0,1,-0.00010350160700000292
SEX_23W,entry,py,1,0,0,1,-3.03682908119164e-19
SEX_23W,entry,py,0,0,2,2,-6.637618362449926e-60
SEX_23W,entry,py,0,1,1,2,7.694573916911036e-20
SEX_23W,entry,py,0,2,0,2,-6.552694248183863e-21
SEX_23W,entry,py,1,0,1,2,-2.5787933000691713e-35
SEX_23W,entry,py,1,1,0,2,-2.128523269898169e-6
SEX_23W,entry,py,2,0,0,2,-9.45789539336129e-21
SEX_23W,entry,py,0,0,3,3,2.2409647955240683e-74
SEX_23W,entry,py,0,1,2,3,-3.3787458707660615e-34
SEX_23W,entry,py,0,2,1,3,1.2882588059156626e-23
SEX_23W,entry,py,0,3,0,3,-7.052091022863796e-10
SEX_23W,entry,py,1,0,2,3,-1.0778835333145798e-48
SEX_23W,entry,py,1,1,1,3,2.958625048856617e-9
SEX_23W,entry,py,1,2,0,3,2.2343296185703956e-22
SEX_23W,entry,py,2,0,1,3,-5.7004144508707096e-24
SEX_23W,entry,py,2,1,0,3,-1.394738776159681e-8
SEX_23W,entry,py,3,0,0,3,-3.852273964234952e-24
SEX_23W,entry,py,0,0,4,4,-1.0126250173110327e-88
SEX_23W,entry,py,0,1,3,4,1.4849442602925295e-48
SEX_23W,entry,py,0,2,2,4,-1.416473742707962e-37
SEX_23W,entry,py,0,3,1,4,2.620923056147108e-12
SEX_23W,entry,py,0,4,0,4,-1.9703325971726274e-25
SEX_23W,entry,py,1,0,3,4,5.105464706456719e-63
SEX_23W,entry,py,1,1,2,4,-2.5977072338791158e-23
SEX_23W,entry,py,1,2,1,4,4.244722598543542e-24
SEX_23W,entry,py,1,3,0,4,-1.4454196480584974e-10
SEX_23W,entry,py,2,0,2,4,-4.6612691564766293e-38
SEX_23W,entry,py,2,1,1,4,1.0172730400654116e-9
SEX_23W,entry,py,2,2,0,4,1.483286252064615e-23
SEX_23W,entry,py,3,0,1,4,2.3630476988572396e-24
SEX_23W,entry,py,3,1,0,4,7.965742731990362e-10
SEX_23W,entry,py,4,0,0,4,4.242748078879221e-24
SEX_23W,entry,z,0,0,0,0,-6.217248906610527e-14
SEX_23W,entry,z,0,0,1,1,1.4485911146738647e-30
SEX_23W,entry,z,0,1,0,1,6.52035639797912e-20
SEX_23W,entry,z,1,0,0,1,-4.2168035372493834e-5
SEX_23W,entry,z,0,0,2,2,3.869390902119162e-46
SEX_23W,entry,z,0,1,1,2,1.4305758366284658e-33
SEX_23W,entry,z,0,2,0,2,2.0339915674005437e-7
SEX_23W,entry,z,1,0,1,2,1.1127745330953393e-19
SEX_23W,entry,z,1,1,0,2,8.54365852953004e-21
SEX_23W,entry,z,2,0,0,2,9.15113619314707e-7
SEX_23W,entry,z,0,0,3,3,1.2233942985051155e-61
SEX_23W,entry,z,0,1,2,3,-6.870829465130604e-48
SEX_23W,entry,z,0,2,1,3,-2.0801971741253705e-9
SEX_23W,entry,z,0,3,0,3,-3.8381773739277e-23
SEX_23W,entry,z,1,0,2,3,4.4595429505354886e-35
SEX_23W,entry,z,1,1,1,3,6.129830720892674e-23
SEX_23W,entry,z,1,2,0,3,1.345008210051626e-8
SEX_23W,entry,z,2,0,1,3,2.1373691125025096e-9
SEX_23W,entry,z,2,1,0,3,-3.8483474685499766e-22
SEX_23W,entry,z,3,0,0,3,4.524499705451736e-9
SEX_23W,entry,z,0,0,4,4,4.199987749643131e-77
SEX_23W,entry,z,0,1,3,4,2.9756723511574207e-62
SEX_23W,entry,z,0,2,2,4,1.8269547865939614e-23
SEX_23W,entry,z,0,3,1,4,-4.914626430214471e-25
SEX_23W,entry,z,0,4,0,4,-9.636908908375305e-12
SEX_23W,entry,z,1,0,3,4,1.8800269780663976e-50
SEX_23W,entry,z,1,1,2,4,-5.040277210231029e-37
SEX_23W,entry,z,1,2,1,4,-1.0078308966624671e-10
SEX_23W,entry,z,1,3,0,4,-6.227132318861509e-25
SEX_23W,entry,z,2,0,2,4,1.7133133274476828e-24
SEX_23W,entry,z,2,1,1,4,5.8420936387391876e-24
SEX_23W,entry,z,2,2,0,4,-6.491149913216154e-10
SEX_23W,entry,z,3,0,1,4,-1.2962729190819876e-10
SEX_23W,entry,z,3,1,0,4,-1.8821004385351138e-23
SEX_23W,entry,z,4,0,0,4,2.319560186349656e-10
SEX_23W,entry,pz,0,0,0,0,5.244648461889997e-14
SEX_23W,entry,pz,0,0,1,1,1.1266352975281127e-30
SEX_23W,entry,pz,0,1,0,1,6.4621026146988395e-19
SEX_23W,entry,pz,1,0,0,1,0.0001226152721534777
SEX_23W,entry,pz,0,0,2,2,3.0097061752618932e-46
SEX_23W,entry,pz,0,1,1,2,-1.9669510873122517e-34
SEX_23W,entry,pz,0,2,0,2,2.807101849030402e-7
SEX_23W,entry,pz,1,0,1,2,8.655399822045625e-20
SEX_23W,entry,pz,1,1,0,2,-1.2954313082492742e-21
SEX_23W,entry,pz,2,0,0,2,4.2051822523163183e-7
SEX_23W,entry,pz,0,0,3,3,9.515963017281223e-62
SEX_23W,entry,pz,0,1,2,3,8.966256275472686e-49
SEX_23W,entry,pz,0,2,1,3,-1.6183738759881575e-9
SEX_23W,entry,pz,0,3,0,3,8.773437597574577e-23
SEX_23W,entry,pz,1,0,2,3,3.4688359724255086e-35
SEX_23W,entry,pz,1,1,1,3,-1.1447543557395967e-23
SEX_23W,entry,pz,1,2,0,3,-1.6181124785610522e-10
SEX_23W,entry,pz,2,0,1,3,1.6626541981945763e-9
SEX_23W,entry,pz,2,1,0,3,-4.702427512483503e-22
SEX_23W,entry,pz,3,0,0,3,-9.755304308282551e-9
SEX_23W,entry,pz,0,0,4,4,3.266906592208367e-77
SEX_23W,entry,pz,0,1,3,4,-3.908219583739758e-63
SEX_23W,entry,pz,0,2,2,4,1.42135829552381e-23
SEX_23W,entry,pz,0,3,1,4,-4.744120331332012e-25
SEX_23W,entry,pz,0,4,0,4,3.9400704892139405e-12
SEX_23W,entry,pz,1,0,3,4,1.4623720825298826e-50
SEX_23W,entry,pz,1,1,2,4,7.725300723006398e-38
SEX_23W,entry,pz,1,2,1,4,-1.5023792714618273e-10
SEX_23W,entry,pz,1,3,0,4,6.184912465126823e-25
SEX_23W,entry,pz,2,0,2,4,1.3327298414416733e-24
SEX_23W,entry,pz,2,1,1,4,1.0731621173943876e-24
SEX_23W,entry,pz,2,2,0,4,-5.77902132454262e-10
SEX_23W,entry,pz,3,0,1,4,-7.861984501412273e-11
SEX_23W,entry,pz,3,1,0,4,-1.2956945156057998e-23
SEX_23W,entry,pz,4,0,0,4,1.4642687045799483e-10
SEX_23W,exit,x,0,0,0,0,2.6564021433319753e-14
SEX_23W,exit,x,0,0,1,1,3.281670190444151e-30
SEX_23W,exit,x,0,1,0,1,-4.807415882862524e-19
SEX_23W,exit,x,1,0,0,1,0.0009985507139649943
SEX_23W,exit,x,0,0,2,2,8.754869624705706e-46
SEX_23W,exit,x,0,1,1,2,-1.7475433973327567e-33
SEX_23W,exit,x,0,2,0,2,-3.065912847293268e-7
SEX_23W,exit,x,1,0,1,2,2.517869504702131e-19
SEX_23W,exit,x,1,1,0,2,1.8283179871756e-20
SEX_23W,exit,x,2,0,0,2,-9.489327169889281e-6
SEX_23W,exit,x,0,0,3,3,2.7676699130994528e-61
SEX_23W,exit,x,0,1,2,3,1.8248939729452407e-47
SEX_23W,exit,x,0,2,1,3,-4.6942265018285555e-9
SEX_23W,exit,x,0,3,0,3,-5.35255548080867e-24
SEX_23W,exit,x,1,0,2,3,1.0086728075617726e-34
SEX_23W,exit,x,1,1,1,3,-2.3737379721367546e-22
SEX_23W,exit,x,1,2,0,3,4.279270615423796e-8
SEX_23W,exit,x,2,0,1,3,4.830381860337933e-9
SEX_23W,exit,x,2,1,0,3,-1.240067955133156e-21
SEX_23W,exit,x,3,0,0,3,9.671867175937064e-8
SEX_23W,exit,x,0,0,4,4,9.500932679358005e-77
SEX_23W,exit,x,0,1,3,4,-7.81168263221977e-62
SEX_23W,exit,x,0,2,2,4,4.122587378318716e-23
SEX_23W,exit,x,0,3,1,4,-3.642758867732244e-24
SEX_23W,exit,x,0,4,0,4,1.00536038690949e-11
SEX_23W,exit,x,1,0,3,4,4.252253941624374e-50
SEX_23W,exit,x,1,1,2,4,1.5073783972483467e-36
SEX_23W,exit,x,1,2,1,4,-7.947926452980175e-10
SEX_23W,exit,x,1,3,0,4,7.607466999541729e-24
SEX_23W,exit,x,2,0,2,4,3.873910997009683e-24
SEX_23W,exit,x,2,1,1,4,-6.856866243840407e-24
SEX_23W,exit,x,2,2,0,4,-1.83119119624978e-9
SEX_23W,exit,x,3,0,1,4,2.261705872917599e-10
SEX_23W,exit,x,3,1,0,4,-1.3069532666987688e-23
SEX_23W,exit,x,4,0,0,4,-9.913461341024728e-10
SEX_23W,exit,px,0,0,0,0,4.0974211853736124e-15
SEX_23W,exit,px,0,0,1,1,-4.552184658679379e-30
SEX_23W,exit,px,0,1,0,1,-2.3185775851733207e-19
SEX_23W,exit,px,1,0,0,1,-5.328257480678148e-6
SEX_23W,exit,px,0,0,2,2,-1.2162981722307404e-45
SEX_23W,exit,px,0,1,1,2,2.9902974845602002e-33
SEX_23W,exit,px,0,2,0,2,1.499349669957628e-7
SEX_23W,exit,px,1,0,1,2,-3.4978429974314335e-19
SEX_23W,exit,px,1,1,0,2,5.897055901476342e-21
SEX_23W,exit,px,2,0,0,2,-1.3859731400742373e-6
SEX_23W,exit,px,0,0,3,3,-3.845717457547569e-61
SEX_23W,exit,px,0,1,2,3,-1.1811020277996143e-47
SEX_23W,exit,px,0,2,1,3,6.542783688019539e-9
SEX_23W,exit,px,0,3,0,3,-8.264135268549453e-23
SEX_23W,exit,px,1,0,2,3,-1.4019136256817743e-34
SEX_23W,exit,px,1,1,1,3,1.1960025040573447e-22
SEX_23W,exit,px,1,2,0,3,2.1298761444017263e-8
SEX_23W,exit,px,2,0,1,3,-6.720348599308889e-9
SEX_23W,exit,px,2,1,0,3,4.041675069268145e-22
SEX_23W,exit,px,3,0,0,3,1.1144184726156288e-8
SEX_23W,exit,px,0,0,4,4,-1.3202788989555339e-76
SEX_23W,exit,px,0,1,3,4,5.275398254460994e-62
SEX_23W,exit,px,0,2,2,4,-5.746320176809774e-23
SEX_23W,exit,px,0,3,1,4,1.0125352393881508e-24
SEX_23W,exit,px,0,4,0,4,-1.038832080638265e-11
SEX_23W,exit,px,1,0,3,4,-5.910117158378954e-50
SEX_23W,exit,px,1,1,2,4,-9.435559896946868e-37
SEX_23W,exit,px,1,2,1,4,1.9225598675350812e-10
SEX_23W,exit,px,1,3,0,4,-6.368803788676369e-24
SEX_23W,exit,px,2,0,2,4,-5.3864315253553104e-24
SEX_23W,exit,px,2,1,1,4,6.194065024195383e-24
SEX_23W,exit,px,2,2,0,4,2.1182039987459536e-10
SEX_23W,exit,px,3,0,1,4,1.306469433401834e-10
SEX_23W,exit,px,3,1,0,4,2.1787127707373047e-24
SEX_23W,exit,px,4,0,0,4,3.263116412942683e-10
SEX_23W,exit,y,0,0,0,0,2.86063617205972e-29
SEX_23W,exit,y,0,0,1,1,-6.475793790422577e-44
SEX_23W,exit,y,0,1,0,1,0.0009718475628959394
SEX_23W,exit,y,1,0,0,1,1.813893816172365e-18
SEX_23W,exit,y,0,0,2,2,2.9932789091289284e-58
SEX_23W,exit,y,0,1,1,2,-4.387685928521163e-18
SEX_23W,exit,y,0,2,0,2,1.1390850860246295e-19
SEX_23W,exit,y,1,0,1,2,-9.999576752991898e-33
SEX_23W,exit,y,1,1,0,2,3.040402710806156e-5
SEX_23W,exit,y,2,0,0,2,1.4902208198446841e-19
SEX_23W,exit,y,0,0,3,3,-1.3104215435418623e-72
SEX_23W,exit,y,0,1,2,3,1.9267884702049538e-32
SEX_23W,exit,y,0,2,1,3,-6.668479936184427e-23
SEX_23W,exit,y,0,3,0,3,4.3383614459445675e-9
SEX_23W,exit,y,1,0,2,3,5.592182398423119e-47
SEX_23W,exit,y,1,1,1,3,-1.6861145374024936e-7
SEX_23W,exit,y,1,2,0,3,6.551192188341267e-22
SEX_23W,exit,y,2,0,1,3,-2.0242791196468483e-22
SEX_23W,exit,y,2,1,0,3,4.5894853397217766e-7
SEX_23W,exit,y,3,0,0,3,2.1683181506000783e-21
SEX_23W,exit,y,0,0,4,4,5.760866260739402e-87
SEX_23W,exit,y,0,1,3,4,-8.468132235517225e-47
SEX_23W,exit,y,0,2,2,4,1.7906100265014636e-36
SEX_23W,exit,y,0,3,1,4,-1.5522433471923924e-11
SEX_23W,exit,y,0,4,0,4,7.537034998045187e-24
SEX_23W,exit,y,1,0,3,4,-2.9557848532868882e-61
SEX_23W,exit,y,1,1,2,4,1.4809367451311974e-21
SEX_23W,exit,y,1,2,1,4,-6.897753279336001e-23
SEX_23W,exit,y,1,3,0,4,1.9385769115133615e-9
SEX_23W,exit,y,2,0,2,4,2.5830591106107842e-36
SEX_23W,exit,y,2,1,1,4,-1.667592324820981e-8
SEX_23W,exit,y,2,2,0,4,-1.8762587575060823e-22
SEX_23W,exit,y,3,0,1,4,-4.5892778646334336e-23
SEX_23W,exit,y,3,1,0,4,-6.743664541550809e-9
SEX_23W,exit,y,4,0,0,4,-5.580986169625531e-23
SEX_23W,exit,py,0,0,0,0,-4.0964561038426e-30
SEX_23W,exit,py,0,0,1,1,1.6601015926299e-44
SEX_23W,exit,py,0,1,0,1,-0.00010350160700002964
SEX_23W,exit,py,1,0,0,1,-3.0368290811924413e-19
SEX_23W,exit,py,0,0,2,2,-5.062021256382916e-59
SEX_23W,exit,py,0,1,1,2,7.743015284765257e-19
SEX_23W,exit,py,0,2,0,2,-6.091296949205374e-21
SEX_23W,exit,py,1,0,1,2,2.0790143051419053e-33
SEX_23W,exit,py,1,1,0,2,-3.155258460890572e-6
SEX_23W,exit,py,2,0,0,2,-1.1389887894723692e-20
SEX_23W,exit,py,0,0,3,3,2.3203238876570997e-73
SEX_23W,exit,py,0,1,2,3,-3.4002165048225426e-33
SEX_23W,exit,py,0,2,1,3,8.401194505898953e-25
SEX_23W,exit,py,0,3,0,3,-3.457148723846892e-10
SEX_23W,exit,py,1,0,2,3,-9.692421431573535e-48
SEX_23W,exit,py,1,1,1,3,2.9756411542659632e-8
SEX_23W,exit,py,1,2,0,3,1.0117594690563371e-22
SEX_23W,exit,py,2,0,1,3,4.4724586088065135e-23
SEX_23W,exit,py,2,1,0,3,-3.647574822075064e-8
SEX_23W,exit,py,3,0,0,3,-1.4262704731890936e-22
SEX_23W,exit,py,0,0,4,4,-1.0163242426617329e-87
SEX_23W,exit,py,0,1,3,4,1.4943772256027408e-47
SEX_23W,exit,py,0,2,2,4,-1.9523394105692286e-37
SEX_23W,exit,py,0,3,1,4,-1.6315178777626377e-12
SEX_23W,exit,py,0,4,0,4,-1.5381440405412427e-25
SEX_23W,exit,py,1,0,3,4,5.226582238990682e-62
SEX_23W,exit,py,1,1,2,4,-2.6134782137091054e-22
SEX_23W,exit,py,1,2,1,4,7.692996632008445e-24
SEX_23W,exit,py,1,3,0,4,-1.7738706479454863e-10
SEX_23W,exit,py,2,0,2,4,-4.518511371601622e-37
SEX_23W,exit,py,2,1,1,4,1.7785428440986991e-9
SEX_23W,exit,py,2,2,0,4,1.6260290134956363e-23
SEX_23W,exit,py,3,0,1,4,6.1899408316312765e-24
SEX_23W,exit,py,3,1,0,4,5.148625585232543e-10
SEX_23W,exit,py,4,0,0,4,3.2428588547539014e-24
SEX_23W,exit,z,0,0,0,0,-6.217248896263328e-14
SEX_23W,exit,z,0,0,1,1,1.4485911168966101e-30
SEX_23W,exit,z,0,1,0,1,6.520356525470343e-20
SEX_23W,exit,z,1,0,0,1,-4.21680351305854e-5
SEX_23W,exit,z,0,0,2,2,3.869390908057018e-46
SEX_23W,exit,z,0,1,1,2,1.430575836240402e-33
SEX_23W,exit,z,0,2,0,2,2.0194224605325321e-7
SEX_23W,exit,z,1,0,1,2,1.112774534802968e-19
SEX_23W,exit,z,1,1,0,2,8.534773084323444e-21
SEX_23W,exit,z,2,0,0,2,9.151097590152814e-7
SEX_23W,exit,z,0,0,3,3,1.2233943003825251e-61
SEX_23W,exit,z,0,1,2,3,-6.870829463361637e-48
SEX_23W,exit,z,0,2,1,3,-2.0801971773182575e-9
SEX_23W,exit,z,0,3,0,3,-3.8532715048302787e-23
SEX_23W,exit,z,1,0,2,3,4.4595429573791603e-35
SEX_23W,exit,z,1,1,1,3,6.129830718634177e-23
SEX_23W,exit,z,1,2,0,3,1.3376572305433576e-8
SEX_23W,exit,z,2,0,1,3,2.137369115782769e-9
SEX_23W,exit,z,2,1,0,3,-3.854382149502935e-22
SEX_23W,exit,z,3,0,0,3,4.5221150987098375e-9
SEX_23W,exit,z,0,0,4,4,4.199987756088444e-77
SEX_23W,exit,z,0,1,3,4,2.975672350386362e-62
SEX_23W,exit,z,0,2,2,4,1.8269547893981605e-23
SEX_23W,exit,z,0,3,1,4,-4.912666134491565e-25
SEX_23W,exit,z,0,4,0,4,-9.67535788366938e-12
SEX_23W,exit,z,1,0,3,4,1.8800269809515192e-50
SEX_23W,exit,z,1,1,2,4,-5.0402772087068984e-37
SEX_23W,exit,z,1,2,1,4,-1.0032070636620761e-10
SEX_23W,exit,z,1,3,0,4,-6.210883935358913e-25
SEX_23W,exit,z,2,0,2,4,1.7133133300770252e-24
SEX_23W,exit,z,2,1,1,4,5.8441379479345444e-24
SEX_23W,exit,z,2,2,0,4,-6.505315280591542e-10
SEX_23W,exit,z,3,0,1,4,-1.2962719566040093e-10
SEX_23W,exit,z,3,1,0,4,-1.882762282407488e-23
SEX_23W,exit,z,4,0,0,4,2.3160827560475956e-10
SEX_23W,exit,pz,0,0,0,0,5.244648461889997e-14
SEX_23W,exit,pz,0,0,1,1,1.1266352975281127e-30
SEX_23W,exit,pz,0,1,0,1,6.4621026146988395e-19
SEX_23W,exit,pz,1,0,0,1,0.0001226152721534777
SEX_23W,exit,pz,0,0,2,2,3.0097061752618932e-46
SEX_23W,exit,pz,0,1,1,2,-1.9669510873122517e-34
SEX_23W,exit,pz,0,2,0,2,2.807101849030402e-7
SEX_23W,exit,pz,1,0,1,2,8.655399822045625e-20
SEX_23W,exit,pz,1,1,0,2,-1.2954313082492742e-21
SEX_23W,exit,pz,2,0,0,2,4.2051822523163183e-7
SEX_23W,exit,pz,0,0,3,3,9.515963017281223e-62
SEX_23W,exit,pz,0,1,2,3,8.966256275472686e-49
SEX_23W,exit,pz,0,2,1,3,-1.6183738759881575e-9
SEX_23W,exit,pz,0,3,0,3,8.773437597574577e-23
SEX_23W,exit,pz,1,0,2,3,3.4688359724255086e-35
SEX_23W,exit,pz,1,1,1,3,-1.1447543557395967e-23
SEX_23W,exit,pz,1,2,0,3,-1.6181124785610522e-10
SEX_23W,exit,pz,2,0,1,3,1.6626541981945763e-9
SEX_23W,exit,pz,2,1,0,3,-4.702427512483503e-22
SEX_23W,exit,pz,3,0,0,3,-9.755304308282551e-9
SEX_23W,exit,pz,0,0,4,4,3.266906592208367e-77
SEX_23W,exit,pz,0,1,3,4,-3.908219583739758e-63
SEX_23W,exit,pz,0,2,2,4,1.42135829552381e-23
SEX_23W,exit,pz,0,3,1,4,-4.744120331332012e-25
SEX_23W,exit,pz,0,4,0,4,3.9400704892139405e-12
SEX_23W,exit,pz,1,0,3,4,1.4623720825298826e-50
SEX_23W,exit,pz,1,1,2,4,7.725300723006398e-38
SEX_23W,exit,pz,1,2,1,4,-1.5023792714618273e-10
SEX_23W,exit,pz,1,3,0,4,6.184912465126823e-25
SEX_23W,exit,pz,2,0,2,4,1.3327298414416733e-24
SEX_23W,exit,pz,2,1,1,4,1.0731621173943876e-24
SEX_23W,exit,pz,2,2,0,4,-5.77902132454262e-10
SEX_23W,exit,pz,3,0,1,4,-7.861984501412273e-11
SEX_23W,exit,pz,3,1,0,4,-1.2956945156057998e-23
SEX_23W,exit,pz,4,0,0,4,1.4642687045799483e-10
