rho,requested_direction_pairs,converged_direction_pairs,maximum_closure_norm,mean_x_qhh_rmse_m,mean_x_qvv_rmse_m,mean_x_qhv_rmse_m,mean_x_pure_rmse_m,mean_x_second_order_rmse_m,mean_x_exact_residual_rmse_m,mean_x_pure_only_remainder_rmse_m,mean_x_full_reconstruction_remainder_rmse_m,mean_x_mixed_to_pure_ratio,mean_x_mixed_energy_share,mean_x_reconstruction_improvement,mean_x_relative_reconstruction_remainder,mean_y_qhh_rmse_m,mean_y_qvv_rmse_m,mean_y_qhv_rmse_m,mean_y_pure_rmse_m,mean_y_second_order_rmse_m,mean_y_exact_residual_rmse_m,mean_y_pure_only_remainder_rmse_m,mean_y_full_reconstruction_remainder_rmse_m,mean_y_mixed_to_pure_ratio,mean_y_mixed_energy_share,mean_y_reconstruction_improvement,mean_y_relative_reconstruction_remainder
0.10000000000000001,100,100,9.9982592553041168e-14,1.656348161868009e-09,5.3421701453409619e-09,5.0514102742663373e-11,5.6399834004197115e-09,5.6402784170891989e-09,5.6402818648732642e-09,5.0565990956811251e-11,1.5976868031406469e-12,0.010636059677719776,0.00014635313104483717,0.99717472802595819,0.00028272330498657573,3.6966445535185946e-11,7.6989818195131075e-11,5.5975201928865925e-09,8.9326443320298833e-11,5.5983908827196498e-09,5.5983942523956018e-09,5.5975235612800827e-09,4.5675771304467305e-12,73.085100278583425,0.99962726374652389,0.99999858813014841,0.00084389347646856682
0.14000000000000001,100,100,9.9949192813234624e-14,3.2464455671000243e-09,1.0470655331794875e-08,9.9007578069461329e-11,1.1054373133831402e-08,1.1054951367756849e-08,1.1054954872334471e-08,9.9205198324368013e-11,4.382937733831972e-12,0.010636074177564261,0.00014635391714426754,0.99465472069184768,0.00039564324062451857,7.245408361650808e-11,1.5089900923292078e-10,1.0971139987120147e-08,1.7508012081680461e-10,1.0972846542945704e-08,1.0972859480533082e-08,1.0971152926941827e-08,1.2532707363296455e-11,73.084657466659195,0.99962726421336878,0.99999723279729236,0.0011813463024080732
0.20000000000000001,100,100,9.9980674619273543e-14,6.6254033239659487e-09,2.1368685933754976e-08,2.0205646210480527e-10,2.2559951627445945e-08,2.2561131695106859e-08,2.2561138716112729e-08,2.0286622475569262e-10,1.2777758454605281e-11,0.010636063246336824,0.00014635326699288982,0.98975568238668243,0.00056517376797111908,1.4786579229298249e-10,3.0795713413295254e-10,2.2390083279344307e-08,3.5730646668934388e-10,2.2393566046868337e-08,2.239361992855516e-08,2.2390137172855891e-08,3.6538514299429752e-11,73.084614351000084,0.99962726417483028,0.99999435274495962,0.0016876290435772811
0.28000000000000003,100,100,9.992851960839604e-14,1.2985793757039837e-08,4.188262922514312e-08,3.9603069668086856e-10,4.4217513127939079e-08,4.4219826060052756e-08,4.4219845590713176e-08,3.990624471843025e-10,3.506212339817821e-11,0.01063606819091663,0.0001463531847598664,0.98164028827366523,0.00079124210391586967,2.8981692367465595e-10,6.0359594824026498e-10,4.3884568742428177e-08,7.0032065413056384e-10,4.3891394965229439e-08,4.3891601953979462e-08,4.3884775777318685e-08,1.0026148714692233e-10,73.084620523319387,0.99962726423016735,0.99998893181791781,0.002362656180110521
0.40000000000000002,100,100,9.9954771485356465e-14,2.6501624481441252e-08,8.5474774139300646e-08,8.0822670136178878e-10,9.0239848454058441e-08,9.0244568728929204e-08,9.0244638270217244e-08,8.2033515542246121e-10,1.022215576375327e-10,0.010636072591466763,0.00014635327742877009,0.96701098447377942,0.0011303407464542238,5.9146305743122455e-10,1.231828237336531e-09,8.9560368401085401e-08,1.4292256391540036e-09,8.9574299459230643e-08,8.95751615488403e-08,8.9561230683745328e-08,2.923089260471902e-10,73.084642676645501,0.99962726443953487,0.99997741343864932,0.0033751712094248648
0.56999999999999995,100,100,9.991131767771449e-14,5.3814869619096226e-08,1.7356728775410776e-07,1.6412082128284263e-09,1.8324337138001643e-07,1.8325295651044527e-07,1.8325323946523835e-07,1.6882846582908651e-09,2.95793231332795e-10,0.01063608032584399,0.00014635344555500329,0.94271503905135856,0.0016107374432720431,1.2010395234590674e-09,2.5013806863126802e-09,1.81863622558086e-07,2.9022211001203939e-09,1.8189191128530004e-07,1.818954660244756e-07,1.8186717808212282e-07,8.4584447461543187e-10,73.084664131025704,0.99962726478778441,0.99995414163403651,0.0048094798563837636
0.80000000000000004,100,100,9.9836745434916466e-14,1.0600653300841399e-07,3.4189952636180534e-07,3.2329255172586447e-09,3.6095983996091618e-07,3.6097872120261104e-07,3.6097981217509362e-07,3.4026690221102237e-09,8.1777491082998094e-10,0.010636101298714897,0.00014635383382296277,0.9057495885656166,0.0022606765694780573,2.3658512649741177e-09,4.9273092743911775e-09,3.5824204603902087e-07,5.7169005962018081e-09,3.5829777009997793e-07,3.5831156304984274e-07,3.5825584203093326e-07,2.3385269170277139e-09,73.084721075267623,0.99962726551046588,0.9999096910724361,0.0067497443669137323
1.1299999999999999,100,100,9.9943969809233585e-14,2.114996561652393e-07,6.8214411365846386e-07,6.4502419934979733e-09,7.2017243995889305e-07,7.2021011136020896e-07,7.2021444733574014e-07,7.0658029012360786e-09,2.3046284906166088e-09,0.010636141363442047,0.00014635454714999872,0.84950786948651114,0.0031932019407105434,4.7202393724664062e-09,9.8307408042209974e-09,7.147503789688633e-07,1.1406102681300872e-08,7.1486155668122118e-07,7.1491645871453806e-07,7.1480529308622229e-07,6.5905367282008044e-09,73.084833913458993,0.99962726706906468,0.99981991845104023,0.0095328748170319874
