index,name,bmad_key,scibmad_kind,bmad_length_m,scibmad_length_m,length_error_m,length_relative,length_relative_percent,local_R_max,bmad_local_R_max_scale,local_R_max_relative,local_R_max_relative_percent,local_R_fro,bmad_local_R_fro_scale,local_R_fro_relative,local_R_fro_relative_percent,local_R_row,local_R_col,vec0_max,orbit_out_max,bmad_orbit_out_max_scale,orbit_out_max_relative,orbit_out_max_relative_percent,bmad_affine_residual,cumulative_R_max,bmad_cumulative_R_max_scale,cumulative_R_max_relative,cumulative_R_max_relative_percent
"99","D049","Drift","Drift","0.20539999999999736","0.2054","2.6367796834847468e-15","1.2837291545690266e-14","1.2837291545690266e-12","3.2371984685858474e-8","1.0","3.2371984685858474e-8","3.2371984685858474e-6","5.574092160350582e-8","2.466653643222481","2.2597790231580658e-8","2.259779023158066e-6","5","6","4.883921966330507e-13","7.118231270262024e-12","0.00247091476","2.8808081061695646e-9","2.8808081061695645e-7","4.206194854222689e-11","0.00653914789251786","41.89931840402262","0.0001560681209527756","0.015606812095277561"
"100","Q11W","Quadrupole","Quadrupole","0.5999999999999943","0.6","5.662137425588298e-15","9.43689570931392e-15","9.436895709313921e-13","1.734164025268825e-6","1.0369308","1.6724009213236074e-6","0.00016724009213236075","1.8327893016686047e-6","2.599484142119261","7.050588507050483e-7","7.050588507050483e-5","1","2","1.5811784643843384e-9","7.890044509666766e-10","0.00164762009","4.788752308590002e-7","4.788752308590002e-5","1.3848953396827096e-10","0.0061915599244812825","42.06808049530237","0.00014717952070983313","0.014717952070983312"
"101","D050","Drift","Drift","0.06340000000000146","0.0634","1.457167719820518e-15","2.298371797824108e-14","2.298371797824108e-12","3.6573765294090066e-8","1.0","3.6573765294090066e-8","3.6573765294090066e-6","5.879879592141958e-8","2.4511302030192152","2.3988442494402505e-8","2.3988442494402506e-6","3","4","2.5971597901688208e-14","8.515571277636913e-12","0.00156803217","5.430737608933695e-9","5.430737608933695e-7","5.42265941351483e-11","0.006130132118833842","41.921963516435326","0.00014622721849444267","0.014622721849444267"
"102","SEX_11W","Sextupole","Sextupole","0.27200000000000557","0.272","5.551115123125783e-15","2.0408511482079666e-14","2.0408511482079665e-12","3.405360977482008e-6","1.0000421","3.4052176178202983e-6","0.00034052176178202986","7.794259384262621e-6","2.479510256395708","3.143467289218878e-6","0.00031434672892188776","3","4","4.533418437827505e-9","4.525057616588599e-9","0.00125551461","3.604145726817626e-6","0.0003604145726817626","1.0045381193535263e-10","0.005732136651090514","41.2968537803608","0.00013880322897180363","0.013880322897180363"
"103","D051","Drift","Drift","0.2684110000000004","0.268411","3.885780586188048e-16","1.447697965503665e-15","1.447697965503665e-13","2.828907202934161e-8","1.0","2.828907202934161e-8","2.828907202934161e-6","4.18685829758103e-8","2.4787278674966235","1.6891157567085097e-8","1.6891157567085096e-6","3","4","1.9571096485260055e-13","5.8529171093058e-12","0.00125551461","4.661767424041206e-9","4.6617674240412063e-7","4.449873954558148e-12","0.0054710859230624465","40.68133569145476","0.00013448638866131587","0.013448638866131587"
"104","B12W","SBend","SBend","6.57426199999999","6.574262","9.769962616701378e-15","1.4860926772771442e-15","1.486092677277144e-13","9.402306686290274e-5","6.5745595","1.4301044330483697e-5","0.0014301044330483697","0.0001329494208687976","9.617183967992691","1.3824152819710169e-5","0.001382415281971017","3","3","5.094225675063865e-9","5.0980763513793046e-9","0.0073563719","6.930150379400074e-7","6.930150379400075e-5","7.075267799481859e-11","0.0028924808535002455","25.543996960035198","0.00011323524889333763","0.011323524889333763"
"105","D052","Drift","Drift","0.15713999999999828","0.15714","1.7208456881689926e-15","1.0951035307172022e-14","1.0951035307172023e-12","4.838483445581731e-8","1.0","4.838483445581731e-8","4.838483445581731e-6","8.552825688461175e-8","2.459550151599839","3.477394304360049e-8","3.4773943043600488e-6","5","6","7.867522924633965e-14","6.682988364092868e-12","0.00755334925","8.847715288807634e-10","8.847715288807634e-8","2.3603280029267648e-11","0.0027733814423456238","25.181396270008722","0.00011013612639298906","0.011013612639298906"
"106","Q12W","Quadrupole","Quadrupole","0.6000000000000085","0.6","8.548717289613705e-15","1.4247862149355975e-14","1.4247862149355974e-12","4.6114120355600363e-7","1.0485464","4.3979093682072977e-7","4.397909368207298e-5","5.165696442955707e-7","2.6046570238200135","1.983253993026556e-7","1.983253993026556e-5","1","2","3.204938975064715e-10","1.6121199514218532e-10","0.00793259338","2.0322735254354525e-8","2.0322735254354524e-6","3.7233249990109574e-10","0.002446882593776678","24.99703020929776","9.788693189907611e-5","0.009788693189907612"
"107","D053","Drift","Drift","0.06414999999999793","0.06415","2.067790383364354e-15","3.2233677059460964e-14","3.2233677059460963e-12","3.016251001096369e-8","1.0","3.016251001096369e-8","3.016251001096369e-6","4.415083873609775e-8","2.451169225757479","1.801215447393434e-8","1.801215447393434e-6","5","2","2.8848447607862873e-18","2.278505509267781e-12","0.00793262354","2.8723227539772814e-10","2.8723227539772812e-8","2.05058366120614e-12","0.002424884620428003","25.105317028163462","9.658848831535314e-5","0.009658848831535314"
"108","SEX_12W","Sextupole","Sextupole","0.27200000000000557","0.272","5.551115123125783e-15","2.0408511482079666e-14","2.0408511482079665e-12","1.2108308131142387e-5","1.0001334","1.2106693098283076e-5","0.0012106693098283075","1.710609355231051e-5","2.4795104921228686","6.898980103796569e-6","0.0006898980103796569","1","2","1.763010438897742e-10","8.939214071616828e-11","0.00793222229","1.126949516138286e-8","1.126949516138286e-6","2.953706310007501e-10","0.0023527141401125107","25.567809109530497","9.201860550638762e-5","0.009201860550638763"
"109","D054","Drift","Drift","0.026550000000000296","0.02655","2.949029909160572e-16","1.1107457284973782e-14","1.1107457284973782e-12","4.113613946286909e-8","1.0","4.113613946286909e-8","4.113613946286909e-6","5.984888902870145e-8","2.4497775054563835","2.4430336589914864e-8","2.4430336589914864e-6","5","4","1.953753577209758e-18","4.176269925585188e-12","0.00793213148","5.265003405598098e-10","5.2650034055980986e-8","4.497860004099626e-12","0.0023436734309605356","25.61328607349603","9.150225489363149e-5","0.009150225489363149"
"110","DET_12W","Marker","Marker","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","2.449489742783178","0.0","0.0","1","1","0.0","0.0","0.00793213148","0.0","0.0","0.0","0.0023436734309605356","25.61328607349603","9.150225489363149e-5","0.009150225489363149"
"111","D055","Drift","Drift","0.9703399999999931","0.97034","6.8833827526759706e-15","7.093784397918276e-15","7.093784397918275e-13","4.772595807445157e-8","1.0","4.772595807445157e-8","4.772595807445157e-6","7.33312549991748e-8","2.807694455135708","2.6117961256446756e-8","2.6117961256446755e-6","1","2","4.086679289992447e-17","7.52159110413127e-12","0.00792881257","9.486402961006392e-10","9.486402961006392e-8","7.421313997363344e-12","0.00201310195181037","27.275362206278373","7.380660746448253e-5","0.007380660746448253"
"112","B13W","SBend","SBend","6.5742620000000045","6.574262","4.440892098500626e-15","6.754966714896095e-16","6.754966714896095e-14","3.220844769601852e-6","6.5749041","4.898694673891672e-7","4.898694673891672e-5","4.150013164791187e-6","9.617641092433637","4.315001074490161e-7","4.315001074490161e-5","1","4","8.920875125896716e-12","9.97651440626246e-12","0.007893368480000001","1.2639108932442057e-9","1.2639108932442057e-7","2.192769629066893e-10","0.0027474624830933214","38.49914641443267","7.136424411901622e-5","0.007136424411901623"
"113","D056","Drift","Drift","0.15713999999999828","0.15714","1.7208456881689926e-15","1.0951035307172022e-14","1.0951035307172023e-12","4.2833133364262763e-8","1.0","4.2833133364262763e-8","4.283313336426276e-6","8.425265386054269e-8","2.459550103876284","3.4255311053740834e-8","3.4255311053740833e-6","5","2","7.970528362339663e-18","7.984966854390763e-12","0.007892211330000001","1.0117527927867539e-9","1.0117527927867539e-7","8.26867220526939e-12","0.0027660669416785244","38.76610881456219","7.135271055730702e-5","0.0071352710557307025"
"114","Q13W","Quadrupole","Quadrupole","0.5999999999999943","0.6","5.662137425588298e-15","9.43689570931392e-15","9.436895709313921e-13","2.5019772209589064e-7","1.0384255","2.409395012891061e-7","2.4093950128910608e-5","2.8204773487341374e-7","2.6000727856648935","1.0847686127420782e-7","1.0847686127420782e-5","1","2","1.436287743938229e-10","7.960221024005953e-11","0.00819099863","9.718254615317831e-9","9.71825461531783e-7","2.2059034801699337e-10","0.002731245740477506","38.30174776528737","7.130864516195308e-5","0.007130864516195308"
"115","D057","Drift","Drift","0.06850000000000023","0.0685","2.220446049250313e-16","3.2415270791975267e-15","3.2415270791975266e-13","3.932170690446046e-8","1.0","3.932170690446046e-8","3.932170690446046e-6","8.966368836775055e-8","2.4514046328540275","3.6576453828171295e-8","3.6576453828171293e-6","3","4","3.741113353540349e-14","5.1218611600220565e-12","0.008260159789999999","6.200680483472895e-10","6.200680483472896e-8","3.379389894005505e-11","0.0027152375756963054","38.08002036245089","7.130346963715617e-5","0.007130346963715617"
"116","SEX_13W","Sextupole","Sextupole","0.27200000000000557","0.272","5.551115123125783e-15","2.0408511482079666e-14","2.0408511482079665e-12","3.375823952089796e-5","1.0003781","3.3745480354775816e-5","0.0033745480354775816","4.840735286920743e-5","2.479513305386458","1.9522925230547468e-5","0.0019522925230547469","3","4","3.359914296392693e-8","3.369451515369826e-8","0.008533273360000001","3.948603745854715e-6","0.0003948603745854715","3.8277741913617103e-10","0.0026540140591067574","37.21352274735953","7.131853861631715e-5","0.007131853861631715"
"117","D058","Drift","Drift","0.04579999999999984","0.0458","1.5959455978986625e-16","3.4845973753246028e-15","3.484597375324603e-13","4.606041214950942e-8","1.0","4.606041214950942e-8","4.606041214950942e-6","7.004481824763944e-8","2.4503459668906715","2.8585685121240952e-8","2.858568512124095e-6","5","6","3.237822329287137e-14","6.251314299109828e-12","0.008578989200000001","7.286772547877584e-10","7.286772547877584e-8","1.9929074016045156e-11","0.002643646323148119","37.069989624708555","7.131500035236126e-5","0.007131500035236126"
"118","DET_13W","Marker","Marker","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","2.449489742783178","0.0","0.0","1","1","0.0","0.0","0.008578989200000001","0.0","0.0","0.0","0.002643646323148119","37.069989624708555","7.131500035236126e-5","0.007131500035236126"
"119","D059","Drift","Drift","0.4867399999999975","0.48674","2.4980018054066022e-15","5.132107090862915e-15","5.132107090862914e-13","4.980326946256875e-8","1.0","4.980326946256875e-8","4.980326946256875e-6","9.651901206239153e-8","2.5443742652815446","3.793428245970384e-8","3.7934282459703836e-6","5","2","9.689439641328884e-15","5.48410232156793e-12","0.00906483479","6.049864612665412e-10","6.049864612665411e-8","4.9527696017754447e-11","0.0025334620709788203","35.544590583379936","7.127560141777032e-5","0.007127560141777032"
"120","B14W","SBend","SBend","6.5742620000000045","6.574262","4.440892098500626e-15","6.754966714896095e-16","6.754966714896095e-14","7.467852581444223e-5","6.5752383","1.1357539058993837e-5","0.0011357539058993837","0.00010540939212656353","9.61810695411219","1.095947389953863e-5","0.001095947389953863","3","3","2.915413895412398e-9","2.9290250127412257e-9","0.015607130070000001","1.8767223695863165e-7","1.8767223695863165e-5","3.689999391112697e-10","0.003727788348497185","14.886173430987226","0.0002504195161892565","0.025041951618925647"
"121","D060","Drift","Drift","0.15713999999999828","0.15714","1.7208456881689926e-15","1.0951035307172022e-14","1.0951035307172023e-12","4.3800987723495775e-8","1.0","4.3800987723495775e-8","4.380098772349577e-6","7.484332069508266e-8","2.4595501329247247","3.042967886411172e-8","3.042967886411172e-6","5","6","2.545015712693418e-14","4.5651763619369845e-12","0.01576305969","2.896123247463884e-10","2.896123247463884e-8","3.76880540664537e-11","0.0037690583743001937","14.39198777891076","0.00026188587929619895","0.026188587929619894"
"122","Q14W","Quadrupole","Quadrupole","0.5999999999999943","0.6","5.662137425588298e-15","9.43689570931392e-15","9.436895709313921e-13","6.68175704099383e-7","1.0504243","6.36100768136631e-7","6.36100768136631e-5","6.996818663961866e-7","2.605621263420492","2.685278463984015e-7","2.6852784639840148e-5","1","2","3.631498207318782e-10","1.818151653537603e-10","0.01556686042","1.1679629703634248e-8","1.1679629703634248e-6","4.765146938059267e-10","0.003737266594492805","13.199159403586998","0.00028314428822468553","0.028314428822468554"
"123","D061","Drift","Drift","0.0651500000000027","0.06515","2.706168622523819e-15","4.1537507636587974e-14","4.1537507636587974e-12","3.683855452629725e-8","1.0","3.683855452629725e-8","3.683855452629725e-6","5.192642378697987e-8","2.45122199122729","2.1183892757498105e-8","2.1183892757498106e-6","1","2","1.7335401299213345e-14","6.778498118711895e-12","0.015459959890000001","4.3845509088910677e-10","4.384550908891068e-8","5.920280758686669e-11","0.003713263669576472","13.142850085698212","0.0002825310830880717","0.028253108308807173"
"124","SEX_14W","Sextupole","Sextupole","0.27200000000000557","0.272","5.551115123125783e-15","2.0408511482079666e-14","2.0408511482079665e-12","6.918627475926975e-7","1.0000072","6.918577662167807e-7","6.918577662167807e-5","9.527924130511316e-7","2.4795103357070443","3.8426636071248247e-7","3.8426636071248245e-5","3","4","1.0670071077831867e-9","1.0732164271859412e-9","0.01501370809","7.148243596801816e-8","7.148243596801816e-6","6.571430457083527e-10","0.00361339804163352","12.907665139688488","0.00027994203463824327","0.02799420346382433"
"125","D062","Drift","Drift","0.026849999999996044","0.02685","3.95516952522712e-15","1.4730612756900197e-13","1.4730612756900196e-11","4.8417664174495606e-8","1.0","4.8417664174495606e-8","4.841766417449561e-6","1.0820100113510265e-7","2.4497840467523133","4.416756704679544e-8","4.416756704679544e-6","3","6","1.1299586011286061e-14","2.8377381231658875e-12","0.014969662330000001","1.8956594080809084e-10","1.8956594080809086e-8","7.851210957407484e-11","0.003603522828115713","12.884440325399325","0.0002796801985269026","0.02796801985269026"
"126","DET_14W","Marker","Marker","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","2.449489742783178","0.0","0.0","1","1","0.0","0.0","0.014969662330000001","0.0","0.0","0.0","0.003603522828115713","12.884440325399325","0.0002796801985269026","0.02796801985269026"
"127","D063","Drift","Drift","2.4290400000000005","2.42904","4.440892098500626e-16","1.8282498841108526e-16","1.8282498841108526e-14","4.879362780485508e-8","2.4290684","2.0087383214427012e-8","2.0087383214427013e-6","8.343671103026919e-8","4.219093120761928","1.97759823360337e-8","1.9775982336033697e-6","1","2","3.1198731300174465e-12","9.447633647630127e-12","0.01098497283","8.600507068919284e-10","8.600507068919284e-8","8.967589518182884e-11","0.0027097444264464476","10.783356850611806","0.00025128950696764774","0.025128950696764775"
"128","B15W","SBend","SBend","6.5742620000000045","6.574262","4.440892098500626e-15","6.754966714896095e-16","6.754966714896095e-14","0.00012298477979511002","6.5747393","1.8705651157166037e-5","0.0018705651157166036","0.0001738086346528067","9.617439889788754","1.8072235090062454e-5","0.0018072235090062453","4","4","7.94943186681955e-10","8.074212088577648e-10","0.0016931799999999999","4.768667293836242e-7","4.768667293836243e-5","3.5681593900100376e-10","0.0016046684941253275","5.082594709789606","0.00031571836547080357","0.03157183654708036"
"129","D064","Drift","Drift","0.15713999999999828","0.15714","1.7208456881689926e-15","1.0951035307172022e-14","1.0951035307172023e-12","4.278066009777426e-8","1.0","4.278066009777426e-8","4.278066009777426e-6","8.001430229873058e-8","2.4595501821144694","3.25320877291239e-8","3.2532087729123897e-6","1","2","2.927341985770568e-13","3.691190657741496e-12","0.00169339222","2.179761200120251e-9","2.179761200120251e-7","6.795714402178018e-11","0.001627159138025469","4.946157161804997","0.0003289744107992863","0.03289744107992863"
"130","Q15W","Quadrupole","Quadrupole","0.5999999999999943","0.6","5.662137425588298e-15","9.43689570931392e-15","9.436895709313921e-13","2.5616176858589412e-6","1.0408332","2.461122191201185e-6","0.00024611221912011847","2.7103065213996614e-6","2.6010695534616217","1.041996942293474e-6","0.00010419969422934739","1","2","2.8307287382072858e-9","1.4098400947116368e-9","0.00171965363","8.198395712464705e-7","8.198395712464705e-5","6.365321789623957e-11","0.0016475211324129546","4.2329645007969585","0.000389212130671724","0.038921213067172396"
"131","D065","Drift","Drift","0.06490000000000862","0.0649","8.618106228652778e-15","1.327905428143549e-13","1.3279054281435489e-11","3.683742124297456e-8","1.0","3.683742124297456e-8","3.683742124297456e-6","5.58521509982361e-8","2.451208727675018","2.2785554884676064e-8","2.2785554884676062e-6","3","6","3.4749680503466716e-14","3.1406106014431057e-12","0.00171965363","1.8263041734998144e-9","1.8263041734998143e-7","2.620338386376264e-11","0.001642317856227038","4.13607094488639","0.0003970719743715976","0.03970719743715976"
"132","SEX_15W","Sextupole","Sextupole","0.27199999999999136","0.272","8.659739592076221e-15","3.183727791204594e-14","3.183727791204594e-12","7.295489594882909e-6","1.0000773","7.294925697126521e-6","0.0007294925697126522","1.6882533102735457e-5","2.4795104530727876","6.8088170718592486e-6","0.0006808817071859249","3","3","9.489561734371312e-9","9.49109750601057e-9","0.00171929932","5.520328773241515e-6","0.0005520328773241515","6.03042850001231e-11","0.0015994449896314933","3.7302130440230243","0.000428781136829251","0.0428781136829251"
"133","D066","Drift","Drift","0.04760000000000275","0.0476","2.7478019859472624e-15","5.772693247788033e-14","5.772693247788033e-12","4.648231963059021e-8","1.0","4.648231963059021e-8","4.648231963059021e-6","1.0530299021455312e-7","2.4504145830008053","4.2973540455182037e-8","4.2973540455182035e-6","3","6","1.618721161091429e-14","6.7332038382328374e-12","0.0017295128500000002","3.893121602555793e-9","3.893121602555793e-7","7.574809399515936e-11","0.0015952092237183635","3.6592384223024","0.00043594022570266267","0.04359402257026627"
"134","DET_15W","Marker","Marker","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","2.449489742783178","0.0","0.0","1","1","0.0","0.0","0.0017295128500000002","0.0","0.0","0.0","0.0015952092237183635","3.6592384223024","0.00043594022570266267","0.04359402257026627"
"135","D067","Drift","Drift","0.4885400000000004","0.48854","4.440892098500626e-16","9.090129976052364e-16","9.090129976052364e-14","4.871995150857627e-8","1.0","4.871995150857627e-8","4.871995150857627e-6","8.484484929985153e-8","2.54506468210329","3.333701099876728e-8","3.333701099876728e-6","5","6","8.159449185016508e-14","6.323289237360164e-12","0.00256946703","2.460934179552467e-9","2.460934179552467e-7","6.566246981906665e-11","0.0015511473111611274","2.9307936806773496","0.0005292584467435573","0.05292584467435573"
"136","B16W","SBend","SBend","6.5742620000000045","6.574262","4.440892098500626e-15","6.754966714896095e-16","6.754966714896095e-14","0.0001286955980669413","6.5737079","1.9577322269969024e-5","0.0019577322269969024","0.0001818729783504114","9.616031789961996","1.8913516752332846e-5","0.0018913516752332845","3","3","9.48625999564024e-10","9.32529099362058e-10","0.0138597576","6.728321852916519e-8","6.728321852916519e-6","1.1084742672362591e-10","0.0025923368198395025","6.8746621345731285","0.0003770857053181523","0.03770857053181523"
"137","D068","Drift","Drift","0.15713999999999828","0.15714","1.7208456881689926e-15","1.0951035307172022e-14","1.0951035307172023e-12","4.7277328869143875e-8","1.0","4.7277328869143875e-8","4.727732886914387e-6","9.718552583677642e-8","2.4595501909507926","3.951353633454711e-8","3.951353633454711e-6","5","4","3.212783861128976e-13","3.244227586227111e-12","0.014129488630000001","2.2960686484710457e-10","2.2960686484710457e-8","6.078007997074863e-11","0.002647009187962901","7.108805938002646","0.0003723563719488211","0.03723563719488211"
"138","Q16W","Quadrupole","Quadrupole","0.5999999999999943","0.6","5.662137425588298e-15","9.43689570931392e-15","9.436895709313921e-13","7.611692653952673e-7","1.0494549","7.252996440297409e-7","7.252996440297409e-5","8.14014153900911e-7","2.6051190815734393","3.1246715732060234e-7","3.1246715732060233e-5","1","2","6.432062159139639e-10","3.2768276633787785e-10","0.01445519115","2.266886428118094e-8","2.266886428118094e-6","2.366338062997908e-10","0.0027234119291801306","8.369079789440091","0.0003254135457779322","0.032541354577793224"
"139","D069","Drift","Drift","0.06664999999999566","0.06665","4.343747583845925e-15","6.517250688441422e-14","6.5172506884414215e-12","4.752343185643326e-8","1.0","4.752343185643326e-8","4.752343185643326e-6","8.631113776008937e-8","2.4513026323284137","3.521031496551904e-8","3.5210314965519044e-6","1","2","2.2989397224438008e-14","8.154867406351407e-12","0.0144125542","5.658169463363689e-10","5.6581694633636885e-8","3.8269335617124867e-11","0.0027170744595483853","8.552045282388038","0.0003177104856008995","0.03177104856008995"
"140","SEX_16W","Sextupole","Sextupole","0.27200000000000557","0.272","5.551115123125783e-15","2.0408511482079666e-14","2.0408511482079665e-12","1.9476069120727413e-5","1.0002166","1.9471851517688684e-5","0.0019471851517688685","2.7593268306195554e-5","2.479511171379631","1.1128511387525758e-5","0.0011128511387525758","3","4","1.2408841285150751e-8","1.2461686241943548e-8","0.01424011248","8.751115034692161e-7","8.751115034692161e-5","6.755516320002776e-10","0.0027048943884979693","9.296878855300308","0.0002909465026486672","0.02909465026486672"
"141","D070","Drift","Drift","0.04744999999999777","0.04745","2.2273849431542203e-15","4.69417269368667e-14","4.69417269368667e-12","4.2930878373278456e-8","1.0","4.2930878373278456e-8","4.293087837327846e-6","7.32703438901449e-8","2.4504087582883964","2.990127408021674e-8","2.9901274080216737e-6","3","6","4.859245552280959e-15","7.854053135126788e-12","0.014210296039999999","5.5270158433144e-10","5.5270158433144004e-8","1.226187207326035e-11","0.002700643743298592","9.42646709680514","0.0002864958542330144","0.02864958542330144"
"142","DET_16W","Marker","Marker","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","2.449489742783178","0.0","0.0","1","1","0.0","0.0","0.014210296039999999","0.0","0.0","0.0","0.002700643743298592","9.42646709680514","0.0002864958542330144","0.02864958542330144"
"143","D071","Drift","Drift","-0.006699999999995043","-0.0067","4.956972332603726e-15","7.398466168070737e-13","7.398466168070737e-11","4.725220640374589e-8","1.0","4.725220640374589e-8","4.725220640374589e-6","7.361920055065984e-8","2.449508069534636","3.005468790500707e-8","3.005468790500707e-6","3","4","3.583669017327334e-15","8.17960286566481e-12","0.01421450616","5.754405234761114e-10","5.7544052347611144e-8","2.686376121552314e-11","0.0027012613335832825","9.408168954386618","0.0002871187099933832","0.02871187099933832"
"144","VKICK_16W","Kicker","Kicker","0.25","0.25","0.0","0.0","0.0","3.308662277490271e-8","1.0","3.308662277490271e-8","3.3086622774902708e-6","6.058550667447672e-8","2.4748741582897744","2.448023729672924e-8","2.448023729672924e-6","1","2","5.3691342038414794e-15","8.425619577034915e-12","0.01405741217","5.993720234664582e-10","5.993720234664582e-8","2.0088750107838393e-11","0.002678868986435212","10.090930734132915","0.0002654729337675312","0.026547293376753118"
"145","D072","Drift","Drift","0.2436399999999992","0.24364","8.049116928532385e-16","3.3036927140586157e-15","3.303692714058616e-13","1.8130213663702932e-8","1.0","1.8130213663702932e-8","1.8130213663702932e-6","2.498913598434127e-8","2.473605232546236","1.010231368188787e-8","1.010231368188787e-6","3","4","3.280670406447498e-15","7.252728148957055e-12","0.013904314650000001","5.216170901999154e-10","5.2161709019991537e-8","1.0823149668159893e-11","0.00265706490914841","10.756322920052842","0.00024702353479876346","0.024702353479876347"
"146","B17W","SBend","SBend","6.5742620000000045","6.574262","4.440892098500626e-15","6.754966714896095e-16","6.754966714896095e-14","4.7336207500969785e-5","6.5734289","7.201143911508617e-6","0.0007201143911508617","6.683741596660045e-5","9.615627492889304","6.950915685536518e-6","0.0006950915685536519","4","4","8.494725156892347e-10","8.648477565947389e-10","0.00976010389","8.861050725913317e-8","8.861050725913316e-6","6.876408159992519e-10","0.004359684089966009","28.692971757518297","0.0001519425776740487","0.01519425776740487"
"147","D073","Drift","Drift","0.1571390000000008","0.157139","8.049116928532385e-16","5.122291047119012e-15","5.122291047119012e-13","4.2406064979164776e-8","1.0","4.2406064979164776e-8","4.240606497916478e-6","8.331653303352597e-8","2.459549986501872","3.387470614168083e-8","3.3874706141680828e-6","5","2","4.395438791185611e-14","4.534615467410158e-12","0.00966066229","4.693897096583177e-10","4.6938970965831765e-8","3.120093501054674e-11","0.004390305122452531","29.120826962784033","0.00015076169121375823","0.015076169121375823"
"148","Q17W","Quadrupole","Quadrupole","0.5999999999999943","0.6","5.662137425588298e-15","9.43689570931392e-15","9.436895709313921e-13","1.943756195998958e-7","1.0490528","1.8528678403975072e-7","1.8528678403975072e-5","2.3792001904098503e-7","2.6049134939980734","9.133509407862164e-8","9.133509407862164e-6","1","2","5.834320473283135e-11","3.341739905626806e-11","0.00974866075","3.4278963965658623e-9","3.4278963965658625e-7","4.2323796724252905e-10","0.0042933491584769","29.322652370742695","0.00014641748993896204","0.014641748993896204"
"149","D074","Drift","Drift","0.06329999999999814","0.0633","1.8596235662471372e-15","2.9377939435184707e-14","2.937793943518471e-12","4.4832850766559094e-8","1.0","4.4832850766559094e-8","4.48328507665591e-6","6.708859656001118e-8","2.4511250327503857","2.737053216935721e-8","2.7370532169357212e-6","5","6","4.326107699864625e-14","2.474014049180795e-12","0.00980743664","2.5225898876475384e-10","2.5225898876475383e-8","3.2633588539776603e-11","0.004260605086574998","29.192539642868315","0.00014594842170971773","0.014594842170971773"
"150","SEX_17W","Sextupole","Sextupole","0.27200000000000557","0.272","5.551115123125783e-15","2.0408511482079666e-14","2.0408511482079665e-12","1.5417402384310108e-5","1.0001722","1.5414747964710586e-5","0.0015414747964710585","2.1963382759079964e-5","2.4795108126113505","8.857949982459949e-6","0.0008857949982459948","3","4","1.417617335635658e-8","1.4204794311287183e-8","0.010059173480000001","1.4121234055193154e-6","0.00014121234055193153","5.154224044096045e-10","0.0041297554503465506","28.638346928066838","0.00014420369516158102","0.014420369516158103"
"151","D075","Drift","Drift","0.050199999999989586","0.0502","1.041527974976475e-14","2.0747569222643247e-13","2.0747569222643247e-11","4.9359509680935165e-8","1.0","4.9359509680935165e-8","4.9359509680935165e-6","8.395490385039524e-8","2.450518346107162","3.426005929878636e-8","3.426005929878636e-6","1","2","2.3114085343058927e-14","2.171693489101678e-12","0.01010547393","2.149026858260054e-10","2.149026858260054e-8","4.752672561059157e-11","0.004104238023487028","28.536975433771065","0.00014382175970302773","0.014382175970302773"
"152","DET_17W","Marker","Marker","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","2.449489742783178","0.0","0.0","1","1","0.0","0.0","0.01010547393","0.0","0.0","0.0","0.004104238023487028","28.536975433771065","0.00014382175970302773","0.014382175970302773"
"153","D076","Drift","Drift","0.48754000000000985","0.48754","9.880984919163893e-15","2.026702407836012e-14","2.026702407836012e-12","4.942246606409739e-8","1.0","4.942246606409739e-8","4.942246606409739e-6","7.840218594770261e-8","2.544680530216717","3.081022745948605e-8","3.081022745948605e-6","3","4","3.1635347109214145e-13","2.540792229388522e-12","0.01055514167","2.407160707856726e-10","2.4071607078567258e-8","3.072953350113927e-11","0.0038564447542448477","27.55246029685598","0.0001399673463892046","0.01399673463892046"
"154","B18W","SBend","SBend","6.57426199999999","6.574262","9.769962616701378e-15","1.4860926772771442e-15","1.486092677277144e-13","6.90087328298894e-5","6.5732999","1.0498339324193833e-5","0.0010498339324193833","9.735278942039034e-5","9.615455045772306","1.012461593933551e-5","0.001012461593933551","3","3","2.5865213346630647e-9","2.602202189926734e-9","0.01659935473","1.5676526179802495e-7","1.5676526179802495e-5","5.728560821234921e-10","0.0038901601719536494","14.242120165613988","0.0002731447373506936","0.02731447373506936"
"155","D077","Drift","Drift","0.1571400000000125","0.15714","1.2490009027033011e-14","7.948332077785426e-14","7.948332077785427e-12","3.364826168408901e-8","1.0","3.364826168408901e-8","3.3648261684089014e-6","5.607991424903129e-8","2.4595501314853863","2.2800882783862255e-8","2.2800882783862255e-6","5","6","4.817173392041869e-14","4.114113756837007e-12","0.01674347466","2.457144553552905e-10","2.457144553552905e-8","1.9493307901012613e-11","0.003927801588580859","13.923423667660083","0.00028210027090563644","0.028210027090563645"
