target,location,coordinate,qx_power,qy_power,qk_power,total_order,coefficient
SEX_43W,exit,x,0,2,0,2,3.0006589791855424e-8
SEX_43W,exit,x,1,0,1,2,4.911676873553715e-19
SEX_43W,exit,x,1,1,0,2,7.113985753699268e-20
SEX_43W,exit,x,2,0,0,2,-4.480458461807471e-6
SEX_43W,exit,x,0,0,3,3,2.0373755888737054e-60
SEX_43W,exit,x,0,1,2,3,8.279999121884238e-47
SEX_43W,exit,x,0,2,1,3,-8.08559016549733e-9
SEX_43W,exit,x,0,3,0,3,1.0450153656695826e-23
SEX_43W,exit,x,1,0,2,3,3.60079998231478e-34
SEX_43W,exit,x,1,1,1,3,-5.847281060971503e-22
SEX_43W,exit,x,1,2,0,3,-6.131621901187786e-9
SEX_43W,exit,x,2,0,1,3,8.663645875732553e-9
SEX_43W,exit,x,2,1,0,3,7.716200533844648e-22
SEX_43W,exit,x,3,0,0,3,-1.1143827884267982e-7
SEX_43W,exit,x,0,0,4,4,1.356768918179303e-75
SEX_43W,exit,x,0,1,3,4,-6.305858815940751e-61
SEX_43W,exit,x,0,2,2,4,1.5959876097460562e-22
SEX_43W,exit,x,0,3,1,4,-7.246519315456066e-25
SEX_43W,exit,x,0,4,0,4,7.287628824248324e-12
SEX_43W,exit,x,1,0,3,4,2.87545347421631e-49
SEX_43W,exit,x,1,1,2,4,7.029472422597011e-36
SEX_43W,exit,x,1,2,1,4,7.405704580045778e-10
SEX_43W,exit,x,1,3,0,4,-6.677203688001809e-25
SEX_43W,exit,x,2,0,2,4,1.2704716124635753e-23
SEX_43W,exit,x,2,1,1,4,-1.05393409882658e-23
SEX_43W,exit,x,2,2,0,4,-7.830098573924487e-13
SEX_43W,exit,x,3,0,1,4,-7.448673742433492e-10
SEX_43W,exit,x,3,1,0,4,-7.019975403036588e-23
SEX_43W,exit,x,4,0,0,4,1.9871824149096833e-9
SEX_43W,exit,px,0,0,0,0,4.556890324305206e-15
SEX_43W,exit,px,0,0,1,1,-4.359778748300717e-30
SEX_43W,exit,px,0,1,0,1,-5.921050560928302e-20
SEX_43W,exit,px,1,0,0,1,0.00011587272169608174
SEX_43W,exit,px,0,0,2,2,-2.1303501581648007e-45
SEX_43W,exit,px,0,1,1,2,-4.016498478952379e-33
SEX_43W,exit,px,0,2,0,2,-4.062007429705012e-8
SEX_43W,exit,px,1,0,1,2,-3.076936520395838e-19
SEX_43W,exit,px,1,1,0,2,1.6749752030130378e-20
SEX_43W,exit,px,2,0,0,2,-2.8532687048634246e-6
SEX_43W,exit,px,0,0,3,3,-1.2758174690062174e-60
SEX_43W,exit,px,0,1,2,3,5.504215921932014e-47
SEX_43W,exit,px,0,2,1,3,5.083268740828895e-9
SEX_43W,exit,px,0,3,0,3,3.6402448910883365e-24
SEX_43W,exit,px,1,0,2,3,-2.2551494901559256e-34
SEX_43W,exit,px,1,1,1,3,-1.589592958600138e-22
SEX_43W,exit,px,1,2,0,3,2.2704716554616598e-9
SEX_43W,exit,px,2,0,1,3,-5.4289753673513894e-9
SEX_43W,exit,px,2,1,0,3,-3.1242544632021447e-22
SEX_43W,exit,px,3,0,0,3,-4.690128523176754e-9
SEX_43W,exit,px,0,0,4,4,-8.49593961705667e-76
SEX_43W,exit,px,0,1,3,4,-6.602941814711657e-61
SEX_43W,exit,px,0,2,2,4,-1.0034550879391075e-22
SEX_43W,exit,px,0,3,1,4,-3.0889612545719436e-27
SEX_43W,exit,px,0,4,0,4,-1.900908571531497e-12
SEX_43W,exit,px,1,0,3,4,-1.800725144123925e-49
SEX_43W,exit,px,1,1,2,4,4.1610393432718824e-36
SEX_43W,exit,px,1,2,1,4,7.363963050253758e-11
SEX_43W,exit,px,1,3,0,4,3.163731740260503e-26
SEX_43W,exit,px,2,0,2,4,-7.957561459646336e-24
SEX_43W,exit,px,2,1,1,4,-1.4213269919757385e-24
SEX_43W,exit,px,2,2,0,4,1.5995497044185643e-10
SEX_43W,exit,px,3,0,1,4,-2.4985961279358923e-11
SEX_43W,exit,px,3,1,0,4,-2.0461075983238156e-23
SEX_43W,exit,px,4,0,0,4,7.27991572968185e-10
SEX_43W,exit,y,0,0,0,0,-9.421288820536008e-29
SEX_43W,exit,y,0,0,1,1,1.2397628888176549e-42
SEX_43W,exit,y,0,1,0,1,0.0009655010518041397
SEX_43W,exit,y,1,0,0,1,-4.220784768509739e-18
SEX_43W,exit,y,0,0,2,2,-1.2151388943850398e-56
SEX_43W,exit,y,0,1,1,2,-9.753307798431372e-18
SEX_43W,exit,y,0,2,0,2,1.3848226405561965e-21
SEX_43W,exit,y,1,0,1,2,9.098855254250051e-32
SEX_43W,exit,y,1,1,0,2,3.232513264534709e-6
SEX_43W,exit,y,2,0,0,2,3.123543329027133e-20
SEX_43W,exit,y,0,0,3,3,1.20035937489552e-70
SEX_43W,exit,y,0,1,2,3,9.626516112925985e-32
SEX_43W,exit,y,0,2,1,3,1.439542075405369e-22
SEX_43W,exit,y,0,3,0,3,5.679861668939138e-9
SEX_43W,exit,y,1,0,2,3,-1.3193518775024567e-45
SEX_43W,exit,y,1,1,1,3,-3.4419949665378836e-7
SEX_43W,exit,y,1,2,0,3,3.4479395638442053e-22
SEX_43W,exit,y,2,0,1,3,1.7798717181017256e-21
SEX_43W,exit,y,2,1,0,3,-1.7161882970521145e-7
SEX_43W,exit,y,3,0,0,3,4.019389685187205e-21
SEX_43W,exit,y,0,0,4,4,-1.1853988846157968e-84
SEX_43W,exit,y,0,1,3,4,-9.50695501637081e-46
SEX_43W,exit,y,0,2,2,4,5.226866280155178e-36
SEX_43W,exit,y,0,3,1,4,7.768366461721797e-11
SEX_43W,exit,y,0,4,0,4,-1.2016726777711085e-25
SEX_43W,exit,y,1,0,3,4,1.726995987827411e-59
SEX_43W,exit,y,1,1,2,4,6.794561380360758e-21
SEX_43W,exit,y,1,2,1,4,-3.964942134444307e-23
SEX_43W,exit,y,1,3,0,4,5.723431267736995e-10
SEX_43W,exit,y,2,0,2,4,-4.884734402789323e-35
SEX_43W,exit,y,2,1,1,4,-7.450714698378054e-9
SEX_43W,exit,y,2,2,0,4,-1.9645495921015258e-23
SEX_43W,exit,y,3,0,1,4,1.8972923398763746e-23
SEX_43W,exit,y,3,1,0,4,-7.120254629551414e-9
SEX_43W,exit,y,4,0,0,4,-2.828743008038446e-23
SEX_43W,exit,py,0,0,0,0,1.439460565988768e-29
SEX_43W,exit,py,0,0,1,1,-1.8885207021942716e-43
SEX_43W,exit,py,0,1,0,1,-0.00012683436836667165
SEX_43W,exit,py,1,0,0,1,5.600610114189037e-19
SEX_43W,exit,py,0,0,2,2,2.0386283064253023e-57
SEX_43W,exit,py,0,1,1,2,1.6286321526585895e-18
SEX_43W,exit,py,0,2,0,2,5.997622053659253e-22
SEX_43W,exit,py,1,0,1,2,-1.415797413803416e-32
SEX_43W,exit,py,1,1,0,2,-6.501120521937344e-7
SEX_43W,exit,py,2,0,0,2,-1.6361495935510207e-21
SEX_43W,exit,py,0,0,3,3,-2.003873476555244e-71
SEX_43W,exit,py,0,1,2,3,-1.607459559259529e-32
SEX_43W,exit,py,0,2,1,3,-3.890568691320796e-23
SEX_43W,exit,py,0,3,0,3,-1.0992527166786023e-9
SEX_43W,exit,py,1,0,2,3,2.2129994745594663e-46
SEX_43W,exit,py,1,1,1,3,5.747548458422345e-8
SEX_43W,exit,py,1,2,0,3,-7.494427556646587e-23
SEX_43W,exit,py,2,0,1,3,-2.775843832117076e-22
SEX_43W,exit,py,2,1,0,3,2.0499894092245108e-8
SEX_43W,exit,py,3,0,0,3,-5.845065988640718e-22
SEX_43W,exit,py,0,0,4,4,1.9794421359335118e-85
SEX_43W,exit,py,0,1,3,4,1.5874949694827581e-46
SEX_43W,exit,py,0,2,2,4,-5.242542641579649e-37
SEX_43W,exit,py,0,3,1,4,1.941252116790394e-12
SEX_43W,exit,py,0,4,0,4,3.2840769604535806e-26
SEX_43W,exit,py,1,0,3,4,-2.8830446373974733e-60
SEX_43W,exit,py,1,1,2,4,-1.1345745256907171e-21
SEX_43W,exit,py,1,2,1,4,5.882508822755153e-24
SEX_43W,exit,py,1,3,0,4,-8.04933193038131e-11
SEX_43W,exit,py,2,0,2,4,8.191394876990435e-36
SEX_43W,exit,py,2,1,1,4,9.155490815314166e-10
SEX_43W,exit,py,2,2,0,4,2.057909597111245e-24
SEX_43W,exit,py,3,0,1,4,-1.8629108523070036e-24
SEX_43W,exit,py,3,1,0,4,1.0238318200967667e-9
SEX_43W,exit,py,4,0,0,4,2.608999130033933e-24
SEX_43W,exit,z,0,0,0,0,-1.8474111088277526e-13
SEX_43W,exit,z,0,0,1,1,3.920643007096018e-31
SEX_43W,exit,z,0,1,0,1,6.06433574979095e-20
SEX_43W,exit,z,1,0,0,1,-8.831309040699333e-5
SEX_43W,exit,z,0,0,2,2,1.915816784667566e-46
SEX_43W,exit,z,0,1,1,2,2.0820927117647005e-33
SEX_43W,exit,z,0,2,0,2,2.9284338271358927e-7
SEX_43W,exit,z,1,0,1,2,2.7666496578762285e-20
SEX_43W,exit,z,1,1,0,2,-1.6823303978787832e-19
SEX_43W,exit,z,2,0,0,2,4.0479561276835776e-7
SEX_43W,exit,z,0,0,3,3,1.147362170484341e-61
SEX_43W,exit,z,0,1,2,3,-1.7026528769724524e-47
SEX_43W,exit,z,0,2,1,3,-4.5634353592200465e-10
SEX_43W,exit,z,0,3,0,3,-5.866696050811645e-24
SEX_43W,exit,z,1,0,2,3,2.0279678587609308e-35
SEX_43W,exit,z,1,1,1,3,6.625229955805548e-23
SEX_43W,exit,z,1,2,0,3,2.674691278349488e-9
SEX_43W,exit,z,2,0,1,3,4.880859100144458e-10
SEX_43W,exit,z,2,1,0,3,-1.6439359073216959e-22
SEX_43W,exit,z,3,0,0,3,1.4598234309666786e-8
SEX_43W,exit,z,0,0,4,4,7.640621929926375e-77
SEX_43W,exit,z,0,1,3,4,1.7021100877353964e-61
SEX_43W,exit,z,0,2,2,4,9.008039477353206e-24
SEX_43W,exit,z,0,3,1,4,1.8143304539342279e-25
SEX_43W,exit,z,0,4,0,4,4.17227850893016e-12
SEX_43W,exit,z,1,0,3,4,1.6193803852487136e-50
SEX_43W,exit,z,1,1,2,4,-1.4157008027911173e-36
