observable,H01W,HB01,H02W,HB02,H03W,HB03,H04W,HB04,HB05,HB06,H08W,H10W,H12W,H14W,H16W,H18W,H20W,H22W,H24W,H26W,H28W,H30W,H32W,H34W,H36W,H38W,H40W,H42W,H44W,H46W,H47W,H49W,H49E,H47E,H46E,H44E,H42E,H40E,H38E,H36E,H34E,H32E,H30E,H28E,H26E,H24E,H22E,H20E,H18E,H16E,H14E,H12E,H10E,H08E,H04E,H03E,H02E,H01E,V01W,V02W,V04W,V05W,V06W,V07W,V08W,V09W,V10W,V11W,V13W,V15W,V16W,V17W,V19W,V21W,V23W,V25W,V27W,V29W,V31W,V33W,V35W,V37W,V39W,V41W,V43W,V45W,V47W,V48W,V49W,V49E,V48E,V47E,V45E,V43E,V41E,V39E,V37E,V35E,V34E,V33E,V31E,V29E,V27E,V25E,V23E,V21E,V19E,V17E,V15E,V13E,V11E,V09E,V08E,V07E,V06E,V05E,V04E,V02E,V01E
DET_00W:x,1.6989477630000001,1.4535531719999999,1.5653973729999999,-1.316587599,1.5538858799999999,-1.4708668469999999,1.7943567039999999,-0.20620978039999999,-2.536891153,1.023127302,-2.0813625930000001,-1.282069321,1.3751343030000001,1.5306416570000001,-2.2312108589999999,-2.5654167669999999,-0.80336718060000001,1.5227707500000001,1.669474739,-0.83265307300000002,-2.3060630500000001,-0.52145892220000001,2.043136724,2.0926226109999999,-0.21930464299999999,-2.286424845,-1.071925553,1.539022251,1.7478854989999999,0.52419826209999998,-0.93064686669999996,-0.6100345948,2.277545591,1.195670842,-1.6937966330000001,-0.094113194489999996,1.894005841,1.4507603689999999,-0.83332975620000005,-1.7357960859999999,-0.66126560649999999,1.1866056810000001,1.7976946389999999,-0.61528845929999998,-2.160796581,-1.0696191960000001,1.812801203,1.963658532,-0.26987352380000001,-1.7981303820000001,-0.37122903340000002,1.6620829509999999,0.94344911679999999,-1.989418777,1.6382540109999999,2.1490350359999999,2.7051022389999999,4.092644816,0.079710534520000001,-0.01110549488,-0.1089991885,-0.26179007739999999,-0.16274838680000001,-0.17445630579999999,-0.028112483720000001,0.1175562052,0.1142781594,0.33183595890000001,0.34744030729999997,0.097158960749999995,-0.056353932209999999,-0.22422245339999999,-0.13752294549999999,0.2955145099,0.173736644,-0.33008915010000001,0.051166333469999999,0.32165604250000002,0.19282694380000001,-0.093226991110000004,-0.28177862590000002,-0.35943981699999999,-0.048478802709999998,0.29250530120000001,0.28736128840000003,0.024678986430000001,-0.34803855929999999,-0.075299584399999994,-0.065073433309999998,0.078128172280000005,0.083444223410000004,0.33324631139999999,-0.043140706260000002,-0.30446183339999999,-0.27961617230000002,0.074902864020000001,0.3676752096,0.26258776290000002,0.1144807711,0.07209912852,-0.18684022010000001,-0.30704724680000001,-0.038006647009999998,0.31341853660000002,-0.1563027246,-0.30588501229999998,0.1227141299,0.22980482490000001,-0.088090785330000004,-0.34292971119999999,-0.27798226739999998,-0.052043344280000001,0.065495455800000005,0.21307555340000001,0.1807048111,0.27152355140000001,0.09676976474,-0.047770264549999997,-0.21152696479999999
DET_01W:x,-0.86083134100000003,4.8983113349999998,1.6350127759999999,-0.76071303639999999,2.8389479870000001,-6.8709816110000004,5.1916600119999998,2.3410290379999998,-9.6149519189999992,1.800396715,-5.4695427710000004,-8.3967451470000007,3.1649505520000001,8.6588651320000007,-7.0427365049999997,-12.063941120000001,-8.2508802459999995,3.6017331160000001,11.047562449999999,0.58732172230000002,-10.39034539,-6.579551478,7.5160739479999998,12.123339039999999,2.9584110250000002,-9.5460939279999995,-8.4862458529999998,3.312681064,8.9047355990000003,6.5129537969999998,-7.3840434689999999,-8.3082454469999991,12.742225680000001,8.0995404210000004,-9.6407372169999999,-4.4754993140000003,5.9341273489999997,9.5617547120000008,0.83578356269999998,-8.7037523609999994,-8.3520276530000004,1.303222793,10.060479969999999,1.9387385020000001,-9.3973834449999991,-9.3298956349999997,5.7558490520000003,11.644602130000001,4.2664058379999998,-4.3061534420000003,-5.5606213389999999,5.4099273669999999,7.6180788369999997,-4.67240418,4.0862167200000004,7.167177025,9.9057373280000007,16.497692390000001,-0.154178546,-0.1168532815,-0.0064039986910000004,0.064493922989999994,0.065120779860000005,0.12777821010000001,0.09137805115,0.09353559619,0.1037967598,0.027984239219999998,-0.086387807029999999,-0.1485667561,-0.054724607180000003,-0.031139949369999999,0.11108248129999999,0.0096186493210000008,-0.1146279313,-0.01622364062,0.11107697060000001,-0.019263448410000002,-0.13429244109999999,-0.1135252309,-0.036837304309999999,0.1007551839,0.1146859184,0.033572353589999999,-0.087292059810000003,-0.066151532669999999,0.0051182861269999996,0.03922860928,0.05500971432,0.033410569129999998,0.01445806721,-0.1010838064,-0.05557438537,0.003803050569,0.1189508336,0.091416143630000002,-0.030008785560000001,-0.1303394142,-0.098005127930000005,-0.14015049409999999,-0.095584564420000004,0.054575884300000002,0.12542436809999999,-0.1053603749,-0.080477045659999996,0.077117190419999995,0.0833455694,-0.088619513689999999,-0.12833422429999999,-0.00078694181730000002,0.1117625735,0.12763781190000001,0.075855305760000005,0.061453282310000003,0.0086560760709999997,-0.022048083999999999,-0.038567138350000002,-0.1072237603,-0.58199150369999997
DET_02W:x,-1.5200263780000001,5.2971733580000002,0.87174736669999997,0.078760464289999998,2.479992003,-7.9038364760000004,5.4042377339999996,3.2797578949999999,-10.666237519999999,1.540444218,-5.5398792529999996,-10.087716350000001,3.0620656419999999,10.22557565,-7.5057937209999999,-13.89530542,-10.29307575,3.5154676629999999,13.28056157,1.4670352390000001,-11.8880593,-8.3083878900000006,8.2823121349999997,14.35930463,4.1075134520000001,-10.78293687,-10.38383312,3.117278722,10.371221759999999,8.2114368120000005,-9.0335197770000004,-10.52716981,15.03094857,9.7636027609999996,-11.39959597,-5.8684702470000003,6.3043236260000004,11.489910739999999,1.7978698829999999,-10.12087241,-10.54570552,0.74274223819999996,11.864127910000001,3.0815094909999998,-10.689573559999999,-11.50641959,6.1349117099999999,13.83028916,5.8854689330000003,-4.230793319,-7.0784643840000001,5.8048388989999999,9.3318076259999998,-4.5578096199999996,4.0656962459999999,7.7335914900000002,10.90881109,18.50796738,-0.04785357522,0.0045626463039999997,-0.00047743622599999999,-0.0042617012580000004,-0.0036484039259999999,-0.0061800232399999997,-0.003797881086,-0.0028100148180000002,-0.0033135857669999999,0.002996876721,0.01011643194,0.01371400217,0.0043957402720000002,0.001329260615,-0.01135844726,0.001191697876,0.01285296922,-0.00195816347,-0.0071510176409999996,0.0051325852910000004,0.012793364079999999,0.0070365301809999998,0.0016333767719999999,-0.0063719418539999999,-0.0066771746240000002,-0.00061945998160000001,0.00743453997,0.0044734596839999998,-0.0025762658779999999,-0.0029912624620000001,-0.0039118754900000002,-0.001682273036,-0.00046676886659999999,0.0081838728780000009,0.0033893475629999999,-0.001517981119,-0.0084331413170000008,-0.009459009111,-0.00153561326,0.01018270642,0.0081768839790000002,0.012809870270000001,0.0086567154360000006,-0.0040848108889999998,-0.01135253843,0.01020058777,0.001550459521,-0.0078226609339999992,-0.004213580162,0.0077992825859999997,0.0075454006879999997,-0.0037867337300000001,-0.010676792270000001,-0.01085744458,-0.0063300095110000003,-0.004913331957,-0.00047810945480000001,0.0022821329570000002,0.0034173590309999999,0.0090410039650000006,-0.51552685669999998
DET_03W:x,4.0035213169999997,1.385791532,1.2690767510000001,3.0148604899999998,0.045563402480000001,-3.6667981709999999,0.71240846560000004,3.3675065910000002,-3.729313624,-0.96455248819999995,-0.22828750680000001,-6.0365468299999998,-0.39915479850000002,5.558559679,-1.63995136,-6.5273833569999997,-7.3181186250000003,-0.37039448889999999,7.9299895769999997,3.1455564850000002,-5.3377791170000002,-6.2076727329999999,2.67563532,7.9393947889999996,4.1014520110000001,-4.4017185210000003,-6.8011096540000002,-0.76776503809999996,5.1907017910000004,6.0569695980000002,-5.8893728660000004,-7.9393182859999998,8.1463457810000008,5.9344942339999998,-6.280820104,-5.0113849679999998,1.253585628,6.8489724360000004,3.4423340740000001,-5.0578933109999999,-7.8665131869999998,-2.0574030410000002,6.3932307880000003,4.0840836410000003,-4.6018967819999999,-7.8028247349999997,1.286337858,7.7599295980000003,5.7800275379999997,0.28165494210000003,-5.4450810360000004,1.3755443110000001,6.1064066050000001,0.43029486210000001,-0.11939279949999999,1.97427587,3.525723841,7.1146473510000003,0.1113409398,-7.8094612370000006e-05,-0.00075078706100000002,-0.0017722554929999999,-0.001101469686,-0.0011581695429999999,-0.00017044256979999999,0.00089398586099999995,0.00084058308059999998,0.0031941749590000002,0.0047348287669999999,0.0041406154789999997,0.00082110727070000002,-0.000943844624,-0.0038244427120000001,0.0020192395980000001,0.0050421931859999996,-0.0027555663360000001,-0.00051889940259999996,0.0030539638349999999,0.003499213681,0.00042567998779999999,-0.00094120006059999995,-0.0016769440969999999,-0.00070923650810000003,0.0012227532040000001,0.0031937506220000001,0.001186464786,-0.0024067769719999998,-0.001145550215,-0.0013498210780000001,7.1379202900000006e-05,0.00044067254010000001,0.0043220850079999998,0.0005162166736,-0.0024410262079999998,-0.0038534070639999998,-0.0024041758860000001,0.001014090882,0.0040905799580000001,0.0027238251459999999,0.0038942220519999999,0.00017086257409999999,-0.0038298223829999999,-0.0031961517839999998,0.0054029579179999997,-0.002434547435,-0.0048584255519999999,0.00100218376,0.0038346680210000002,0.00013404629490000001,-0.0047669320969999998,-0.0057148499470000003,-0.0037521994890000001,-0.0015404046179999999,-9.4980001289999996e-05,0.0010762092519999999,0.0025652891130000001,0.0017300405070000001,0.00252392179,-0.19708860349999999
DET_04W:x,8.3213761329999993,0.73157373930000003,4.5111388530000003,5.4275216049999999,2.8905880389999998,-1.9966958939999999,0.83208639929999995,4.2248228839999999,-0.51862822369999995,-2.7335416669999999,2.8331680690000001,-5.0699259550000004,-2.572790533,4.0192707360000002,1.390606657,-3.739981808,-7.3453531820000002,-2.8816499320000002,6.5065226249999997,4.8254792139999996,-2.756702132,-6.5134695269999998,-0.1294878303,5.9025697709999996,5.0128624960000003,-1.6920346669999999,-6.3625444580000003,-3.3931685360000001,3.242129759,6.1583148579999998,-5.4116801749999999,-8.2946352759999993,5.9517208549999996,5.0522549589999999,-4.7648140860000003,-5.7698255730000003,-1.578910912,5.6136038419999998,5.1785059779999996,-3.2905606610000002,-8.2109875849999998,-4.3057396949999998,4.5443531479999999,5.5858220080000001,-2.1137554449999998,-7.5389975219999998,-1.419286552,5.8833014620000004,7.0128336840000003,2.9663489040000002,-5.8166967999999999,-0.96253298850000002,5.5901215310000003,3.4488068279999999,-2.6917435790000002,-1.0353396580000001,-0.089785757199999996,1.938926162,0.2350331977,-0.002596373951,-0.0007012472877,6.8485903579999999e-05,0.00059127763969999997,0.001915539642,0.001875852904,0.002737104056,0.0029316474489999998,0.0028833583780000002,0.00161664046,-0.0006455870014,-0.00082380443869999997,-0.0017030454710000001,2.406445095e-05,0.001971644281,0.001200903686,-0.0027283833759999998,0.0029204576360000001,0.001489061622,-0.001599266115,-0.0028670376910000001,-0.001680250134,0.0017149883580000001,0.002617411982,0.0015755934470000001,0.00067510666239999995,-0.0004235184608,-0.001751862122,-0.00030952581729999998,-0.000326667921,0.00094094636420000003,0.0010927939099999999,0.0041609729429999999,-0.0010051222909999999,-0.0043204032740000002,-0.0030881219269999999,0.0011580617200000001,0.0037849049809999999,0.0024771677289999999,0.0006979703673,0.0001034611416,-0.005060604495,-0.0055572374239999996,0.00044362680540000003,0.0049632739130000001,-0.0055887819350000003,-0.0052898601,0.0044572221219999998,0.0032494388539999999,-0.0041377557119999997,-0.007426077453,-0.005193962071,-0.00091440166810000004,0.00091111785999999995,0.0031608566129999998,0.002729249535,0.0041516723699999997,0.001514763966,-0.00057770910189999997,-0.051861230369999997
DET_05W:x,2.3823141529999998,2.1288244710000002,2.2590618789999999,0.97079123599999995,2.2684103590000002,2.335055026,2.643629963,-0.24924459460000001,3.471215339,-1.1867481769999999,2.3736180710000001,2.3919888619999998,-1.610155668,-2.8489511890000001,2.6977423360000001,3.886434661,1.8952557539999999,-2.0219922600000002,-3.4722446769999999,0.34139298740000001,3.396024545,1.339948463,-3.0760017589999999,-3.919785225,-0.50783049219999998,3.2497943409999999,2.0868271200000001,-2.0329347250000001,-3.091446801,-1.6682209699999999,1.9958741129999999,1.8873740370000001,-3.9920390079999999,-2.3346290160000001,2.8431999139999999,0.66478489500000004,-2.738602765,-2.994581207,0.3129883168,2.6939295319999998,1.7821160840000001,-1.3276532430000001,-3.3641160939999999,-0.052918577680000002,3.1335048159999999,2.2123339230000001,-2.6508012339999998,-3.7539706179999999,-0.7464746431,1.9063198649999999,1.1275377440000001,-2.240201667,-2.149843524,2.1489364709999998,-2.0499786260000001,-2.9610016450000001,-3.8703389609999999,-6.1087176940000001,0.069513313120000003,-0.0015266741349999999,0.00085106739409999998,0.0031221145989999998,0.002298054304,0.0032707863459999998,0.0015336834789999999,0.00031131310029999999,0.00050818926320000003,-0.0029448646169999999,-0.0053337339390000004,-0.0049837381950000002,-0.0010671962059999999,0.00092310890790000004,0.0044706606969999998,-0.0021610343849999998,-0.0049825670770000004,0.0025530072800000001,0.0022331141609999998,-0.003679050464,-0.0055509156100000002,-0.00185667021,0.0012429969900000001,0.004636214019,0.0027024898239999999,-0.0016513035810000001,-0.0040026742509999998,-0.0014841388599999999,0.002900007992,0.00098191794760000011,0.00089095057890000004,0.00036539859330000002,0.00039936515859999999,0.0003925281051,-0.0012286017749999999,-0.0019519167149999999,4.7788782480000001e-05,0.0033368422840000002,0.0034357442689999999,-0.0007842126709,-0.0014489237669999999,-0.0031202258599999999,-0.0044693541200000004,-0.001786272313,0.003015089176,-8.7893664140000001e-05,-0.0021092574219999998,-0.00060518972819999998,0.0025927474680000001,-0.0001834403844,-0.0032075407230000002,-0.0022190522649999998,0.00032237289489999999,0.0024756171600000001,0.0022845145100000002,0.0031967349279999999,0.0017199188279999999,0.001775148326,-6.2291235100000005e-05,-0.0028422399030000002,0.17091256669999999
DET_06W:x,-0.73319051140000002,5.5727246719999997,2.0556006459999998,-0.66253794239999997,3.3960695859999999,7.546251303,6.0122951069999999,-4.0887118889999998,9.1409562770000008,-0.80339176310000004,3.609085941,10.17794471,-1.969304521,-10.570472669999999,5.5815389880000001,12.813797940000001,10.73832876,-2.8556777069999999,-14.227373099999999,-3.1715733830000001,10.7682623,8.6315355060000005,-7.7632798660000004,-14.837069250000001,-5.4584237819999997,9.5337591259999996,10.39424116,-2.486015439,-10.562253699999999,-9.3190062769999997,9.4773586630000004,11.552458529999999,-14.98249633,-10.04489689,11.03415107,6.3230623020000003,-5.7462128510000001,-12.26567719,-3.5261430589999998,9.4417495000000002,11.15116372,0.08243253348,-12.332548859999999,-4.7881257570000004,9.5873663570000005,11.666158149999999,-5.65718225,-14.40901159,-7.7209749859999999,2.2971092,7.5589122260000003,-4.8896196789999999,-10.058163889999999,2.529997447,-3.0185305250000001,-6.6715798849999999,-9.7486383889999999,-17.084736070000002,-0.01482421326,-0.001436246537,0.0031519030230000001,0.0086826352900000008,0.0057951473810000003,0.0070709606869999997,0.002243894476,-0.0021030056980000001,-0.0017746113869999999,-0.011113414570000001,-0.015930382609999998,-0.01210799079,-0.0016908001529999999,0.0046398806590000003,0.011550928360000001,-0.0082030252949999993,-0.01397747423,0.0099676427939999999,0.002801555493,-0.01167072309,-0.01312121426,-0.0017186596069999999,0.0056506677509999999,0.01138871464,0.0045984989060000002,-0.006609483157,-0.01148321536,-0.0033195438170000001,0.01000641476,0.0027401807069999998,0.0023126781460000002,-6.6327623950000002e-05,0.0001151226059,-0.001200457728,-0.0021946538869999999,-0.0021960186119999998,0.001498907333,0.0073832387770000002,0.0066675187070000001,-0.0028590623319999999,-0.003589678818,-0.0072908478719999996,-0.0073464796880000002,-0.0010101296689999999,0.0067279164050000001,-0.0030449320629999999,-0.00094718524859999998,0.001666386522,0.002997282421,-0.002175336628,-0.0045604334009999997,-0.00053368194239999998,0.0038861705729999999,0.0064332883309999997,0.0049695305800000001,0.0059119070470000003,0.0026138224759999999,0.0019569264940000001,-0.00098236326539999992,-0.0064857508980000001,0.47622089579999999
DET_07W:x,-3.1808683969999998,2.7849492069999999,-0.52014171109999996,0.65840170509999996,0.68396573159999996,4.3830117660000001,2.650605455,-3.4660917740000001,4.5428613459999996,0.50342823439999995,0.65993966839999996,6.6960657970000002,-0.066853604720000001,-6.6640205459999997,2.0827253689999998,7.4352733559999997,7.6949243850000002,-0.53531206789999997,-9.3794056959999992,-3.35419841,6.0949778099999996,6.3464711960000004,-3.8706173349999999,-9.4247924869999995,-4.5128289510000004,5.1321439279999996,7.1488566090000001,-0.20834665590000001,-6.4105765100000003,-6.7762353519999996,6.5055960329999998,8.5069944540000009,-9.3982299200000003,-6.6642079550000002,6.9548813970000003,4.9736863720000004,-2.4156805389999998,-8.0784353600000003,-3.6408870229999999,5.6527135599999996,8.1838309070000008,1.417314813,-7.7492215030000002,-4.4025900819999997,5.3090619549999998,8.1664309540000009,-2.4314630359999998,-9.2199292049999997,-6.3452909740000001,-0.057055180939999998,5.632374317,-2.0645376629999999,-6.9178579579999999,-0.090839891440000001,-0.58726125100000004,-2.9349751820000001,-4.7690692119999998,-9.0728752240000006,-0.086582502470000003,0.00066281078540000003,0.0024126879,0.0054475253720000002,0.0033096280250000001,0.0033266377639999999,0.00030151909610000001,-0.0029254535600000001,-0.0028477223479999999,-0.0083360221450000001,-0.0099745223709999994,-0.0057399305569999998,-5.4292114209999999e-05,0.00418349104,0.0060178125969999998,-0.006333425036,-0.0078187576429999996,0.007673870799,-0.00031256038729999999,-0.0078918041479999999,-0.0064243911320000001,0.0010703270420000001,0.0049886532750000002,0.0065223071389999996,0.001200283675,-0.0054460717430000003,-0.0070228805670000003,-0.0013488846520000001,0.0072961782869999997,0.0014497537909999999,0.00093736506920000001,-0.00067855381560000001,-0.00032014724899999999,-0.00024248723519999999,-0.00059639085509999995,-0.00075694696690000005,0.0001095811168,0.0030477322960000002,0.0035302158249999999,-0.00056016103389999999,-0.001046004247,-0.0025939799419999999,-0.0021164249310000002,-0.0001025416436,0.0023468860310000002,-0.0013822861589999999,0.00118937182,0.00097676742219999992,5.0476326239999997e-05,-0.00079296471469999998,-0.00056133930659999995,0.00083126215109999995,0.0019610974580000001,0.002614703841,0.0020230877820000001,0.0024052599769999999,0.001066301479,0.00079330533459999995,-0.00039413320350000002,-0.002639056289,0.25237069439999998
DET_08W:x,-10.26143568,0.75272280940000003,-5.3021537629999997,5.0210742489999998,-3.190168221,3.2519815049999998,-0.4570677568,-5.7148460390000002,1.1094288539999999,3.1408553210000001,0.86489661849999999,7.2071924599999999,3.0536729220000001,-6.5054489579999997,-1.875765433,5.4309564510000001,9.8549178770000001,2.7679020240000001,-10.255598579999999,-6.9083493420000002,3.9987677659999998,8.4801469120000004,-1.093276838,-9.3783460569999999,-7.2670637830000002,2.5816623619999999,8.4341385849999995,3.3180030550000001,-5.6114630459999999,-8.9961251089999994,7.7061319030000002,11.476978470000001,-8.9810035930000005,-7.3341967759999998,6.685160196,7.3766322689999999,0.78500605940000001,-8.8089415290000002,-7.3489661440000003,4.6264966760000004,10.92839023,4.9364028150000001,-7.5093069139999997,-7.9984587500000002,3.134971556,9.9857418490000001,0.57693812970000002,-9.3579989329999993,-10.135588970000001,-4.1252557479999998,7.7143017949999999,0.69768325870000003,-8.2612260949999996,-4.6272178889999998,2.8993617860000001,0.51351983590000005,-0.98294151679999997,-4.3058527619999998,-0.28767435889999998,0.0050367337469999999,0.003782921183,0.0058255343190000003,0.002635855728,0.00049127639800000005,-0.0027353603709999999,-0.007556683047,-0.0078322776409999999,-0.01255899628,-0.01029556154,-0.00055602740120000004,0.0028786441950000002,0.0080631971080000007,0.0026646824189999999,-0.01004215229,-0.0052230380559999999,0.012063076379999999,-0.0061571475380000004,-0.0099005751580000002,-0.001602783923,0.007216897628,0.0094513847110000004,0.0053594745290000004,-0.0034165366729999999,-0.009508688215,-0.0068178164189999996,0.00073226965980000003,0.010601176509999999,0.00066863805639999995,-0.00062844899940000002,-0.0025085704850000001,-0.0013511813860000001,0.002034507134,0.001576939069,0.00034162812860000002,-0.0029626187740000001,-0.0013938783770000001,0.002434871749,0.0036117027200000002,0.002696899641,0.0033102831049999998,0.0044873141420000004,0.00054803958069999997,-0.003153182332,0.0010117394080000001,0.005751514898,-8.9522972370000004e-05,-0.0047653514209999998,0.0014732480009999999,0.0057164249639999999,0.0031622530440000001,-0.00027331268149999999,-0.0017202100249999999,-0.0010321529859999999,-0.00086897880380000004,-0.00013931426850000001,0.00024528390080000002,0.00052447684910000001,0.0014605083410000001,0.1182325033
DET_09W:x,-10.65464353,-1.8446802330000001,-6.6617292580000003,6.1389415190000003,-5.034342842,-0.097431311379999996,-3.348674119,-4.1892929099999998,-3.169311054,3.745411217,4.2746395509999999,2.8905728009999998,4.2136413279999996,-1.970006683,-4.6885555879999998,-0.28057077759999999,5.4567744439999997,4.3090202870000001,-4.264778926,-5.923477568,-0.84496317939999999,4.9789487819999998,2.5010084460000002,-3.02766226,-5.2179772489999996,-1.7774755900000001,4.0906553829999996,4.7193810730000001,-1.0172843519999999,-5.2353278579999998,3.7635965850000002,6.8219385709999996,-2.5165471899999998,-3.095472902,1.916010802,4.8940209719999999,3.553153789,-3.6405138030000002,-6.226522858,0.46213835790000002,6.4106987049999997,5.2423847490000002,-2.2152634920000001,-6.3240538739999996,-1.2085862919999999,5.1493960559999996,3.2870108899999999,-3.2108264059999998,-7.2251280070000004,-5.5394810049999998,4.6740708910000004,3.0720853699999999,-4.0922213039999997,-6.1861873569999997,4.5402236220000001,3.7182503140000001,3.5749037320000001,3.4946232670000001,-0.30135672060000002,0.0061646889159999996,0.0026598562760000001,0.0023173750419999998,0.00017763286500000001,-0.0027553810310000002,-0.0040266593010000002,-0.0072306384580000001,-0.0076853815640000002,-0.0084097123499999992,-0.0036418853190000001,0.0051704136150000002,0.0039566608839999998,0.0066167861799999996,-0.002590797155,-0.0070619379179999997,0.00098832282460000007,0.0084484519190000003,-0.0080297746720000007,-0.0052589381039999999,0.0044709261030000001,0.0086832245820000001,0.007668978957,0.00053850908979999996,-0.0058783899739999999,-0.0072530691700000002,-0.001974209386,0.002386019464,0.0068536958109999997,-0.00059119729419999999,-0.0018217797830000001,-0.0026979412959999998,-0.0014969971810000001,0.003049271776,0.0027515519339999998,0.001239334742,-0.0041335123100000003,-0.0050242427680000003,-0.00028782287490000002,0.0055067846319999999,0.0047463603930000004,0.0071686021290000004,0.0082618463890000004,0.00084877749789999998,-0.0066958765980000001,0.0028305391289999999,0.0065762510699999997,-0.0011264161630000001,-0.0065122049249999999,0.0028378664749999999,0.0083320219370000004,0.003435741219,-0.0023886796980000001,-0.005026936454,-0.0034794238339999999,-0.0036386391189999999,-0.0012726030719999999,-0.00045814511209999999,0.001124245337,0.0046957639109999998,-0.099300902770000005
