"observable","H01W","HB01","H02W","HB02","H03W","HB03","H04W","HB04","HB05","HB06","H08W","H10W","H12W","H14W","H16W","H18W","H20W","H22W","H24W","H26W","H28W","H30W","H32W","H34W","H36W","H38W","H40W","H42W","H44W","H46W","H47W","H49W","H49E","H47E","H46E","H44E","H42E","H40E","H38E","H36E","H34E","H32E","H30E","H28E","H26E","H24E","H22E","H20E","H18E","H16E","H14E","H12E","H10E","H08E","H04E","H03E","H02E","H01E","V01W","V02W","V04W","V05W","V06W","V07W","V08W","V09W","V10W","V11W","V13W","V15W","V16W","V17W","V19W","V21W","V23W","V25W","V27W","V29W","V31W","V33W","V35W","V37W","V39W","V41W","V43W","V45W","V47W","V48W","V49W","V49E","V48E","V47E","V45E","V43E","V41E","V39E","V37E","V35E","V34E","V33E","V31E","V29E","V27E","V25E","V23E","V21E","V19E","V17E","V15E","V13E","V11E","V09E","V08E","V07E","V06E","V05E","V04E","V02E","V01E"
"DET_00W:x","1.6973774046882124","1.4532150150179524","1.5642666854454557","-1.31563902405659","1.5529385682372814","-1.4708613507644928","1.7937870893216594","-0.20578545508579626","-2.536631696848001","1.022758379144685","-2.080611617927195","-1.2825773723460714","1.3744622293391946","1.5307739297017093","-2.2306954455844132","-2.5655893810643167","-0.8042062561505287","1.5220498346108566","1.6699124819214268","-0.8318420383003682","-2.306116556074809","-0.5222085800416396","2.042636535828172","2.0928219362961626","-0.2186878679504717","-2.286398727866781","-1.072467758013851","1.5384247946132543","1.7478295837687965","0.524684424562011","-0.9311016269952566","-0.6107761313824243","2.2778357454400715","1.1959423702576772","-1.6941620761473195","-0.09462709293982302","1.8937321404478502","1.4510851267292313","-0.8326644425244719","-1.735925068098233","-0.6620092068230374","1.1861317259820288","1.7978733124656332","-0.6145726112247175","-2.160664468094818","-1.07025289726595","1.8125047016179752","1.9638985887268139","-0.2691572368461785","-1.7975080307791422","-0.37174083271726416","1.6618326766843299","0.9438244265508903","-1.9888560181874186","1.6378137595857987","2.148904313059976","2.704975241903513","4.092336532791107","0.07973750731968898","-0.011083591957883152","-0.10912558721683013","-0.26210023489601214","-0.1629260271710165","-0.17466887908109313","-0.02814478983405358","0.11770557245733146","0.11442286397688448","0.33227570482377977","0.34780960649474485","0.09728969657725385","-0.056415872820225255","-0.22449758908980638","-0.1376370562564152","0.29586459544238597","0.17388394011948413","-0.3304712675079406","0.05119292149747048","0.3220305925135866","0.19298116228431017","-0.0933944288140576","-0.2821351629630707","-0.35986683343448733","-0.048518920923506736","0.29288455596257723","0.2876697480126324","0.024673348935470067","-0.3485094322639711","-0.0753822913084551","-0.06513529827652122","0.07825019067639197","0.08356419679128801","0.33363729238006823","-0.04322843473269038","-0.30488614711317913","-0.2799647124576424","0.07499929783920732","0.36818921858376724","0.26291387280600137","0.11461376430425582","0.07212137211325378","-0.18713819767305503","-0.3074802541809846","-0.03809607224555317","0.313840158675003","-0.1565549576243599","-0.30633520128523134","0.12293210673653676","0.23012235828137936","-0.08816191313494302","-0.3434393950816782","-0.2783726869087032","-0.052135067256824125","0.06557728037472645","0.21336901866191074","0.1809804120377926","0.2719185940196033","0.09691283675969109","-0.047792680133440055","-0.21159935404071342"
"DET_01W:x","-0.8682107492136131","4.897491983848837","1.6304704515065376","-0.7564562657608238","2.8354546045797098","-6.872036946043775","5.189818314296964","2.34327382452497","-9.615733710398665","1.7992052540574237","-5.466911190823353","-8.400506143806068","3.1624060086969337","8.66073835406964","-7.041160212296295","-12.066598187185182","-8.256248130451732","3.599016884032209","11.051058528462969","0.5913138057303977","-10.39199334706269","-6.584148844810157","7.514997825335774","12.125946464276527","2.9616696295835423","-9.547328559955053","-8.49016388068718","3.3106234958713037","8.905817477604735","6.5158838774977985","-7.387446290502709","-8.312932998423177","12.745626580197738","8.101939973876892","-9.644158102464154","-4.478811524295073","5.933840124973195","9.56459583171541","0.838534210163687","-8.705709118801334","-8.356991218106135","1.3011425803659928","10.062886586976953","1.9419614335716977","-9.398330625636664","-9.334593640722844","5.755432194567309","11.647537142489249","4.2698489205579975","-4.304381577122535","-5.564095252830986","5.409709286065039","7.62085256925323","-4.670963798045521","4.085170618629006","7.16784055924123","9.907029982789261","16.499601257505848","-0.15448243166037096","-0.11692567231724359","-0.006416408811208307","0.06446380326680468","0.0651186362120838","0.12780112325122972","0.09141929837800879","0.09358048200559149","0.10384031445921826","0.028077342358948765","-0.08650655552333097","-0.14869595230251142","-0.05475853572391168","-0.031182583615042225","0.11113082620112186","0.009550742862707629","-0.11474198946429826","-0.016239783331320146","0.11105861149001386","-0.01928373837844033","-0.13456162381377096","-0.11366776143190228","-0.03696295859481935","0.10083550210776826","0.11474201055433486","0.03346594525414792","-0.08744773348724066","-0.06620101745317795","0.005098229271022325","0.03925386023598551","0.05504062788545103","0.03342476209783196","0.014466112944689108","-0.10113772264751442","-0.0555931579711999","0.0038091571228504595","0.11900962927364789","0.09131577048930903","-0.029919218341991627","-0.13043472980305637","-0.09809802142115609","-0.14035202854406734","-0.09562488576398004","0.05455553300982641","0.12542272501688753","-0.10550305406387639","-0.08044009598579521","0.07703425150823617","0.08338548549257951","-0.08869152509832928","-0.12829142999760773","-0.0008214903680598962","0.1116477146049415","0.12761597165055763","0.0758685195317263","0.06147566717620223","0.008668674674964016","-0.022054533151934397","-0.03857980582073692","-0.10727955910665722","-0.5821032054458163"
"DET_02W:x","-1.5284051882101066","5.296130494756442","0.866615804038758","0.08362063715325879","2.4760293467413925","-7.904890384733692","5.402024689682493","3.282240472818022","-10.667020488658167","1.5391000758786537","-5.536764277180143","-10.091840022409915","3.0591083119913547","10.22749968129436","-7.5037987927521","-13.898076226825092","-10.299050739232479","3.512303100425404","13.28425354919101","1.471596887917932","-11.889677908618612","-8.31350287778413","8.280931030940678","14.36196565026229","4.111145709125193","-10.78412152185264","-10.388126563423015","3.1149040869331768","10.372245236386274","8.214559466456327","-9.037257519796484","-10.532308651684524","15.034555113875873","9.766128989571301","-11.403330611420227","-5.872182635804874","6.303890145293734","11.492905277024455","1.8008889938940076","-10.122916458765832","-10.551212215642567","0.740340328660507","11.866650463494391","3.0850570749733772","-10.690469214115286","-11.511624074713477","6.13433251565803","13.833375638030766","5.889185015492852","-4.22877230739349","-7.082338707186995","5.804499285315646","9.334765120875446","-4.556164975504561","4.064492303499348","7.734237771487758","10.910148758401833","18.509936036570142","-0.04828240413389916","0.004466715022117361","-0.0003201756802026649","-0.0038615914218357275","-0.003368536000380353","-0.005853291037606106","-0.0036840443956850763","-0.002907916532226717","-0.0034055349798084787","0.00260992511037894","0.009420914922842713","0.013360253591847029","0.0044172154219712205","0.0016040946439878148","-0.011063810568421126","0.0006676408685533376","0.012432145415493387","-0.001459559475487694","-0.0072283230869369395","0.004615713218857759","0.012165038964218689","0.0070015338133302","0.0018822203291680758","-0.005738752777606264","-0.006487262142841394","-0.001144448597528314","0.006825984365846049","0.004357967545192856","-0.002097218527462727","-0.0028347359605887606","-0.0037566818113448034","-0.0017650931540848327","-0.0005719990388362456","0.007599222930195384","0.003390139563832904","-0.0011102161377221176","-0.007933068496362267","-0.009649341557295394","-0.0019673456763336","0.00966075104209252","0.007873467297351977","0.01238268193464767","0.00881790259111526","-0.0036547885670916145","-0.011240028920874978","0.009512886680423613","0.0017460218045972466","-0.007445758478499596","-0.004288617527509042","0.007340836568547702","0.0076560991930133","-0.0033425696687166243","-0.010368683274179596","-0.010748104921790657","-0.006371699927509059","-0.005165261332994751","-0.0007289972096771452","0.001855005408265606","0.0032375239339317284","0.008997387477434194","-0.5155603519070897"
"DET_03W:x","4.000120073432354","1.3847726748369014","1.2666617435978123","3.0169811588644277","0.043664985421635605","-3.666448498695125","0.7108643129528489","3.3681973446548468","-3.72886681172308","-0.9651506466543341","-0.22634614346002363","-6.037388627340727","-0.4007432945776583","5.558292122280018","-1.6381512663322497","-6.527186152211452","-7.319816248794114","-0.37212766265795805","7.930100624336592","3.147501327169782","-5.337160943947245","-6.209139717589438","2.674202148230846","7.938956981724871","4.102587227063065","-4.401078310108266","-6.801984384883507","-0.7690105054169356","5.190044850607503","6.057282073665099","-5.89015955985824","-7.940443456578122","8.146416252123377","5.934510143212639","-6.2814366491174995","-5.012544632512369","1.252799090794781","6.8490101628136175","3.4431916575268153","-5.057761928680008","-7.867972497529349","-2.0585689482312133","6.393125163539279","4.085084789362477","-4.60125376245447","-7.804116388698954","1.2855039779900106","7.759863493405436","5.780720340042159","0.2827046821271391","-5.446186644066134","1.374868370740115","6.106642997317141","0.4311974631354472","-0.12011625109645852","1.9738866411928109","3.525419354111263","7.114078330208759","0.11114884566935701","-0.00011674529024341835","-0.0006409272306550979","-0.001504735284568535","-0.0009223119143292493","-0.0009600709701232842","-0.00012103442631772971","0.0007851058651899509","0.0007332227607342763","0.0028743155077501133","0.00430288870380337","0.003920172228384986","0.0008401294917094136","-0.000750230473139272","-0.003657331707627844","0.0016620862724815513","0.004790584574669005","-0.002407061694233254","-0.0006032600377545654","0.0026913978796623767","0.003155983764035895","0.0004623557565009858","-0.0007456029032054767","-0.001294878057073193","-0.0005985011219636391","0.0008353103183648104","0.002823089821389958","0.0011277802499137734","-0.0020799767665701033","-0.0010504369634407823","-0.0012612771567546278","-1.4038647061516933e-6","0.00036083093483527465","0.003972272658122406","0.0005283162047548834","-0.002165425935805932","-0.003532751846606297","-0.002541186155669871","0.0006801543682930109","0.0038189780950568736","0.0025755328723044545","0.0037004448889649977","0.0003326674246425255","-0.003561082666984691","-0.0031399306663777876","0.004985911950928896","-0.0022965246703170765","-0.004603726090710203","0.0009143840200560244","0.0035537365563405744","0.00020844003140397887","-0.004466977838592705","-0.005542344623665484","-0.0037000160479661987","-0.0015885834901629445","-0.00028951745925685134","0.000900167091829117","0.002278181752200128","0.0016199115304169796","0.002523985626385183","-0.19702857403844168"
"DET_04W:x","8.320164400551251","0.7303218521352269","4.509589189616771","5.428497846346349","2.889044895604769","-1.995409862086569","0.8305736203047095","4.224595276968792","-0.5173273801363156","-2.7338312604094264","2.8348718365110717","-5.068982486605009","-2.573937999537064","4.017610557771666","1.392722200071043","-3.7379396822389657","-7.344870657313758","-2.8829369451051785","6.504493814458048","4.826309570367922","-2.754581128875581","-6.513081854049205","-0.13129706867867313","5.900152038275248","5.0127605423335595","-1.6901373950471876","-6.361560228804958","-3.394026201686476","3.2403005712148385","6.157002763295932","-5.41086725051355","-8.293597993888197","5.9496637173470965","5.0507520816587945","-4.763692336161363","-5.769724622470955","-1.5801074902223016","5.611859682349238","5.1782671571508185","-3.2890780225068452","-8.210350865150478","-4.306441947739789","4.542631627046862","5.58552559794756","-2.112024702867358","-7.538233453932447","-1.4204751954126058","5.88131303234046","7.011865580220411","2.967066348493404","-5.816392260395104","-0.9635721888910724","5.588767551969453","3.449475877980927","-2.6923493589429226","-1.0364489053985722","-0.09115702825012899","1.9366846635482515","0.23493681338451894","-0.0026123203041954145","-0.0005933194615299136","0.0003270664683979894","0.000757109392326584","0.002091024323005895","0.001898903063571568","0.002590173482233409","0.0027834098887549352","0.002521513874635946","0.0012454765140408127","-0.0008401210464934097","-0.0008030470151220539","-0.0015126856905000772","0.00015842940877687866","0.0016266818713333432","0.0009920511788859545","-0.0023861146158118277","0.0028092212822037124","0.001132010805394104","-0.0018525525980351253","-0.002782301776586884","-0.0014691981853886414","0.0020470212685689596","0.00270709184489093","0.0011766408803781452","0.00036025768026060225","-0.0004637025654222248","-0.0014321702343835833","-0.00022741397238843576","-0.0002560575717192603","0.0008560367420845028","0.0010085558926995327","0.003870686614200548","-0.000984685321537543","-0.004053171079424756","-0.00279204212921148","0.0010182151320150263","0.003431062481619549","0.0022896461730035323","0.00060536847961697","-8.329614183389105e-7","-0.004859991859047105","-0.0053151965782029","0.00047757240310249594","0.004606774032748945","-0.005451517466792984","-0.005042537502765388","0.004340161343423206","0.003005375033516595","-0.00406976612189464","-0.007131648245483868","-0.005060170594194358","-0.0008868423299453204","0.0008471608572379899","0.0029563867099411324","0.002556575895332874","0.0038806516078013793","0.0014187932120719126","-0.0005526442013042751","-0.051730149903723786"
"DET_05W:x","2.3849958928889903","2.1289178474627444","2.2604130693025795","0.9692875270676719","2.2692127579664882","2.3357216406221095","2.644079141349545","-0.25017958351983594","3.4717868696285192","-1.1863307791509414","2.372900097380729","2.3936698539781385","-1.6093688171287222","-2.8500077443525855","2.697501662279267","3.8878746562958844","1.8974904891229254","-2.021158689906766","-3.47400403959052","0.3399586298745758","3.397070255178042","1.3418551687204299","-3.0759119427616928","-3.921265545174774","-0.5091423475206378","3.2506321561750138","2.08857523332183","-2.032270982170135","-3.092211041490404","-1.669620110297203","1.997393410847177","1.8894466930409808","-3.993788881311164","-2.335869360535831","2.844777187218874","0.6661198522398706","-2.738727195772363","-2.9960352348167243","0.3118741958171358","2.6949920373863376","1.784215464331762","-1.3269597905153472","-3.3653942947411446","-0.05423885465043586","3.1342111583878607","2.2143542650742942","-2.6508574918953203","-3.7555056251660845","-0.7480043925741071","1.9057672661429947","1.128987886075957","-2.2403042558138155","-2.151196960923661","2.1484965218090517","-2.049681402153028","-2.9614747667450945","-3.8711170138405278","-6.109916345399516","0.06963519213855217","-0.0015062889353305458","0.000815654032149918","0.0030486117175294336","0.0022409742224564406","0.0032021242997769097","0.001494321626628941","0.00029751492392228365","0.0004904092066941486","-0.00289888695656289","-0.005149933180580317","-0.004891898376874921","-0.0010685390440667228","0.0008698917982657874","0.004397809215426592","-0.0020565144335454593","-0.004867848610857342","0.0024567596856421205","0.0022246302334790894","-0.0035727786604671714","-0.005372608813546245","-0.0018243186792882755","0.0012074194552122457","0.004501446815865967","0.002648371893656125","-0.0015568702658666765","-0.0038466131838871265","-0.00145061149917804","0.0028161300814068596","0.0009446229819620705","0.0008501818753054741","0.0003724681759364831","0.00041604187215347967","0.0005480741684815908","-0.001222898089514469","-0.002024756697889122","-5.6295847060167196e-5","0.0033633803889974484","0.0035173536188212503","-0.0006339048043927007","-0.0013592145561899082","-0.0029906450936045647","-0.004473979316145001","-0.0018742562699573116","0.0029713885369325307","8.055538849576685e-5","-0.0021393180817754994","-0.0006769084102010774","0.0025879209548316734","-7.357087769938603e-5","-0.0032252132932939753","-0.0022890995769787007","0.0002404869208490703","0.00242977409150322","0.0022798899147041065","0.003242426271626377","0.001771550824677109","0.0018702941838255127","-1.9983697443630543e-5","-0.0028150353983029614","0.17096373446353286"
"DET_06W:x","-0.7253905214011839","5.5739789498016465","2.0602946853383095","-0.667143809385219","3.399364159223254","7.546892999899141","6.014665210705719","-4.090896118568062","9.14134369489112","-0.8020962442280082","3.6058781476652815","10.18143710082042","-1.9663766932006121","-10.571796523313731","5.579199299172069","12.815780238792092","10.743599664928007","-2.852515100891897","-14.230175246856408","-3.175887922472207","10.76917978386313","8.636052200444992","-7.761572547943491","-14.838845513582806","-5.461665637747976","9.534330829638101","10.397868045106524","-2.4836273716944914","-10.562692908796606","-9.321479898671434","9.480548679144455","11.556868752403236","-14.985257282091652","-10.046816811886426","11.037231971932178","6.326357452208226","-5.745559011992298","-12.267939769518607","-3.5287668072048093","9.443234045643448","11.155961868328756","0.08475933585563736","-12.334382517084878","-4.791228200315254","9.587743347229042","11.670652530295792","-5.656354143819211","-14.411276548497511","-7.724059747196449","2.295124263109452","7.562339376460946","-4.889028089689663","-10.06048900267604","2.5283334734285083","-3.017281442256737","-6.671874305037906","-9.749491860717997","-17.085944162396785","-0.014426396474201254","-0.0013640022368285245","0.002975758464726443","0.008286243423537417","0.00551833827391011","0.006764184902949912","0.0021310589983923756","-0.0020140342014434136","-0.0016948115499566903","-0.010694754674991622","-0.015148070925618255","-0.011726094721928574","-0.0017194350653499506","0.004336407046086011","0.011263982631579052","-0.0076483780230771565","-0.013516699711236615","0.00942908450594406","0.0028771551410996616","-0.011100100934199475","-0.012464333092111302","-0.001724119868744277","0.005373159761686289","0.010780255516100954","0.004394123416222706","-0.006033890345485636","-0.010823911761443365","-0.003207661748532967","0.009524978140506877","0.0025798911339029065","0.002154276064078527","2.530301971765706e-5","0.00022971871393854455","-0.0005610277422440821","-0.002204595877473336","-0.0026059616861083914","0.000998883289763046","0.0075710843091152955","0.0071761899629591164","-0.002325594472245863","-0.0032919602103439172","-0.006890873198462259","-0.00753978018856747","-0.0014323647597109842","0.0065945582246378165","-0.0023245722680307096","-0.001148253665713105","0.001282374528897819","0.0030894796802936994","-0.0016977019283545172","-0.004678506714435205","-0.0009562732308459204","0.0035693531091976517","0.006298465030727931","0.0050170418152633975","0.006208001214381873","0.0028934175322050653","0.0024285547644181684","-0.0007973211049653547","-0.006450001732901691","0.476229376827654"
"DET_07W:x","-3.176611405131845","2.785986550986071","-0.5173045616852897","0.6558083052445488","0.6861101050462746","4.382888374224046","2.6522806354594812","-3.4670855844887027","4.542609149143803","0.5041667158144337","0.6577864406071365","6.697460874076139","-0.06502662614825479","-6.6640985327481435","2.0808504523078426","7.435551177112024","7.697350748644069","-0.5333176264174359","-9.380078557114386","-3.3566014817772065","6.094703098990869","6.34855937853954","-3.8691515429909127","-9.424825432414123","-4.514383968229484","5.131772875761716","7.150303479888013","-0.20686972989822192","-6.4101539163243695","-6.776994570718903","6.5068879091575695","8.508811143635803","-9.39887764277967","-6.664634930225846","6.95601076859729","4.97526288270476","-2.414957293796313","-8.078944696337324","-3.6420849297276607","5.652939698596253","8.185967731256875","1.4186937829591146","-7.749525130232343","-4.404007538935872","5.308656289827738","8.168376984539233","-2.430645437869011","-9.22034911179674","-6.346468485864446","-0.05827236915082262","5.6339545153982336","-2.0638832579612005","-6.918531174373639","-0.09188945325934658","-0.5864361615420491","-2.9347360807833716","-4.769012560395955","-9.07268635844182","-0.08635693317195864","0.0006987926802710785","0.0022879056174681255","0.0051712089083347105","0.003120134154779554","0.003124095610535489","0.00023677552206316524","-0.0028411920852755715","-0.0027685513170504304","-0.008012540570636011","-0.009448054227991562","-0.005481829788606606","-7.58212211517038e-5","0.003969192807413057","0.005834025388703956","-0.0059445110640476435","-0.007513749192575937","0.007294274100825116","-0.00024340828315179915","-0.007486170306201326","-0.006008000588029729","0.0010364447173264947","0.004782732479583127","0.006122982379725838","0.0010663055650982397","-0.005026937754531337","-0.006583637035212266","-0.001280437873851092","0.006960702978138235","0.0013434306074623027","0.0008352085877656373","-0.000606059454877815","-0.00023580100332212052","0.00018052224139356363","-0.0006086815255582315","-0.0010412819899147756","-0.00022994325226542145","0.0031827157429827244","0.003907995827798343","-0.00022987879776511304","-0.000867547429848675","-0.002363597657954851","-0.0022770782317683355","-0.0003844219022670625","0.0022636572765620533","-0.000903850510599532","0.00104760162402151","0.0007097602501824891","0.0001338398829742668","-0.00047428889961317937","-0.000641565958281444","0.0005385251156394598","0.0017595200031224072","0.0025315283734587543","0.002066228523703404","0.002624288157307254","0.0012646212562703273","0.0011217518624782917","-0.0002708627023266631","-0.002628306840616398","0.25233405070776155"
"DET_08W:x","-10.259066894972362","0.7543745669756596","-5.299735955436548","5.0193901223400035","-3.1879195430990457","3.2504668010355386","-0.4549732331646789","-5.714801205792611","1.1078663134332594","3.1413700355604015","0.8624690076897106","7.206415674466759","3.055396307579269","-6.5035270981848745","-1.8786488167219035","5.428651997813072","9.854904856447241","2.7698408437504924","-10.253361793047063","-6.909846971940091","3.996241002748414","8.480168392380856","-1.0908219892684692","-9.375506025192934","-7.2672838818227765","2.579361828684268","8.433324053441408","3.319368857760027","-5.609201868452685","-8.994749510886733","7.705489094562637","11.47620331371978","-8.978749269371077","-7.332545579547899","6.6841049403107835","7.3768372792987105","0.7865286556384872","-8.807014690381912","-7.348923729987014","4.624839409464038","10.928118098366046","4.937510810970453","-7.507348983736149","-7.998413841938751","3.1328737331856473","9.985284488267043","0.5785166563326198","-9.355742146344678","-10.134707004536784","-4.12635096869505","7.714304568954275","0.699068139686178","-8.259787469274377","-4.628246661023986","2.9002679077207114","0.5148792451090966","-0.9813101277493577","-4.30315417351793","-0.28752760196215615","0.005040639667015844","0.003623990389929257","0.0054905333000544445","0.0024151987011880958","0.0002747072712703316","-0.00278243904066402","-0.007407846126963282","-0.007687165323938216","-0.012098000065167619","-0.0096949255394047","-0.00025789351680051724","0.0028486683595446865","0.007793451352026322","0.0024800736715565805","-0.009567716411404513","-0.0048862693117912295","0.011586997183216154","-0.0060379591009854195","-0.009390146100804214","-0.0011907268262459894","0.007102417575945322","0.00916886154435767","0.004934411043203935","-0.00356205040875544","-0.008959582629318313","-0.006329440230042496","0.000793164595181728","0.010193285010073388","0.0005518919882406614","-0.0007337295394038681","-0.002401145266892017","-0.0012386758276617439","0.002497292973983141","0.001549174095765931","-6.563100870619323e-7","-0.0033538344048910317","-0.0012236147881076074","0.0029483524604917155","0.003915466623275482","0.0028454059753899685","0.00347526238726895","0.0042294622523943535","0.00023527873202586652","-0.0032355593751215565","0.001536960054796704","0.005575959397516797","-0.0004132268036884398","-0.0046211573752909865","0.0018266035586313588","0.005623922534360723","0.002813407088101939","-0.00047533900643114476","-0.0018005965454576994","-0.0009578488282300286","-0.0005733333843347299","0.00010974779174478301","0.0006437789171613402","0.00066067850361598","0.0014409382347261468","0.11808796662419156"
"DET_09W:x","-10.655771757728925","-1.8435026343635963","-6.661350725412824","6.1393187884624165","-5.033487004889344","-0.09935856254926695","-3.3475494780525232","-4.18819524267378","-3.1711665088789576","3.7453445746099","4.273563040494814","2.88808623504608","4.214093795612529","-1.9673061074696245","-4.690530747030626","-0.28397842424033315","5.454266973707768","4.309592776884327","-4.261023657708501","-5.923018123111259","-0.8481054241144997","4.97683278267561","2.5028277645640724","-3.023751554071268","-5.216656671580665","-1.7802117516813742","4.088066404191953","4.71970834860846","-1.014642262122071","-5.23265498244225","3.7613974816956897","6.819026773354262","-2.512799734059349","-3.092775758488685","1.9134207307783597","4.892677631163497","3.554470060017292","-3.637353380715167","-6.2252119009930365","0.45965926218721487","6.40813999570233","5.242464233307312","-2.212278925505762","-6.322511535831386","-1.2110121311046724","5.146781543379681","3.2883062974110464","-3.2073089721822203","-7.22268803376476","-5.539702311939541","4.672450226625897","3.0732861486575516","-4.089555365654352","-6.186489050557314","4.540597415816618","3.7198429348053477","3.5770540200205687","3.4980902888593843","-0.301387308392507","0.0061339069201842575","0.0025718459007961518","0.0021413093184091767","7.156889251077876e-5","-0.0028428064516755327","-0.004023845776149725","-0.007113294251347671","-0.007567606941515135","-0.00812642697913499","-0.003385438307779211","0.005305518786653626","0.003936398892120476","0.006460859019755661","-0.002657670779302614","-0.00682592217784349","0.001125694426301923","0.008172465486047045","-0.007936959374388843","-0.004994672896113241","0.004594144222906723","0.008559522956528134","0.007482269494067756","0.0003452396987714128","-0.005938545129025867","-0.006945534627082844","-0.0017750883784630397","0.0023974177507763116","0.006622222574043605","-0.0006420887807224963","-0.001860932977328789","-0.0026257302322532294","-0.0014305117994289466","0.0032257471078661446","0.002725099112875845","0.0010491471474068364","-0.004333311770969918","-0.004929915407721683","4.866686591581838e-6","0.005567332856805814","0.004761405068022388","0.007152414141029363","0.008069829884947704","0.0006946362627012299","-0.006722063090810602","0.0030362651964907796","0.006478183384983928","-0.001311125233765392","-0.0064005318139965985","0.0029817913120201555","0.00828587689397353","0.003241097297232016","-0.002473301990936696","-0.005051083343428214","-0.003421173110581322","-0.00346391531109036","-0.0011403273640917362","-0.0002627838615671084","0.0011814394865656002","0.004656039012350359","-0.09946247740205608"
