target,location,coordinate,qx_power,qy_power,qk_power,total_order,coefficient
SEX_39E,entry,x,0,0,0,0,3.344045500292878e-14
SEX_39E,entry,x,0,0,1,1,5.5532361229783534e-30
SEX_39E,entry,x,0,1,0,1,-4.990338050753151e-19
SEX_39E,entry,x,1,0,0,1,0.0010000000000006176
SEX_39E,entry,x,0,0,2,2,1.938197973802132e-45
SEX_39E,entry,x,0,1,1,2,-2.728349396643722e-32
SEX_39E,entry,x,0,2,0,2,6.349445227164463e-7
SEX_39E,entry,x,1,0,1,2,3.2863475272213173e-19
SEX_39E,entry,x,1,1,0,2,1.8877605007630416e-19
SEX_39E,entry,x,2,0,0,2,-6.614187285019306e-6
SEX_39E,entry,x,0,0,3,3,8.027314810870833e-61
SEX_39E,entry,x,0,1,2,3,1.668821685210673e-46
SEX_39E,entry,x,0,2,1,3,-5.206106456444119e-9
SEX_39E,entry,x,0,3,0,3,1.0662425897037489e-22
SEX_39E,entry,x,1,0,2,3,1.7196321286355607e-34
SEX_39E,entry,x,1,1,1,3,-8.19586897772669e-22
SEX_39E,entry,x,1,2,0,3,2.347740484785466e-8
SEX_39E,entry,x,2,0,1,3,4.8622803910189775e-9
SEX_39E,entry,x,2,1,0,3,3.786622017711108e-21
SEX_39E,entry,x,3,0,0,3,-1.2305124888161162e-7
SEX_39E,entry,x,0,0,4,4,3.6189040876057824e-76
SEX_39E,entry,x,0,1,3,4,-1.1037065205216653e-60
SEX_39E,entry,x,0,2,2,4,6.744538894356974e-23
SEX_39E,entry,x,0,3,1,4,-4.7111151343898874e-24
SEX_39E,entry,x,0,4,0,4,6.06084046232513e-11
SEX_39E,entry,x,1,0,3,4,9.495474389541059e-50
SEX_39E,entry,x,1,1,2,4,9.54036135230148e-36
SEX_39E,entry,x,1,2,1,4,1.8125349762759397e-10
SEX_39E,entry,x,1,3,0,4,5.388145487564944e-24
SEX_39E,entry,x,2,0,2,4,5.085775753339494e-24
SEX_39E,entry,x,2,1,1,4,2.3271392765311084e-23
SEX_39E,entry,x,2,2,0,4,4.5227450161087967e-10
SEX_39E,entry,x,3,0,1,4,-1.7139257119234201e-10
SEX_39E,entry,x,3,1,0,4,-8.961293323722377e-23
SEX_39E,entry,x,4,0,0,4,3.1553953779183716e-9
SEX_39E,entry,px,0,0,0,0,-2.9623932071814002e-15
SEX_39E,entry,px,0,0,1,1,6.548677091021103e-30
SEX_39E,entry,px,0,1,0,1,-5.358225365940503e-21
SEX_39E,entry,px,1,0,0,1,-0.00017099556812745547
SEX_39E,entry,px,0,0,2,2,2.284561187532553e-45
SEX_39E,entry,px,0,1,1,2,1.4673421756484147e-33
SEX_39E,entry,px,0,2,0,2,4.590069449046581e-7
SEX_39E,entry,px,1,0,1,2,3.872230466484824e-19
SEX_39E,entry,px,1,1,0,2,-1.6458430878573324e-20
SEX_39E,entry,px,2,0,0,2,2.3301666226446213e-7
SEX_39E,entry,px,0,0,3,3,9.460182453696372e-61
SEX_39E,entry,px,0,1,2,3,-1.5723904019125377e-47
SEX_39E,entry,px,0,2,1,3,-6.161590755018973e-9
SEX_39E,entry,px,0,3,0,3,-2.8864701686210663e-23
SEX_39E,entry,px,1,0,2,3,2.026463267810358e-34
SEX_39E,entry,px,1,1,1,3,8.016174804872741e-23
SEX_39E,entry,px,1,2,0,3,1.9222795680267698e-8
SEX_39E,entry,px,2,0,1,3,5.724378671762476e-9
SEX_39E,entry,px,2,1,0,3,1.2256353627624715e-21
SEX_39E,entry,px,3,0,0,3,-1.1715341214499775e-8
SEX_39E,entry,px,0,0,4,4,4.2643488261021505e-76
SEX_39E,entry,px,0,1,3,4,8.551421251143603e-62
SEX_39E,entry,px,0,2,2,4,7.984075819664949e-23
SEX_39E,entry,px,0,3,1,4,-2.9039159346801473e-25
SEX_39E,entry,px,0,4,0,4,3.661410450068878e-11
SEX_39E,entry,px,1,0,3,4,1.1188763300836782e-49
SEX_39E,entry,px,1,1,2,4,-1.4207292218519338e-36
SEX_39E,entry,px,1,2,1,4,-1.3571309987805351e-10
SEX_39E,entry,px,1,3,0,4,6.0530020188338054e-24
SEX_39E,entry,px,2,0,2,4,5.991822340596309e-24
SEX_39E,entry,px,2,1,1,4,-1.9555641353089684e-24
SEX_39E,entry,px,2,2,0,4,4.726247573932499e-10
SEX_39E,entry,px,3,0,1,4,-1.9931723440871876e-10
SEX_39E,entry,px,3,1,0,4,4.1740140751872346e-23
SEX_39E,entry,px,4,0,0,4,-2.1184236895365765e-9
SEX_39E,entry,y,0,0,0,0,7.87925016611546e-29
SEX_39E,entry,y,0,0,1,1,-1.4160166639754266e-43
SEX_39E,entry,y,0,1,0,1,0.0009999999999999666
SEX_39E,entry,y,1,0,0,1,-3.4919084207152685e-19
SEX_39E,entry,y,0,0,2,2,9.733906770400597e-58
SEX_39E,entry,y,0,1,1,2,-6.6253568707083566e-18
SEX_39E,entry,y,0,2,0,2,3.644258696059293e-20
SEX_39E,entry,y,1,0,1,2,1.1511140568921842e-32
SEX_39E,entry,y,1,1,0,2,9.92347144217295e-7
SEX_39E,entry,y,2,0,0,2,4.552215157561249e-20
SEX_39E,entry,y,0,0,3,3,-6.285749586175357e-72
SEX_39E,entry,y,0,1,2,3,4.292403615414406e-32
SEX_39E,entry,y,0,2,1,3,-2.3920599477661273e-22
SEX_39E,entry,y,0,3,0,3,7.017635385281007e-8
SEX_39E,entry,y,1,0,2,3,-4.2609678959364205e-47
SEX_39E,entry,y,1,1,1,3,-1.9586278037867678e-7
