response,target_index,target,target_amplitude,off_target_rms,off_target_max,offdiag_l2_over_target,target_energy_fraction,participation_count,observations_for_50pct_energy,observations_for_90pct_energy,observations_for_99pct_energy
bump_x,35,SEX_43W,0.9999999999999984,0.7671442023590224,2.547021250226325,6.643663676088645,0.02215415135658907,14.348008445449299,6,20,33
bump_x,36,SEX_44W,1.0000000000000018,0.82010563654289,2.522574082497752,7.102323150329491,0.01943899294507943,14.735636486672183,6,18,32
bump_x,37,SEX_45W,1.0000000000000009,0.3207416340724572,0.96580682336515,2.7777040315808015,0.11473627133584467,15.370503216789215,6,19,31
bump_x,38,SEX_47W,1.000000000000001,0.5546615485629739,1.7097258020838204,4.80350991557951,0.04153909403539993,15.157534457321256,6,19,30
bump_x,39,SEX_47E,1.0000000000000002,0.4810640337867909,1.462328764286486,4.166136741063764,0.05447603619238742,15.250346499464337,6,17,25
bump_x,40,SEX_45E,0.9999999999999966,0.3089377733070848,1.0224494632089698,2.675479598725344,0.12257619241841838,14.546267905367232,6,17,29
bump_x,41,SEX_44E,1.000000000000001,0.7257761352986362,2.183913103678355,6.285405706291101,0.024687502572735085,14.316785496683089,6,16,28
bump_x,42,SEX_43E,0.9999999999999931,0.699996394776227,2.1138399996960495,6.062146604337376,0.026490331863561666,14.021888269095056,5,18,29
bump_x,43,SEX_42E,0.9999999999999987,0.3562517958043675,1.146504388653056,3.085231053104091,0.09506922828560133,14.707437635926699,6,19,28
bump_x,44,SEX_41E,1.0000000000000004,1.0754329271567125,3.106539458431387,9.313522349839722,0.011397089598227774,15.319579155532047,6,18,29
bump_x,45,SEX_40E,0.9999999999999996,0.30978088091006367,1.0625245508596246,2.6827811247483715,0.1219911706787888,14.523670906652418,5,19,30
bump_x,46,SEX_39E,0.9999999999999991,0.8813927451948717,2.595585703462124,7.633085080500643,0.016873653568433795,14.237578172628242,6,15,29
bump_x,47,SEX_38E,0.9999999999999978,0.3726621469947311,1.1386902276187367,3.2273488632628857,0.08759803885301333,14.60814033159285,6,18,30
bump_x,48,SEX_37E,0.9999999999999993,0.8464946990620426,2.368253316327748,7.330859135565928,0.018267677706695264,16.642867407117272,6,18,28
bump_x,49,SEX_36E,1.0000000000000018,0.3669431381848613,1.1331671810119834,3.177820794124729,0.09010190074812566,13.70158993487116,6,15,27
bump_x,50,SEX_35E,1.0000000000000004,0.7240515830521642,2.0992556333812566,6.270470645735123,0.024802324162505687,15.360229619824937,6,16,29
bump_x,51,SEX_34E,0.9999999999999974,0.33790063431237355,1.0387441126416563,2.9263053326939197,0.10456682101503396,15.349715019785988,6,18,28
bump_x,52,SEX_33E,0.9999999999999991,0.5864541790435011,1.6868425177165123,5.0788421720722,0.037320900067209145,15.81367377603902,6,17,29
bump_x,53,SEX_32E,0.9999999999999987,0.41608587679411624,1.3890868946602735,3.6034093945962717,0.07150743767078423,14.54175084985277,5,19,31
bump_x,54,SEX_31E,0.9999999999999967,0.7790831464749609,2.476848592587356,6.747057965076311,0.02149484101336066,14.746724498385078,6,19,30
bump_x,55,SEX_30E,0.9999999999999988,0.31526342703365556,0.9205078791662384,2.730261366952878,0.11828262431787082,14.36915749531517,6,17,30
bump_x,56,SEX_29E,1.0000000000000002,0.9829070841117132,2.709361690056062,8.512225044004314,0.013613225756365163,16.959812744022717,7,18,28
bump_x,57,SEX_28E,0.999999999999997,0.31695080724940167,0.9064145238630917,2.7448745082796773,0.1171737311775254,13.768448978206758,6,15,26
bump_x,58,SEX_27E,1.0000000000000033,0.830045434260134,2.509179008318485,7.188404323645598,0.0189850022718759,15.266081482849817,6,18,29
bump_x,59,SEX_26E,1.0,0.36836169380918665,1.1240844978705156,3.190105846198206,0.08947124481512501,15.529767301840613,6,17,27
bump_x,60,SEX_25E,0.9999999999999989,0.9882847674029586,3.1946975893067706,8.558797147441583,0.013467467766028383,14.52383477129296,5,19,31
bump_x,61,SEX_24E,0.9999999999999991,0.2941888975333552,0.9542308464508437,2.54775058775223,0.1334929364666523,14.606421423463948,5,19,29
bump_x,62,SEX_23E,1.000000000000003,0.9809843995973858,2.95051501460218,8.495574107675585,0.013665910685891874,15.093194639521426,6,18,29
bump_x,63,SEX_22E,1.0,0.3286310878182126,1.0778199599344247,2.8460287052388686,0.10989156636342119,14.909585462265897,6,19,30
bump_x,64,SEX_21E,0.999999999999997,0.9387776676675409,2.7757356936212516,8.130053087055982,0.014903626474758751,14.247705231422445,6,16,29
bump_x,65,SEX_20E,1.0000000000000024,0.3889426518378758,1.184969477080821,3.368342171068859,0.08099967215435581,15.06512670805844,6,17,27
bump_x,66,SEX_19E,0.9999999999999993,0.6402955219903896,1.8541755910903281,5.545121879730954,0.03149767342990403,15.77604134914209,6,17,27
bump_x,67,SEX_18E,1.0000000000000007,0.2886845477613341,0.9349107256040566,2.500081520413373,0.13792328017508304,14.821381861413105,6,19,30
bump_x,68,SEX_17E,1.0000000000000078,1.1017334566962842,3.3490844754282802,9.541291616982171,0.010865284564508226,14.52401872926632,6,17,31
bump_x,69,SEX_16E,1.0,0.3129814975447922,0.8997726693063957,2.7104992778828696,0.11980630193352286,15.175673310802646,6,17,26
bump_x,70,SEX_15E,1.0000000000000007,0.7233223867036161,2.0758613068930982,6.264155620113225,0.024851113479488738,16.231858052961936,6,17,27
bump_x,71,SEX_14E,1.000000000000004,0.3858542364877761,1.1952343134601437,3.3415957095626125,0.08219451540304056,14.022564260155336,6,16,28
bump_x,72,SEX_13E,1.0,0.3358437576248172,1.8857515302491443,2.908492258055155,0.10571576363238952,4.226876893948842,2,5,30
bump_x,73,SEX_12E,1.0000000000000002,0.06692418328871945,0.41469916138728585,0.5795804285555702,0.7485514743938394,1.7216919422126604,1,3,33
bump_x,74,SEX_11E,0.9999999999999991,0.23585123167165611,1.5932552259880495,2.0425315814150333,0.19335122145198827,3.128762149638046,2,4,34
bump_x,75,SEX_10AE,1.0000000000000002,0.11234771852583741,0.7307998716645097,0.9729597830059878,0.5137028331725381,2.7906943438241916,1,4,5
bump_x,76,SEX_09AE,0.9999999999999998,0.14338066461959087,0.9994114918423049,1.2417129797206239,0.3934140715620353,2.9524771224030624,2,3,4
bump_y,1,SEX_09AW,0.9999999999999999,0.23813804432250857,1.0467956193308927,2.062335959908371,0.19035908839867477,9.829331196511404,4,17,32
bump_y,2,SEX_10W,0.9999999999999977,0.26969199223549845,0.890185606508836,2.3356011647317776,0.15491788049351346,14.118779741541806,6,19,32
bump_y,3,SEX_10AW,1.000000000000001,0.6315562436160675,1.7401482871153464,5.469437508901875,0.03234702230866151,19.307596128547193,7,23,46
bump_y,4,SEX_12W,1.0000000000000002,0.9152804319075033,1.9410761857988805,7.926561056186908,0.015666523587750406,36.17409466671037,14,39,59
bump_y,5,SEX_13W,0.9999999999999998,0.48847077927328003,0.9824788987037263,4.230281038570418,0.052923276265849785,33.76758097374315,12,38,60
bump_y,6,SEX_14W,1.0,1.001519819092549,2.0502340273886244,8.673416057277425,0.013118513975842247,34.25057114883198,12,39,59
bump_y,7,SEX_15W,0.9999999999999997,0.5532963418658979,1.3548681058492003,4.791686878768673,0.04173576867596196,29.903189885924625,11,37,59
bump_y,8,SEX_16W,1.0000000000000002,0.8237656555665498,2.098571049859169,7.134019844857739,0.019269961684392493,20.11518350401095,7,24,51
bump_y,9,SEX_17W,0.9999999999999997,0.37391913870158894,1.0045068621253639,3.2382347307677315,0.08706126649981737,17.997149697326,7,20,31
bump_y,10,SEX_18W,0.9999999999999999,2.7423250217740684,5.416473883129731,23.749231342900575,0.0017698300941869115,33.200534856003244,12,38,59
bump_y,11,SEX_19W,1.0,0.4494109868671547,1.1543359214258726,3.892013313667907,0.0619280647752695,24.024938916072077,9,33,55
bump_y,12,SEX_20W,0.9999999999999992,0.7245586527129038,1.8764299574924455,6.274861997812017,0.024768480902536902,18.966071206153664,7,21,45
bump_y,13,SEX_21W,1.0000000000000033,0.3870643148861554,1.0565986677234487,3.3520752958982873,0.08172332399262347,17.931383331969172,7,20,31
bump_y,14,SEX_22W,0.9999999999999994,0.9057661566156024,2.471668318351709,7.844165015173067,0.015992087170213134,21.137059749393682,8,28,52
bump_y,15,SEX_23W,0.9999999999999999,0.604078341392973,1.3954683934821575,5.2314718952228345,0.035250616490440576,34.5749049872263,13,39,59
bump_y,16,SEX_24W,0.9999999999999996,1.3916558210577774,3.454571763042459,12.052092943605267,0.006837469184915156,25.542801420934655,9,34,56
bump_y,17,SEX_25W,1.0000000000000007,0.37173557529673523,0.9877316536016271,3.219324516973955,0.08799679424054137,18.397710500949945,7,20,39
bump_y,18,SEX_26W,0.9999999999999997,1.1652861922307065,3.177531158945333,10.091674451510288,0.00972366385469351,19.75656636269226,7,24,48
bump_y,19,SEX_27W,0.9999999999999994,0.8202149276930117,1.6461099479048762,7.10326963945365,0.01943391358479807,34.77754241654163,13,39,60
bump_y,20,SEX_28W,1.0000000000000002,1.1117837406452842,2.6125662234425087,9.628329629133058,0.010671819710224871,31.981259238895905,12,38,61
bump_y,21,SEX_29W,1.000000000000001,0.38411965375348045,0.9767312471906597,3.326573782433963,0.08287686736940557,22.552965416309764,8,30,54
bump_y,22,SEX_30W,0.9999999999999989,0.9458971883124543,2.4465428800367524,8.191709944468593,0.0146834012420076,18.01001500321626,7,20,31
bump_y,23,SEX_31W,1.0000000000000002,0.6247651667703734,1.6951443927366427,5.410625058227647,0.03303070216371325,23.54027168960321,9,32,56
bump_y,24,SEX_32W,0.9999999999999999,0.953052286959926,1.8600921781927116,8.253674916421529,0.014466933370529645,36.51360297307502,13,39,59
bump_y,25,SEX_33W,0.9999999999999989,0.5008548805136138,1.020320337515155,4.337530501342097,0.05046892991721199,32.98988761605427,12,37,60
bump_y,26,SEX_34W,1.0000000000000002,0.7605381185045137,1.5730995835032129,6.586453311713286,0.022531978225833003,34.43292885220282,12,39,59
bump_y,27,SEX_35W,1.0,0.4604448989432998,1.0078624869976283,3.987569795278563,0.05916910177462638,35.374900298687834,13,40,61
bump_y,28,SEX_36W,1.0000000000000002,0.8856472101975708,2.2241388386894334,7.669929828219127,0.016714631091890333,23.599823952857538,9,32,55
bump_y,29,SEX_37W,1.0000000000000013,0.47857583479722093,1.2642611691564967,4.144588305717376,0.055012725966603504,18.468324011645304,7,20,40
bump_y,30,SEX_38W,0.9999999999999997,1.090092971167002,2.969406955244975,9.440482055174817,0.011095983410256211,20.942737157483354,8,27,52
bump_y,31,SEX_39W,1.0000000000000022,0.5966049487408067,1.2667669322850903,5.166750416330503,0.03610719666568302,36.27757353124382,14,39,59
bump_y,32,SEX_40W,1.0,1.592371383540631,3.4321038423526304,13.790340704055602,0.005230850599504166,35.19248592322633,13,40,61
bump_y,33,SEX_41W,0.9999999999999999,0.49268143735165393,1.2777739568271982,4.2667464071956385,0.05206943485315691,20.048154646875464,7,24,50
bump_y,34,SEX_42W,1.0000000000000007,0.7209298740517324,1.9121291523603567,6.2434358527591565,0.025012198919943714,17.935988604101546,7,20,31
bump_y,35,SEX_43W,1.0000000000000027,0.35045805510191474,0.9131486398256415,3.0350557867914394,0.09792819555727292,19.281640905718234,7,23,45
bump_y,36,SEX_44W,0.9999999999999994,0.42557679062634673,1.1667900579768231,3.6856031194346763,0.06856984392318209,24.556802010107887,9,34,56
bump_y,37,SEX_45W,1.0000000000000002,1.198000605259622,2.603076193573895,10.374989579039658,0.009204678179750124,35.76004594201146,14,39,59
bump_y,38,SEX_47W,0.9999999999999996,0.9336312688366906,2.3199585727100396,8.08548396580073,0.015065901803740157,26.16931198416284,9,35,56
bump_y,39,SEX_47E,1.0000000000000002,0.5550154870678512,1.7578383076238053,4.806575112945527,0.041488328539507076,17.52776597447332,7,20,31
bump_y,40,SEX_45E,1.000000000000001,1.2527958102945274,2.911354324279467,10.849529974697699,0.008423726895531485,28.605470284631643,10,36,62
bump_y,41,SEX_44E,1.0000000000000009,0.499829451807601,1.2185944864503993,4.32865002825032,0.05066571951841498,32.19388756605563,12,38,59
bump_y,42,SEX_43E,0.9999999999999994,0.36421896180428487,0.7899255366331005,3.1542287346250504,0.09133121623215748,27.12864446612267,10,33,58
