target,location,coordinate,qx_power,qy_power,qk_power,total_order,coefficient
SEX_29W,entry,x,2,2,0,4,-6.017529864027162e-10
SEX_29W,entry,x,3,0,1,4,1.1116594508293355e-10
SEX_29W,entry,x,3,1,0,4,-8.12164044611584e-24
SEX_29W,entry,x,4,0,0,4,-2.0234038528940124e-10
SEX_29W,entry,px,0,0,0,0,4.7165655180918e-15
SEX_29W,entry,px,0,0,1,1,9.861035625468614e-30
SEX_29W,entry,px,0,1,0,1,2.3235954963781266e-19
SEX_29W,entry,px,1,0,0,1,0.0001145687825466581
SEX_29W,entry,px,0,0,2,2,6.035266894061778e-45
SEX_29W,entry,px,0,1,1,2,-4.23716751110089e-33
SEX_29W,entry,px,0,2,0,2,4.202750788303421e-7
SEX_29W,entry,px,1,0,1,2,5.705995858167077e-19
SEX_29W,entry,px,1,1,0,2,5.7307115803842045e-21
SEX_29W,entry,px,2,0,0,2,-9.455830678516672e-7
SEX_29W,entry,px,0,0,3,3,4.531762338884253e-60
SEX_29W,entry,px,0,1,2,3,7.084437881844153e-47
SEX_29W,entry,px,0,2,1,3,-7.853020192789598e-9
SEX_29W,entry,px,0,3,0,3,2.787442713062351e-23
SEX_29W,entry,px,1,0,2,3,5.238337831774471e-34
SEX_29W,entry,px,1,1,1,3,-9.368027642359556e-23
SEX_29W,entry,px,1,2,0,3,1.171598675797382e-8
SEX_29W,entry,px,2,0,1,3,8.254326227129708e-9
SEX_29W,entry,px,2,1,0,3,-5.677883849107862e-24
SEX_29W,entry,px,3,0,0,3,-9.202147877725974e-9
SEX_29W,entry,px,0,0,4,4,3.7856607279900943e-75
SEX_29W,entry,px,0,1,3,4,-9.326503859099645e-61
SEX_29W,entry,px,0,2,2,4,1.5603668798228797e-22
SEX_29W,entry,px,0,3,1,4,-4.952980912809179e-25
SEX_29W,entry,px,0,4,0,4,8.065248944295097e-12
SEX_29W,entry,px,1,0,3,4,5.2444760286459466e-49
SEX_29W,entry,px,1,1,2,4,3.184935816218276e-36
SEX_29W,entry,px,1,2,1,4,-2.550546280520406e-10
SEX_29W,entry,px,1,3,0,4,-2.661774440756759e-26
SEX_29W,entry,px,2,0,2,4,1.5155478331588555e-23
SEX_29W,entry,px,2,1,1,4,8.122641344776665e-25
SEX_29W,entry,px,2,2,0,4,2.410313698659252e-10
SEX_29W,entry,px,3,0,1,4,-3.9785915193984846e-11
SEX_29W,entry,px,3,1,0,4,-2.867717613254818e-24
SEX_29W,entry,px,4,0,0,4,1.9938686768437282e-10
SEX_29W,entry,y,0,0,0,0,1.4256629227452086e-28
SEX_29W,entry,y,0,0,1,1,-1.5248133537212422e-42
SEX_29W,entry,y,0,1,0,1,0.0010000000000000104
SEX_29W,entry,y,1,0,0,1,1.3610584765608258e-18
SEX_29W,entry,y,0,0,2,2,1.5113587684036076e-56
SEX_29W,entry,y,0,1,1,2,-1.0224451669070867e-17
SEX_29W,entry,y,0,2,0,2,3.584569639085849e-20
SEX_29W,entry,y,1,0,1,2,-5.646601569017028e-32
SEX_29W,entry,y,1,1,0,2,1.3131954484273878e-6
SEX_29W,entry,y,2,0,0,2,-2.7343767197608494e-20
SEX_29W,entry,y,0,0,3,3,-1.502951748181037e-70
SEX_29W,entry,y,0,1,2,3,1.0157711807803659e-31
SEX_29W,entry,y,0,2,1,3,3.8793558855384823e-23
SEX_29W,entry,y,0,3,0,3,1.2703846331835713e-8
SEX_29W,entry,y,1,0,2,3,9.972128792480012e-46
SEX_29W,entry,y,1,1,1,3,-2.9582856101994036e-7
SEX_29W,entry,y,1,2,0,3,-1.2819542625166225e-22
SEX_29W,entry,y,2,0,1,3,-4.1270347099637052e-22
SEX_29W,entry,y,2,1,0,3,-6.580819438071584e-8
SEX_29W,entry,y,3,0,0,3,9.514562264381043e-22
SEX_29W,entry,y,0,0,4,4,1.4944178190248584e-84
SEX_29W,entry,y,0,1,3,4,-1.0100619653718185e-45
SEX_29W,entry,y,0,2,2,4,-5.9209873371934654e-37
SEX_29W,entry,y,0,3,1,4,-2.8473968225513693e-10
SEX_29W,entry,y,0,4,0,4,6.292280439423668e-25
SEX_29W,entry,y,1,0,3,4,-1.4264971075944457e-59
SEX_29W,entry,y,1,1,2,4,5.877946372283234e-21
SEX_29W,entry,y,1,2,1,4,-4.535628799478413e-23
SEX_29W,entry,y,1,3,0,4,3.90143756606185e-11
SEX_29W,entry,y,2,0,2,4,2.0312009140173024e-35
SEX_29W,entry,y,2,1,1,4,-4.153138832302412e-9
SEX_29W,entry,y,2,2,0,4,-2.424726855355224e-23
SEX_29W,entry,y,3,0,1,4,-2.3428010958501732e-24
SEX_29W,entry,y,3,1,0,4,-3.150225775995774e-9
SEX_29W,entry,y,4,0,0,4,-1.518968414700134e-23
SEX_29W,entry,py,0,0,0,0,-9.370626805277807e-30
SEX_29W,entry,py,0,0,1,1,4.732728522428249e-44
SEX_29W,entry,py,0,1,0,1,-6.868988643534397e-5
SEX_29W,entry,py,1,0,0,1,-1.5915164479455285e-19
SEX_29W,entry,py,0,0,2,2,-3.9393510804545565e-58
SEX_29W,entry,py,0,1,1,2,2.6956582785496295e-19
SEX_29W,entry,py,0,2,0,2,-2.8811139494276773e-21
SEX_29W,entry,py,1,0,1,2,1.742077958797591e-33
SEX_29W,entry,py,1,1,0,2,5.904421975777539e-7
SEX_29W,entry,py,2,0,0,2,1.7646470203094094e-21
SEX_29W,entry,py,0,0,3,3,3.965792933812815e-72
SEX_29W,entry,py,0,1,2,3,-2.6780665230431052e-33
SEX_29W,entry,py,0,2,1,3,-3.807947417109056e-24
SEX_29W,entry,py,0,3,0,3,-8.136538896492943e-10
SEX_29W,entry,py,1,0,2,3,-2.5933766045361503e-47
SEX_29W,entry,py,1,1,1,3,7.799568629119482e-9
SEX_29W,entry,py,1,2,0,3,2.5959786858492214e-23
SEX_29W,entry,py,2,0,1,3,1.5842712236461927e-23
SEX_29W,entry,py,2,1,0,3,3.758452903931016e-9
SEX_29W,entry,py,3,0,0,3,-5.794034039982078e-23
SEX_29W,entry,py,0,0,4,4,-3.9397449074180375e-86
SEX_29W,entry,py,0,1,3,4,2.663014064757279e-47
SEX_29W,entry,py,0,2,2,4,1.0639820998006887e-37
SEX_29W,entry,py,0,3,1,4,7.922230588814609e-12
SEX_29W,entry,py,0,4,0,4,-6.388852579099658e-26
SEX_29W,entry,py,1,0,3,4,3.764456301078155e-61
SEX_29W,entry,py,1,1,2,4,-1.5497228460311359e-22
SEX_29W,entry,py,1,2,1,4,3.3957223880648105e-24
SEX_29W,entry,py,1,3,0,4,-1.3674769546461927e-11
SEX_29W,entry,py,2,0,2,4,-5.26280151460264e-37
SEX_29W,entry,py,2,1,1,4,4.2185843189401454e-10
SEX_29W,entry,py,2,2,0,4,1.678820950350188e-24
SEX_29W,entry,py,3,0,1,4,7.553927110992634e-25
SEX_29W,entry,py,3,1,0,4,2.82128845228746e-10
SEX_29W,entry,py,4,0,0,4,1.8800988585937936e-24
SEX_29W,entry,z,0,0,0,0,-9.947598269379587e-14
SEX_29W,entry,z,0,0,1,1,3.1306181403217548e-30
SEX_29W,entry,z,0,1,0,1,1.2131372300744328e-19
SEX_29W,entry,z,1,0,0,1,-2.241652179828451e-5
SEX_29W,entry,z,0,0,2,2,1.9160231197976355e-45
SEX_29W,entry,z,0,1,1,2,-1.683569232761838e-34
SEX_29W,entry,z,0,2,0,2,2.7347325345207045e-7
SEX_29W,entry,z,1,0,1,2,1.81146973735367e-19
SEX_29W,entry,z,1,1,0,2,2.247054759401864e-21
SEX_29W,entry,z,2,0,0,2,1.6752274194161673e-6
SEX_29W,entry,z,0,0,3,3,1.438707181017365e-60
SEX_29W,entry,z,0,1,2,3,1.3591574600874462e-47
SEX_29W,entry,z,0,2,1,3,-2.4922647946696834e-9
SEX_29W,entry,z,0,3,0,3,2.4213582116281127e-23
SEX_29W,entry,z,1,0,2,3,1.6630119436615076e-34
SEX_29W,entry,z,1,1,1,3,2.7109350782491352e-24
SEX_29W,entry,z,1,2,0,3,5.765033021807431e-9
SEX_29W,entry,z,2,0,1,3,2.6204345724097514e-9
SEX_29W,entry,z,2,1,0,3,5.788057383687791e-23
SEX_29W,entry,z,3,0,0,3,-1.578496145533725e-8
SEX_29W,entry,z,0,0,4,4,1.2018428307284885e-75
SEX_29W,entry,z,0,1,3,4,-2.06823821819972e-61
SEX_29W,entry,z,0,2,2,4,4.9519633961836495e-23
SEX_29W,entry,z,0,3,1,4,-5.073859885517047e-25
SEX_29W,entry,z,0,4,0,4,2.6049875796587107e-12
SEX_29W,entry,z,1,0,3,4,1.664968131987879e-49
SEX_29W,entry,z,1,1,2,4,4.333654605281781e-37
SEX_29W,entry,z,1,2,1,4,-1.0856337185560251e-10
SEX_29W,entry,z,1,3,0,4,-4.088084882743264e-25
SEX_29W,entry,z,2,0,2,4,4.811373952012335e-24
SEX_29W,entry,z,2,1,1,4,1.0263149840189744e-24
SEX_29W,entry,z,2,2,0,4,-1.5043861266120747e-10
SEX_29W,entry,z,3,0,1,4,-2.9388170537885074e-11
SEX_29W,entry,z,3,1,0,4,3.5946954945755745e-25
SEX_29W,entry,z,4,0,0,4,1.5581008473260564e-10
SEX_29W,entry,pz,0,0,0,0,5.244648461889997e-14
SEX_29W,entry,pz,0,0,1,1,2.7655199199682467e-30
SEX_29W,entry,pz,0,1,0,1,-5.659511275577714e-20
SEX_29W,entry,pz,1,0,0,1,0.00010316532584077616
SEX_29W,entry,pz,0,0,2,2,1.6925781013486726e-45
SEX_29W,entry,pz,0,1,1,2,-1.3608717865528383e-33
SEX_29W,entry,pz,0,2,0,2,1.1546293524292051e-7
SEX_29W,entry,pz,1,0,1,2,1.6002242542069329e-19
SEX_29W,entry,pz,1,1,0,2,-4.614286539151768e-21
SEX_29W,entry,pz,2,0,0,2,3.09939760436546e-7
SEX_29W,entry,pz,0,0,3,3,1.2709251935753076e-60
SEX_29W,entry,pz,0,1,2,3,1.90284198737101e-47
SEX_29W,entry,pz,0,2,1,3,-2.2019069677687562e-9
SEX_29W,entry,pz,0,3,0,3,9.292461933380756e-24
SEX_29W,entry,pz,1,0,2,3,1.4690760192179407e-34
SEX_29W,entry,pz,1,1,1,3,-2.7290771214156084e-23
SEX_29W,entry,pz,1,2,0,3,-1.457487121126801e-10
SEX_29W,entry,pz,2,0,1,3,2.314867611174229e-9
SEX_29W,entry,pz,2,1,0,3,1.2295647174445422e-23
SEX_29W,entry,pz,3,0,0,3,-5.457227802865824e-10
SEX_29W,entry,pz,0,0,4,4,1.06168329253223e-75
SEX_29W,entry,pz,0,1,3,4,-2.538254623171771e-61
SEX_29W,entry,pz,0,2,2,4,4.3750682031204027e-23
SEX_29W,entry,pz,0,3,1,4,-2.0385293217462235e-25
SEX_29W,entry,pz,0,4,0,4,2.560074741972346e-12
SEX_29W,entry,pz,1,0,3,4,1.4708015188619533e-49
SEX_29W,entry,pz,1,1,2,4,8.84239100150987e-37
SEX_29W,entry,pz,1,2,1,4,-3.509536397515711e-11
SEX_29W,entry,pz,1,3,0,4,-3.806541888479143e-25
SEX_29W,entry,pz,2,0,2,4,4.250293712315581e-24
SEX_29W,entry,pz,2,1,1,4,-5.651645062063079e-25
SEX_29W,entry,pz,2,2,0,4,-6.948598239508397e-11
SEX_29W,entry,pz,3,0,1,4,-7.384611670039651e-11
SEX_29W,entry,pz,3,1,0,4,3.3180718487322953e-25
SEX_29W,entry,pz,4,0,0,4,6.540391678495297e-11
SEX_29W,exit,x,0,0,0,0,3.574294308088001e-14
SEX_29W,exit,x,0,0,1,1,1.0577252749451329e-29
SEX_29W,exit,x,0,1,0,1,-1.48875749136822e-19
SEX_29W,exit,x,1,0,0,1,0.0010311627088526781
SEX_29W,exit,x,0,0,2,2,6.473294140447859e-45
SEX_29W,exit,x,0,1,1,2,-4.752929224833486e-34
SEX_29W,exit,x,0,2,0,2,3.932211513368479e-7
SEX_29W,exit,x,1,0,1,2,6.119700592498377e-19
SEX_29W,exit,x,1,1,0,2,4.63827309607738e-21
SEX_29W,exit,x,2,0,0,2,-9.875684137795636e-6
SEX_29W,exit,x,0,0,3,3,4.860742610507356e-60
SEX_29W,exit,x,0,1,2,3,3.5092053698960983e-47
SEX_29W,exit,x,0,2,1,3,-8.404462705346307e-9
SEX_29W,exit,x,0,3,0,3,8.677558290798092e-24
SEX_29W,exit,x,1,0,2,3,5.6183236643927714e-34
SEX_29W,exit,x,1,1,1,3,-1.4010288413451932e-23
SEX_29W,exit,x,1,2,0,3,2.617390131371463e-9
SEX_29W,exit,x,2,0,1,3,8.851741239581476e-9
SEX_29W,exit,x,2,1,0,3,-1.780248287699679e-22
SEX_29W,exit,x,3,0,0,3,6.221515012752195e-8
SEX_29W,exit,x,0,0,4,4,4.0605209340583935e-75
SEX_29W,exit,x,0,1,3,4,-5.940861100390034e-61
SEX_29W,exit,x,0,2,2,4,1.6697669997980134e-22
SEX_29W,exit,x,0,3,1,4,5.957920115774591e-25
SEX_29W,exit,x,0,4,0,4,2.703010697315092e-11
SEX_29W,exit,x,1,0,3,4,5.625071891450184e-49
SEX_29W,exit,x,1,1,2,4,1.2985722931617139e-36
SEX_29W,exit,x,1,2,1,4,-6.61507708619175e-10
SEX_29W,exit,x,1,3,0,4,-2.4995244502972916e-24
SEX_29W,exit,x,2,0,2,4,1.62542632497212e-23
SEX_29W,exit,x,2,1,1,4,-6.608429745813124e-25
SEX_29W,exit,x,2,2,0,4,-5.292688699536803e-10
SEX_29W,exit,x,3,0,1,4,1.3775860200817878e-10
SEX_29W,exit,x,3,1,0,4,-9.027814354756792e-24
SEX_29W,exit,x,4,0,0,4,-1.3426226000455784e-10
SEX_29W,exit,px,0,0,0,0,4.716565518092336e-15
SEX_29W,exit,px,0,0,1,1,-6.89758839389231e-30
SEX_29W,exit,px,0,1,0,1,2.3235954963768516e-19
SEX_29W,exit,px,1,0,0,1,0.00011456878254668913
SEX_29W,exit,px,0,0,2,2,-4.221567487013434e-45
SEX_29W,exit,px,0,1,1,2,-2.5769398142543292e-34
SEX_29W,exit,px,0,2,0,2,-7.059382794187455e-9
SEX_29W,exit,px,1,0,1,2,-3.991280277299272e-19
SEX_29W,exit,px,1,1,0,2,4.4156649361204e-21
SEX_29W,exit,px,2,0,0,2,-4.964542722129403e-7
SEX_29W,exit,px,0,0,3,3,-3.169885731960298e-60
SEX_29W,exit,px,0,1,2,3,-8.592477002097866e-48
SEX_29W,exit,px,0,2,1,3,5.494464669623677e-9
SEX_29W,exit,px,0,3,0,3,-2.7776286144189322e-24
SEX_29W,exit,px,1,0,2,3,-3.6641444110251317e-34
SEX_29W,exit,px,1,1,1,3,-5.2605739371326316e-23
SEX_29W,exit,px,1,2,0,3,1.087898076294591e-8
SEX_29W,exit,px,2,0,1,3,-5.773888998640753e-9
SEX_29W,exit,px,2,1,0,3,2.123100560224046e-23
SEX_29W,exit,px,3,0,0,3,-1.7857301552831954e-8
SEX_29W,exit,px,0,0,4,4,-2.6479979099999815e-75
SEX_29W,exit,px,0,1,3,4,2.4496326314166345e-61
SEX_29W,exit,px,0,2,2,4,-1.0917432820852154e-22
SEX_29W,exit,px,0,3,1,4,4.3062437015752075e-25
SEX_29W,exit,px,0,4,0,4,-2.7248066610301954e-12
SEX_29W,exit,px,1,0,3,4,-3.6684254509030256e-49
SEX_29W,exit,px,1,1,2,4,1.9350935694048275e-37
SEX_29W,exit,px,1,2,1,4,1.676195144941543e-11
SEX_29W,exit,px,1,3,0,4,3.373414128718635e-26
SEX_29W,exit,px,2,0,2,4,-1.0601090649681065e-23
SEX_29W,exit,px,2,1,1,4,6.610191833771824e-25
SEX_29W,exit,px,2,2,0,4,2.9407472317105476e-10
SEX_29W,exit,px,3,0,1,4,2.385042526445879e-10
SEX_29W,exit,px,3,1,0,4,-3.7782637859211475e-24
SEX_29W,exit,px,4,0,0,4,2.9788983182698747e-10
SEX_29W,exit,y,0,0,0,0,1.4001748178348484e-28
SEX_29W,exit,y,0,0,1,1,-1.493651547376755e-42
SEX_29W,exit,y,0,1,0,1,0.000981316350889594
SEX_29W,exit,y,1,0,0,1,1.3177692291766871e-18
SEX_29W,exit,y,0,0,2,2,1.4816211915264931e-56
SEX_29W,exit,y,0,1,1,2,-1.002288196027985e-17
SEX_29W,exit,y,0,2,0,2,3.5083464981221735e-20
SEX_29W,exit,y,1,0,1,2,-5.528872312315332e-32
SEX_29W,exit,y,1,1,0,2,1.3568081040131858e-6
SEX_29W,exit,y,2,0,0,2,-2.702045164896463e-20
SEX_29W,exit,y,0,0,3,3,-1.473314261193215e-70
SEX_29W,exit,y,0,1,2,3,9.957443366087515e-32
SEX_29W,exit,y,0,2,1,3,3.7055369781573456e-23
SEX_29W,exit,y,0,3,0,3,1.2441629336354152e-8
SEX_29W,exit,y,1,0,2,3,9.776135732604935e-46
SEX_29W,exit,y,1,1,1,3,-2.899928498063428e-7
SEX_29W,exit,y,1,2,0,3,-1.2586298002499986e-22
SEX_29W,exit,y,2,0,1,3,-4.0336133636795778e-22
SEX_29W,exit,y,2,1,0,3,-6.37980983025382e-8
SEX_29W,exit,y,3,0,0,3,9.40487618351035e-22
SEX_29W,exit,y,0,0,4,4,1.46495461894607e-84
SEX_29W,exit,y,0,1,3,4,-9.901477513694353e-46
SEX_29W,exit,y,0,2,2,4,-5.56054684764191e-37
SEX_29W,exit,y,0,3,1,4,-2.802824418241159e-10
SEX_29W,exit,y,0,4,0,4,6.099997857906799e-25
SEX_29W,exit,y,1,0,3,4,-1.398359758040614e-59
SEX_29W,exit,y,1,1,2,4,5.7620201954273585e-21
SEX_29W,exit,y,1,2,1,4,-4.4294778782711404e-23
SEX_29W,exit,y,1,3,0,4,3.3676697990868625e-11
SEX_29W,exit,y,2,0,2,4,1.9913660077654144e-35
SEX_29W,exit,y,2,1,1,4,-4.035582071978077e-9
SEX_29W,exit,y,2,2,0,4,-2.371368144614396e-23
SEX_29W,exit,y,3,0,1,4,-2.240795390441974e-24
SEX_29W,exit,y,3,1,0,4,-3.0719795557576087e-9
SEX_29W,exit,y,4,0,0,4,-1.4832377859548025e-23
SEX_29W,exit,py,0,0,0,0,-9.370626805282126e-30
SEX_29W,exit,py,0,0,1,1,1.8221979080455247e-43
SEX_29W,exit,py,0,1,0,1,-6.868988643537425e-5
SEX_29W,exit,py,1,0,0,1,-1.5915164479471886e-19
SEX_29W,exit,py,0,0,2,2,-1.7964376424701145e-57
SEX_29W,exit,py,0,1,1,2,1.2153528245482485e-18
SEX_29W,exit,py,0,2,0,2,-2.725330544967438e-21
SEX_29W,exit,py,1,0,1,2,6.923612167442494e-33
SEX_29W,exit,py,1,1,0,2,-2.856604370380921e-7
SEX_29W,exit,py,2,0,0,2,5.801581166891062e-22
SEX_29W,exit,py,0,0,3,3,1.7866126269597645e-71
SEX_29W,exit,py,0,1,2,3,-1.2074183003222697e-32
SEX_29W,exit,py,0,2,1,3,-8.67373012263419e-24
SEX_29W,exit,py,0,3,0,3,-1.137083179776852e-9
SEX_29W,exit,py,1,0,2,3,-1.1838499681086709e-46
SEX_29W,exit,py,1,1,1,3,3.516400492803407e-8
SEX_29W,exit,py,1,2,0,3,-9.05813366984857e-24
SEX_29W,exit,py,2,0,1,3,5.2839372067457183e-23
SEX_29W,exit,py,2,1,0,3,1.1002156959769825e-8
SEX_29W,exit,py,3,0,0,3,-2.2511004636165925e-23
SEX_29W,exit,py,0,0,4,4,-1.7763601070313368e-85
SEX_29W,exit,py,0,1,3,4,1.2006319811280428e-46
SEX_29W,exit,py,0,2,2,4,1.5263847163939275e-37
SEX_29W,exit,py,0,3,1,4,2.5401975554004674e-11
SEX_29W,exit,py,0,4,0,4,-8.011137260761247e-26
SEX_29W,exit,py,1,0,3,4,1.6958381034326672e-60
SEX_29W,exit,py,1,1,2,4,-6.986913246514718e-22
SEX_29W,exit,py,1,2,1,4,4.423976128774418e-24
SEX_29W,exit,py,1,3,0,4,-2.618357196968665e-11
SEX_29W,exit,py,2,0,2,4,-2.4061367689415823e-36
SEX_29W,exit,py,2,1,1,4,4.474375053946477e-10
SEX_29W,exit,py,2,2,0,4,2.2403528813500987e-24
SEX_29W,exit,py,3,0,1,4,-1.1687910859774477e-28
SEX_29W,exit,py,3,1,0,4,2.957062117805184e-10
SEX_29W,exit,py,4,0,0,4,7.3786104670323375e-25
SEX_29W,exit,z,0,0,0,0,-9.947598259032388e-14
SEX_29W,exit,z,0,0,1,1,3.1306181457778652e-30
SEX_29W,exit,z,0,1,0,1,1.2131372289578576e-19
SEX_29W,exit,z,1,0,0,1,-2.24165215947492e-5
SEX_29W,exit,z,0,0,2,2,1.9160231231369286e-45
SEX_29W,exit,z,0,1,1,2,-1.6835692596104764e-34
SEX_29W,exit,z,0,2,0,2,2.7283156481207145e-7
SEX_29W,exit,z,1,0,1,2,1.8114697405107615e-19
SEX_29W,exit,z,1,1,0,2,2.2368402638516627e-21
SEX_29W,exit,z,2,0,0,2,1.6734422831890987e-6
SEX_29W,exit,z,0,0,3,3,1.4387071835247784e-60
SEX_29W,exit,z,0,1,2,3,1.3591574638415643e-47
SEX_29W,exit,z,0,2,1,3,-2.4922647990138246e-9
SEX_29W,exit,z,0,3,0,3,2.414825145116187e-23
SEX_29W,exit,z,1,0,2,3,1.6630119465598528e-34
SEX_29W,exit,z,1,1,1,3,2.7109350244073705e-24
SEX_29W,exit,z,1,2,0,3,5.761632167439725e-9
SEX_29W,exit,z,2,0,1,3,2.6204345769767636e-9
SEX_29W,exit,z,2,1,0,3,5.779892192614868e-23
SEX_29W,exit,z,3,0,0,3,-1.576205266157829e-8
SEX_29W,exit,z,0,0,4,4,1.2018428328230877e-75
SEX_29W,exit,z,0,1,3,4,-2.0682382232074457e-61
SEX_29W,exit,z,0,2,2,4,4.9519634048152217e-23
SEX_29W,exit,z,0,3,1,4,-5.074335040575014e-25
SEX_29W,exit,z,0,4,0,4,2.5791774554562534e-12
SEX_29W,exit,z,1,0,3,4,1.6649681348896277e-49
SEX_29W,exit,z,1,1,2,4,4.333654622726903e-37
SEX_29W,exit,z,1,2,1,4,-1.0812707549315406e-10
SEX_29W,exit,z,1,3,0,4,-4.0995808957409106e-25
SEX_29W,exit,z,2,0,2,4,4.811373960397742e-24
SEX_29W,exit,z,2,1,1,4,1.0300729390530955e-24
SEX_29W,exit,z,2,2,0,4,-1.5061820107659125e-10
SEX_29W,exit,z,3,0,1,4,-2.94290547468352e-11
SEX_29W,exit,z,3,1,0,4,3.6059447078435055e-25
SEX_29W,exit,z,4,0,0,4,1.5615350574617662e-10
SEX_29W,exit,pz,0,0,0,0,5.244648461889997e-14
SEX_29W,exit,pz,0,0,1,1,2.7655199199682467e-30
SEX_29W,exit,pz,0,1,0,1,-5.659511275577714e-20
SEX_29W,exit,pz,1,0,0,1,0.00010316532584077616
SEX_29W,exit,pz,0,0,2,2,1.6925781013486726e-45
SEX_29W,exit,pz,0,1,1,2,-1.3608717865528383e-33
SEX_29W,exit,pz,0,2,0,2,1.1546293524292051e-7
SEX_29W,exit,pz,1,0,1,2,1.6002242542069329e-19
SEX_29W,exit,pz,1,1,0,2,-4.614286539151768e-21
SEX_29W,exit,pz,2,0,0,2,3.09939760436546e-7
SEX_29W,exit,pz,0,0,3,3,1.2709251935753076e-60
SEX_29W,exit,pz,0,1,2,3,1.90284198737101e-47
SEX_29W,exit,pz,0,2,1,3,-2.2019069677687562e-9
SEX_29W,exit,pz,0,3,0,3,9.292461933380756e-24
SEX_29W,exit,pz,1,0,2,3,1.4690760192179407e-34
SEX_29W,exit,pz,1,1,1,3,-2.7290771214156084e-23
SEX_29W,exit,pz,1,2,0,3,-1.457487121126801e-10
SEX_29W,exit,pz,2,0,1,3,2.314867611174229e-9
SEX_29W,exit,pz,2,1,0,3,1.2295647174445422e-23
SEX_29W,exit,pz,3,0,0,3,-5.457227802865824e-10
SEX_29W,exit,pz,0,0,4,4,1.06168329253223e-75
SEX_29W,exit,pz,0,1,3,4,-2.538254623171771e-61
SEX_29W,exit,pz,0,2,2,4,4.3750682031204027e-23
SEX_29W,exit,pz,0,3,1,4,-2.0385293217462235e-25
SEX_29W,exit,pz,0,4,0,4,2.560074741972346e-12
SEX_29W,exit,pz,1,0,3,4,1.4708015188619533e-49
SEX_29W,exit,pz,1,1,2,4,8.84239100150987e-37
SEX_29W,exit,pz,1,2,1,4,-3.509536397515711e-11
SEX_29W,exit,pz,1,3,0,4,-3.806541888479143e-25
SEX_29W,exit,pz,2,0,2,4,4.250293712315581e-24
SEX_29W,exit,pz,2,1,1,4,-5.651645062063079e-25
SEX_29W,exit,pz,2,2,0,4,-6.948598239508397e-11
SEX_29W,exit,pz,3,0,1,4,-7.384611670039651e-11
SEX_29W,exit,pz,3,1,0,4,3.3180718487322953e-25
SEX_29W,exit,pz,4,0,0,4,6.540391678495297e-11
