rho,trial,fd_x_qhh_rmse_m,gtpsa_x_qhh_rmse_m,relative_difference_x_qhh_rmse_m,fd_x_qhv_rmse_m,gtpsa_x_qhv_rmse_m,relative_difference_x_qhv_rmse_m,fd_x_qvv_rmse_m,gtpsa_x_qvv_rmse_m,relative_difference_x_qvv_rmse_m,fd_y_qhh_rmse_m,gtpsa_y_qhh_rmse_m,relative_difference_y_qhh_rmse_m,fd_y_qhv_rmse_m,gtpsa_y_qhv_rmse_m,relative_difference_y_qhv_rmse_m,fd_y_qvv_rmse_m,gtpsa_y_qvv_rmse_m,relative_difference_y_qvv_rmse_m
0.28000000000000003,24,1.6499130219725256e-08,1.6499131038841834e-08,4.9646043523468906e-08,3.806014620683783e-10,3.8059752079503443e-10,1.0355488747368462e-05,5.2113381680336966e-08,5.2113393528514811e-08,2.2735379607060561e-07,3.7933347393418527e-10,3.7933400443777203e-10,1.3985131323793573e-06,7.2427343424256692e-08,7.2427411959338213e-08,9.4625887722412e-07,9.1741576100757501e-10,9.1741609702681232e-10,3.662669953165879e-07
0.40000000000000002,24,3.3671676750037578e-08,3.3671695997636395e-08,5.7162546308334656e-07,7.76732073295477e-10,7.7672963427558054e-10,3.1401143832075785e-06,1.0635383157359214e-07,1.0635386434390777e-07,3.0812529320959477e-07,7.7414930879809601e-10,7.7415102946484092e-10,2.2226499473886036e-06,1.4781075911567669e-07,1.4781104481497598e-07,1.932868410767863e-06,1.8722761787333259e-09,1.8722777490343111e-09,8.3871155652426671e-07
0.56999999999999995,24,6.8374540840487938e-08,6.837458768520038e-08,6.851187557874865e-07,1.5772464803166221e-09,1.5772466136008503e-09,8.4504367924520681e-08,2.1596465827896722e-07,2.159648157833477e-07,7.2930574316710533e-07,1.5720037070463762e-09,1.5720104342070421e-09,4.2793358870627754e-06,3.0014762323143222e-07,3.0014880287741045e-07,3.930203841968317e-06,3.8018881372948042e-09,3.8018940041327962e-09,1.5431356017821601e-06
0.80000000000000004,24,1.3468662788058243e-07,1.3468678399054558e-07,1.1590592523293409e-06,3.1069182635858589e-09,3.1069185371023222e-09,8.8034642676750981e-08,4.254148428672667e-07,4.254154573756311e-07,1.4444899773833386e-06,3.0965782959211661e-09,3.0966041178593637e-09,8.3387921783785728e-06,5.9123962179492602e-07,5.9124417925990392e-07,7.708261895461809e-06,7.4890876667186543e-09,7.4891109961372443e-09,3.1151118740252061e-06
1.1299999999999999,24,2.6872060369064039e-07,2.6872117887113688e-07,2.1404360419659412e-06,6.1987946186131707e-09,6.1987879375405532e-09,1.0778030616316789e-06,8.4876785238437613e-07,8.4877030862959874e-07,2.8938868356314209e-06,6.1781070632344689e-09,6.178209059522842e-09,1.6509038038427064e-05,1.1796063778062079e-06,1.179624519526517e-06,1.5379232975184788e-05,1.494185372846931e-08,1.494194661088694e-08,6.216219348647966e-06
0.10000000000000001,25,5.7459385317096344e-10,5.7460702825272225e-10,2.2928855915434114e-05,4.0239062443946571e-11,4.0239193625864039e-11,3.2600533372465234e-06,7.7653667629494635e-09,7.7653623944212376e-09,5.6256591824144934e-07,1.1958110403077893e-11,1.1958182150769574e-11,5.9998828230101009e-06,2.7010503518687875e-09,2.7010510273851015e-09,2.5009387349478811e-07,1.1616485041468513e-10,1.1616489235184325e-10,3.6101404881336656e-07
0.14000000000000001,25,1.1262543412943602e-09,1.1262297753753356e-09,2.1812528457165621e-05,7.8862930325304994e-11,7.8868819506693521e-11,7.4670591310515514e-05,1.5220123812668446e-08,1.5220110293065623e-08,8.8827232936946892e-07,2.3438089520270233e-11,2.3438037015508366e-11,2.2401518451401766e-06,5.2940576769747174e-09,5.2940600136747996e-09,4.4138148719670815e-07,2.2768318544968338e-10,2.2768318900961275e-10,1.5635451108020718e-08
0.20000000000000001,25,2.298430561501243e-09,2.298428113010889e-09,1.0652890730480154e-06,1.609587953451898e-10,1.6095677450345616e-10,1.2555182842583428e-05,3.1061472558572238e-08,3.106144957768495e-08,7.3985237651024559e-07,4.7832595663898446e-11,4.7832728603078297e-11,2.7792514400485081e-06,1.0804193584710727e-08,1.0804204109540406e-08,9.7414206287671089e-07,4.6465973310370926e-10,4.6465956940737299e-10,3.5229304861722309e-07
0.28000000000000003,25,4.5049081616971364e-09,4.5049191015013422e-09,2.4284130212726841e-06,3.1547612369268239e-10,3.1547527802677409e-10,2.6806091228133198e-06,6.088054117981819e-08,6.0880441172262492e-08,1.6426877626451827e-06,9.3752163791122182e-11,9.3752148062033465e-11,1.677731021842141e-07,2.1176201979808967e-08,2.1176240054699198e-08,1.7980005011877588e-06,9.1073322108486877e-10,9.1073275603845101e-10,5.1062884768020702e-07
0.40000000000000002,25,9.1937060268431541e-09,9.193712452043556e-09,6.9886897544050986e-07,6.4383452262053704e-10,6.4382709801382462e-10,1.1531988534377556e-05,1.2424621527307585e-07,1.242457983107398e-07,3.3559471766263414e-06,1.9133089173562403e-10,1.9133091441231319e-10,1.1852077972656773e-07,4.3216665630710763e-08,4.3216816438161624e-08,3.4895548374481278e-06,1.8586407140757194e-09,1.858638277629492e-09,1.3108770312127504e-06
0.56999999999999995,25,1.8668971560522763e-08,1.866898234793094e-08,5.7782518489983601e-07,1.3073807713700113e-09,1.3073714009043223e-09,7.1674091100068555e-06,2.5229838795773446e-07,2.5229662419474594e-07,6.9908307103087976e-06,3.8852155250685087e-10,3.8852133807850342e-10,5.5190880508327385e-07,8.7756526192620531e-08,8.7757147879741932e-08,7.0841764622215222e-06,3.7742085763200987e-09,3.7741973525113861e-09,2.973826661466773e-06
0.80000000000000004,25,3.6774847132738987e-08,3.6774849808174224e-08,7.2751765142844427e-08,2.5753563704648179e-09,2.5753083920552985e-09,1.8630160825543153e-05,4.9699003481133551e-07,4.9698319324295921e-07,1.37661966628223e-05,7.6532414951892859e-10,7.6532365764925276e-10,6.4269498390239303e-07,1.728648534079262e-07,1.7286726575264649e-07,1.395489602841915e-05,7.434597185519008e-09,7.4345531105179678e-09,5.9283995130538079e-06
1.1299999999999999,25,7.3371584200355363e-08,7.3371571437590081e-08,1.7394700744017646e-07,5.1383753772991778e-09,5.1381426340865772e-09,4.5297149023586762e-05,9.9158636692529863e-07,9.9155912414364738e-07,2.7474692116597888e-05,1.5269423805264495e-09,1.5269402788317663e-09,1.376409223309665e-06,3.4488760204539985e-07,3.4489720568680348e-07,2.7844938275175877e-05,1.4833269382633738e-08,1.4833095104406856e-08,1.1749282644993584e-05
0.10000000000000001,26,1.5318219483160048e-09,1.531829647894882e-09,5.0263936905349882e-06,3.3064662205176822e-11,3.306473474210009e-11,2.1937851258676029e-06,7.3511521931050456e-09,7.3511520405227192e-09,2.0756246851838906e-08,1.9529523504945424e-11,1.9529546958778785e-11,1.2009409849729006e-06,5.4259901331846625e-09,5.4259909324324288e-09,1.4729987135890179e-07,9.0897011452683241e-11,9.0897086727188928e-11,8.2812891367405306e-07
0.14000000000000001,26,3.0023820669055529e-09,3.0023861098739681e-09,1.3465851050555745e-06,6.4808088457733835e-11,6.4806880094516166e-11,1.8645600836000001e-05,1.4408249831858376e-08,1.4408257999424527e-08,5.6686701139445605e-07,3.8277882298747595e-11,3.8277912039206415e-11,7.7696136585353283e-07,1.0634939317206192e-08,1.0634942227567559e-08,2.7366028940933271e-07,1.7815842932605242e-10,1.7815828998529032e-10,7.8211775671304327e-07
0.20000000000000001,26,6.1273164827364246e-09,6.1273185915795279e-09,3.441706305461237e-07,1.3225900586901784e-10,1.3225893896840036e-10,5.0583059259231182e-07,2.9404592546652366e-08,2.9404608162090877e-08,5.3105412677033265e-07,7.811808837869394e-11,7.811818783511514e-11,1.2731532048633595e-06,2.1703951167001576e-08,2.1703963729729715e-08,5.7882183620504908e-07,3.6358827790493692e-10,3.6358834690875571e-10,1.897855620975989e-07
0.28000000000000003,26,1.2009538430543682e-08,1.2009544439495873e-08,5.0034805406940158e-07,2.5922781470198175e-10,2.5922752037806467e-10,1.1353883902844536e-06,5.7632982053486284e-08,5.7633031997698109e-08,8.6659004557267345e-07,1.5311156827383882e-10,1.5311164815682566e-10,5.2173030468762393e-07,4.2539722774421756e-08,4.2539768910270238e-08,1.0845345347208662e-06,7.1263306323817173e-10,7.1263315994116126e-10,1.3569813329560035e-07
0.40000000000000002,26,2.4509268939240644e-08,2.4509274366318111e-08,2.2142954486501967e-07,5.2903733396810354e-10,5.2903575587360145e-10,2.9829637875599935e-06,1.1761822642851204e-07,1.1761843264836351e-07,1.7532953536900422e-06,3.1247268113561833e-10,3.1247275134046056e-10,2.2467508584949308e-07,8.6815665227167318e-08,8.6815854918918861e-08,2.1849897316561566e-06,1.454352229153833e-09,1.4543533876350229e-09,7.9656100074634594e-07
0.56999999999999995,26,4.9769131859115269e-08,4.9769145260104697e-08,2.69263001364658e-07,1.0742799342649681e-09,1.0742732317708317e-09,6.2390962914549188e-06,2.3883807423168923e-07,2.38838929796583e-07,3.5821835849653634e-06,6.3451487080069542e-10,6.3451498069072266e-10,1.7318744329966972e-07,1.7628966324688686e-07,1.7629044539472955e-07,4.4367001339492213e-06,2.9532416785092808e-09,2.9532463477663675e-09,1.5810591250562329e-06
0.80000000000000004,26,9.8037073999942107e-08,9.8037097465272446e-08,2.3935154084720644e-07,2.1161692934858285e-09,2.1161430234944058e-09,1.2414090697591791e-05,4.7047041080103653e-07,4.7047373059345403e-07,7.0562758377927322e-06,1.2498904283301107e-09,1.2498910053618422e-09,4.6166564049843192e-07,3.4726038465829391e-07,3.4726341967567544e-07,8.739813091664377e-06,5.8173944279385646e-09,5.8174135505400914e-09,3.287131189953905e-06
1.1299999999999999,26,1.955992707648243e-07,1.9559932773969738e-07,2.9128358332646135e-07,4.2221464101062827e-09,4.2220359792187584e-09,2.6155837626154828e-05,9.386553829767112e-07,9.3866860405434547e-07,1.4084925795074091e-05,2.4937258147036223e-09,2.4937278511664624e-09,8.1663395589822643e-07,6.9283270123223049e-07,6.9284478216229658e-07,1.7436704983744854e-05,1.1606573866012534e-08,1.1606649004194752e-08,6.4737188305288097e-06
0.10000000000000001,27,1.4370515987517756e-09,1.4370529165893647e-09,9.1704179704791821e-07,6.0779940092737829e-11,6.0779987070038618e-11,7.7290738371924981e-07,2.6594889183732364e-09,2.6594878248158005e-09,4.1119099162754009e-07,2.7696461742729528e-11,2.769645920969656e-11,9.1456924110362886e-08,2.5579702931977523e-09,2.5579703569358434e-09,2.4917447110964252e-08,1.1955361432649767e-10,1.1955354407558194e-10,5.8761048257559511e-07
0.14000000000000001,27,2.8166174723778186e-09,2.8166237165151544e-09,2.2168872963804029e-06,1.1912703041484603e-10,1.1912877465727571e-10,1.4641655088764338e-05,5.2125976623787678e-09,5.2125961366389689e-09,2.9270247665174426e-07,5.4285215015599396e-11,5.4285060051005248e-11,2.854645348146767e-06,5.0136220883927491e-09,5.0136218995942527e-09,3.7657107013456861e-08,2.3432499444576024e-10,2.3432494638814057e-10,2.0508964330164301e-07
0.20000000000000001,27,5.7482046865907243e-09,5.7482116663574586e-09,1.2142501249849397e-06,2.4312105132482794e-10,2.4311994828015447e-10,4.5370389442156069e-06,1.0637954979779702e-08,1.0637951299263202e-08,3.4597982225682782e-07,1.1078589666490707e-10,1.1078583683878624e-10,5.4001596715807808e-07,1.0231882516758257e-08,1.0231881427743374e-08,1.0643349326199602e-07,4.7821437505386972e-10,4.7821417630232777e-10,4.1561198265909639e-07
0.28000000000000003,27,1.1266494190711429e-08,1.1266494866060618e-08,5.9943149769545401e-08,4.765114188047674e-10,4.7651509862910283e-10,7.7223667120277618e-06,2.0850395850600321e-08,2.0850384546555875e-08,5.4215040591046476e-07,2.1714036877662462e-10,2.1714024020402099e-10,5.9211781061567345e-07,2.0054490936063084e-08,2.0054487598377011e-08,1.6643088271931974e-07,9.3730031716112404e-10,9.3729978555256227e-10,5.6717025861153793e-07
0.40000000000000002,27,2.2992853672475645e-08,2.2992846665429834e-08,3.0474894704617247e-07,9.7248112558414242e-10,9.7247979312061789e-10,1.3701709114746996e-06,4.2551844608858359e-08,4.2551805197052809e-08,9.2620760431417063e-07,4.4314356862129905e-10,4.4314334735514496e-10,4.993105626241588e-07,4.0927539507305591e-08,4.0927525710973494e-08,3.3709177032577684e-07,1.9128584557101029e-09,1.9128567052093111e-09,9.1512384961379834e-07
0.56999999999999995,27,4.6689888193373619e-08,4.6689849259988443e-08,8.3387258243180875e-07,1.9747372219816528e-09,1.974741779905554e-09,2.3081113427491043e-06,8.6406910807888754e-08,8.6406759428265337e-08,1.7519419130905485e-06,8.9985849875656687e-10,8.9985795972304095e-10,5.9902067887235208e-07,8.3108520491044944e-08,8.3108456896845531e-08,7.6519528562361492e-07,3.8843014427172301e-09,3.8842946470156555e-09,1.7495329763099549e-06
0.80000000000000004,27,9.1971518750902645e-08,9.1971386661719338e-08,1.4361986711490433e-06,3.8899282112021099e-09,3.8899191724824716e-09,2.3236265941569067e-06,1.7020780630178944e-07,1.7020722078821123e-07,3.4400043399904389e-06,1.7725749425758368e-09,1.7725733894205798e-09,8.7621492358075946e-07,1.6371029958877228e-07,1.6371010284389398e-07,1.2017882518590624e-06,7.6514533097308575e-09,7.6514268208372443e-09,3.4619547743753844e-06
1.1299999999999999,27,1.8349775348565385e-07,1.8349728691929589e-07,2.5426335494940977e-06,7.761018339721974e-09,7.7609965489732295e-09,2.8077256067605206e-06,3.395923296648006e-07,3.3959000035072938e-07,6.8591951141465166e-06,3.5365682875189706e-09,3.5365608764861519e-09,2.0955479284813441e-06,3.2662801835710752e-07,3.2662723487713769e-07,2.3986976166253681e-06,1.5265897359736828e-08,1.5265792043011048e-08,6.8988707223759086e-06
0.10000000000000001,28,1.4192676124974921e-09,1.4192899810637558e-09,1.5760391859440931e-05,5.867585110527582e-11,5.8677949772053338e-11,3.576585047144737e-05,1.6757484140288637e-09,1.6757456356266042e-09,1.6580095453639585e-06,5.4234187429124128e-11,5.4232759817568722e-11,2.6323785848417673e-05,3.5015067699041721e-09,3.5015067959869209e-09,7.44900705433786e-09,4.2341922909161214e-11,4.2341874157067299e-11,1.1513919703659621e-06
0.14000000000000001,28,2.7818039072419403e-09,2.7818083628849612e-09,1.6017073930711246e-06,1.1500969476533927e-10,1.1500878155322453e-10,7.9403685736789016e-06,3.2844610892735768e-09,3.284461445828144e-09,1.0855800050392115e-07,1.0629634710633263e-10,1.0629620924243469e-10,1.2969784992582843e-06,6.8629532422403518e-09,6.8629533201343636e-09,1.1349925916468091e-08,8.2989997416153824e-11,8.2990073347851897e-11,9.1494916211413541e-07
0.20000000000000001,28,5.6771591038313513e-09,5.6771599242550232e-09,1.4451304575883712e-07,2.3471025124978371e-10,2.3471179908821335e-10,6.5946340816957662e-06,6.7029793623193263e-09,6.7029825425064169e-09,4.7444358841859923e-07,2.1693124093830642e-10,2.1693103927027489e-10,9.2964119939931061e-07,1.4006026803341232e-08,1.4006027183947684e-08,2.7174476118612302e-08,1.693673643119322e-10,1.693674966282692e-10,7.8123807480315492e-07
0.28000000000000003,28,1.1127228001373725e-08,1.1127233451539845e-08,4.8980423966296822e-07,4.6003567515324871e-10,4.6003512621289813e-10,1.1932574694970866e-06,1.3137848454065385e-08,1.3137845783312576e-08,2.0328696595670811e-07,4.2518483967210656e-10,4.2518483696973878e-10,6.3557482498750585e-09,2.7451811864517576e-08,2.7451813280537454e-08,5.1582016235457057e-08,3.3196029403385028e-10,3.3196029339140759e-10,1.9352998190663147e-09
0.40000000000000002,28,2.2708631355272508e-08,2.2708639697020093e-08,3.6733805706192171e-07,9.3884748387403263e-10,9.3884719635285341e-10,3.062491748827564e-07,2.6811941675285949e-08,2.6811930170025668e-08,4.2910973618068823e-07,8.6772415248048569e-10,8.6772415708109955e-10,5.3019312844260036e-09,5.6024108893688972e-08,5.6024108735790734e-08,2.8183980238095972e-09,6.7747026470621572e-10,6.7746998651307678e-10,4.10635370532612e-07
0.56999999999999995,28,4.611273326264905e-08,4.611273148476141e-08,3.8555244559340478e-08,1.906444355496774e-09,1.9064465880940122e-09,1.1710777800400835e-06,5.4445032827813895e-08,5.444497570150835e-08,1.049248434928894e-06,1.7620218947990699e-09,1.7620223664728075e-09,2.6768884806343312e-07,1.1376395643041921e-07,1.1376395580161501e-07,5.5272708728887525e-09,1.3756889542521777e-09,1.3756874913631161e-09,1.0633876303615104e-06
0.80000000000000004,28,9.0834568411472605e-08,9.0834558788080371e-08,1.059441732577079e-07,3.7553716060785828e-09,3.7553887854114136e-09,4.5745817044598101e-06,1.0724795965324473e-07,1.0724772068010267e-07,2.2282351601096024e-06,3.470894713845637e-09,3.4708966283243982e-09,5.5158046066872298e-07,2.2409643727677314e-07,2.2409643494316294e-07,1.041341959527704e-08,2.7098855383521384e-09,2.7098799460523071e-09,2.0636706948499108e-06
1.1299999999999999,28,1.8122920946171931e-07,1.8122913768203088e-07,3.9607145594272645e-07,7.4925173321224503e-09,7.4925874063934862e-09,9.3524796222099877e-06,2.1397690181765848e-07,2.13975960213161e-07,4.4005153501261847e-06,6.9249734491426023e-09,6.924981101105348e-09,1.1049795853556433e-06,4.4710741201680378e-07,4.4710740277956967e-07,2.0659989191439893e-08,5.4066561279428688e-09,5.4066339111159211e-09,4.1091790775838232e-06
0.10000000000000001,29,1.060735019507416e-09,1.0607358092918564e-09,7.4456281530234559e-07,4.7110133170945816e-11,4.7110083210703726e-11,1.0604999754908188e-06,3.904617058606866e-09,3.9046165554711598e-09,1.2885662370584342e-07,2.8356281614149879e-11,2.8356145875507891e-11,4.7869214167752313e-06,5.0019855588208119e-09,5.0019855424582108e-09,3.2712211992429781e-09,7.391411164741044e-11,7.3913965474231164e-11,1.9776124625250304e-06
0.14000000000000001,29,2.0790420268003637e-09,2.0790421862120384e-09,7.6675536342226962e-08,9.2334602298817122e-11,9.2335763092979293e-11,1.2571447110930874e-05,7.6530475041236866e-09,7.6530484487234722e-09,1.2342791136331361e-07,5.5578051961286548e-11,5.5578045915995466e-11,1.0877120601733152e-07,9.8038915917922638e-09,9.8038916632180904e-09,7.2854565394377054e-09,1.448714412205557e-10,1.4487137232949305e-10,4.755326158615182e-07
0.20000000000000001,29,4.2429410800393251e-09,4.2429432371674257e-09,5.0840371411943514e-07,1.8844117036196347e-10,1.884403328428149e-10,4.4444792467341868e-06,1.5618470966515874e-08,1.5618466221884639e-08,3.0378342963689057e-07,1.1342471988650766e-10,1.1342458350203156e-10,1.2024243059565394e-06,2.00079428376469e-08,2.0007942169832843e-08,3.3377448373181937e-08,2.9565588375530123e-10,2.9565586189692465e-10,7.3931822056731268e-08
0.28000000000000003,29,8.3161692113449285e-09,8.3161687448481536e-09,5.6095155023841556e-08,3.6934400288070319e-10,3.6934305237191717e-10,2.5735120233443224e-06,3.0612212436676756e-08,3.0612193794893889e-08,6.089659235878908e-07,2.2231224011451179e-10,2.2231218366398186e-10,2.5392458925907171e-07,3.9215569269719825e-08,3.9215566652872362e-08,6.6729813855615018e-08,5.7948541851166178e-10,5.7948548931797222e-10,1.2218823721898239e-07
0.40000000000000002,29,1.6971771300620984e-08,1.6971772948669703e-08,9.7105277313603619e-08,7.5376191961698773e-10,7.5376133137125961e-10,7.8041377772453248e-07,6.2473955930070502e-08,6.2473864887538556e-08,1.4572898940922749e-06,4.5369855389001158e-10,4.5369833400812625e-10,4.8464336067670673e-07,8.0031779724767345e-08,8.0031768679331373e-08,1.3801314346444849e-07,1.1826227996293307e-09,1.1826234475876986e-09,5.478991383354075e-07
0.56999999999999995,29,3.4463306631479309e-08,3.4463306443892401e-08,5.4430908389312881e-09,1.5306075825960407e-09,1.5306066035157636e-09,6.3966813868619942e-07,1.2686135343415229e-07,1.2686099188725794e-07,2.8499453533646253e-06,9.2129116086664564e-10,9.212911794952511e-10,2.0220106167766193e-08,1.6251455542914098e-07,1.625145102744672e-07,2.7785010521817496e-07,2.4014613282197862e-09,2.4014647382577696e-09,1.4199825336077506e-06
0.80000000000000004,29,6.7887096511503393e-08,6.788709179467881e-08,6.9480433724481183e-08,3.0150481058822303e-09,3.0150453254850384e-09,9.2217425998171971e-07,2.498968587973422e-07,2.4989545955015422e-07,5.5993301778886735e-06,1.8147927970944631e-09,1.814793336032505e-09,2.969693745168603e-07,3.2012724993214856e-07,3.2012707471732549e-07,5.4732897309909565e-07,4.7304804865153283e-09,4.7304937903507945e-09,2.812356607114032e-06
1.1299999999999999,29,1.3544537623868853e-07,1.3544535548847707e-07,1.531998745036016e-07,6.0154980322657882e-09,6.0154865251747564e-09,1.9129111142787511e-06,4.9858606993307482e-07,4.9858048796811221e-07,1.1195714829038358e-05,3.6207936764469997e-09,3.6207962668436011e-09,7.1542180518190146e-07,6.3870423275261473e-07,6.3870353391648851e-07,1.0941478935290403e-06,9.4380199353130795e-09,9.4380742514045737e-09,5.7549972640031478e-06
0.10000000000000001,30,1.7982301917618189e-09,1.7982417332954946e-09,6.4182325779661602e-06,3.9880656350929733e-11,3.9882238235738586e-11,3.9663892470185437e-05,2.3029341926301745e-09,2.3029374286779361e-09,1.4051826685773785e-06,5.470990664243376e-11,5.4710033659653433e-11,2.3216439686956421e-06,4.8658746723051354e-09,4.8658748697966011e-09,4.0587041580993571e-08,4.7731646267527846e-11,4.7731536883400428e-11,2.2916531618156134e-06
0.14000000000000001,30,3.5245477419348727e-09,3.5245537972591695e-09,1.7180399690521617e-06,7.8165747332833355e-11,7.8169186942047638e-11,4.4002110663286609e-05,4.5137553778161779e-09,4.5137573602087541e-09,4.3918899887973008e-07,1.0723169830454683e-10,1.0723166597292072e-10,3.0151192575465342e-07,9.5371135186323006e-09,9.5371147448013376e-09,1.2856813300209219e-07,9.3553856333489941e-11,9.3553812291464824e-11,4.7076676020592549e-07
0.20000000000000001,30,7.1929688849724083e-09,7.1929669331819785e-09,2.7134705996560615e-07,1.5953467236679398e-10,1.5952895294295434e-10,3.5851948716087108e-05,9.2117463653534046e-09,9.2117497147117443e-09,3.6359632463166006e-07,2.1884026369343866e-10,2.1884013463861373e-10,5.8972192253508728e-07,1.9463495002509533e-08,1.9463499479186404e-08,2.3000369878315305e-07,1.9092605400785557e-10,1.9092614753360171e-10,4.8985299998149375e-07
0.28000000000000003,30,1.4098214382365547e-08,1.4098215189036678e-08,5.7217961281996612e-08,3.1267833145866095e-10,3.1267674776819055e-10,5.0649448086512721e-06,1.8055021253563133e-08,1.8055029440835016e-08,4.5346211758834701e-07,4.289269489382122e-10,4.2892666389168289e-10,6.6455772815313216e-07,3.8148442095726476e-08,3.814845897920535e-08,4.4257302459986686e-07,3.742150928675915e-10,3.742152491658593e-10,4.1766942460176157e-07
0.40000000000000002,30,2.8771873725422201e-08,2.8771867732727914e-08,2.0828311676400507e-07,6.3811728402752084e-10,6.3811581177181737e-10,2.307192011716897e-06,3.684697261845209e-08,3.6846998858846977e-08,7.1214469834314085e-07,8.7536130516134394e-10,8.7536053855445493e-10,8.7576130662825765e-07,7.7853918375831825e-08,7.7853997916745618e-08,1.0216676846573293e-06,7.6370437411498644e-10,7.6370459013440686e-10,2.828573026837496e-07
0.56999999999999995,30,5.8424901694225451e-08,5.8424873914770607e-08,4.7547308163210396e-07,1.2957820843673571e-09,1.2957739202791464e-09,6.3005498744095704e-06,7.4822327772825213e-08,7.4822437057746117e-08,1.4605902347201377e-06,1.7775321903197568e-09,1.7775289936021396e-09,1.7984053305162823e-06,1.5809194645441798e-07,1.5809227451969153e-07,2.0751505697887247e-06,1.5507958765340116e-09,1.5507976333416794e-09,1.1328413392374425e-06
0.80000000000000004,30,1.1508756605840653e-07,1.1508747093091166e-07,8.265669069001962e-07,2.5524767770988766e-09,2.5524632470872695e-09,5.30076647431943e-06,1.4738760165936955e-07,1.4738799543538791e-07,2.671696681942878e-06,3.501455024802531e-09,3.5014421542178197e-09,3.6757953278688628e-06,3.1141471897083954e-07,3.1141599166698247e-07,4.0868040723193e-06,3.0548147842532675e-09,3.0548183605376274e-09,1.1707027842067256e-06
1.1299999999999999,30,2.2961788327220212e-07,2.2961748692450165e-07,1.7261215849722338e-06,5.0926153358272895e-09,5.0925630003214583e-09,1.0276849953148268e-05,2.9406052084335207e-07,2.940620802678855e-07,5.3030453025860402e-06,6.9859693171300897e-09,6.9859241980011448e-09,6.4585769421604025e-06,6.2131849612828182e-07,6.2132356212432783e-07,8.1535553370667202e-06,6.0948255910007762e-09,6.0948399446413978e-09,2.3550479999535677e-06
0.10000000000000001,31,1.540441635469625e-09,1.5404438905972696e-09,1.4639466314196129e-06,3.5238040940547905e-11,3.5239091610588072e-11,2.9815468905306936e-05,1.0400296810028727e-08,1.0400299319255117e-08,2.4126482448898122e-07,2.0132946521789366e-11,2.0132927247480741e-11,9.5735251946850532e-07,7.9338355230665176e-09,7.9338334064860604e-09,2.6677903968452117e-07,1.0174581219364545e-10,1.0174567958141913e-10,1.3033696060814574e-06
0.14000000000000001,31,3.0192623478145893e-09,3.019270025570648e-09,2.5429179879977955e-06,6.9066648127019688e-11,6.9068619556752624e-11,2.8543059722176526e-05,2.0384590219351389e-08,2.0384586665740028e-08,1.7432835013738628e-07,3.9460561287818198e-11,3.9460537405062247e-11,6.0523139119121958e-07,1.5550321675860509e-08,1.5550313476712681e-08,5.2726575835211223e-07,1.9942148940897761e-10,1.9942153197958149e-10,2.1347044854050234e-07
0.20000000000000001,31,6.1617679702965924e-09,6.1617755623890782e-09,1.2321273971991396e-06,1.4095759618861774e-10,1.4095636644235229e-10,8.7243045240609308e-06,4.160120972679938e-08,4.1601197277020467e-08,2.9926491850103565e-07,8.0531710661623512e-11,8.0531708989922966e-11,2.0758289713452906e-08,3.1735367612658852e-08,3.1735333625944242e-08,1.0709424079378721e-06,4.0698226856930769e-10,4.0698271832567652e-10,1.1050994270185923e-06
0.28000000000000003,31,1.2077075463782619e-08,1.2077080102282592e-08,3.8407462184670711e-07,2.76275934652667e-10,2.762744782270105e-10,5.2716619568089973e-06,8.153839551509691e-08,8.1538346662960111e-08,5.9913082369961037e-07,1.5784204440216835e-10,1.5784214962024899e-10,6.6660319117754163e-07,6.2201383350875049e-08,6.2201253906850725e-08,2.0810516861566708e-06,7.9768426261320287e-10,7.9768612791832595e-10,2.3383948370107274e-06
0.40000000000000002,31,2.4647100021413596e-08,2.4647102249556313e-08,9.040181251879398e-08,5.6383286623084873e-10,5.6382546576940915e-10,1.3125447303953733e-05,1.6640502348391373e-07,1.6640478910808187e-07,1.4084680682084196e-06,3.2212690983724068e-10,3.2212683595969186e-10,2.2934304306874677e-07,1.2694189456971146e-07,1.2694133450377697e-07,4.4120060395064747e-06,1.6279225939880483e-09,1.6279308733027061e-09,5.0857900624365822e-06
0.56999999999999995,31,5.0049045291925993e-08,5.0049022005505272e-08,4.6527224285056033e-07,1.1449479267060125e-09,1.1449180864280062e-09,2.6063242741985876e-05,3.3790667514747648e-07,3.3790572488259863e-07,2.8122189352626799e-06,6.541192504936685e-10,6.5411880627064916e-10,6.7911672173882637e-07,2.5777255684671713e-07,2.5777024737673205e-07,8.959412533393837e-06,3.3056825654336724e-09,3.3057171296003066e-09,1.0455875466374338e-05
0.80000000000000004,31,9.85885087000006e-08,9.8588408998225251e-08,1.0112930755390691e-06,2.2554185893350897e-09,2.2553018630776366e-09,5.1756378764207624e-05,6.6562283558572589e-07,6.6561915643232748e-07,5.5274151335016997e-06,1.2885086478955224e-09,1.2885073438387675e-09,1.0120677706205058e-06,5.0777429961223624e-07,5.0776533801510787e-07,1.764909192778406e-05,6.511589038417992e-09,6.5117234932108243e-09,2.0648111513420913e-05
