index,name,bmad_key,scibmad_kind,bmad_length_m,scibmad_length_m,length_error_m,length_relative,length_relative_percent,local_R_max,bmad_local_R_max_scale,local_R_max_relative,local_R_max_relative_percent,local_R_fro,bmad_local_R_fro_scale,local_R_fro_relative,local_R_fro_relative_percent,local_R_row,local_R_col,vec0_max,orbit_out_max,bmad_orbit_out_max_scale,orbit_out_max_relative,orbit_out_max_relative_percent,bmad_affine_residual,cumulative_R_max,bmad_cumulative_R_max_scale,cumulative_R_max_relative,cumulative_R_max_relative_percent
"121","D060","Drift","Drift","0.15713999999999828","0.15714","1.7208456881689926e-15","1.0951035307172022e-14","1.0951035307172023e-12","4.321821635964524e-8","1.0","4.321821635964524e-8","4.321821635964524e-6","6.825695265651526e-8","2.459549979626698","2.7751805501783327e-8","2.7751805501783327e-6","5","6","3.464394029846328e-14","3.721837281319947e-12","0.015777379509999998","2.358970498846768e-10","2.3589704988467676e-8","3.5340445847520385e-11","0.003774733686497278","14.392324370941438","0.00026227408368578644","0.026227408368578644"
"122","Q14W","Quadrupole","Quadrupole","0.5999999999999943","0.6","5.662137425588298e-15","9.43689570931392e-15","9.436895709313921e-13","7.160388322269284e-7","1.050424","6.816664815607111e-7","6.81666481560711e-5","7.561494155773237e-7","2.6056191639144064","2.9019951420735057e-7","2.9019951420735057e-5","1","2","3.627879108236698e-10","1.8292535194919246e-10","0.015581580000000001","1.1739846148413219e-8","1.1739846148413218e-6","6.877153629555877e-10","0.0037430054331593077","13.199610933761052","0.00028356937579013844","0.028356937579013843"
"123","D061","Drift","Drift","0.0651500000000027","0.06515","2.706168622523819e-15","4.1537507636587974e-14","4.1537507636587974e-12","3.671397415250244e-8","1.0","3.671397415250244e-8","3.6713974152502438e-6","7.33453948743665e-8","2.451221964648526","2.9921971952011003e-8","2.9921971952011005e-6","1","2","1.601268380732477e-14","4.701361477245781e-12","0.01547464368","3.038106449793086e-10","3.038106449793086e-8","6.429075674607709e-11","0.0037189764619771637","13.143315512938418","0.0002829557320081196","0.02829557320081196"
"124","SEX_14W","Sextupole","Sextupole","0.27200000000000557","0.272","5.551115123125783e-15","2.0408511482079666e-14","2.0408511482079665e-12","6.799272376234455e-7","1.0000072","6.799223421825819e-7","6.799223421825819e-5","9.505623275641007e-7","2.4795098750038242","3.8336702634129846e-7","3.833670263412985e-5","3","4","1.0683988094769899e-9","1.0633734847526055e-9","0.015028242530000001","7.075833934871993e-8","7.075833934871993e-6","5.900588720002816e-10","0.0036189954378700318","12.908188594363791","0.0002803643138162874","0.028036431381628743"
"125","D062","Drift","Drift","0.026849999999996044","0.02685","3.95516952522712e-15","1.4730612756900197e-13","1.4730612756900196e-11","4.855009760584256e-8","1.0","4.855009760584256e-8","4.855009760584256e-6","9.974477107692972e-8","2.4497840423718253","4.071574038842995e-8","4.071574038842995e-6","3","6","5.2126970917114016e-15","1.806317248553846e-12","0.01498418204","1.205482717529669e-10","1.205482717529669e-8","6.591424509070493e-11","0.0036091055158442575","12.884969501612554","0.00028010198358580346","0.028010198358580346"
"126","DET_14W","Marker","Marker","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","2.449489742783178","0.0","0.0","1","1","0.0","0.0","0.01498418204","0.0","0.0","0.0","0.0036091055158442575","12.884969501612554","0.00028010198358580346","0.028010198358580346"
"127","D063","Drift","Drift","2.4290400000000005","2.42904","4.440892098500626e-16","1.8282498841108526e-16","1.8282498841108526e-14","3.629996974588723e-8","2.4290498","1.494410272934183e-8","1.494410272934183e-6","6.870156136814386e-8","4.219071706030748","1.6283572822415352e-8","1.6283572822415352e-6","5","6","3.6417779395955287e-13","1.1751297013754415e-11","0.0109981598","1.0684784752585985e-9","1.0684784752585986e-7","4.802626406372884e-11","0.002714154702550542","10.784404075934004","0.00025167405481470493","0.025167405481470492"
"128","B15W","SBend","SBend","6.5742620000000045","6.574262","4.440892098500626e-15","6.754966714896095e-16","6.754966714896095e-14","0.00012299532590809292","6.5746897","1.8707396321394897e-5","0.0018707396321394898","0.0001738087028455439","9.61737215129208","1.8072369469678155e-5","0.0018072369469678154","4","4","7.999304191283475e-10","8.223893591214959e-10","0.0016434705300000002","5.003979956497886e-7","5.0039799564978855e-5","3.4485419999982526e-10","0.001526695072005424","5.085042157717007","0.0003002325299680215","0.03002325299680215"
"129","D064","Drift","Drift","0.15713999999999828","0.15714","1.7208456881689926e-15","1.0951035307172022e-14","1.0951035307172023e-12","4.399459282256957e-8","1.0","4.399459282256957e-8","4.399459282256957e-6","8.085946663660323e-8","2.4595500287781342","3.287571535057286e-8","3.2875715350572864e-6","1","6","2.4616498983441747e-13","2.1419451905506023e-12","0.0016434705300000002","1.303306114378943e-9","1.303306114378943e-7","6.998035896425836e-11","0.0015480079281271486","4.9486380051559316","0.00031281494554952216","0.031281494554952216"
"130","Q15W","Quadrupole","Quadrupole","0.5999999999999943","0.6","5.662137425588298e-15","9.43689570931392e-15","9.436895709313921e-13","2.5286195817209034e-6","1.0408329","2.4294193445661673e-6","0.00024294193445661673","2.6828025408811987e-6","2.6010674061772563","1.0314236895629195e-6","0.00010314236895629195","1","2","2.826597824941504e-9","1.4134054003144686e-9","0.00171807563","8.226677426967919e-7","8.226677426967919e-5","7.693550614293332e-11","0.0015671224591207178","4.235472665996802","0.00036999942691210867","0.03699994269121087"
"131","D065","Drift","Drift","0.06490000000000862","0.0649","8.618106228652778e-15","1.327905428143549e-13","1.3279054281435489e-11","3.648403577201818e-8","1.0","3.648403577201818e-8","3.648403577201818e-6","5.4101152549641795e-8","2.451208701188999","2.2071214304762846e-8","2.2071214304762845e-6","5","4","4.616200816174932e-14","5.629729104769665e-12","0.00171807563","3.276764425539093e-9","3.276764425539093e-7","2.4674688941378475e-11","0.0015621470729874076","4.138571189653592","0.0003774604812628976","0.03774604812628976"
"132","SEX_15W","Sextupole","Sextupole","0.27199999999999136","0.272","8.659739592076221e-15","3.183727791204594e-14","3.183727791204594e-12","7.3233602073674575e-6","1.0000767","7.322798548718772e-6","0.0007322798548718771","1.6852087306830592e-5","2.4795099904534506","6.796539385489106e-6","0.0006796539385489106","3","3","9.39175646866213e-9","9.388131723842702e-9","0.00171772728","5.465437868485562e-6","0.0005465437868485562","1.2290702310069346e-10","0.0015200193258233519","3.7326777557911273","0.00040721954191333333","0.040721954191333336"
"133","D066","Drift","Drift","0.04760000000000275","0.0476","2.7478019859472624e-15","5.772693247788033e-14","5.772693247788033e-12","4.674007486590152e-8","1.0","4.674007486590152e-8","4.6740074865901515e-6","9.802094674754437e-8","2.4504145694030104","4.0001780911474505e-8","4.00017809114745e-6","5","4","4.0044585285995476e-14","5.850849102082001e-12","0.00171772728","3.406157176523389e-9","3.406157176523389e-7","5.559150405634594e-11","0.0015158560700561097","3.661696497589565","0.0004139764371662078","0.04139764371662078"
"134","DET_15W","Marker","Marker","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","2.449489742783178","0.0","0.0","1","1","0.0","0.0","0.00171772728","0.0","0.0","0.0","0.0015158560700561097","3.661696497589565","0.0004139764371662078","0.04139764371662078"
"135","D067","Drift","Drift","0.4885400000000004","0.48854","4.440892098500626e-16","9.090129976052364e-16","9.090129976052364e-14","4.604692376784609e-8","1.0","4.604692376784609e-8","4.604692376784609e-6","7.372511280547733e-8","2.5450632418965684","2.8967890303007852e-8","2.8967890303007854e-6","5","6","9.103686722737294e-14","3.4089124752167965e-12","0.00255614892","1.3336126266136312e-9","1.333612626613631e-7","6.829121599813415e-11","0.0014736133667976326","2.9331847178102834","0.0005023936466905269","0.0502393646690527"
"136","B16W","SBend","SBend","6.5742620000000045","6.574262","4.440892098500626e-15","6.754966714896095e-16","6.754966714896095e-14","0.00012858516222202798","6.5736588","1.9560668743870307e-5","0.001956066874387031","0.0001816606871730286","9.615964713199848","1.8891571734208085e-5","0.0018891571734208086","3","3","9.480715011762025e-10","9.69099144209373e-10","0.013834162740000001","7.005115975738283e-8","7.0051159757382825e-6","1.2691337200153167e-10","0.0025920188145498457","6.873179502435832","0.00037712077992888774","0.037712077992888775"
"137","D068","Drift","Drift","0.15713999999999828","0.15714","1.7208456881689926e-15","1.0951035307172022e-14","1.0951035307172023e-12","4.6426400974130046e-8","1.0","4.6426400974130046e-8","4.642640097413004e-6","8.212751257478578e-8","2.4595500375486528","3.339127536378133e-8","3.339127536378133e-6","3","6","2.1300099608930875e-13","6.7690040855480915e-12","0.01410355567","4.799501802192051e-10","4.799501802192051e-8","1.7360774059657635e-11","0.0026467124706632816","7.107345074203645","0.00037239115915021717","0.037239115915021714"
"138","Q16W","Quadrupole","Quadrupole","0.5999999999999943","0.6","5.662137425588298e-15","9.43689570931392e-15","9.436895709313921e-13","7.037207226945341e-7","1.0494545","6.705585832397061e-7","6.70558583239706e-5","7.36212345426482e-7","2.6051168812162726","2.826024239967154e-7","2.8260242399671543e-5","1","2","6.411125085675762e-10","3.1726665218612116e-10","0.014429255339999999","2.198773565996935e-8","2.198773565996935e-6","6.704138182100916e-10","0.0027228306465731933","8.367628254658591","0.00032540052733070275","0.03254005273307028"
"139","D069","Drift","Drift","0.06664999999999566","0.06665","4.343747583845925e-15","6.517250688441422e-14","6.5172506884414215e-12","4.064003843173847e-8","1.0","4.064003843173847e-8","4.064003843173847e-6","6.11463698404697e-8","2.4513026024162294","2.494443965432836e-8","2.494443965432836e-6","1","2","3.393649641222663e-14","3.103642343127433e-12","0.01438676116","2.1572905177272247e-10","2.1572905177272247e-8","2.2807797317447864e-11","0.0027165449458097513","8.550586638989934","0.00031770275660649317","0.031770275660649314"
"140","SEX_16W","Sextupole","Sextupole","0.27200000000000557","0.272","5.551115123125783e-15","2.0408511482079666e-14","2.0408511482079665e-12","1.952908346192217e-5","1.0002162","1.9524862186717398e-5","0.0019524862186717398","2.7613907651256978e-5","2.479510717831734","1.1136837381935016e-5","0.0011136837381935016","3","4","1.2343341904343474e-8","1.240244737639451e-8","0.01421489652","8.72496494008562e-7","8.72496494008562e-5","7.260686120261553e-10","0.0027043438049387802","9.295395048856058","0.0002909337140298939","0.02909337140298939"
"141","D070","Drift","Drift","0.04744999999999777","0.04745","2.2273849431542203e-15","4.69417269368667e-14","4.69417269368667e-12","4.2355823250781235e-8","1.0","4.2355823250781235e-8","4.2355823250781234e-6","7.332374774337489e-8","2.4504087427946097","2.992306812444343e-8","2.992306812444343e-6","3","6","1.4540020251700224e-15","4.334020989316123e-12","0.01418517981","3.0553162154918946e-10","3.0553162154918946e-8","1.6085299758827887e-11","0.0027001233625085774","9.42497941284021","0.00028648586317653264","0.028648586317653265"
"142","DET_16W","Marker","Marker","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","2.449489742783178","0.0","0.0","1","1","0.0","0.0","0.01418517981","0.0","0.0","0.0","0.0027001233625085774","9.42497941284021","0.00028648586317653264","0.028648586317653265"
"143","D071","Drift","Drift","-0.006699999999995043","-0.0067","4.956972332603726e-15","7.398466168070737e-13","7.398466168070737e-11","2.2259557096306974e-8","1.0","2.2259557096306974e-8","2.2259557096306975e-6","3.235522797998829e-8","2.4495080689875834","1.3208867686384543e-8","1.3208867686384543e-6","5","4","2.5762523549565783e-15","7.225905637731067e-12","0.01418937584","5.092476032216416e-10","5.0924760322164155e-8","6.381178029556123e-12","0.002700719294316478","9.406681936787654","0.00028710647521253","0.028710647521252998"
"144","VKICK_16W","Kicker","Kicker","0.25","0.25","0.0","0.0","0.0","4.903155809143911e-8","1.0","4.903155809143911e-8","4.903155809143911e-6","9.198954637526993e-8","2.474873754163719","3.7169389436736734e-8","3.7169389436736735e-6","3","4","2.747080499164659e-14","8.798624914589659e-12","0.01403280729","6.270039011267331e-10","6.270039011267331e-8","2.838035004486955e-11","0.002678443067313019","10.089423580539775","0.0002654703755801404","0.02654703755801404"
"145","D072","Drift","Drift","0.2436399999999992","0.24364","8.049116928532385e-16","3.3036927140586157e-15","3.303692714058616e-13","4.778419526729749e-8","1.0","4.778419526729749e-8","4.778419526729749e-6","6.903358913701015e-8","2.473604858198419","2.7908090861079903e-8","2.7908090861079905e-6","3","4","3.409989560247882e-14","8.494012134277473e-12","0.013880221840000002","6.119507477754745e-10","6.119507477754745e-8","2.7933688348524832e-11","0.0026567325308013423","10.754796276874842","0.00024702769465879113","0.024702769465879112"
"146","B17W","SBend","SBend","6.5742620000000045","6.574262","4.440892098500626e-15","6.754966714896095e-16","6.754966714896095e-14","4.722575368398818e-5","6.5733798","7.184394500373793e-6","0.0007184394500373793","6.662590605860051e-5","9.615560366617663","6.928967581536448e-6","0.0006928967581536448","4","4","8.491947997469728e-10","8.234542272367177e-10","0.00974796034","8.447451554123964e-8","8.447451554123963e-6","6.593934909947469e-10","0.004264150814673684","28.690929549592624","0.00014862365498834908","0.014862365498834908"
"147","D073","Drift","Drift","0.1571390000000008","0.157139","8.049116928532385e-16","5.122291047119012e-15","5.122291047119012e-13","3.5907161267398766e-8","1.0","3.5907161267398766e-8","3.5907161267398765e-6","5.5849225033557693e-8","2.459549833150693","2.2707092282011062e-8","2.270709228201106e-6","5","6","1.8650252396120767e-14","2.9999311140695845e-12","0.00964875995","3.1091364378586127e-10","3.109136437858613e-8","4.044478293940834e-12","0.004293975741301637","29.118772335703785","0.00014746417506196193","0.014746417506196192"
"148","Q17W","Quadrupole","Quadrupole","0.5999999999999943","0.6","5.662137425588298e-15","9.43689570931392e-15","9.436895709313921e-13","1.3846231006198195e-7","1.0490524","1.319879827375467e-7","1.319879827375467e-5","2.0904616478817262e-7","2.6049113439374443","8.025077908109904e-8","8.025077908109904e-6","1","2","5.838849542749713e-11","3.33915013694952e-11","0.00973710698","3.4293041493824896e-9","3.4293041493824895e-7","3.625959770067397e-10","0.004197912439735774","29.32066192204711","0.0001431724990007553","0.01431724990007553"
"149","D074","Drift","Drift","0.06329999999999814","0.0633","1.8596235662471372e-15","2.9377939435184707e-14","2.937793943518471e-12","4.7081475453514753e-8","1.0","4.7081475453514753e-8","4.708147545351475e-6","8.779211215661706e-8","2.4511250069253876","3.5817068451657903e-8","3.5817068451657903e-6","1","6","3.484361285080975e-14","6.5299211621672876e-12","0.00979585985","6.666001006708245e-10","6.666001006708245e-8","5.01625680012982e-11","0.004165955841791913","29.19056735122289","0.00014271582294605136","0.014271582294605135"
"150","SEX_17W","Sextupole","Sextupole","0.27200000000000557","0.272","5.551115123125783e-15","2.0408511482079666e-14","2.0408511482079665e-12","1.5411340094861892e-5","1.000172","1.5408689800216254e-5","0.0015408689800216254","2.1937896234321627e-5","2.4795103503872373","8.847672779787137e-6","0.0008847672779787137","3","4","1.4153719401058714e-8","1.417057566253932e-8","0.010047499690000001","1.410358407539231e-6","0.0001410358407539231","5.082070424211604e-10","0.004038612416099596","28.63644638834364","0.00014103050222542623","0.014103050222542622"
"151","D075","Drift","Drift","0.050199999999989586","0.0502","1.041527974976475e-14","2.0747569222643247e-13","2.0747569222643247e-11","4.3140634228038645e-8","1.0","4.3140634228038645e-8","4.314063422803864e-6","8.258860608594033e-8","2.450518331767275","3.370250490082183e-8","3.370250490082183e-6","5","6","3.3783107225734515e-14","6.006578426916848e-12","0.01009378261","5.950770547570618e-10","5.950770547570618e-8","3.338071485892158e-11","0.004013614413267419","28.53508713386319","0.00014065541115885986","0.014065541115885986"
"152","DET_17W","Marker","Marker","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","2.449489742783178","0.0","0.0","1","1","0.0","0.0","0.01009378261","0.0","0.0","0.0","0.004013614413267419","28.53508713386319","0.00014065541115885986","0.014065541115885986"
"153","D076","Drift","Drift","0.48754000000000985","0.48754","9.880984919163893e-15","2.026702407836012e-14","2.026702407836012e-12","2.1637904190630053e-8","1.0","2.1637904190630053e-8","2.1637904190630053e-6","3.2878969457732945e-8","2.5446790932001977","1.2920674180721245e-8","1.2920674180721245e-6","1","2","4.599479285182696e-13","5.724158668764245e-12","0.01054328012","5.429200973144822e-10","5.429200973144822e-8","2.1728722987557347e-11","0.003771238826587364","27.550690496388103","0.0001368836409774112","0.01368836409774112"
"154","B18W","SBend","SBend","6.57426199999999","6.574262","9.769962616701378e-15","1.4860926772771442e-15","1.486092677277144e-13","6.899821351402657e-5","6.5732505","1.0496817900675863e-5","0.0010496817900675862","9.73529282082708e-5","9.615387491295662","1.012470150541511e-5","0.001012470150541511","3","3","2.5943357100180037e-9","2.6149334424616848e-9","0.01658333171","1.5768444412679995e-7","1.5768444412679995e-5","5.024322750381283e-10","0.0038930545096445","14.241949404972507","0.00027335123858011033","0.027335123858011033"
"155","D077","Drift","Drift","0.1571400000000125","0.15714","1.2490009027033011e-14","7.948332077785426e-14","7.948332077785427e-12","3.4040340768370925e-8","1.0","3.4040340768370925e-8","3.4040340768370925e-6","6.209138331516617e-8","2.459549978137578","2.524501793705491e-8","2.524501793705491e-6","3","4","4.122180798147374e-14","4.497624495058972e-12","0.016727307450000003","2.688791671046239e-10","2.6887916710462393e-8","2.0008570104576573e-11","0.003930710312741059","13.923291192101912","0.00028231186567230477","0.028231186567230476"
"156","Q18W","Quadrupole","Quadrupole","0.5999999999999943","0.6","5.662137425588298e-15","9.43689570931392e-15","9.436895709313921e-13","4.876831650735269e-7","1.0413589","4.6831420471225327e-7","4.683142047122533e-5","5.138670499883722e-7","2.6012924705771767","1.975429736566127e-7","1.975429736566127e-5","1","2","1.8810491358989267e-10","9.396258077165598e-11","0.0165871317","5.6647877686807044e-9","5.664787768680705e-7","8.305572722633325e-10","0.0039121524782985695","13.265698630328774","0.00029490738387154297","0.029490738387154297"
"157","D078","Drift","Drift","0.057599999999993656","0.0576","6.342149028171207e-15","1.101067539613178e-13","1.101067539613178e-11","4.513122912191969e-8","1.0","4.513122912191969e-8","4.513122912191969e-6","7.120280937896991e-8","2.45084384798391","2.9052364734514644e-8","2.9052364734514645e-6","3","4","3.9301485531300544e-14","1.964035261059179e-12","0.0165076278","1.1897743787627551e-10","1.1897743787627551e-8","4.9034946242310085e-11","0.0038948001202627758","13.255382379973767","0.0002938278209270704","0.02938278209270704"
"158","SEX_18W","Sextupole","Sextupole","0.27200000000000557","0.272","5.551115123125783e-15","2.0408511482079666e-14","2.0408511482079665e-12","1.585514437496549e-5","1.0001764","1.5852348020774627e-5","0.0015852348020774626","2.2530166171667022e-5","2.4795104937103614","9.086537939169068e-6","0.0009086537939169068","3","4","2.1862911031733226e-8","2.1902461108669335e-8","0.0161336486","1.357564035990553e-6","0.0001357564035990553","8.023612919972928e-10","0.0038221240740452522","13.20432849616102","0.000289459935441358","0.0289459935441358"
"159","D079","Drift","Drift","0.03149999999999409","0.0315","5.9119376061289586e-15","1.8768055892476407e-13","1.8768055892476407e-11","4.912006613541159e-8","1.0","4.912006613541159e-8","4.912006613541159e-6","1.0300482090695466e-7","2.4498947957035297","4.20445894605752e-8","4.2044589460575196e-6","5","2","3.3232560731316715e-15","6.979855929345469e-12","0.016090499560000002","4.337873975458763e-10","4.337873975458763e-8","7.431141205854752e-11","0.0038128112383177815","13.198152396970112","0.0002888897721163672","0.028888977211636722"
"160","DET_18W","Marker","Marker","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","2.449489742783178","0.0","0.0","1","1","0.0","0.0","0.016090499560000002","0.0","0.0","0.0","0.0038128112383177815","13.198152396970112","0.0002888897721163672","0.028888977211636722"
"161","D080","Drift","Drift","5.698900000000009","5.6989","8.881784197001252e-15","1.5585085186617135e-15","1.5585085186617134e-13","4.666634900729605e-8","5.698916","8.188636050662276e-9","8.188636050662276e-7","1.0374692771951497e-7","8.423496131263086","1.2316373878830087e-8","1.2316373878830087e-6","3","4","2.3977471136715583e-12","1.947392247458879e-11","0.008284085010000001","2.350763234694134e-9","2.3507632346941342e-7","3.527632352895438e-11","0.007205714262100926","12.08078717752925","0.0005964606574233709","0.059646065742337086"
"162","Q19W","Quadrupole","Quadrupole","0.5999999999999943","0.6","5.662137425588298e-15","9.43689570931392e-15","9.436895709313921e-13","5.01768010585657e-7","1.0584699","4.7405033490858554e-7","4.7405033490858555e-5","5.595132443780614e-7","2.6101497963047984","2.1436058772188744e-7","2.1436058772188745e-5","1","2","2.8468682619631203e-10","1.475616521334766e-10","0.0079306124","1.860658984336148e-8","1.860658984336148e-6","4.18577776172685e-10","0.00730501224751734","11.272546366420398","0.0006480356797890954","0.06480356797890954"
"163","D081","Drift","Drift","0.06290000000001328","0.0629","1.3281042932078435e-14","2.1114535663077315e-13","2.1114535663077313e-11","4.598934249559429e-8","1.0","4.598934249559429e-8","4.598934249559429e-6","8.242612098837212e-8","2.451104408273026","3.3628155826477855e-8","3.3628155826477856e-6","3","6","3.0984316735778256e-15","3.4501151935373287e-12","0.00794194808","4.344167399212371e-10","4.344167399212371e-8","4.682098025260428e-12","0.007270781567980222","11.117056431210923","0.0006540203886676011","0.0654020388667601"
"164","SEX_19W","Sextupole","Sextupole","0.27199999999999136","0.272","8.659739592076221e-15","3.183727791204594e-14","3.183727791204594e-12","2.1462442622799394e-5","1.0002374","2.1457348648230303e-5","0.0021457348648230303","3.035695525157307e-5","2.4795108966037254","1.2243122340439833e-5","0.0012243122340439834","3","4","3.7874723125137036e-9","3.824263282783957e-9","0.00799003021","4.78629389660838e-7","4.7862938966083803e-5","3.3520762402795834e-10","0.007172363446249719","10.447291148066386","0.0006865285311376815","0.06865285311376815"
"165","D082","Drift","Drift","0.04149999999998499","0.0415","1.5008827514151335e-14","3.6165849431703043e-13","3.6165849431703045e-11","8.643541023470102e-9","1.0","8.643541023470102e-9","8.643541023470102e-7","1.2612906333836275e-8","2.450192747541242","5.147720050389208e-9","5.147720050389208e-7","5","2","1.0283831003760916e-16","7.136520420905732e-12","0.007997221569999999","8.92374977789409e-10","8.923749777894089e-8","7.1319591594961955e-12","0.0071502895429969016","10.345481083988423","0.0006911509948109923","0.06911509948109923"
"166","DET_19W","Marker","Marker","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","2.449489742783178","0.0","0.0","1","1","0.0","0.0","0.007997221569999999","0.0","0.0","0.0","0.0071502895429969016","10.345481083988423","0.0006911509948109923","0.06911509948109923"
"167","D083","Drift","Drift","0.4966400000000135","0.49664","1.3489209749195652e-14","2.7160941022058806e-14","2.7160941022058806e-12","3.939104129871125e-8","1.0","3.939104129871125e-8","3.939104129871125e-6","6.567452896404355e-8","2.5481959489076385","2.5772950856544974e-8","2.5772950856544974e-6","5","2","4.192980242258249e-15","3.6260335012361367e-12","0.00808328218","4.485843028229081e-10","4.485843028229081e-8","7.503130061703445e-12","0.006886126089719724","9.127096741249167","0.0007544705928883651","0.07544705928883651"
"168","B20W","SBend","SBend","6.5742620000000045","6.574262","4.440892098500626e-15","6.754966714896095e-16","6.754966714896095e-14","1.297593550964038e-5","6.5736155","1.973941966888751e-6","0.00019739419668887508","1.8212442205804144e-5","9.615879340478319","1.893996540611564e-6","0.0001893996540611564","3","3","7.531083488062369e-11","6.903696931075294e-11","0.00921003337","7.495843558572573e-9","7.495843558572573e-7","3.3117585583608555e-10","0.003497001711096459","7.0123037921090985","0.0004986951242802135","0.049869512428021345"
"169","D084","Drift","Drift","0.15713999999999828","0.15714","1.7208456881689926e-15","1.0951035307172022e-14","1.0951035307172023e-12","4.835714818406049e-8","1.0","4.835714818406049e-8","4.835714818406049e-6","7.305956602587367e-8","2.4595499508296434","2.970444491327756e-8","2.970444491327756e-6","5","2","4.577804448137399e-15","7.914993313540286e-12","0.00923668502","8.569084359163615e-10","8.569084359163615e-8","9.065208653180612e-12","0.0034180874191021005","7.397873909826659","0.0004620364527383774","0.04620364527383774"
"170","Q20W","Quadrupole","Quadrupole","0.5999999999999943","0.6","5.662137425588298e-15","9.43689570931392e-15","9.436895709313921e-13","3.203460468004238e-7","1.0424934","3.0728832125021014e-7","3.0728832125021017e-5","3.7053822473198173e-7","2.6017885114529715","1.4241673491172973e-7","1.4241673491172973e-5","1","2","1.9561323567895972e-10","9.117022241322825e-11","0.008950006520000001","1.018660960855124e-8","1.018660960855124e-6","3.025414831853146e-10","0.003257923541598373","9.20523269030693","0.0003539208242969189","0.03539208242969189"
"171","D085","Drift","Drift","0.06634999999999991","0.06635","9.71445146547012e-17","1.464122300749078e-15","1.464122300749078e-13","4.150303298255942e-8","1.0","4.150303298255942e-8","4.150303298255942e-6","5.4353608975171124e-8","2.4512863295179286","2.2173504710834957e-8","2.2173504710834956e-6","3","4","2.8567519495124265e-14","8.249310306032709e-12","0.00887579602","9.29416391210927e-10","9.29416391210927e-8","2.3030041415572633e-11","0.003255669384452986","9.444966193548268","0.00034469889227098464","0.03446988922709846"
"172","SEX_20W","Sextupole","Sextupole","0.27199999999999136","0.272","8.659739592076221e-15","3.183727791204594e-14","3.183727791204594e-12","3.6216730560090227e-6","1.0000403","3.6215271084665513e-6","0.0003621527108466551","5.195066689811202e-6","2.4795097784888407","2.095199113502743e-6","0.00020951991135027432","3","4","4.050080530704958e-9","4.0408310725270624e-9","0.00857175095","4.714125615755393e-7","4.714125615755393e-5","3.5403374394442355e-10","0.003236912033065309","10.427367206755083","0.00031042467085731524","0.031042467085731523"
"173","D086","Drift","Drift","0.04615000000001146","0.04615","1.1463052729254741e-14","2.483868413705719e-13","2.4838684137057192e-11","4.196687510844651e-8","1.0","4.196687510844651e-8","4.196687510844651e-6","7.86252059943001e-8","2.450359087879819","3.208721790336893e-8","3.208721790336893e-6","5","6","5.084459519575322e-15","3.566098805141138e-12","0.0085201922","4.1854675592190725e-10","4.185467559219072e-8","4.7132764054505505e-11","0.003235234427686251","10.593981320140573","0.0003053841922050248","0.03053841922050248"
"174","DET_20W","Marker","Marker","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","2.449489742783178","0.0","0.0","1","1","0.0","0.0","0.0085201922","0.0","0.0","0.0","0.003235234427686251","10.593981320140573","0.0003053841922050248","0.03053841922050248"
"175","D087","Drift","Drift","0.4885400000000004","0.48854","4.440892098500626e-16","9.090129976052364e-16","9.090129976052364e-14","4.54176559106788e-8","1.0","4.54176559106788e-8","4.54176559106788e-6","6.779213895117998e-8","2.5450627559062977","2.6636725870061765e-8","2.6636725870061763e-6","5","4","1.5471939919326427e-14","4.978102721437793e-12","0.00797439559","6.242608189240575e-10","6.242608189240576e-8","1.8204942761612664e-11","0.00321639235690796","12.357745327455453","0.00026027339710278993","0.026027339710278992"
"176","B21W","SBend","SBend","6.5742620000000045","6.574262","4.440892098500626e-15","6.754966714896095e-16","6.754966714896095e-14","8.374600195115711e-5","6.5739445","1.2739079551273534e-5","0.0012739079551273534","0.0001184325923156251","9.616340194601747","1.2315765657095693e-5","0.0012315765657095693","4","4","1.5772240373740009e-9","1.5725689171602127e-9","0.00215385393","7.301186469781693e-7","7.301186469781693e-5","3.388807329370025e-10","0.003991194400342124","36.07316141885852","0.00011064165832317614","0.011064165832317613"
"177","D088","Drift","Drift","0.15713999999999828","0.15714","1.7208456881689926e-15","1.0951035307172022e-14","1.0951035307172023e-12","3.73628793140133e-8","1.0","3.73628793140133e-8","3.73628793140133e-6","5.581094930883798e-8","2.4595499886614216","2.2691528761817268e-8","2.2691528761817266e-6","1","6","3.2645868058786903e-14","2.7058356640366488e-12","0.0021537555500000002","1.2563336930398849e-9","1.256333693039885e-7","4.077500012980573e-11","0.003937453487935727","36.63890815839839","0.00010746645262771517","0.010746645262771517"
