target,location,coordinate,qx_power,qy_power,qk_power,total_order,coefficient
SEX_09AW,entry,z,0,0,2,2,-4.844825924352273e-54
SEX_09AW,entry,z,0,1,1,2,-2.933256840321053e-37
SEX_09AW,entry,z,0,2,0,2,-4.392086124141736e-7
SEX_09AW,entry,z,1,0,1,2,-2.4439734564012666e-25
SEX_09AW,entry,z,1,1,0,2,1.0079145382976807e-22
SEX_09AW,entry,z,2,0,0,2,-4.555257201596944e-8
SEX_09AW,entry,z,0,0,3,3,2.480616825387808e-70
SEX_09AW,entry,z,0,1,2,3,-6.428531050832872e-53
SEX_09AW,entry,z,0,2,1,3,-1.3182506016687815e-13
SEX_09AW,entry,z,0,3,0,3,4.184025404448411e-24
SEX_09AW,entry,z,1,0,2,3,1.506194474936764e-41
SEX_09AW,entry,z,1,1,1,3,2.5002019455515935e-25
SEX_09AW,entry,z,1,2,0,3,-1.8297426620551825e-9
SEX_09AW,entry,z,2,0,1,3,1.2665239336149407e-13
SEX_09AW,entry,z,2,1,0,3,-1.5373920394937875e-23
SEX_09AW,entry,z,3,0,0,3,-1.5902953550965908e-10
SEX_09AW,entry,pz,0,0,0,0,5.244648461889997e-14
SEX_09AW,entry,pz,0,0,1,1,-5.6868948136298595e-37
SEX_09AW,entry,pz,0,1,0,1,-2.916171575292767e-20
SEX_09AW,entry,pz,1,0,0,1,1.1772892979423855e-6
SEX_09AW,entry,pz,0,0,2,2,2.336497474135416e-53
SEX_09AW,entry,pz,0,1,1,2,1.7434029797093863e-35
SEX_09AW,entry,pz,0,2,0,2,-1.7193692162388563e-7
SEX_09AW,entry,pz,1,0,1,2,1.178594530802669e-24
SEX_09AW,entry,pz,1,1,0,2,-4.2033462573036463e-22
SEX_09AW,entry,pz,2,0,0,2,-3.7787510053461864e-8
SEX_09AW,entry,pz,0,0,3,3,-1.1963046323398078e-69
SEX_09AW,entry,pz,0,1,2,3,3.614099016867773e-51
SEX_09AW,entry,pz,0,2,1,3,6.354803529534716e-13
SEX_09AW,entry,pz,0,3,0,3,-5.4323737269159955e-24
SEX_09AW,entry,pz,1,0,2,3,-7.263614470473793e-41
SEX_09AW,entry,pz,1,1,1,3,-1.6817845959185722e-23
SEX_09AW,entry,pz,1,2,0,3,-1.1535889309159536e-9
SEX_09AW,entry,pz,2,0,1,3,-6.107075775364561e-13
SEX_09AW,entry,pz,2,1,0,3,5.293611468649006e-24
SEX_09AW,entry,pz,3,0,0,3,-9.61710448798317e-11
SEX_09AW,exit,x,0,0,0,0,-9.323029460237561e-16
SEX_09AW,exit,x,0,0,1,1,1.903473824675215e-32
SEX_09AW,exit,x,0,1,0,1,2.957028162026344e-19
SEX_09AW,exit,x,1,0,0,1,0.0009827136378701925
SEX_09AW,exit,x,0,0,2,2,-7.821655554059928e-49
SEX_09AW,exit,x,0,1,1,2,-5.896676724795767e-33
SEX_09AW,exit,x,0,2,0,2,-1.1934623651844806e-7
SEX_09AW,exit,x,1,0,1,2,-3.9458347941668054e-20
SEX_09AW,exit,x,1,1,0,2,-3.284757072573486e-22
SEX_09AW,exit,x,2,0,0,2,4.356303751932739e-7
SEX_09AW,exit,x,0,0,3,3,4.004847123458555e-65
SEX_09AW,exit,x,0,1,2,3,-1.790362929167658e-48
SEX_09AW,exit,x,0,2,1,3,-2.1292521571220183e-8
SEX_09AW,exit,x,0,3,0,3,-1.0772073776930773e-22
SEX_09AW,exit,x,1,0,2,3,2.4317511278552527e-36
SEX_09AW,exit,x,1,1,1,3,-8.3265483593408e-23
SEX_09AW,exit,x,1,2,0,3,-4.214261328853687e-9
SEX_09AW,exit,x,2,0,1,3,2.045081309474798e-8
SEX_09AW,exit,x,2,1,0,3,7.9475704679915e-23
SEX_09AW,exit,x,3,0,0,3,5.277377321054243e-10
SEX_09AW,exit,px,0,0,0,0,1.7774855849310236e-16
SEX_09AW,exit,px,0,0,1,1,-8.57727199633321e-33
SEX_09AW,exit,px,0,1,0,1,-1.4675114300822259e-19
SEX_09AW,exit,px,1,0,0,1,-6.355280194782899e-5
SEX_09AW,exit,px,0,0,2,2,3.524139929377965e-49
SEX_09AW,exit,px,0,1,1,2,2.6682513003665454e-33
SEX_09AW,exit,px,0,2,0,2,2.7906674477834537e-7
SEX_09AW,exit,px,1,0,1,2,1.7777123039747972e-20
SEX_09AW,exit,px,1,1,0,2,6.165345116851698e-22
