sample_id,Q1,Q2,Qx_fractional,Qy_fractional,slip_tps_constant,xi_1,xi_2,slip_factor,bmad_physics_seconds,xi_1_finite_difference,xi_2_finite_difference
109,10.5302626383555,9.57835935807925,0.5302626383555005,0.5783593580792505,0.0,-1.17419667127194,-0.936843975729573,8.841968003661348,0.6253526450600475,-1.1741966750022925,-0.9368439750190304
110,10.5301302208368,9.57866886000331,0.5301302208367993,0.5786688600033099,0.0,-1.16180555718159,-0.94682931717216,8.842414326022999,0.7675884270574898,-1.1618055549611483,-0.946829316994524
111,10.5301034099928,9.57807584042527,0.5301034099927993,0.5780758404252708,0.0,-1.17552443548163,-0.924779975086665,8.842460198521506,0.6996192000806332,-1.175524434948727,-0.9247799749978468
112,10.5299421008888,9.57800510809231,0.5299421008887997,0.5780051080923094,0.0,-1.16215244343465,-0.956658617212724,8.842948301005933,0.6968356659635901,-1.162152445033371,-0.9566586189890812
113,10.5296697025047,9.57874914937292,0.5296697025046999,0.5787491493729195,0.0,-1.16434497821061,-0.952202871662422,8.842615616009088,0.6443370890337974,-1.1643449800757821,-0.9522028724617825
114,10.5300109094085,9.57893783867316,0.5300109094084995,0.5789378386731592,0.0,-1.16245775991786,-0.928509830178115,8.843067085039486,0.6885358111467212,-1.1624577650692913,-0.928509830533386
115,10.5298810149719,9.57942712534849,0.5298810149719007,0.5794271253484897,0.0,-1.16022729370613,-0.941852929958742,8.842314405972996,0.6824451859574765,-1.1602272950383963,-0.9418529295146526
116,10.5299674127902,9.57879707089544,0.5299674127901994,0.5787970708954404,0.0,-1.16442442745779,-0.935264779400313,8.84271154617671,0.6977719359565526,-1.164424425059707,-0.9352647825089376
117,10.5300781408244,9.57790701668966,0.5300781408244006,0.5779070166896592,0.0,-1.17157973082982,-0.926401583889458,8.841909010872813,0.7143332599662244,-1.1715797300304587,-0.926401585488179
118,10.5300378982447,9.57844545432534,0.5300378982447,0.5784454543253403,0.0,-1.1705844753962,-0.934556496456906,8.84250992640169,0.6940367608331144,-1.1705844800147247,-0.93455649547991
119,10.529991010752,9.57824959750223,0.5299910107519992,0.5782495975022304,0.0,-1.17006535953479,-0.93370894180822,8.842344217276905,0.7128564750310034,-1.1700653600676958,-0.9337089425187627
120,10.5301102949059,9.5776836952743,0.5301102949058993,0.5776836952743007,0.0,-1.17813537068301,-0.924648233091574,8.840981592721315,0.702777368016541,-1.1781353699724662,-0.924648233002756
121,10.530014617748,9.57851011993177,0.5300146177479998,0.5785101199317708,0.0,-1.17204210390298,-0.931007834292785,8.84185420171325,0.6909913229756057,-1.1720421049687957,-0.9310078350033278
122,10.5301416208561,9.57888173297549,0.5301416208560994,0.5788817329754892,0.0,-1.16655281123812,-0.949686940199257,8.84251789191917,0.7008454408496618,-1.166552814968469,-0.9496869414427066
123,10.5299231444332,9.57892333486401,0.5299231444331998,0.5789233348640099,0.0,-1.15619105063303,-0.961371166319225,8.843215611445755,0.6881309088785201,-1.1561910500113015,-0.9613711659639533
124,10.5299619249702,9.57864304955728,0.5299619249702001,0.5786430495572805,0.0,-1.17285746066287,-0.931539202397857,8.842113745530801,0.6910024350509048,-1.1728574599523256,-0.9315392024866752
125,10.529967078766,9.57843142345471,0.5299670787659991,0.5784314234547097,0.0,-1.17213154133822,-0.928636015018469,8.842131504434338,0.6350871240720153,-1.1721315449797487,-0.9286360160842831
126,10.5298722425034,9.57870513876165,0.5298722425033997,0.5787051387616504,0.0,-1.16970572454633,-0.928564580515712,8.84294329373196,0.760852508014068,-1.169705724990422,-0.9285645814927078
127,10.529947115492,9.57878543553533,0.5299471154919999,0.5787854355353304,0.0,-1.15896386603254,-0.94779661150568,8.842774339971836,0.622671847930178,-1.1589638700293392,-0.9477966125714942
128,10.530092094609,9.57804212289187,0.5300920946089995,0.5780421228918708,0.0,-1.17467629108248,-0.937827542024649,8.842149917502399,0.6982880111318082,-1.174676294990462,-0.9378275424687387
129,10.5301139952955,9.57809045966241,0.5301139952954994,0.5780904596624108,0.0,-1.17803338985922,-0.928922281140387,8.841774901574501,0.6744369170628488,-1.178033389948041,-0.928922282472655
130,10.5298856774791,9.57915132655949,0.5298856774791005,0.5791513265594901,0.0,-1.15741364270505,-0.956483199487934,8.8428958983091,0.6206482700072229,-1.1574136400405166,-0.9564831985109378
131,10.5300806267222,9.57883948467413,0.5300806267221994,0.5788394846741305,0.0,-1.16302613362151,-0.947735538314731,8.841887220461283,0.6167707270942628,-1.1630261350425997,-0.9477355400022701
132,10.5299771324041,9.57875030345176,0.5299771324041007,0.5787503034517592,0.0,-1.16265710792263,-0.949577129372159,8.842170130801579,0.7068992778658867,-1.1626571100542549,-0.9495771299938837
133,10.53012587439,9.57829142556217,0.5301258743900004,0.5782914255621705,0.0,-1.16029564898312,-0.946685726344043,8.842530928360858,0.695415124995634,-1.160295650048937,-0.9466857279427642
134,10.5300454443935,9.57842840711319,0.5300454443934992,0.57842840711319,0.0,-1.16944628567595,-0.941954662003752,8.841404613141426,0.6967781821731478,-1.1694462850542209,-0.9419546624478413
135,10.5299380143491,9.57888687189437,0.5299380143490993,0.5788868718943707,0.0,-1.17025285719663,-0.931830276407197,8.842846905215424,0.7848606230691075,-1.1702528599499828,-0.9318302770289221
136,10.5301557075589,9.57851391251285,0.5301557075588992,0.5785139125128502,0.0,-1.16778149452657,-0.9444414271087,8.842223048152833,0.7041281999554485,-1.1677814950594723,-0.9444414284409673
137,10.5300374768242,9.57845469156309,0.5300374768241998,0.5784546915630902,0.0,-1.16638295306615,-0.92808087002183,8.84228204769235,0.6932846039999276,-1.1663829550201399,-0.9280808714429155
138,10.5298039909891,9.57845706564789,0.5298039909890999,0.5784570656478891,0.0,-1.17045678562633,-0.931994457342711,8.842456747582679,0.7030287028755993,-1.1704567899784024,-0.931994460007246
139,10.5301142716757,9.57837841795015,0.5301142716756999,0.5783784179501499,0.0,-1.17048569627798,-0.944775037314827,8.841819115324283,0.7075371819082648,-1.170485700008328,-0.944775036515466
140,10.5300471675697,9.57876634598406,0.5300471675697,0.5787663459840608,0.0,-1.16463940464939,-0.929273174499201,8.842293766265149,0.770841407822445,-1.164639404915846,-0.9292731755650151
141,10.5299369621953,9.5790020724905,0.5299369621953005,0.5790020724904998,0.0,-1.16522667878982,-0.935963756898417,8.842952927362163,0.7308784839697182,-1.1652266800332711,-0.9359637565431455
142,10.5301401941665,9.57853196604749,0.5301401941664992,0.5785319660474908,0.0,-1.1745904211935,-0.913654228629213,8.842433857100614,0.6951390970498323,-1.174590420038868,-0.9136542299614802
143,10.5298354655304,9.57840561324773,0.5298354655304003,0.57840561324773,0.0,-1.17402233721364,-0.916788822191705,8.842533128326478,0.6114953758660704,-1.1740223349931966,-0.916788820060077
