trial,element_order,element_index,element_name,s_m,k2l_m2,projection_numerator,contribution_norm_m
10,8,132,sex_15w,102.25810977919488,-0.34508368000000006,7.409296654346006e-13,1.1744519358485508e-06
10,9,140,sex_16w,110.46430177919488,0.11048177600000003,-1.1057774458029811e-13,3.0458015608586058e-07
10,10,150,sex_17w,118.66539277919489,-0.125842432,-1.8700501623293368e-14,2.2837434363306528e-07
10,11,158,sex_18w,126.86413477919488,0.078568559999999996,-2.7718129371586319e-14,4.1093147954216238e-08
10,12,164,sex_19w,133.52943477919487,-0.21847203200000001,-1.2804743865013103e-13,1.6576112588420385e-07
10,13,172,sex_20w,141.73732677919489,0.033388272000000004,2.4032744466347352e-14,6.0672956736973644e-08
10,14,180,sex_21w,149.93926877919489,-0.23265928000000002,1.6619073953740133e-13,1.2801924129218038e-06
10,15,188,sex_22w,158.14596077919489,0.26101228800000004,8.758126141100267e-15,3.3460530716805609e-08
10,16,196,sex_23w,166.3497027791949,-0.52340416000000001,-1.4780229449574386e-12,1.5363833775105499e-06
10,17,206,sex_24w,176.55229577919491,0.13662179200000002,-1.8499610335609554e-14,2.9109595536041704e-08
10,18,214,sex_25w,184.75808777919491,-0.39794144000000004,2.9085178452244185e-13,2.0301382151254579e-06
10,19,222,sex_26w,192.96452977919492,0.23971496000000006,-7.9028541035979109e-14,7.0676350558468902e-08
10,20,232,sex_27w,201.39422177919491,-0.40337600000000007,3.0328271010398751e-12,2.3122879459938611e-06
10,21,240,sex_28w,209.59741377919488,0.14284324800000006,-1.1794091327507189e-13,2.4660933751682069e-07
10,22,250,sex_29w,218.02560577919488,-0.14515660800000002,7.4823060668201757e-15,2.0471460176911311e-08
10,23,260,sex_30w,227.30979777919487,0.28505872000000004,3.8341715941315221e-13,3.0922586918089555e-07
10,24,268,sex_31w,235.74123977919484,-0.50427440000000001,-4.1257644665895213e-12,2.5848874257817234e-06
10,25,276,sex_32w,243.94043177919482,0.30627744000000001,1.8043903654683602e-12,1.1486081024262533e-06
10,26,284,sex_33w,252.37312377919483,-0.49414784,-1.8552999516275315e-12,1.5600460054072236e-06
10,27,292,sex_34w,258.31562377919482,0.17423313600000001,3.2226780917667058e-14,5.3133858739078478e-08
10,28,298,sex_35w,266.24257577919485,-0.16527236800000006,-7.9217446529334763e-14,3.5656092846303537e-07
10,29,310,sex_36w,277.21423877919489,0.16991948800000006,-2.9497524747843957e-13,1.8910374513742048e-07
10,30,318,sex_37w,285.22943077919496,-0.037644799999999999,1.3368762964603818e-13,6.3448854543943887e-08
10,31,326,sex_38w,293.43187277919498,0.20518374400000003,1.2277472071655321e-12,4.6501349465714862e-07
10,32,334,sex_39w,301.86131477919497,-0.45719936,-1.0634215325762815e-11,4.1511446085711577e-06
10,33,342,sex_40w,310.06725677919502,0.24519304000000003,1.6525204281654273e-12,1.4189311951028606e-06
10,34,350,sex_41w,318.27219977919509,-0.49659312,6.0268786672079763e-13,2.3239107967462158e-06
10,35,358,sex_42w,326.47714177919511,0.11078288,3.6427161754114031e-13,1.8637609215298118e-07
10,36,366,sex_43w,334.67708377919513,-0.022612475200000003,1.3330853351164836e-14,4.7337661235567972e-09
10,37,376,sex_44w,345.68227077919522,-0.10419966400000001,7.1549011526827757e-12,1.7141017448378448e-06
10,38,388,sex_45w,352.02348077919532,0.039331744000000002,-1.3920376490868139e-12,3.2431323191944208e-07
10,39,480,sex_45e,416.40351263697158,0.039202544000000006,1.3506757874476599e-12,2.643522311828885e-07
10,40,492,sex_44e,422.74312263697158,-0.104066112,-2.3185958255996913e-12,8.4457587289435294e-07
10,41,502,sex_43e,433.74671063697156,-0.0224741904,-1.3650040938403255e-14,4.0060002119014101e-08
10,42,510,sex_42e,441.95415263697157,0.110769824,-1.2286911361095744e-12,3.7831335728309938e-07
10,43,518,sex_41e,450.15579463697156,-0.49661216000000002,4.0314072020230478e-11,7.0121589236538482e-06
10,44,526,sex_40e,458.35913663697158,0.24519358400000002,-8.4133068264767307e-12,1.1363692982028666e-06
10,45,534,sex_39e,466.56317863697166,-0.45728368000000003,1.5117322467144125e-12,2.6920993810211623e-07
10,46,544,sex_38e,474.99622063697166,0.205352384,1.6797987690262057e-12,5.2548432662645168e-07
10,47,552,sex_37e,483.19826263697166,-0.037763935999999998,3.0840827329785184e-15,8.9201866225074419e-09
10,48,560,sex_36e,491.2136046369717,0.16982945599999999,1.9344722954201514e-12,6.9900886707658764e-07
10,49,572,sex_35e,502.18641763697167,-0.165141808,-2.8987727598447597e-12,4.7536512374937083e-07
10,50,578,sex_34e,510.10486963697167,0.17428128000000001,-1.2633647323030175e-11,1.6463959749016122e-06
10,51,584,sex_33e,516.05336963697175,-0.49391936000000003,9.8016922281072633e-11,1.1818481895157704e-05
10,52,592,sex_32e,524.48571163697181,0.30635088000000005,-5.7977690301705037e-11,7.0370476323398361e-06
10,53,600,sex_31e,532.68725363697195,-0.50422272000000001,1.1209256614656646e-10,1.5919223026948205e-05
10,54,608,sex_30e,541.115995636972,0.28501520000000002,-1.0893986195802379e-11,2.2801326227642303e-06
10,55,618,sex_29e,550.40073763697205,-0.145252624,-3.7208081125122902e-15,1.8502952305312693e-08
10,56,628,sex_28e,558.82987963697212,0.14307091200000002,2.1771750781043101e-12,6.6269741134422938e-07
10,57,636,sex_27e,567.03492163697229,-0.40346848000000007,-4.3240854602334517e-11,7.6009640540331647e-06
10,58,646,sex_26e,575.4652636369724,0.23959555200000002,1.8336700205820027e-12,4.8400352110084383e-07
10,59,654,sex_25e,583.66900563697243,-0.39789247999999999,-5.1037234111399001e-12,2.5992467059325726e-06
10,60,662,sex_24e,591.87254763697251,0.13653937599999999,-6.2470999870196073e-13,1.5486040485497759e-07
10,61,672,sex_23e,602.07849063697267,-0.52328991999999996,2.4787885067272932e-11,5.6370774075533612e-06
10,62,680,sex_22e,610.28253263697275,0.26098780799999999,-2.4440297316902367e-12,1.1901362840099359e-06
10,63,688,sex_21e,618.48397463697268,-0.23266553600000003,1.0053956293058649e-12,1.013815738057229e-06
10,64,696,sex_20e,626.6882166369727,0.033397248000000004,-2.9255607020444743e-13,9.7220088366546594e-08
10,65,704,sex_19e,634.89685863697275,-0.21855716800000005,-9.4186263858267612e-13,3.0701140203105985e-07
10,66,710,sex_18e,641.55715863697276,0.078795680000000007,3.2075937861722763e-13,2.0224181244521997e-07
10,67,718,sex_17e,649.75740063697276,-0.12589873600000001,-1.8831117123767794e-12,1.1070265594141373e-06
10,68,726,sex_16e,657.96494263697286,0.11064116800000003,3.5073110708434067e-12,1.2980314541388912e-06
10,69,734,sex_15e,666.170984636973,-0.34512176,-1.5262600012764966e-11,6.0890655224319969e-06
10,70,742,sex_14e,676.29422663697301,-0.003429376,1.833616824694739e-14,1.2661429645439343e-08
10,71,750,sex_13e,684.4977186369731,0.32600287999999999,-3.7503524181942231e-13,2.1588274927760022e-06
10,72,758,sex_12e,693.16336063697315,0.123680304,-1.0302732442995246e-13,1.3644414486624757e-07
10,73,766,sex_11e,701.36620363697318,-0.19755985600000003,2.1187868940142787e-12,1.3560137565926988e-06
10,74,774,sex_10e,709.57139563697331,-0.052495728000000005,-1.1685841974054701e-13,6.2911011856820651e-08
10,75,780,sex_09e,716.08206563697331,-0.24212868800000004,-3.4005414379388791e-12,1.8578283821251062e-06
10,76,796,sex_08e,725.51569563697319,0.043414736000000002,5.7381117874867735e-13,4.1346379841837986e-07
11,1,72,sex_08w,42.907498779194889,0.043392432000000002,2.4434723814175296e-15,6.3502803901400582e-09
11,2,84,sex_09w,52.349828779194887,-0.24198398400000001,-6.141516648247627e-14,2.1007565177795028e-07
11,3,92,sex_10w,58.855398779194886,-0.052531632000000002,-1.0506459475701676e-14,3.742729264251024e-08
11,4,102,sex_11w,67.328070779194888,-0.19752585600000003,-2.9907301740430584e-14,1.0301404695779289e-07
11,5,108,sex_12w,75.264033779194889,0.12366072000000002,-1.3815025641518114e-15,3.7087320086039809e-09
11,6,116,sex_13w,83.932825779194886,0.32583968000000002,-1.1601790183266288e-14,2.4594651463670197e-08
11,7,124,sex_14w,92.133917779194888,-0.0034363392000000001,5.0547529290127988e-16,9.3378066537775066e-10
11,8,132,sex_15w,102.25810977919488,-0.34508368000000006,1.2796450072352953e-13,2.7212188745594528e-07
11,9,140,sex_16w,110.46430177919488,0.11048177600000003,-1.4569133626240303e-15,1.443192185617298e-08
11,10,150,sex_17w,118.66539277919489,-0.125842432,4.2806302065487646e-15,1.0866280639965626e-08
11,11,158,sex_18w,126.86413477919488,0.078568559999999996,5.3858377877583527e-16,3.7267764993608714e-09
11,12,164,sex_19w,133.52943477919487,-0.21847203200000001,-4.0848361294023873e-14,5.0231489391628954e-08
11,13,172,sex_20w,141.73732677919489,0.033388272000000004,-1.5728819850235377e-15,1.8315763408435602e-08
11,14,180,sex_21w,149.93926877919489,-0.23265928000000002,2.1471529126990336e-13,3.1285189552256887e-07
11,15,188,sex_22w,158.14596077919489,0.26101228800000004,-1.257526413123857e-13,1.0752327259040046e-07
11,16,196,sex_23w,166.3497027791949,-0.52340416000000001,-1.6342338697266258e-13,1.4124097026596346e-07
11,17,206,sex_24w,176.55229577919491,0.13662179200000002,-3.1564893929244228e-15,2.8567218246281904e-08
11,18,214,sex_25w,184.75808777919491,-0.39794144000000004,-7.5865916986894514e-14,1.0312416370544255e-07
11,19,222,sex_26w,192.96452977919492,0.23971496000000006,-3.6278855414623962e-14,2.3625184635785677e-08
11,20,232,sex_27w,201.39422177919491,-0.40337600000000007,-6.8769374148501468e-14,8.8498249268763984e-08
11,21,240,sex_28w,209.59741377919488,0.14284324800000006,1.8422278167799123e-14,3.8849074790665449e-08
11,22,250,sex_29w,218.02560577919488,-0.14515660800000002,-2.8826932814112528e-13,2.1783091880430694e-07
11,23,260,sex_30w,227.30979777919487,0.28505872000000004,6.0724589027880867e-13,3.0625661754429448e-07
11,24,268,sex_31w,235.74123977919484,-0.50427440000000001,8.2829720535531843e-14,4.6338757512403821e-08
11,25,276,sex_32w,243.94043177919482,0.30627744000000001,-3.629686766765855e-13,2.3674080292089442e-07
11,26,284,sex_33w,252.37312377919483,-0.49414784,1.0013544627876314e-13,1.3442206984603802e-07
11,27,292,sex_34w,258.31562377919482,0.17423313600000001,-1.5554507101081194e-14,1.6661919981275683e-07
11,28,298,sex_35w,266.24257577919485,-0.16527236800000006,4.8735125911976365e-13,4.5587558403658261e-07
11,29,310,sex_36w,277.21423877919489,0.16991948800000006,-6.955466436062199e-13,2.9325045525457169e-07
11,30,318,sex_37w,285.22943077919496,-0.037644799999999999,1.8143151103681146e-13,6.5457171100258274e-08
11,31,326,sex_38w,293.43187277919498,0.20518374400000003,-1.3224384630701187e-13,4.4892862162473571e-08
11,32,334,sex_39w,301.86131477919497,-0.45719936,-4.6636063493266724e-15,2.1751170553301473e-09
11,33,342,sex_40w,310.06725677919502,0.24519304000000003,6.8325447305263532e-16,2.0039758680731282e-09
11,34,350,sex_41w,318.27219977919509,-0.49659312,8.1920691075599119e-13,6.978103484221183e-07
11,35,358,sex_42w,326.47714177919511,0.11078288,-5.0358073333240102e-13,1.9749034633846665e-07
11,36,366,sex_43w,334.67708377919513,-0.022612475200000003,1.1675429462939514e-13,3.4971339375363843e-08
11,37,376,sex_44w,345.68227077919522,-0.10419966400000001,-6.665988118926876e-13,1.8935796835071032e-07
11,38,388,sex_45w,352.02348077919532,0.039331744000000002,8.1862203184658623e-14,2.8671554047343587e-08
11,39,480,sex_45e,416.40351263697158,0.039202544000000006,-2.5895976024473495e-14,1.2269251538069604e-08
11,40,492,sex_44e,422.74312263697158,-0.104066112,3.2580245098338777e-15,8.6314414045759308e-08
11,41,502,sex_43e,433.74671063697156,-0.0224741904,2.3206440449693548e-13,1.0321431522026523e-07
11,42,510,sex_42e,441.95415263697157,0.110769824,-1.4696202727982079e-12,3.7826633626180423e-07
11,43,518,sex_41e,450.15579463697156,-0.49661216000000002,2.497999322368596e-12,5.1605560875226037e-07
11,44,526,sex_40e,458.35913663697158,0.24519358400000002,2.2785027165983374e-12,4.6415560372163626e-07
11,45,534,sex_39e,466.56317863697166,-0.45728368000000003,-8.4640319134344719e-13,3.0881821706215906e-07
11,46,544,sex_38e,474.99622063697166,0.205352384,2.2376803552107216e-13,4.506976266735372e-07
11,47,552,sex_37e,483.19826263697166,-0.037763935999999998,-4.8337418169690127e-13,1.6865129857631567e-07
11,48,560,sex_36e,491.2136046369717,0.16982945599999999,-1.8124469009885425e-12,4.3054299568549498e-07
11,49,572,sex_35e,502.18641763697167,-0.165141808,1.286760994363574e-11,2.3297893271767513e-06
11,50,578,sex_34e,510.10486963697167,0.17428128000000001,-1.2152695404123767e-11,2.1712136214063313e-06
11,51,584,sex_33e,516.05336963697175,-0.49391936000000003,3.4393694291287572e-11,6.6979414501572949e-06
11,52,592,sex_32e,524.48571163697181,0.30635088000000005,-4.5591947419647994e-12,1.1858024529082863e-06
11,53,600,sex_31e,532.68725363697195,-0.50422272000000001,-1.8447489674648354e-12,9.3277759468133236e-07
11,54,608,sex_30e,541.115995636972,0.28501520000000002,-1.6991475400192474e-13,4.1776934798198316e-07
11,55,618,sex_29e,550.40073763697205,-0.145252624,-2.4029950329380167e-12,6.908978147020507e-07
11,56,628,sex_28e,558.82987963697212,0.14307091200000002,2.6514645284048849e-12,5.4223764728940517e-07
11,57,636,sex_27e,567.03492163697229,-0.40346848000000007,-3.790003529680668e-12,8.8339629795758017e-07
11,58,646,sex_26e,575.4652636369724,0.23959555200000002,1.8992111133118885e-14,3.499624205868629e-08
11,59,654,sex_25e,583.66900563697243,-0.39789247999999999,2.0574268682076248e-11,4.637643558954635e-06
11,60,662,sex_24e,591.87254763697251,0.13653937599999999,-3.2608848518297555e-12,6.7170458869208614e-07
11,61,672,sex_23e,602.07849063697267,-0.52328991999999996,1.0819673975077993e-12,7.1849096513212722e-07
11,62,680,sex_22e,610.28253263697275,0.26098780799999999,6.5455133651983635e-14,4.9694295702672294e-08
11,63,688,sex_21e,618.48397463697268,-0.23266553600000003,-3.9758476572228184e-12,1.1475741180008313e-06
11,64,696,sex_20e,626.6882166369727,0.033397248000000004,3.390130475374375e-13,8.2487392397208076e-08
11,65,704,sex_19e,634.89685863697275,-0.21855716800000005,-4.9028050874414099e-13,3.0911108826700529e-07
11,66,710,sex_18e,641.55715863697276,0.078795680000000007,6.012063734846347e-14,6.8597757215845007e-08
11,67,718,sex_17e,649.75740063697276,-0.12589873600000001,-1.6512209910795648e-12,4.7148158239420501e-07
11,68,726,sex_16e,657.96494263697286,0.11064116800000003,1.9773787180475673e-13,5.6401538454813801e-08
11,69,734,sex_15e,666.170984636973,-0.34512176,3.8574820828817563e-13,1.7393212181150244e-07
11,70,742,sex_14e,676.29422663697301,-0.003429376,-1.7629599691338658e-15,3.9542760459013446e-09
11,71,750,sex_13e,684.4977186369731,0.32600287999999999,-1.084040165880614e-12,1.1389107910428119e-06
11,72,758,sex_12e,693.16336063697315,0.123680304,1.2474597047682618e-13,6.739797544375542e-08
11,73,766,sex_11e,701.36620363697318,-0.19755985600000003,-2.5834086280056442e-12,1.069373916911037e-06
11,74,774,sex_10e,709.57139563697331,-0.052495728000000005,-4.6833523957198351e-13,1.9437794591695251e-07
11,75,780,sex_09e,716.08206563697331,-0.24212868800000004,-8.3028809711732868e-13,4.1472485945020097e-07
11,76,796,sex_08e,725.51569563697319,0.043414736000000002,-6.0528613786073146e-14,5.6661652199201684e-08
12,1,72,sex_08w,42.907498779194889,0.043392432000000002,-5.2650095246202885e-13,1.6195484863113836e-07
12,2,84,sex_09w,52.349828779194887,-0.24198398400000001,6.3247601791568204e-12,1.9427520532543927e-06
12,3,92,sex_10w,58.855398779194886,-0.052531632000000002,5.7677697556013553e-13,2.1819005901171068e-07
12,4,102,sex_11w,67.328070779194888,-0.19752585600000003,-4.4503694591700494e-13,2.706289982349653e-07
12,5,108,sex_12w,75.264033779194889,0.12366072000000002,1.0457968637664221e-13,2.2281785478331349e-07
12,6,116,sex_13w,83.932825779194886,0.32583968000000002,3.3744422267103102e-13,4.649362450807609e-07
12,7,124,sex_14w,92.133917779194888,-0.0034363392000000001,-2.0084157565684255e-14,1.0084283640760161e-08
12,8,132,sex_15w,102.25810977919488,-0.34508368000000006,5.2524401849444844e-12,2.0053306101721675e-06
12,9,140,sex_16w,110.46430177919488,0.11048177600000003,-1.4552928408401957e-12,6.0333708398696158e-07
12,10,150,sex_17w,118.66539277919489,-0.125842432,5.9545659018287542e-13,5.3136136119889226e-07
12,11,158,sex_18w,126.86413477919488,0.078568559999999996,-4.1671312415159677e-14,3.147132011147078e-08
12,12,164,sex_19w,133.52943477919487,-0.21847203200000001,-6.0623775325207175e-13,2.7300388193846806e-07
12,13,172,sex_20w,141.73732677919489,0.033388272000000004,1.3145127025400016e-13,7.644685350284093e-08
12,14,180,sex_21w,149.93926877919489,-0.23265928000000002,-3.7126663068674197e-13,1.3457529297355007e-06
12,15,188,sex_22w,158.14596077919489,0.26101228800000004,3.9069063904702494e-13,3.6055053960097091e-07
12,16,196,sex_23w,166.3497027791949,-0.52340416000000001,-5.1614623935704679e-12,2.7996353019349688e-06
12,17,206,sex_24w,176.55229577919491,0.13662179200000002,1.5132840038496583e-14,1.5364703038434607e-08
12,18,214,sex_25w,184.75808777919491,-0.39794144000000004,7.7540976277858411e-14,2.1196061965421655e-06
12,19,222,sex_26w,192.96452977919492,0.23971496000000006,-3.0163772702828343e-13,1.8013041089929283e-07
12,20,232,sex_27w,201.39422177919491,-0.40337600000000007,6.3400542254289754e-12,3.9080302285097466e-06
12,21,240,sex_28w,209.59741377919488,0.14284324800000006,-1.9588720073539329e-13,5.9277813250881401e-07
12,22,250,sex_29w,218.02560577919488,-0.14515660800000002,-1.1575307479246061e-13,1.4292270820621032e-07
12,23,260,sex_30w,227.30979777919487,0.28505872000000004,-8.2813191560782729e-14,5.6895358464928724e-08
12,24,268,sex_31w,235.74123977919484,-0.50427440000000001,-2.3389842773529728e-12,1.5077475489692364e-06
12,25,276,sex_32w,243.94043177919482,0.30627744000000001,8.6211269735908967e-13,9.604463329856485e-07
12,26,284,sex_33w,252.37312377919483,-0.49414784,1.2091940209201324e-13,1.8691167946760347e-06
12,27,292,sex_34w,258.31562377919482,0.17423313600000001,-2.2389296440500459e-13,2.3257921298655548e-07
12,28,298,sex_35w,266.24257577919485,-0.16527236800000006,-9.875218020706795e-13,5.1631110356611074e-07
12,29,310,sex_36w,277.21423877919489,0.16991948800000006,1.6514349130359581e-12,5.9918503209031683e-07
12,30,318,sex_37w,285.22943077919496,-0.037644799999999999,-2.6754673233052738e-13,9.6842401771326148e-08
12,31,326,sex_38w,293.43187277919498,0.20518374400000003,-1.0785581729020825e-12,5.355286566629679e-07
12,32,334,sex_39w,301.86131477919497,-0.45719936,3.3616082488415819e-13,1.1483351044618377e-06
12,33,342,sex_40w,310.06725677919502,0.24519304000000003,-1.3545120295290194e-12,5.9874053075210241e-07
12,34,350,sex_41w,318.27219977919509,-0.49659312,2.2739712977212447e-11,6.7258674799712221e-06
12,35,358,sex_42w,326.47714177919511,0.11078288,-3.3753258773658092e-12,9.2910976331152588e-07
12,36,366,sex_43w,334.67708377919513,-0.022612475200000003,4.4290250472526217e-13,1.4320232638760723e-07
12,37,376,sex_44w,345.68227077919522,-0.10419966400000001,5.9759177523537857e-14,3.3452211984483708e-08
12,38,388,sex_45w,352.02348077919532,0.039331744000000002,2.6593051257499155e-15,6.9976645614304968e-09
12,39,480,sex_45e,416.40351263697158,0.039202544000000006,1.4702860185634923e-13,6.5426619998412361e-08
12,40,492,sex_44e,422.74312263697158,-0.104066112,-9.150425850758953e-13,2.5095051726234869e-07
12,41,502,sex_43e,433.74671063697156,-0.0224741904,7.063320640535128e-14,1.7508605179930201e-08
12,42,510,sex_42e,441.95415263697157,0.110769824,-1.5361507162393146e-13,4.3722072210721398e-08
12,43,518,sex_41e,450.15579463697156,-0.49661216000000002,-7.634302757000263e-13,3.3658684700191643e-07
12,44,526,sex_40e,458.35913663697158,0.24519358400000002,7.4132335428994347e-14,1.992459747420818e-07
12,45,534,sex_39e,466.56317863697166,-0.45728368000000003,1.4895232902840892e-12,5.600608287201808e-07
12,46,544,sex_38e,474.99622063697166,0.205352384,-4.317348309719521e-14,1.1800116911791293e-08
12,47,552,sex_37e,483.19826263697166,-0.037763935999999998,-1.6710603014349155e-13,4.0306685106357692e-08
12,48,560,sex_36e,491.2136046369717,0.16982945599999999,3.6862477866315554e-13,1.0307991199005077e-07
12,49,572,sex_35e,502.18641763697167,-0.165141808,6.3228990598233063e-14,3.5038940091594829e-08
12,50,578,sex_34e,510.10486963697167,0.17428128000000001,2.2098277392434707e-14,6.1037420832099883e-08
12,51,584,sex_33e,516.05336963697175,-0.49391936000000003,4.2989851740373409e-13,4.4908606908671403e-07
12,52,592,sex_32e,524.48571163697181,0.30635088000000005,-6.2915064153095459e-13,2.429860850099228e-07
12,53,600,sex_31e,532.68725363697195,-0.50422272000000001,2.0301993085243805e-12,5.2576540134050806e-07
12,54,608,sex_30e,541.115995636972,0.28501520000000002,-2.9151645876682174e-13,6.3805718892225085e-08
12,55,618,sex_29e,550.40073763697205,-0.145252624,2.1749472462716198e-15,5.444338605269588e-10
12,56,628,sex_28e,558.82987963697212,0.14307091200000002,1.8985710766251583e-14,1.0527585938551284e-08
12,57,636,sex_27e,567.03492163697229,-0.40346848000000007,2.1049961733962035e-13,1.5415584984930607e-07
12,58,646,sex_26e,575.4652636369724,0.23959555200000002,-3.74628943254902e-13,8.1131816127165264e-08
12,59,654,sex_25e,583.66900563697243,-0.39789247999999999,9.5175943149099718e-13,3.343998135656821e-07
12,60,662,sex_24e,591.87254763697251,0.13653937599999999,-1.4758657478804438e-15,6.4112597127521438e-10
12,61,672,sex_23e,602.07849063697267,-0.52328991999999996,-2.9632618062067314e-12,7.333622183411459e-07
12,62,680,sex_22e,610.28253263697275,0.26098780799999999,1.9847780169472724e-12,4.2486274482511301e-07
12,63,688,sex_21e,618.48397463697268,-0.23266553600000003,-2.403765524962517e-12,7.0094639839423645e-07
12,64,696,sex_20e,626.6882166369727,0.033397248000000004,-8.9359801337255365e-15,9.9872864404038246e-09
12,65,704,sex_19e,634.89685863697275,-0.21855716800000005,-1.1489691645607733e-12,2.9638628364446262e-07
12,66,710,sex_18e,641.55715863697276,0.078795680000000007,-1.5934424656448194e-13,3.34379851465524e-08
12,67,718,sex_17e,649.75740063697276,-0.12589873600000001,7.2292779726460113e-13,2.8630187978270763e-07
12,68,726,sex_16e,657.96494263697286,0.11064116800000003,-1.6602762935460529e-14,1.8837290100042669e-08
12,69,734,sex_15e,666.170984636973,-0.34512176,2.4897247761594442e-12,7.616177661011206e-07
12,70,742,sex_14e,676.29422663697301,-0.003429376,-5.9801080133279857e-14,1.2478406578587543e-08
12,71,750,sex_13e,684.4977186369731,0.32600287999999999,1.3631863022343439e-11,2.7615610783068555e-06
12,72,758,sex_12e,693.16336063697315,0.123680304,1.0204130303323673e-12,2.4500997076523439e-07
12,73,766,sex_11e,701.36620363697318,-0.19755985600000003,4.9739302249582115e-13,1.9846433872960173e-07
12,74,774,sex_10e,709.57139563697331,-0.052495728000000005,4.2290579873850758e-14,6.7147142827775744e-08
12,75,780,sex_09e,716.08206563697331,-0.24212868800000004,-2.0540239699949441e-14,1.6477191502464375e-08
12,76,796,sex_08e,725.51569563697319,0.043414736000000002,-1.2629134199109966e-13,3.9349753949947049e-08
13,1,72,sex_08w,42.907498779194889,0.043392432000000002,3.6630276639313816e-14,3.4034729861108282e-08
13,2,84,sex_09w,52.349828779194887,-0.24198398400000001,6.9259669698055864e-13,1.7048624788883707e-07
13,3,92,sex_10w,58.855398779194886,-0.052531632000000002,1.6232612382802827e-12,2.8026912217474104e-07
13,4,102,sex_11w,67.328070779194888,-0.19752585600000003,1.3235874863745053e-11,1.9984126906722887e-06
13,5,108,sex_12w,75.264033779194889,0.12366072000000002,-6.5295633552461685e-13,1.013548029440581e-07
13,6,116,sex_13w,83.932825779194886,0.32583968000000002,3.140824526491526e-11,5.8882073056101546e-06
13,7,124,sex_14w,92.133917779194888,-0.0034363392000000001,-1.2859484837703449e-13,4.5718479182269893e-08
13,8,132,sex_15w,102.25810977919488,-0.34508368000000006,2.0510112798981032e-12,2.8779375062459622e-06
13,9,140,sex_16w,110.46430177919488,0.11048177600000003,-8.4428843589342596e-15,2.2049121469619292e-09
13,10,150,sex_17w,118.66539277919489,-0.125842432,3.1230152369598089e-12,5.0082155618615708e-07
13,11,158,sex_18w,126.86413477919488,0.078568559999999996,-1.2687324510910819e-12,3.1565009174037579e-07
13,12,164,sex_19w,133.52943477919487,-0.21847203200000001,8.1213518892052312e-13,1.4495732961625943e-06
13,13,172,sex_20w,141.73732677919489,0.033388272000000004,-1.6733245615428849e-14,6.5189512118332907e-09
13,14,180,sex_21w,149.93926877919489,-0.23265928000000002,5.5760526234839574e-12,9.429457072028447e-07
13,15,188,sex_22w,158.14596077919489,0.26101228800000004,-1.0765615109587285e-12,2.6688972005427868e-07
13,16,196,sex_23w,166.3497027791949,-0.52340416000000001,-1.1608873211677736e-12,1.5958578512427157e-06
13,17,206,sex_24w,176.55229577919491,0.13662179200000002,-1.5834456473322649e-13,3.5459405506479778e-08
13,18,214,sex_25w,184.75808777919491,-0.39794144000000004,-1.1738069114019281e-11,2.1060286371006926e-06
13,19,222,sex_26w,192.96452977919492,0.23971496000000006,4.8222622838212574e-13,2.2275675678697993e-07
13,20,232,sex_27w,201.39422177919491,-0.40337600000000007,5.5667105643318173e-13,1.4211967349766588e-07
13,21,240,sex_28w,209.59741377919488,0.14284324800000006,-4.0167621031271121e-14,7.3105665263667667e-09
13,22,250,sex_29w,218.02560577919488,-0.14515660800000002,9.2103560354603843e-13,1.9034173334986416e-07
13,23,260,sex_30w,227.30979777919487,0.28505872000000004,-4.3199926852440659e-13,1.886831575122902e-07
13,24,268,sex_31w,235.74123977919484,-0.50427440000000001,-3.1088300791051616e-14,1.1943356397830621e-07
13,25,276,sex_32w,243.94043177919482,0.30627744000000001,1.0798983808021995e-14,4.3184865787526084e-09
13,26,284,sex_33w,252.37312377919483,-0.49414784,-9.0517522296189572e-14,2.0753819812623855e-08
13,27,292,sex_34w,258.31562377919482,0.17423313600000001,2.6265088165645335e-13,5.3056476210095241e-08
13,28,298,sex_35w,266.24257577919485,-0.16527236800000006,-1.0533972254686198e-12,2.1507065790763506e-07
13,29,310,sex_36w,277.21423877919489,0.16991948800000006,4.0308194085120617e-13,1.2396280719078451e-07
13,30,318,sex_37w,285.22943077919496,-0.037644799999999999,-2.6258658045316381e-14,1.4310805090948883e-08
13,31,326,sex_38w,293.43187277919498,0.20518374400000003,-1.7916196479676488e-15,4.6447361956655602e-09
13,32,334,sex_39w,301.86131477919497,-0.45719936,1.2252714378883406e-12,3.8893972842281778e-07
13,33,342,sex_40w,310.06725677919502,0.24519304000000003,-1.4745929680152376e-12,2.9942572403861854e-07
13,34,350,sex_41w,318.27219977919509,-0.49659312,5.4472218037405068e-12,1.1844947565160966e-06
13,35,358,sex_42w,326.47714177919511,0.11078288,-9.4893643687062439e-14,3.0746628854697091e-08
13,36,366,sex_43w,334.67708377919513,-0.022612475200000003,-1.5511278331177735e-14,1.5226579394103909e-08
13,37,376,sex_44w,345.68227077919522,-0.10419966400000001,1.3651980785211829e-14,1.1826827954382067e-08
13,38,388,sex_45w,352.02348077919532,0.039331744000000002,3.2968463700369331e-14,9.7248223654339278e-09
13,39,480,sex_45e,416.40351263697158,0.039202544000000006,1.5366252238886275e-13,3.5425574004717807e-08
13,40,492,sex_44e,422.74312263697158,-0.104066112,4.4660808182782535e-13,1.1111940473452918e-07
