trial,element_order,element_index,element_name,element_type,s_m,k2l_m2,projection_numerator,contribution_norm_m
1,286,286,d118,Drift,118.50294200000005,0,-3.067549252728939e-17,9.316889493382299e-12
1,287,287,sex_17w,Sextupole,118.67059200000006,-0.76890918149760001,3.7249988592272722e-12,1.1605176386715031e-06
1,288,288,d119,Drift,118.83169200000006,0,1.0980909779719174e-17,3.3351680617167447e-12
1,289,289,det_17w,Marker,118.85679200000006,0,1.4273720417138864e-27,4.4511460983751398e-22
1,290,290,d120,Drift,119.10056550000006,0,1.0626610298311974e-16,3.2522693978004342e-11
1,291,291,b18w,SBend,122.63147000000006,0,2.1871221160609291e-15,6.8263237168100746e-10
1,292,292,d121,Drift,125.99717250000008,0,3.0030199932221008e-17,9.190893549757728e-12
1,293,293,q18w,Quadrupole,126.37574400000007,0,4.0329756471294475e-15,1.2436318715131204e-09
1,294,294,d122,Drift,126.70454400000006,0,7.8350929897426982e-16,2.448113977805662e-10
1,295,295,sex_18w,Sextupole,126.86934400000007,0.23297390769040002,1.9913119509875178e-13,1.4661850067028863e-07
1,296,296,d123,Drift,127.01924400000006,0,3.7815205749197893e-16,1.1815550101243799e-10
1,297,297,det_18w,Marker,127.03314400000006,0,3.096786988640379e-42,1.580873503448395e-36
1,298,298,d124,Drift,129.84824750000007,0,7.6421350746115967e-14,2.3917724094597157e-08
1,299,299,det_19w,Marker,132.66335100000006,0,3.5516188199240676e-43,1.9916122471768468e-37
1,300,300,d125,Drift,132.69955100000004,0,9.79951274619124e-16,3.0651688060686023e-10
1,301,301,q19w,Quadrupole,133.03575100000003,0,1.6812421170600958e-15,5.7442936922216943e-10
1,302,302,d126,Drift,133.36720100000005,0,3.5354996218608316e-16,1.4662342238384164e-10
1,303,303,sex_19w,Sextupole,133.53465100000005,-0.44348070160480002,3.3029380503834476e-13,1.0789782188515306e-07
1,304,304,d127,Drift,133.93972700000003,0,2.583234671458442e-15,1.0713131066619578e-09
1,305,305,b20w,SBend,137.49593400000006,0,3.65430677373238e-14,1.5094398566067014e-08
1,306,306,d128,Drift,140.86163450000006,0,7.6143636236790482e-16,3.1505912390240694e-10
1,307,307,q20w,Quadrupole,141.24020400000003,0,9.4964390428745771e-18,6.0451881233292599e-10
1,308,308,d129,Drift,141.57337900000005,0,-2.1941113012727876e-16,8.2279232269429368e-11
1,309,309,sex_20w,Sextupole,141.74255400000004,0.34895475405280008,-1.0144657525645749e-12,3.1064023439520777e-07
1,310,310,d130,Drift,141.90162900000004,0,-1.5261226308176127e-16,5.7229639325873357e-11
1,311,311,det_20w,Marker,141.92470400000005,0,4.3190414976094195e-42,2.3205819283906833e-36
1,312,312,d131,Drift,142.16897200000005,0,-1.6211604514434755e-15,6.0325819106812472e-10
1,313,313,b21w,SBend,145.70037100000008,0,-2.6106966858436865e-14,9.7212190001432314e-09
1,314,314,d132,Drift,149.06607150000008,0,-5.1813713906018987e-16,1.9309548391406458e-10
1,315,315,q21w,Quadrupole,149.44464100000005,0,1.2631290128139111e-16,1.7678453816822404e-10
1,316,316,d133,Drift,149.77656600000006,0,1.427138188616667e-16,4.3706526345002094e-11
1,317,317,sex_21w,Sextupole,149.94449100000006,-1.0296646092624,-3.1956813170479835e-12,1.0205606479375557e-06
1,318,318,d134,Drift,150.10481600000006,0,3.0273903996693711e-18,9.271472049109153e-13
1,319,319,det_21w,Marker,150.12914100000006,0,0,0
1,320,320,d135,Drift,150.37340900000007,0,3.0113439772545647e-17,9.3713884149399974e-12
1,321,321,b22w,SBend,153.90480800000009,0,5.3473561855385199e-16,1.6632220213264908e-10
1,322,322,d136,Drift,157.27050850000009,0,8.3246181172733041e-18,2.5904751387023588e-12
1,323,323,q22w,Quadrupole,157.64907800000006,0,5.2724294275820199e-16,2.4465009001806352e-10
1,324,324,d137,Drift,157.98212800000007,0,3.5647137557001328e-17,5.967933713623505e-11
1,325,325,sex_22w,Sextupole,158.15117800000007,0.73385280778080009,1.0072402412603326e-12,4.0367087344039001e-07
1,326,326,d138,Drift,158.30997800000009,0,2.4591671295003994e-17,4.1170616844416205e-11
1,327,327,det_22w,Marker,158.33277800000008,0,-2.2869301020641524e-42,5.0359975943349867e-36
1,328,328,d139,Drift,158.57744650000009,0,2.5224089389666267e-16,4.4032945644536372e-10
1,329,329,b23w,SBend,162.1092460000001,0,3.6406182159003308e-15,6.1087536975819322e-09
1,330,330,d140,Drift,165.4749465000001,0,8.1759823282591375e-17,1.4036436266897078e-10
1,331,331,q23w,Quadrupole,165.85351600000007,0,-2.3242328553801806e-16,1.9023265898384081e-10
1,332,332,d141,Drift,166.18621600000009,0,-1.8064367134811486e-16,8.048238968643806e-11
1,333,333,sex_23w,Sextupole,166.35491600000009,-1.0421456713024,1.2382247435818502e-12,1.1169081160444496e-06
1,334,334,d142,Drift,166.5035160000001,0,-6.36114371321557e-17,2.8340879221388221e-11
1,335,335,det_23w,Marker,166.5161160000001,0,1.1630286789945441e-27,5.1816555022827922e-22
1,336,336,d143,Drift,166.7935160000001,0,-1.3782763527460036e-15,6.2784295050706759e-10
1,337,337,sk_sex_23w,Sextupole,167.13516600000011,0,-3.1922947247505499e-16,1.4541784271909495e-10
1,338,338,d144,Drift,167.70251600000012,0,-2.499678561873311e-15,1.1386726330165967e-09
1,339,339,det_i23w1,Marker,168.20561600000011,0,8.5930349944190858e-43,3.710406821195237e-37
1,340,340,d145,Drift,168.61609150000012,0,-2.0100580296347883e-15,9.3369842244278159e-10
1,341,341,b24w,SBend,172.31369800000013,0,-1.1144784891102782e-14,5.1702089720183284e-09
1,342,342,d146,Drift,175.67939850000013,0,-3.8582724203729029e-16,1.7951548113689605e-10
1,343,343,q24w,Quadrupole,176.0579680000001,0,-1.2024880412303032e-15,4.5349065802953201e-10
1,344,344,d147,Drift,176.3897430000001,0,-6.3719198382842206e-17,2.1490225813705662e-11
1,345,345,sex_24w,Sextupole,176.5575180000001,0.68507368068160013,1.3839740501987696e-12,5.0820215804717175e-07
1,346,346,d148,Drift,176.71779300000011,0,-4.8679261699827323e-17,1.641778856175057e-11
1,347,347,det_24w,Marker,176.7420680000001,0,6.8744279955352669e-43,2.9683254569561889e-37
1,348,348,d149,Drift,176.98654400000012,0,-4.8854974937694421e-16,1.6512249576227376e-10
1,349,349,b25w,SBend,180.51815100000013,0,-5.1176052576826091e-15,1.729215904132155e-09
1,350,350,d150,Drift,183.88385150000013,0,-1.5750849954623675e-16,5.3244084351147231e-11
1,351,351,q25w,Quadrupole,184.2624210000001,0,1.483103665747815e-16,8.8483451795349639e-11
1,352,352,d151,Drift,184.5948710000001,0,1.7767903382952703e-16,5.9925091042237248e-11
1,353,353,sex_25w,Sextupole,184.7633210000001,-0.46110588329600011,-6.7149026149587978e-14,2.2269267235719553e-08
1,354,354,d152,Drift,184.92292100000012,0,1.6944930604516369e-16,5.7149483948357864e-11
1,355,355,det_25w,Marker,184.9465210000001,0,1.8311303307184496e-56,2.1498633615518886e-50
1,356,356,d153,Drift,185.19098900000009,0,1.7598938544754209e-15,5.9512569337840624e-10
1,357,357,b26w,SBend,188.72258800000012,0,2.7184037603983816e-14,9.1935550599380778e-09
1,358,358,d154,Drift,192.08828850000012,0,5.6689082815426415e-16,1.9166482790962636e-10
1,359,359,q26w,Quadrupole,192.46685800000009,0,2.1080099716044075e-15,8.10796144467469e-10
1,360,360,d155,Drift,192.80030800000011,0,1.8391763047962301e-16,1.0602040184933436e-10
1,361,361,sex_26w,Sextupole,192.9697580000001,0.36295188395360006,6.1284001828388267e-13,2.4032985370355645e-07
1,362,362,d156,Drift,193.11765800000009,0,6.542959051804986e-17,3.771727300679195e-11
1,363,363,det_26w,Marker,193.12955800000009,0,-1.9176835002055146e-28,1.1054599539014158e-22
1,364,364,d157,Drift,193.20020800000009,0,3.8533296779764644e-16,2.2380525958364748e-10
1,365,365,bump_26w,Kicker,193.3856080000001,0,6.2585927891294968e-16,3.6350535792593729e-10
1,366,366,d158,Drift,193.68262900000011,0,9.9412633225675998e-16,5.7739856291378175e-10
1,367,367,b27w,SBend,197.15203100000011,0,2.1372362460282051e-14,1.2592581406191274e-08
1,368,368,d159,Drift,200.51773150000011,0,4.2791716826304625e-16,2.4771388554439864e-10
1,369,369,q27w,Quadrupole,200.89630100000008,0,2.7372430308020488e-16,2.2397896276249389e-10
1,370,370,d160,Drift,201.22987600000008,0,-1.2511436225686965e-16,5.9675311420902139e-11
1,371,371,sex_27w,Sextupole,201.39945100000008,-0.81048516175680008,7.8011230751203923e-14,1.1825193585895377e-06
1,372,372,d161,Drift,201.55942600000006,0,-1.1120871457518733e-16,5.3042788656146079e-11
1,373,373,det_27w,Marker,201.58340100000007,0,5.6304731447375768e-43,3.2943429280480475e-37
1,374,374,d162,Drift,201.82637700000006,0,-1.0912086115780497e-15,5.4068879460282057e-10
1,375,375,b28w,SBend,205.35648400000008,0,-1.591756973955327e-14,7.9487935858678617e-09
1,376,376,d163,Drift,208.72218450000008,0,-3.5354299228994515e-16,1.7576964651974319e-10
1,377,377,q28w,Quadrupole,209.10075400000005,0,-1.0357545409095431e-15,3.7992780959982249e-10
1,378,378,d164,Drift,209.43370400000006,0,-1.0659279676679017e-17,3.7031668539004499e-12
1,379,379,sex_28w,Sextupole,209.60265400000006,0.21971819696992001,-7.7928148414002301e-14,3.4607960489196171e-08
1,380,380,d165,Drift,209.75200400000006,0,-4.3187066324054395e-18,1.500372608463786e-12
1,381,381,det_28w,Marker,209.76535400000006,0,8.5930349944193534e-44,3.7104068211953526e-38
1,382,382,d166,Drift,209.83695400000008,0,-2.3070075428640216e-17,8.0307766856068921e-12
1,383,383,bump_28w,Kicker,210.02330400000008,0,-3.6973340172126038e-17,1.2870553421542227e-11
1,384,384,d167,Drift,210.31844050000007,0,-5.8121929642559623e-17,2.0232453896357974e-11
1,385,385,b29w,SBend,213.78595800000008,0,-9.2005781647370104e-16,3.185365068175876e-10
1,386,386,d168,Drift,217.15165850000008,0,-2.7116664329711573e-17,9.4380414211784091e-12
1,387,387,q29w,Quadrupole,217.53022800000005,0,1.9922882754344915e-16,1.4334651217139516e-10
1,388,388,d169,Drift,217.86255300000008,0,2.1157768545880042e-16,8.6504833171455273e-11
1,389,389,sex_29w,Sextupole,218.03087800000006,-0.87083802499200003,-2.8095024632842544e-12,1.0242380990501777e-06
1,390,390,d170,Drift,218.18015300000005,0,5.4266426438240277e-17,2.2187160974330856e-11
1,391,391,det_29w,Marker,218.19342800000004,0,-2.9127822350770689e-42,1.4814264968560872e-36
1,392,392,d171,Drift,218.67252800000006,0,1.9609565705971457e-15,8.0578452839182502e-10
1,393,393,sk_sex_29w,Sextupole,219.21537800000004,0,2.6092878599759843e-16,1.072192938496907e-10
1,394,394,d172,Drift,219.53120450000006,0,1.0317492568797453e-15,4.2396022473883511e-10
1,395,395,b30w,SBend,223.07041200000006,0,9.278926089716482e-15,3.811371145039968e-09
1,396,396,d173,Drift,226.43611250000006,0,3.2353184299000255e-16,1.3282895199116042e-10
1,397,397,q30w,Quadrupole,226.81468200000003,0,5.4509016686827251e-16,3.3076080995365105e-10
1,398,398,d174,Drift,227.14688200000006,0,-8.4735356513714692e-18,2.9623122642070273e-11
1,399,399,sex_30w,Sextupole,227.31508200000005,0.013216716393568003,1.0179228668633355e-15,3.5806072144841885e-10
1,400,400,d175,Drift,227.46398200000004,0,-3.3946773266967874e-18,1.1867648513723826e-11
1,401,401,det_30w,Marker,227.47688200000005,0,0,0
1,402,402,d176,Drift,227.84481100000005,0,-1.0138633893151717e-16,3.3780548773983409e-10
1,403,403,b31w,SBend,231.49987100000007,0,-6.5157354380759593e-16,2.2119943079102931e-09
1,404,404,d177,Drift,234.86557150000007,0,-2.0827229775743377e-17,7.1831615288239816e-11
1,405,405,q31w,Quadrupole,235.24414100000004,0,1.3067252453708518e-16,1.0847138767311057e-10
1,406,406,d178,Drift,235.57734100000005,0,1.1189171790516751e-17,3.8350349816294274e-12
1,407,407,sex_31w,Sextupole,235.74654100000004,-0.69746176109920011,5.9557133189824961e-13,2.9045738247883519e-07
1,408,408,d179,Drift,235.90614100000005,0,2.2524415409678435e-17,7.7201353821452895e-12
1,409,409,det_31w,Marker,235.92974100000004,0,-5.1596681736139068e-43,2.2263665277920202e-37
1,410,410,d180,Drift,236.17346650000002,0,2.2895165088818002e-16,8.0189205912631985e-11
1,411,411,b32w,SBend,239.70432300000004,0,2.9616866341359796e-15,1.0402054355432106e-09
1,412,412,d181,Drift,243.07002350000005,0,7.3223072193185405e-17,2.5643528416079353e-11
1,413,413,q32w,Quadrupole,243.44859300000002,0,6.7570407838556457e-16,3.255363520143656e-10
1,414,414,d182,Drift,243.77916800000003,0,1.0203994450317061e-16,7.150400463355032e-11
1,415,415,sex_32w,Sextupole,243.94574300000002,0.15971704782816004,2.4980228842873493e-14,5.8192234807762618e-08
1,416,416,d183,Drift,244.094368,0,4.2134237102853328e-17,2.9525365774186628e-11
1,417,417,det_32w,Marker,244.10699300000002,0,1.5254788891788507e-42,1.0258696662823368e-36
1,418,418,d184,Drift,244.476822,0,1.2083332590898104e-15,8.617200735248025e-10
1,419,419,b33w,SBend,248.13378200000002,0,1.2165820410143134e-14,8.8000131623447106e-09
1,420,420,d185,Drift,251.49948250000003,0,2.5532206656944404e-16,1.8150823120778223e-10
1,421,421,q33w,Quadrupole,251.878052,0,1.594423372279347e-16,1.9723121017901805e-10
1,422,422,d186,Drift,252.21025200000003,0,-2.1438185558471437e-17,5.7891013365340832e-11
1,423,423,sex_33w,Sextupole,252.37845200000001,-0.16336358603872,3.4096165154164988e-13,5.4817473492861115e-07
1,424,424,d187,Drift,252.75595200000001,0,-1.7725953229079249e-16,4.7866615973614936e-10
1,425,425,det_33w,Marker,252.99745200000001,0,1.031933634722792e-42,4.4527330555840848e-37
1,426,426,d188,Drift,254.30471000000003,0,-8.099153101441178e-16,2.6149470561625566e-09
1,427,427,det_34w,Marker,255.61196800000002,0,3.4397787824092581e-43,1.4842443518613401e-37
1,428,428,d189!s1,Drift,256.19156800000002,0,-3.0728867627064069e-16,1.1677634719709913e-09
1,429,429,injs34w,Marker,256.77116799999999,0,-1.2121728672635222e-28,4.6065192290326414e-22
1,430,430,d189!s2,Drift,257.15961800000002,0,-2.0594597359883538e-16,7.8263926965017142e-10
1,431,431,q34w,Quadrupole,257.84806800000001,0,-1.9657371380956618e-17,1.4923031260025665e-10
1,432,432,d190,Drift,258.16651800000005,0,4.0998571464760268e-17,1.8464539177940877e-11
1,433,433,sex_34w,Sextupole,258.32096799999999,0.10186211028,-3.2551988592056718e-13,2.812551056587516e-07
1,434,434,d191,Drift,258.58666599999998,0,2.8820773559617928e-16,1.2980020608463359e-10
1,435,435,b35w,SBend,262.00349499999999,0,7.8671920533896371e-15,3.3724221355392522e-09
1,436,436,d192,Drift,265.36919149999994,0,1.7230175519882632e-16,7.7484620594083395e-11
1,437,437,q35w,Quadrupole,265.74775699999998,0,1.4005193082910962e-16,1.3228718611762258e-10
1,438,438,d193,Drift,266.07983199999995,0,4.8855753147876147e-17,5.4619327447857401e-11
1,439,439,sex_35w,Sextupole,266.24790699999994,-0.16437443436752003,8.9264351750581083e-13,5.3406804665329652e-07
1,440,440,d194,Drift,266.39988199999993,0,2.4835813896281074e-17,2.7765725922369416e-11
1,441,441,det_35w,Marker,266.41585699999996,0,1.0749308695029331e-43,4.6382635995668623e-38
1,442,442,d195,Drift,266.74456199999997,0,5.36094458895957e-16,5.7664215852686091e-10
1,443,443,b36w,SBend,270.36039799999998,0,6.5111228132345256e-15,6.9413694607311045e-09
1,444,444,d196,Drift,273.8519445,0,3.3854274474368344e-16,3.6192586866039301e-10
1,445,445,det_i36w1,Marker,274.05635999999998,0,1.1704110653850032e-43,9.8360125539108544e-37
1,446,446,d197,Drift,274.43385999999998,0,6.3306444139967981e-16,6.7135142956350116e-10
1,447,447,det_i36w2,Marker,274.81135999999998,0,2.0751141345511198e-42,9.5479745480827678e-37
1,448,448,d198,Drift,274.87270999999998,0,1.0382405492922405e-16,1.0953656123625845e-10
1,449,449,pinger_36w,Kicker,275.26206000000002,0,5.5508215187745853e-16,5.8562334289223678e-10
1,450,450,d199,Drift,275.67905999999999,0,1.5061680340598915e-16,1.5890389487037673e-10
1,451,451,bump_36w,Kicker,275.88056,0,1.9038640879909723e-16,2.0086166486359879e-10
1,452,452,d200,Drift,276.20576000000005,0,3.5995723690210451e-16,3.7976245436726046e-10
1,453,453,q36w,Quadrupole,276.71846000000005,0,-1.2509773983043742e-16,2.7520822113229756e-10
1,454,454,d201,Drift,277.05103500000007,0,-4.8506060983956381e-17,2.2366438170951522e-11
1,455,455,sex_36w,Sextupole,277.21961000000005,0.17684188730640002,-1.711499874204261e-13,7.2079283007768497e-08
1,456,456,d202,Drift,277.36813500000011,0,-1.8650450152962417e-17,8.5998353967476955e-12
1,457,457,det_36w,Marker,277.38066000000009,0,-5.5896405214151023e-43,2.4118970717747035e-37
1,458,458,d203,Drift,277.5413400000001,0,-2.3946982925717732e-16,1.0997971301904472e-10
1,459,459,b37w,SBend,280.98915100000011,0,-5.2393163776956316e-15,2.4099261555868364e-09
1,460,460,d204,Drift,284.35484800000006,0,-1.1666318116545534e-16,5.3662554224549337e-11
1,461,461,q37w,Quadrupole,284.7334140000001,0,1.0091689415443888e-16,1.0178298262684392e-10
1,462,462,d205,Drift,285.06611400000014,0,7.4566890527007626e-17,3.1070604511975862e-11
1,463,463,sex_37w,Sextupole,285.23481400000009,-0.24388335733168001,-4.3631712519558221e-15,1.750839773201674e-09
1,464,464,d206,Drift,285.39366400000011,0,1.533897480302447e-17,6.3914589485438775e-12
1,465,465,det_37w,Marker,285.41651400000012,0,1.2303397179685251e-27,5.1265915102802779e-22
1,466,466,d207,Drift,285.66147050000012,0,1.6271063947060873e-16,6.8891736643929838e-11
1,467,467,b38w,SBend,289.19355800000011,0,1.6899138419651042e-15,7.1622580320405683e-10
1,468,468,d208,Drift,292.55925450000007,0,5.2290034405768054e-17,2.2126568385403065e-11
1,469,469,q38w,Quadrupole,292.9378200000001,0,1.7706569725014371e-16,1.1541855956102305e-10
1,470,470,d209,Drift,293.26952000000011,0,9.2017716342813122e-18,1.9427903802869857e-11
1,471,471,sex_38w,Sextupole,293.43722000000008,0.53528542888320008,-1.8984706946378974e-13,1.0127161609545448e-07
1,472,472,d210,Drift,293.5866200000001,0,3.8897078827978901e-18,8.2124262122275726e-12
1,473,473,det_38w,Marker,293.60002000000009,0,0,0
1,474,474,d211,Drift,293.96793000000008,0,1.0061160003089175e-16,2.2496467988817989e-10
1,475,475,b39w,SBend,297.62297100000006,0,6.5252175418248715e-16,1.5397547255157902e-09
1,476,476,d212,Drift,300.98866750000002,0,2.1590982619146345e-17,4.7741852998057726e-11
1,477,477,q39w,Quadrupole,301.36723300000006,0,-2.7298526935510089e-17,5.8033133509939229e-11
1,478,478,d213,Drift,301.69893300000007,0,-2.8995688587802527e-17,2.0671513768219081e-11
1,479,479,sex_39w,Sextupole,301.86663300000004,-0.55923203508800001,1.4795106545797295e-13,2.7182919632357798e-07
1,480,480,d214,Drift,302.02698300000003,0,1.6670493624228367e-17,1.1884675110672717e-11
1,481,481,det_39w,Marker,302.05133300000006,0,-1.5310892029568724e-27,1.091539228097909e-21
1,482,482,d215,Drift,302.29580500000009,0,1.615565839154123e-16,1.2005774662190889e-10
1,483,483,b40w,SBend,305.82740800000005,0,1.8467952072895643e-15,1.3744902549074954e-09
1,484,484,d216,Drift,309.193105,0,5.1482057977770803e-17,3.8340520859212022e-11
1,485,485,q40w,Quadrupole,309.57167100000004,0,1.0386063403037493e-15,4.9011216275803242e-10
1,486,486,d217,Drift,309.90412100000009,0,2.3796250290848985e-16,1.0297138405804355e-10
1,487,487,sex_40w,Sextupole,310.07257100000004,-0.057453805939840001,-2.6881582712361599e-14,1.7605403347687322e-08
1,488,488,d218,Drift,310.2324210000001,0,1.7489693973622769e-16,7.5681587359506261e-11
1,489,489,det_40w,Marker,310.25627100000008,0,0,0
1,490,490,d219,Drift,310.50049250000012,0,1.7835654094919932e-15,7.741502589320975e-10
1,491,491,b41w,SBend,314.03184500000009,0,2.360365073763297e-14,1.0246248025451205e-08
1,492,492,d220,Drift,317.39754200000004,0,5.7014889655152749e-16,2.4752042616706801e-10
1,493,493,q41w,Quadrupole,317.77610800000008,0,5.4511057256411772e-16,2.3411231569695912e-10
1,494,494,d221,Drift,318.10880800000012,0,8.7108111505218166e-17,4.8187859097931879e-11
1,495,495,sex_41w,Sextupole,318.27750800000007,-0.97331080829280003,4.3408152745864729e-12,1.8857912967942945e-06
1,496,496,d222,Drift,318.43660800000009,0,5.0748381535325733e-17,2.8073801814948136e-11
1,497,497,det_41w,Marker,318.45970800000009,0,-4.5656893976673099e-43,4.7608061652745276e-37
1,498,498,d223,Drift,318.70443000000006,0,5.3385037119063695e-16,2.9945938116179673e-10
1,499,499,b42w,SBend,322.23628300000007,0,9.0032387647771414e-15,5.1200204150823609e-09
1,500,500,d224,Drift,325.60197950000003,0,1.737091596551692e-16,9.7160907328241052e-11
1,501,501,q42w,Quadrupole,325.98054500000006,0,3.0052360327072735e-16,1.3767604721903824e-10
1,502,502,d225,Drift,326.31349500000005,0,1.2126068052501052e-16,7.1455021276681762e-11
1,503,503,sex_42w,Sextupole,326.48244500000004,0.49691291146080002,-3.4081688229649658e-12,1.5048793302255257e-06
1,504,504,d226,Drift,326.63034500000003,0,4.3793690383216666e-17,2.5806214055276565e-11
1,505,505,det_42w,Marker,326.64224500000006,0,9.5290510764467352e-43,7.6340282160785557e-37
1,506,506,d227,Drift,326.89791700000006,0,9.6024254249212079e-16,5.5221144251977516e-10
1,507,507,b43w,SBend,330.44072000000006,0,1.5356512528561511e-14,8.8937048240840951e-09
1,508,508,d228,Drift,333.80641650000001,0,2.9165074078729036e-16,1.679366927536869e-10
1,509,509,q43w,Quadrupole,334.18498200000005,0,1.4717962203769718e-15,6.6819384156941039e-10
1,510,510,d229,Drift,334.51568200000003,0,5.9457242979055711e-16,2.7231004244366403e-10
1,511,511,sex_43w,Sextupole,334.68238200000002,-0.64081877780800001,3.8171512638722192e-12,1.8664818458694704e-06
1,512,512,d230,Drift,334.83353200000005,0,2.0329791136924414e-16,9.310903112875342e-11
1,513,513,det_43w,Marker,334.84868200000005,0,3.0551372830783288e-58,1.3182738028850647e-52
1,514,514,d231,Drift,335.01683200000002,0,2.2091777929795605e-15,1.0383003827127821e-09
1,515,515,col43w,Marker,335.18498200000005,0,4.1379482578522801e-27,1.9448109941296451e-21
1,516,516,d232,Drift,335.87028700000002,0,9.0036312067841727e-15,4.2316529513907029e-09
1,517,517,scv43w,Marker,336.55559200000005,0,2.9229901816560541e-41,1.3786850390075338e-35
1,518,518,d233,Drift,336.78689200000008,0,3.0388511657182542e-15,1.4282419180562708e-09
1,519,519,det_i43aw,Marker,337.01819200000006,0,6.8795575648186252e-43,2.9684887037227271e-37
1,520,520,d234,Drift,337.04889200000002,0,3.9663544047263295e-16,1.9020522958932549e-10
1,521,521,q43aw,Quadrupole,337.37959200000006,0,8.3817763383838445e-16,4.0880088204816658e-10
1,522,522,d235,Drift,337.90510400000011,0,2.9906705289963909e-16,3.3028510748759066e-10
1,523,523,b44w,SBend,341.41825900000009,0,3.96910251000219e-15,4.4849847476053603e-09
1,524,524,d236,Drift,344.7971055000001,0,1.1481017773846154e-16,1.2986722140263808e-10
1,525,525,q44w,Quadrupole,345.18830900000012,0,6.9206020466629203e-16,3.6261381321533238e-10
1,526,526,d237,Drift,345.51985900000017,0,3.1181390394930011e-16,1.5870139025608056e-10
1,527,527,sex_44w,Sextupole,345.68740900000012,-0.45462766941440003,-3.6084744485108608e-12,2.0746413425358617e-06
1,528,528,d238,Drift,345.83695900000015,0,1.3391690644299542e-16,6.8158600248796806e-11
1,529,529,det_44w,Marker,345.85050900000016,0,-1.9502969231819471e-41,1.1244563113146172e-35
1,530,530,d239,Drift,347.73491050000013,0,1.7902865396453906e-14,9.5356325624889661e-09
1,531,531,oct_45w,Octupole,349.80981200000014,0,1.8098562636577114e-15,9.6398671045013176e-10
1,532,532,d240,Drift,350.58731200000011,0,5.5768274370930271e-15,2.9703947455841041e-09
1,533,533,det_45w,Marker,351.1743120000001,0,-1.7158017086911594e-41,5.1722876721591165e-36
1,534,534,d241,Drift,351.20451200000014,0,2.8191958215222464e-16,1.5319223583415294e-10
1,535,535,q45w,Quadrupole,351.53471200000013,0,9.0714487978510432e-16,4.8612704018397273e-10
1,536,536,d242,Drift,351.86696200000017,0,-3.2321169623437524e-17,2.3188565292599954e-11
1,537,537,sex_45w,Sextupole,352.03521200000012,0.45155618707040002,1.3016881228198251e-12,1.0854098203114501e-06
1,538,538,d243,Drift,352.43629900000013,0,-2.1008794118379431e-16,1.5072591735035265e-10
1,539,539,b46w,SBend,355.98902900000013,0,-1.5672690892438369e-15,8.4391471297525309e-10
1,540,540,d244,Drift,359.37297550000017,0,-7.3948585074459281e-17,5.2774872974678035e-11
1,541,541,q46w,Quadrupole,359.76927900000015,0,2.7420444310364365e-16,1.7217593466834964e-10
1,542,542,d245,Drift,360.10797900000017,0,8.3189907505118912e-17,7.1955688088188176e-11
1,543,543,det_46w,Marker,360.14667900000018,0,3.9368147713231612e-28,3.4051752699787792e-22
1,544,544,d246,Drift,360.76601200000022,0,1.2623178952113184e-15,1.1579905718886522e-09
1,545,545,b47w,SBend,363.02893050000023,0,3.8051985559895162e-15,3.4995489903196497e-09
1,546,546,d247,Drift,364.8463285000002,0,3.5412512839468594e-16,3.2650670708018351e-10
1,547,547,det_47w,Marker,365.02014100000019,0,2.0067554339169439e-55,8.6627681843302533e-50
1,548,548,d248,Drift,365.04334100000023,0,4.6376443415101238e-17,4.3665576211635874e-11
1,549,549,q47w,Quadrupole,365.36654100000021,0,5.6322112488958876e-16,3.1993242436812045e-10
1,550,550,d249,Drift,365.70749100000023,0,1.4539548571132522e-17,9.2131530184646995e-12
1,551,551,sex_47w,Sextupole,365.88444100000021,0.99295014106239998,9.9506727064141548e-13,8.6564563504686979e-07
1,552,552,d250,Drift,366.62623150000024,0,5.9216171853803626e-16,3.7523011790063926e-10
1,553,553,b47aw,SBend,368.82063300000021,0,2.5324063949923148e-15,1.6046885849211848e-09
1,554,554,d251,Drift,370.80991150000023,0,3.916534765243127e-16,2.4817575262250531e-10
1,555,555,det_i47aw,Marker,371.21057900000022,0,6.8795575648187344e-43,2.9684887037226974e-37
1,556,556,d252,Drift,371.29307900000026,0,8.0955830266233307e-17,5.0858684268479177e-11
1,557,557,q47aw,Quadrupole,371.67557900000025,0,-1.1349856023948297e-16,1.8857773051833074e-10
1,558,558,d253,Drift,372.13834750000024,0,-6.8708218286340812e-16,5.6376444381283842e-10
1,559,559,b48w!s1,SBend,373.27395800000011,0,-4.8155355515125881e-15,3.9646903945361933e-09
1,560,560,vbsm_positrons,Marker,374.24680000000001,0,0,0
1,561,561,b48w!s2,SBend,374.74661500000013,0,-2.6167468274465057e-15,2.1485104314354997e-09
1,562,562,d254,Drift,375.60162150000025,0,-1.5017104923407302e-15,1.2318862931566074e-09
1,563,563,det_i48w,Marker,375.95681300000024,0,1.6469224718725469e-43,1.7215595221380968e-37
1,564,564,d255,Drift,376.1028130000002,0,-6.1198388786560629e-16,5.0756723566315568e-10
1,565,565,hkick_48w,Kicker,376.37105300000024,0,-5.1238979762624562e-16,4.2496588279505506e-10
1,566,566,d256,Drift,376.65555300000022,0,-6.8014044962919215e-16,5.64094929173684e-10
1,567,567,sk_q48w,Quadrupole,376.90416300000027,0,-3.7533526242895417e-16,3.1129558371438719e-10
1,568,568,d257,Drift,377.81158400000021,0,-3.6961961629687505e-15,3.0655514076520978e-09
