training_case,evaluation_case,model,target,target_index,x_rmse_um,y_rmse_um,rmse_2d_um,median_2d_um,p90_2d_um,p95_2d_um,p99_2d_um,max_2d_um
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_09AW,1,55.01178570895508,14.793448828499193,56.966153943630594,56.80174784340118,81.5462699401591,85.13980319413346,91.98273747212572,93.06003829817506
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_10W,2,14.735986308953153,34.80996929830273,37.80057215236872,36.23801603152123,54.2279306228411,58.141828271269,61.52487774467411,64.06001207379678
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_10AW,3,15.663745315526661,25.327235341050518,29.779552839669062,26.46038819624266,42.47728933351314,47.04810630599904,53.50910739472109,60.06804652018727
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_12W,4,19.231673552505246,20.035611189071997,27.771981984543284,25.26071620143756,40.64250451196676,44.65051419850863,47.044150136041644,50.890420538474054
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_13W,5,11.009426071195785,20.096022856580227,22.914135311403754,18.36928901639262,34.571457834126264,40.055827703145596,46.432906181385654,48.35604688149946
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_14W,6,12.678899636144925,25.6425263009656,28.60583246610992,23.872960383866026,43.78532824224963,48.584873558377865,54.39817843656783,54.76461144078667
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_15W,7,38.86078109463493,34.58225935254977,52.020120811202965,50.33230771923574,66.96651271121543,74.36695461150313,77.83697840637242,78.96851730249266
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_16W,8,15.749216327985563,24.606940878633075,29.215395844489777,22.97244285131743,44.66841190224055,52.2623361289175,62.12178586729131,63.35635960749811
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_17W,9,20.505121384353746,18.885626129848752,27.876995485588246,25.828365911826353,40.44128445882406,41.803837794859064,47.157623917030016,49.37911046151509
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_18W,10,24.067003707509183,48.599311396375164,54.23203606411161,51.62278630953038,68.32919047629625,81.04580536274638,85.1941510734245,90.60535299399646
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_19W,11,41.36086425311824,15.028098170804679,44.00641801369679,28.536519568430222,70.77199047518056,75.27924447661071,87.56574678770302,93.06203589712567
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_20W,12,21.373104922193065,18.2163106712414,28.082798800800763,23.906889533429755,40.351980665330316,45.77062148483278,54.70588452537347,55.218628265689375
