target,location,coordinate,qx_power,qy_power,qk_power,total_order,coefficient
SEX_10AW,exit,z,1,0,3,4,-7.116157558271953e-57
SEX_10AW,exit,z,1,1,2,4,2.565277584059426e-41
SEX_10AW,exit,z,1,2,1,4,7.79423397493912e-11
SEX_10AW,exit,z,1,3,0,4,-1.201640817121369e-24
SEX_10AW,exit,z,2,0,2,4,-8.108054117388441e-29
SEX_10AW,exit,z,2,1,1,4,1.1831146088603066e-24
SEX_10AW,exit,z,2,2,0,4,-1.2219255241019374e-10
SEX_10AW,exit,z,3,0,1,4,-1.0447352248306632e-11
SEX_10AW,exit,z,3,1,0,4,-4.291941381565914e-25
SEX_10AW,exit,z,4,0,0,4,-3.518561776202783e-12
SEX_10AW,exit,pz,0,0,0,0,5.244648461889997e-14
SEX_10AW,exit,pz,0,0,1,1,-4.741661429753333e-37
SEX_10AW,exit,pz,0,1,0,1,2.2108475737921594e-19
SEX_10AW,exit,pz,1,0,0,1,8.398669217143459e-6
SEX_10AW,exit,pz,0,0,2,2,3.4553519923011913e-53
SEX_10AW,exit,pz,0,1,1,2,7.196916870707737e-36
SEX_10AW,exit,pz,0,2,0,2,3.039903895892377e-7
SEX_10AW,exit,pz,1,0,1,2,1.3115901908602425e-24
SEX_10AW,exit,pz,1,1,0,2,9.238990502706103e-21
SEX_10AW,exit,pz,2,0,0,2,5.038288172240446e-8
SEX_10AW,exit,pz,0,0,3,3,-3.1458172608485124e-69
SEX_10AW,exit,pz,0,1,2,3,5.492789412818332e-52
SEX_10AW,exit,pz,0,2,1,3,9.43964244509506e-13
SEX_10AW,exit,pz,0,3,0,3,-1.0636871498023272e-23
SEX_10AW,exit,pz,1,0,2,3,-1.4336981199731986e-40
SEX_10AW,exit,pz,1,1,1,3,-8.863067712101973e-24
SEX_10AW,exit,pz,1,2,0,3,2.0194055744492446e-10
SEX_10AW,exit,pz,2,0,1,3,-9.070349491591227e-13
SEX_10AW,exit,pz,2,1,0,3,-3.056411360238964e-23
SEX_10AW,exit,pz,3,0,0,3,3.6315175631286443e-11
SEX_10AW,exit,pz,0,0,4,4,3.207391995139763e-85
SEX_10AW,exit,pz,0,1,3,4,3.2566586785315974e-70
SEX_10AW,exit,pz,0,2,2,4,9.530957124396616e-29
SEX_10AW,exit,pz,0,3,1,4,7.340057462095425e-25
SEX_10AW,exit,pz,0,4,0,4,2.7352171808338748e-12
SEX_10AW,exit,pz,1,0,3,4,1.7403591261433422e-56
SEX_10AW,exit,pz,1,1,2,4,-1.264215746760492e-39
SEX_10AW,exit,pz,1,2,1,4,-6.117259923332755e-11
SEX_10AW,exit,pz,1,3,0,4,-5.138257706668527e-25
SEX_10AW,exit,pz,2,0,2,4,1.982932189061961e-28
SEX_10AW,exit,pz,2,1,1,4,9.547520568964036e-26
SEX_10AW,exit,pz,2,2,0,4,-1.035069539906535e-11
SEX_10AW,exit,pz,3,0,1,4,-2.434154166497421e-11
SEX_10AW,exit,pz,3,1,0,4,-7.885880868521807e-27
