target,target_s_m,target_length_m,target_nominal_kn2_m3,state_index,direction,direction_family,radius_scale,qx,qy,qk,bump_x_command_m,bump_y_command_m,delta_k2_m3,converged,failure,closed_orbit_seconds,maximum_abs_corrector_delta,maximum_abs_corrector_total,maximum_ring_abs_x_m,maximum_ring_abs_y_m,maximum_bpm_abs_x_m,maximum_bpm_abs_y_m,entry_x,entry_px,entry_y,entry_py,entry_z,entry_pz,exit_x,exit_px,exit_y,exit_py,exit_z,exit_pz
SEX_09AW,50.513,0.272,2.2518524157,488,k_at_x_pm,k_fixed_x_bump,5.0,1.5,0.0,-5.0,0.0015,0.0,-0.5,true,,93.8511648,0.005809416000841306,0.005809416000841306,0.0015065015856615648,3.924499269255583e-18,0.0014674000100163692,3.222356034713917e-18,0.0015007893628062267,-9.520387383064045e-5,1.3916510938882576e-19,6.310883266737438e-20,3.9188623714306526e-6,1.6806745335479246e-6,0.001474821807876041,-9.573128193006403e-5,1.5634469191719884e-19,6.321356422527625e-20,3.917622823972128e-6,1.6806745335479246e-6
SEX_09AW,50.513,0.272,2.2518524157,489,k_at_x_pm,k_fixed_x_bump,6.0,1.5,0.0,-6.0,0.0015,0.0,-0.6000000000000001,true,,93.8511648,0.005809416000841306,0.005809416000841306,0.0015064544454070387,3.854473624041133e-18,0.0014673625161545423,3.098426876326726e-18,0.00150074166072833,-9.52132375707106e-5,1.3936357056095665e-19,6.271088651561977e-20,3.918891294219805e-6,1.6806915031099284e-6,0.0014747756814208685,-9.57105081133699e-5,1.564341266408087e-19,6.280973300117797e-20,3.917651897529462e-6,1.6806915031099284e-6
SEX_09AW,50.513,0.272,2.2518524157,490,k_at_x_pm,k_fixed_x_bump,8.0,1.5,0.0,-8.0,0.0015,0.0,-0.8,true,,93.8511648,0.005809416000841306,0.005809416000841306,0.0015063601850964028,3.850917470193182e-18,0.0014672875450046374,3.0918442930386185e-18,0.0015006462769669648,-9.523196178398089e-5,8.302503174800851e-20,4.5162193238669926e-20,3.918948747284662e-6,1.6807254410638537e-6,0.001474683448206787,-9.566896878514948e-5,9.531610781031294e-20,4.5214568724792173e-20,3.917709651974878e-6,1.6807254410638537e-6
SEX_09AW,50.513,0.272,2.2518524157,491,k_at_x_pm,k_fixed_x_bump,10.0,1.5,0.0,-10.0,0.0015,0.0,-1.0,true,,93.8511648,0.005809416000841306,0.005809416000841306,0.0015062659517008808,4.1695461348326e-18,0.0014672125959386982,3.5934337144622944e-18,0.0015005509203820085,-9.52506816423358e-5,1.7655887333484375e-19,7.408363158122334e-20,3.919005702270453e-6,1.680759494934407e-6,0.0014745912412389046,-9.562744052469493e-5,1.9672224826101935e-19,7.417815405234428e-20,3.917766908133625e-6,1.680759494934407e-6
SEX_09AW,50.513,0.272,2.2518524157,492,k_at_x_pm,k_fixed_x_bump,12.0,1.5,0.0,-12.0,0.0015,0.0,-1.2000000000000002,true,,93.8511648,0.005809416000841306,0.005809416000841306,0.001506171745204895,3.947957423326224e-18,0.001467137668943888,3.2051415263337414e-18,0.001500455590957736,-9.526939714822212e-5,7.630533436166336e-20,4.411032984731515e-20,3.9190621459019365e-6,1.680793536023464e-6,0.0014744990605019288,-9.55859233264184e-5,8.830798473264018e-20,4.4145349742826425e-20,3.917823652730581e-6,1.680793536023464e-6
SEX_09AW,50.513,0.272,2.2518524157,493,k_at_x_pm,k_fixed_x_bump,15.0,1.5,0.0,-15.0,0.0015,0.0,-1.5,true,,93.8511648,0.005809416000841306,0.005809416000841306,0.0015060304858718044,3.952726346931639e-18,0.00146702531981449,3.212076008898547e-18,0.001500312647721569,-9.529746225116767e-5,7.862687325391664e-20,4.603026877500362e-20,3.919145853049539e-6,1.6808447575750345e-6,0.0014743608385544298,-9.552366825802536e-5,9.115052002262933e-20,4.6056083411182914e-20,3.917907810937646e-6,1.6808447575750345e-6
SEX_09AW,50.513,0.272,2.2518524157,494,k_at_x_pm,k_fixed_x_bump,20.0,1.5,0.0,-20.0,0.0015,0.0,-2.0,true,,93.8511648,0.005809416000841306,0.005809416000841306,0.0015057951879411122,4.006237731665675e-18,0.0014668381814490624,3.352566233270119e-18,0.0015000745445897133,-9.534421569000354e-5,1.7970105884538103e-19,7.692949139228012e-20,3.9192828387956965e-6,1.6809303520561528e-6,0.001474130599595682,-9.541996503756076e-5,2.006284389955004e-19,7.694886078363263e-20,3.91804554741405e-6,1.6809303520561528e-6
SEX_09AW,50.513,0.272,2.2518524157,495,k_at_y_pm,k_fixed_y_bump,0.25,0.0,1.5,-0.25,0.0,0.0015,-0.025,true,,93.8511648,0.012485699834110214,0.012485699834110214,0.0001138015275043789,0.002456842006092507,7.598720815104922e-6,0.0023652868805258327,-3.301982823459251e-7,-7.452119203477302e-8,0.0014999786165825727,0.00012524147001482654,-9.882295573736149e-7,-3.868583068572867e-7,-2.563869359792873e-7,6.224683953882652e-7,0.0015340442698374309,0.00012524118613327592,-9.90362788227223e-7,-3.868583068572867e-7
SEX_09AW,50.513,0.272,2.2518524157,496,k_at_y_pm,k_fixed_y_bump,0.5,0.0,1.5,-0.5,0.0,0.0015,-0.05,true,,93.8511648,0.012485699834110214,0.012485699834110214,0.00011380551592113532,0.0024568419786246947,7.501888383557221e-6,0.002365286898994536,-3.1783105096888343e-7,-7.208834211981035e-8,0.0014999787157008182,0.00012524149644608016,-9.88229207719003e-7,-3.868587747746808e-7,-2.444141681679374e-7,6.170765124099094e-7,0.0015340443781228137,0.0001252412269689561,-9.903624394910831e-7,-3.868587747746808e-7
SEX_09AW,50.513,0.272,2.2518524157,497,k_at_y_pm,k_fixed_y_bump,0.75,0.0,1.5,-0.75,0.0,0.0015,-0.07500000000000001,true,,93.8511648,0.012485699834110214,0.012485699834110214,0.00011380950431246869,0.002456841949528734,7.405055904597815e-6,0.002365286916914367,-3.054637589525583e-7,-6.965549946875516e-8,0.0014999788164533233,0.0001252415234255414,-9.882288498059725e-7,-3.8685924442490505e-7,-2.324413417936607e-7,6.116846214155422e-7,0.0015340444881568698,0.00012524126809817235,-9.903620825128121e-7,-3.8685924442490505e-7
SEX_09AW,50.513,0.272,2.2518524157,498,k_at_y_pm,k_fixed_y_bump,1.0,0.0,1.5,-1.0,0.0,0.0015,-0.1,true,,93.8511648,0.012485699834110214,0.012485699834110214,0.0001138134926521291,0.0024568419188050273,7.308223435378976e-6,0.0023652869342853356,-2.9309642183179486e-7,-6.722266266058335e-8,0.0014999789188393181,0.00012524155095299048,-9.88228498463098e-7,-3.868597610419293e-7,-2.2046847201148077e-7,6.062927237760806e-7,0.0015340445999387693,0.00012524130952068927,-9.90361732120979e-7,-3.868597610419293e-7
SEX_09AW,50.513,0.272,2.2518524157,499,k_at_y_pm,k_fixed_y_bump,1.25,0.0,1.5,-1.25,0.0,0.0015,-0.125,true,,93.8511648,0.012485699834110214,0.012485699834110214,0.00011381748095940465,0.0024568418864522263,7.211390806794026e-6,0.002365286951107506,-2.8072902078669137e-7,-6.478983478230348e-8,0.001499979022861609,0.00012524157902921949,-9.88228154609252e-7,-3.868601810822505e-7,-2.0849554084743186e-7,6.009008163577069e-7,0.0015340447134715308,0.00012524135123731376,-9.90361389234481e-7,-3.868601810822505e-7
