sextupole_name,sextupole_index,sextupole_exit_s_m,k2l_m2,detector_name,detector_index,detector_s_m,beta_x_sext_m,beta_x_detector_m,phi_x_sext_turn,phi_x_detector_turn,abs_phase_advance_x_turn,closed_orbit_envelope_x_m,closed_orbit_response_x_m,beta_y_sext_m,beta_y_detector_m,phi_y_sext_turn,phi_y_detector_turn,abs_phase_advance_y_turn,closed_orbit_envelope_y_m,closed_orbit_response_y_m
sex_08w,72,43.04349877919489,0.043392432,det_00w,3,0.622301,22.319006320027185,1.3464344915854505,0.7987874654838728,0.09213856739776465,0.7066488980861082,2.7531016410683047,-2.5703603468478704,14.514763856665123,21.657380556043176,0.7565049207521598,0.24392235984215896,0.5125825609100009,9.14576032931317,1.541628336046204
sex_08w,72,43.04349877919489,0.043392432,det_01w,8,2.493421000000196,22.319006320027185,26.879146918809823,0.7987874654838728,0.16855970293347303,0.6302277625503998,12.300913700828271,-8.150072467129403,14.514763856665123,59.84957567801568,0.7565049207521598,0.24891815809240125,0.5075867626597586,15.203633437270883,3.0318224248866303
sex_08w,72,43.04349877919489,0.043392432,det_02w,16,6.026721000000195,22.319006320027185,37.85966335092379,0.7987874654838728,0.1800796613957734,0.6187078040880994,14.598828443335584,-8.8564649527601,14.514763856665123,33.95459363616377,0.7565049207521598,0.26565375677333103,0.4908511639788288,11.45159870895475,3.4488091562667487
sex_08w,72,43.04349877919489,0.043392432,det_03w,26,14.519896779194896,22.319006320027185,12.214105887644456,0.7987874654838728,0.24474971549865784,0.5540377499852149,8.292022491923928,-2.0154108553679504,14.514763856665123,11.958443622645714,0.7565049207521598,0.33489309415745816,0.42161182659470164,6.7960127110871404,4.5872682979139086
sex_08w,72,43.04349877919489,0.043392432,det_04w,36,20.127279779194897,22.319006320027185,11.394179021879525,0.7987874654838728,0.31659310789728745,0.48219435758658535,8.008868269748287,1.6373371714370626,14.514763856665123,4.106156109444029,0.7565049207521598,0.5011230036731149,0.2553819170790449,3.982305563779536,3.890946474197448
sex_08w,72,43.04349877919489,0.043392432,det_05w,44,25.180632779194898,22.319006320027185,3.1506895669192225,0.7987874654838728,0.628700002734883,0.17008746274898978,4.211457656625302,3.4850633733599565,14.514763856665123,20.984988228795277,0.7565049207521598,0.5834899150044821,0.1730150057476777,9.00266764148838,6.695693003288851
sex_08w,72,43.04349877919489,0.043392432,det_06w,52,30.231985779194897,22.319006320027185,37.24125229070239,0.7987874654838728,0.6971308705436542,0.10165659494021861,14.47910672361139,7.502655468880572,14.514763856665123,10.255494698559403,0.7565049207521598,0.6459698424975135,0.11053507825464626,6.293542357937214,2.7152561629151335
sex_08w,72,43.04349877919489,0.043392432,det_07w,58,34.779048779194895,22.319006320027185,15.338950465541606,0.7987874654838728,0.7291200102007791,0.0696674552830937,9.292390530565878,3.1314383188347206,14.514763856665123,28.30589900017038,0.7565049207521598,0.6866968214012567,0.06980809935090315,10.455753323504098,1.9765920338552383
sex_08w,72,43.04349877919489,0.043392432,det_08w,74,43.33549877919489,22.319006320027185,21.65768036074687,0.7987874654838728,0.8008992637343441,0.002111798250471253,11.041691296874513,-0.8906165260697995,14.514763856665123,14.89952538200811,0.7565049207521598,0.7596637873213218,0.0031588665691619777,7.5858293645468065,-1.7189197586882727
sex_08w,72,43.04349877919489,0.043392432,det_09w,80,51.521028779194886,22.319006320027185,10.316432809274591,0.7987874654838728,0.8930307608388576,0.09424329535498477,7.620691976437124,3.6410560129254375,14.514763856665123,32.44822184906681,0.7565049207521598,0.8203444022007986,0.06383948144863882,11.194695976536622,1.7026401725790092
sex_08w,72,43.04349877919489,0.043392432,det_10w,94,59.04229877919489,22.319006320027185,26.44808277043386,0.7987874654838728,0.9627640627433015,0.1639765972594287,12.201879415229698,9.826882888126036,14.514763856665123,13.269220858778134,0.7565049207521598,0.8833004894216151,0.1267955686694553,7.158789025622585,3.7311264655906418
sex_08w,72,43.04349877919489,0.043392432,det_11w,98,66.32327077919489,22.319006320027185,4.942426766832043,0.7987874654838728,1.0724142848826164,0.27362681939874356,5.27472415155844,5.266910925274636,14.514763856665123,35.47555356770926,0.7565049207521598,0.93773479356662,0.18122987281446024,11.705270187800492,9.097835603532687
sex_08w,72,43.04349877919489,0.043392432,det_12w,110,75.42658377919489,22.319006320027185,19.36840074534616,0.7987874654838728,1.246297643576457,0.4475101780925842,10.441827450145494,4.294147048160265,14.514763856665123,11.853239613143401,0.7565049207521598,1.0137882271344627,0.2572833063823029,6.76605282500418,6.627573813735153
sex_08w,72,43.04349877919489,0.043392432,det_13w,118,84.11462577919488,22.319006320027185,8.430775164239499,0.7987874654838728,1.3773602579427644,0.5785727924588916,6.889114212288981,-2.6806625287596435,14.514763856665123,32.50343809386434,0.7565049207521598,1.0805984855403459,0.3240935647881861,11.204216780735807,10.94117672772219
sex_08w,72,43.04349877919489,0.043392432,det_14w,126,92.29676777919488,22.319006320027185,29.454620416942042,0.7987874654838728,1.4546364941320866,0.6558490286482138,12.87675243823242,-9.967243201044587,14.514763856665123,10.783759285815268,0.7565049207521598,1.1605586123103302,0.4040536915581704,6.45359852671729,4.853900156310904
sex_08w,72,43.04349877919489,0.043392432,det_15w,134,102.44170977919488,22.319006320027185,4.1420023742098735,0.7987874654838728,1.6899091727386248,0.891121707254752,4.828750908190242,-3.3894961200005946,14.514763856665123,38.35369928955254,0.7565049207521598,1.2359088902547222,0.47940396950256237,12.170837998039088,4.489965289417698
sex_08w,72,43.04349877919489,0.043392432,det_16w,142,110.64775177919488,22.319006320027185,34.119920769839936,0.7987874654838728,1.796187191509515,0.9973997260256421,13.859055632379736,-1.5262995367252357,14.514763856665123,8.207679444879552,0.7565049207521598,1.3210315356177904,0.5645266148656306,5.630241784355836,-0.8803400971370158
sex_08w,72,43.04349877919489,0.043392432,det_17w,152,118.85159277919489,22.319006320027185,12.038740461930898,0.7987874654838728,1.869609072747095,1.0708216072632224,8.232280446493057,2.8303254709816597,14.514763856665123,18.328421879573796,0.7565049207521598,1.4237418371047015,0.6672369163525417,8.413552105511501,-6.04927887171832
sex_08w,72,43.04349877919489,0.043392432,det_18w,160,127.03163477919487,22.319006320027185,31.932773751782033,0.7987874654838728,1.9320525161399003,1.1332650506560276,13.407504551538164,9.073271051062111,14.514763856665123,5.142272471228343,0.7565049207521598,1.6064956741880743,0.8499907534359145,4.456504964127736,-4.138877554537074
sex_08w,72,43.04349877919489,0.043392432,det_19w,166,133.70693477919488,22.319006320027185,11.805535719106025,0.7987874654838728,1.9947990319642432,1.1960115664803705,8.152155983251678,7.3989969831176605,14.514763856665123,21.827117104990624,0.7565049207521598,1.7006713836717535,0.9441664629195937,9.181529660583347,-5.178533917433884
sex_08w,72,43.04349877919489,0.043392432,det_20w,174,141.9194767791949,22.319006320027185,33.297870792378056,0.7987874654838728,2.0564530556040665,1.2576655901201939,13.691084880693605,13.676695516261129,14.514763856665123,5.567817931862622,0.7565049207521598,1.8511051995922752,1.0946002788401152,4.63723777490776,1.572495110318678
sex_08w,72,43.04349877919489,0.043392432,det_21w,182,150.1239187791949,22.319006320027185,7.676057686036213,0.7987874654838728,2.152391371700536,1.3536039062166632,6.573531463818171,5.580094010686503,14.514763856665123,24.609277183704684,0.7565049207521598,1.9593355563901005,1.2028306356379406,9.749139421655865,8.337750145500888
sex_08w,72,43.04349877919489,0.043392432,det_22w,190,158.3275607791949,22.319006320027185,21.192727488311956,0.7987874654838728,2.2513045539457277,1.452517088461855,10.922525264391384,4.176446500747267,14.514763856665123,6.5450010593150045,0.7565049207521598,2.084795638835259,1.3282907180830992,5.027727288574065,4.879426838810343
sex_08w,72,43.04349877919489,0.043392432,det_23w,198,166.5109027791949,22.319006320027185,6.091184337652142,0.7987874654838728,2.3959536418229885,1.5971661763391158,5.855722701531703,-2.891773893323693,14.514763856665123,24.59005074236574,0.7565049207521598,2.1842843514273036,1.4277794306751437,9.745330332088352,6.294530220001313
sex_08w,72,43.04349877919489,0.043392432,det_24w,208,176.7368457791949,22.319006320027185,38.36314587396705,0.7987874654838728,2.499556642991666,1.700769177507793,14.695580215003897,-13.51632279964575,14.514763856665123,6.156226132264586,0.7565049207521598,2.366454480269367,1.609949559517207,4.8761171860789725,-2.087531316054819
sex_08w,72,43.04349877919489,0.043392432,det_25w,216,184.9412877791949,22.319006320027185,8.40269864200818,0.7987874654838728,2.5849912617536535,1.7862037962697808,6.877633436850459,-6.816474305487903,14.514763856665123,31.306908619465478,0.7565049207521598,2.4537870645994766,1.6972821438473167,10.996056054747017,-9.199806556235654
sex_08w,72,43.04349877919489,0.043392432,det_26w,224,193.1243297791949,22.319006320027185,23.32855557070476,0.7987874654838728,2.6741853405902347,1.875397875106362,11.45970810929695,-8.809869451094132,14.514763856665123,2.995000204420624,0.7565049207521598,2.6401941650925265,1.8836892443403666,3.4010677281438633,-2.823120653165854
sex_08w,72,43.04349877919489,0.043392432,det_27w,234,201.5781717791949,22.319006320027185,6.810050108734556,0.7987874654838728,2.8084618955616256,2.009674430077753,6.191626991686599,-0.20570823563186555,14.514763856665123,26.432674711322917,0.7565049207521598,2.799427498531816,2.042922577779656,10.10386204812521,0.21480466165421458
sex_08w,72,43.04349877919489,0.043392432,det_28w,242,209.76011377919488,22.319006320027185,31.244560869260273,0.7987874654838728,2.8935254363396443,2.0947379708557716,13.262238803927419,6.372686099416589,14.514763856665123,7.807238665967863,0.7565049207521598,2.9061328984137154,2.1496279776615554,5.491178737829912,3.502580751218665
sex_08w,72,43.04349877919489,0.043392432,det_29w,252,218.18815577919486,22.319006320027185,9.80341096716079,0.7987874654838728,2.9806523142669796,2.181864848783107,7.428792632135476,6.439002382229902,14.514763856665123,25.280516089655478,0.7565049207521598,2.9989901390754183,2.2424852183232584,9.881202966648768,9.452498283953789
sex_08w,72,43.04349877919489,0.043392432,det_30w,262,227.47159777919487,22.319006320027185,26.30650038992226,0.7987874654838728,3.0690195748139124,2.2702321093300397,12.169175922595393,12.162507729135514,14.514763856665123,9.229310633617755,0.7565049207521598,3.1140230277633063,2.3575181070111464,5.970373266626506,5.433993087162623
sex_08w,72,43.04349877919489,0.043392432,det_31w,270,235.92443977919484,22.319006320027185,5.499186145074948,0.7987874654838728,3.2057459420264247,2.406958476542552,5.563893922025275,3.4925341355277357,14.514763856665123,32.856528966048806,0.7565049207521598,3.1880010033443464,2.4314960825921865,11.264909139611028,7.073236453794566
sex_08w,72,43.04349877919489,0.043392432,det_32w,278,244.10168177919482,22.319006320027185,20.92104651597056,0.7987874654838728,3.3310408647948364,2.5322533993109637,10.852288574769924,-1.1766544777193904,14.514763856665123,13.995763458896526,0.7565049207521598,3.25503228433787,2.49852736358571,7.352163377358503,1.8736243212220132
sex_08w,72,43.04349877919489,0.043392432,det_33w,286,252.53592377919483,22.319006320027185,16.021577020166653,0.7987874654838728,3.413188958940544,2.6144014934566715,9.496908681857057,-5.554996479228618,14.514763856665123,31.503682280595292,0.7565049207521598,3.315933962654582,2.559429041902422,11.030558741382475,-1.37495215876659
sex_08w,72,43.04349877919489,0.043392432,det_34w,288,255.60662377919482,22.319006320027185,28.807003000354115,0.7987874654838728,3.43602398369418,2.6372365182103072,12.734405355823979,-8.849007120694722,14.514763856665123,19.638053966455924,0.7565049207521598,3.3356361914492925,2.5791312706971325,8.708955608543558,-2.144225731763387
sex_08w,72,43.04349877919489,0.043392432,det_35w,300,266.41052577919487,22.319006320027185,10.722995347105002,0.7987874654838728,3.5175126285374874,2.7187251630536147,7.769403731870895,-7.443823783101836,14.514763856665123,28.91472473451672,0.7565049207521598,3.425404902846598,2.668899982094438,10.567600418323911,-7.674353804538155
sex_08w,72,43.04349877919489,0.043392432,det_36w,312,277.37528877919493,22.319006320027185,18.871419962317276,0.7987874654838728,3.6432610050558836,2.844473539572011,10.30699156962288,-9.047316656162323,14.514763856665123,12.454758624801924,0.7565049207521598,3.532317575228783,2.7758126544766233,6.935607537507014,-6.9098301655304395
sex_08w,72,43.04349877919489,0.043392432,det_37w,320,285.411130779195,22.319006320027185,7.012615592600442,0.7987874654838728,3.7794567205525667,2.980669255068694,6.283037439389856,-1.3433831276645316,14.514763856665123,36.278849921946815,0.7565049207521598,3.588708925514264,2.832204004762104,11.837053426106056,-11.414268212583794
sex_08w,72,43.04349877919489,0.043392432,det_38w,328,293.594672779195,22.319006320027185,27.932699523642302,0.7987874654838728,3.8691527699186983,3.0703653044348256,12.539669375018484,4.2774633496437655,14.514763856665123,10.40479334305772,0.7565049207521598,3.664266846209477,2.9077619254573173,6.339187269300481,-4.669225852421038
sex_08w,72,43.04349877919489,0.043392432,det_39w,336,302.046014779195,22.319006320027185,10.927147236783993,0.7987874654838728,3.9562798654191313,3.1574923999352587,7.843014692307475,6.121829634883906,14.514763856665123,22.3187388839431,0.7565049207521598,3.7497768990305893,2.9932719782784294,9.28435371636662,-2.6611322544772458
sex_08w,72,43.04349877919489,0.043392432,det_40w,344,310.25095677919506,22.319006320027185,26.004571791358714,0.7987874654838728,4.029720899296612,3.230933433812739,12.099139511672483,11.82362493470488,14.514763856665123,9.295332567011055,0.7565049207521598,3.8558746700319406,3.0993697492797807,5.991689764549257,2.199771550134011
sex_08w,72,43.04349877919489,0.043392432,det_41w,352,318.4543997791951,22.319006320027185,7.315705470538279,0.7987874654838728,4.14134242478991,3.342554959306037,6.417379717625914,5.669725627040629,14.514763856665123,29.42803003511652,0.7565049207521598,3.9309645341694415,3.1744596134172816,10.660987830294028,7.993418716825716
sex_08w,72,43.04349877919489,0.043392432,det_42w,360,326.6369417791951,22.319006320027185,22.168920068374714,0.7987874654838728,4.24169319264613,3.442905727162257,11.171253315623064,4.886752977358987,14.514763856665123,9.745203852483622,0.7565049207521598,4.018733924917193,3.262229004165033,6.134968206340952,6.044871008972607
sex_08w,72,43.04349877919489,0.043392432,det_43w,368,334.84338377919516,22.319006320027185,9.34883387276474,0.7987874654838728,4.348112559338035,3.5493250938541623,7.254514487483605,-1.5541295186659951,14.514763856665123,24.60948235084008,0.7565049207521598,4.099270541247842,3.342765620495682,9.749180060777933,9.209037774835164
sex_08w,72,43.04349877919489,0.043392432,det_44w,378,345.84537077919526,22.319006320027185,12.380192606302138,0.7987874654838728,4.498004252107607,3.699216786623734,8.348209356041515,-7.645976445575182,14.514763856665123,29.486004923048892,0.7565049207521598,4.1785780738701,3.4220731531179402,10.671484038593167,7.180335630417902
sex_08w,72,43.04349877919489,0.043392432,det_45w,384,351.1625807791953,22.319006320027185,38.99390612744589,0.7987874654838728,4.5369186229631575,3.738131157479285,14.815898769655899,-14.605843648501715,14.514763856665123,8.264021747810173,0.7565049207521598,4.233906760685641,3.477401839933481,5.649533366933977,2.150069436824309
sex_08w,72,43.04349877919489,0.043392432,det_46w,394,360.1464087791953,22.319006320027185,3.16778826936129,0.7987874654838728,4.68341658498138,3.8846291194975073,4.222869924371999,-3.0843991532750668,14.514763856665123,20.795534372638905,0.7565049207521598,4.355181409842089,3.598676489089929,8.96193716543737,-3.2539173850009706
sex_08w,72,43.04349877919489,0.043392432,det_47w,406,371.6194303742464,22.319006320027185,5.530027061394531,0.7987874654838728,4.985194458902054,4.186406993418181,5.579474015703269,4.913514300303291,14.514763856665123,32.74783792744751,0.7565049207521598,4.476524339971866,3.7200194192197062,11.246261263820488,-10.190336893234642
sex_08w,72,43.04349877919489,0.043392432,det_48w,414,378.4138522080835,22.319006320027185,35.42473416416447,0.7987874654838728,5.06585863932498,4.267071173841107,14.121568305194304,14.120329578514566,14.514763856665123,2.9638308944213363,0.7565049207521598,4.597613620108687,3.841108699356527,3.3833237910023435,-3.207262557823279
sex_08w,72,43.04349877919489,0.043392432,det_49w,430,382.45213020808353,22.319006320027185,3.3029719965685076,0.7987874654838728,5.127834039396635,4.329046573912763,4.3120330105511515,3.967184496692371,14.514763856665123,7.988528240378306,0.7565049207521598,4.742623475343736,3.986118554591576,5.554567384079977,-1.8295743427878803
sex_08w,72,43.04349877919489,0.043392432,det_49e,438,385.9682622080835,22.319006320027185,3.350468008019547,0.7987874654838728,5.405223388590405,4.606435923106532,4.342925394067069,-2.3608886675304523,14.514763856665123,7.696077287895965,0.7565049207521598,4.822235898426542,4.065730977674383,5.451946212068214,0.8931858646811236
sex_08w,72,43.04349877919489,0.043392432,det_48e,454,390.00354020808345,22.319006320027185,35.852944636551264,0.7987874654838728,5.466525302883743,4.66773783739987,14.206661945417318,-11.637260201189028,14.514763856665123,2.8047357486261775,0.7565049207521598,4.976419869076769,4.219914948324609,3.2912648169434697,2.9813295917941867
sex_08w,72,43.04349877919489,0.043392432,det_47e,462,396.80016204192043,22.319006320027185,5.500577962834942,0.7987874654838728,5.546919528551829,4.748132063067956,5.564597974974694,-5.533510832487555,14.514763856665123,34.448064288864394,0.7565049207521598,5.097906018009324,4.341401097257164,11.534513024667213,10.927515275720454
sex_08w,72,43.04349877919489,0.043392432,det_46e,474,408.2837846369716,22.319006320027185,3.2198533113258456,0.7987874654838728,5.851143735727108,5.052356270243235,4.257431552509045,0.9910985165976209,14.514763856665123,22.051304836976794,0.7565049207521598,5.211348964620729,4.45484404386857,9.228561245578549,4.682473707445978
sex_08w,72,43.04349877919489,0.043392432,det_45e,484,417.2748126369716,22.319006320027185,39.13250086823134,0.7987874654838728,5.995383061597444,5.196595596113571,14.842205242907328,13.493741872138916,14.514763856665123,7.923235508252543,0.7565049207521598,5.3316987455745375,4.575193824822378,5.531821205247289,-1.2289397509423565
sex_08w,72,43.04349877919489,0.043392432,det_44e,490,422.5811226369716,22.319006320027185,12.559243785512608,0.7987874654838728,6.033859884564934,5.235072419081061,8.408361526117778,8.260506533922321,14.514763856665123,27.25382389171205,0.7565049207521598,5.390505456600718,4.634000535848559,10.259603449855971,-5.738024543508326
sex_08w,72,43.04349877919489,0.043392432,det_43e,500,433.5753106369716,22.319006320027185,9.281652821540188,0.7987874654838728,6.182920412406146,5.384132946922273,7.2284018924102,5.295016337532966,14.514763856665123,24.1402760967542,0.7565049207521598,5.474079997262945,4.717575076510785,9.655793487066504,-8.68543468748688
sex_08w,72,43.04349877919489,0.043392432,det_42e,508,441.7807526369716,22.319006320027185,21.748403061283284,0.7987874654838728,6.2910690712237765,5.492281605739904,11.064793613907968,1.5715344381023162,14.514763856665123,10.435974457331495,0.7565049207521598,5.552373377271835,4.795868456519676,6.348678810766745,-6.34365857680833
sex_08w,72,43.04349877919489,0.043392432,det_41e,516,449.9710946369716,22.319006320027185,7.60869300298503,0.7987874654838728,6.390258509961442,5.5914710444775695,6.544623415038342,-3.026312255732968,14.514763856665123,31.667010650265382,0.7565049207521598,5.633653387754934,4.877148467002774,11.059115310192626,-9.425459952772414
sex_08w,72,43.04349877919489,0.043392432,det_40e,524,458.17573663697164,22.319006320027185,27.056195874731902,0.7987874654838728,6.496774262955208,5.697986797471335,12.341359355229953,-11.26460546890057,14.514763856665123,9.427572070070985,0.7565049207521598,5.705290244995531,4.948785324243372,6.034159461159072,-3.2573461708069167
sex_08w,72,43.04349877919489,0.043392432,det_39e,532,466.38017863697166,22.319006320027185,9.818435752922964,0.7987874654838728,6.5728615645190684,5.774074099035196,7.434483166021282,-7.42230467872211,14.514763856665123,21.5617867776077,0.7565049207521598,5.812779634179238,5.0562747134270785,9.125553715090057,0.9578319531623459
sex_08w,72,43.04349877919489,0.043392432,det_38e,542,474.81752063697166,22.319006320027185,25.51322750640281,0.7987874654838728,6.670250905369406,5.871463439885534,11.984290614586055,-9.399784752766346,14.514763856665123,8.57713563262158,0.7565049207521598,5.9096555422668535,5.153150621514694,5.755565373835057,3.768424531738661
sex_08w,72,43.04349877919489,0.043392432,det_37e,550,483.0137626369717,22.319006320027185,6.228366267089152,0.7987874654838728,6.77115209030031,5.9723646248164375,5.921295065190852,-1.566003981546098,14.514763856665123,32.96144403331701,0.7565049207521598,5.998648881512063,5.242143960759903,11.282879947611656,10.786288771931734
sex_08w,72,43.04349877919489,0.043392432,det_36e,558,491.0514046369717,22.319006320027185,20.217387243382195,0.7987874654838728,6.9121268007298005,6.113339335245928,10.668224489795152,6.1822451277795905,14.514763856665123,12.858654950724397,0.7565049207521598,6.056958141431038,5.300453220678879,7.047167978349987,7.03060341217963
sex_08w,72,43.04349877919489,0.043392432,det_35e,570,502.0138676369717,22.319006320027185,12.074444082804712,0.7987874654838728,7.024053180568351,6.225265715084478,8.244478758275935,7.989347231972015,14.514763856665123,34.5926138956384,0.7565049207521598,6.151520111396249,5.39501519064409,11.558688024658508,9.111906461223949
sex_08w,72,43.04349877919489,0.043392432,det_33e,582,515.8919696369717,22.319006320027185,16.857187431280135,0.7987874654838728,7.122489995147052,6.323702529663179,9.741418219510722,9.085460321976148,14.514763856665123,34.85442049348138,0.7565049207521598,6.243044872834067,5.486539952081907,11.602345273150213,3.7925844881795348
sex_08w,72,43.04349877919489,0.043392432,det_32e,590,524.3202116369717,22.319006320027185,19.570657022591895,0.7987874654838728,7.205100605351171,6.406313139867298,10.49620572030037,6.621691418223893,14.514763856665123,16.89896124587806,0.7565049207521598,6.295461540625028,5.538956619872868,8.078800008876293,0.029548853372267658
sex_08w,72,43.04349877919489,0.043392432,det_31e,598,532.5035536369719,22.319006320027185,5.811501901662841,0.7987874654838728,7.331540733917592,6.532753268433719,5.719707542508343,-0.6380119963750283,14.514763856665123,36.3971730845061,0.7565049207521598,6.352954198728652,5.596449277976492,11.85634093727307,-4.149811881700627
sex_08w,72,43.04349877919489,0.043392432,det_30e,606,540.9540956369719,22.319006320027185,27.608982025957697,0.7987874654838728,7.4590994218125575,6.660311956328685,12.466795285793063,-9.867425319062642,14.514763856665123,9.258904195456536,0.7565049207521598,6.422883708844298,5.666378788092138,5.979937534769513,-4.277057314628373
